time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:01:39.121580,155255,1499565699,121201992,0,108,529,242,92,64,67,112,95
2017/07/09/10:01:39.143304,155256,1499565699,143163919,0,105,432,204,96,73,81,172,104
2017/07/09/10:01:39.166123,155257,1499565699,165829896,0,115,391,185,102,91,103,208,123
2017/07/09/10:01:39.180994,155258,1499565699,180629968,0,104,431,182,105,93,102,221,128
2017/07/09/10:01:39.203327,155259,1499565699,203192949,0,147,660,222,126,104,114,259,141
2017/07/09/10:01:39.226115,155260,1499565699,225888013,0,143,682,250,117,102,118,304,138
2017/07/09/10:01:39.241291,155261,1499565699,241022109,0,158,713,283,125,98,111,294,140
2017/07/09/10:01:39.263269,155262,1499565699,263173103,0,198,812,349,130,91,97,320,159
2017/07/09/10:01:39.286009,155263,1499565699,285794019,0,212,871,414,147,97,108,323,167
2017/07/09/10:01:39.301380,155264,1499565699,300993919,0,216,727,442,149,90,102,379,213
2017/07/09/10:01:39.331146,155265,1499565699,330941915,0,242,757,480,202,122,111,449,253
2017/07/09/10:01:39.345775,155266,1499565699,345613002,0,239,781,477,201,135,115,484,304
2017/07/09/10:01:39.368546,155267,1499565699,368351936,0,222,757,452,196,131,129,530,368
2017/07/09/10:01:39.383275,155268,1499565699,383043050,0,224,744,440,195,131,149,637,434
2017/07/09/10:01:39.406001,155269,1499565699,405781984,0,204,738,405,202,137,151,639,436
2017/07/09/10:01:39.428501,155270,1499565699,428174018,0,193,812,396,150,116,142,605,427
2017/07/09/10:01:39.443739,155271,1499565699,443429946,0,213,764,390,157,115,147,608,460
2017/07/09/10:01:39.465880,155272,1499565699,465686082,0,262,721,377,177,126,150,631,443
2017/07/09/10:01:39.488389,155273,1499565699,488154888,0,263,748,397,183,139,143,601,450
2017/07/09/10:01:39.503999,155274,1499565699,503561973,0,257,921,475,177,136,142,600,433
2017/07/09/10:01:39.526418,155275,1499565699,526201963,0,248,831,443,181,133,140,621,428
2017/07/09/10:01:39.548489,155276,1499565699,548151016,0,226,842,449,181,129,133,600,362
2017/07/09/10:01:39.563306,155277,1499565699,563107967,0,172,849,460,195,146,125,625,404
2017/07/09/10:01:39.585858,155278,1499565699,585597991,0,171,799,426,182,136,130,595,332
2017/07/09/10:01:39.608803,155279,1499565699,608584880,0,182,586,339,175,147,128,556,340
2017/07/09/10:01:39.623426,155280,1499565699,623116016,0,185,708,344,176,166,128,512,339
2017/07/09/10:01:39.646032,155281,1499565699,645811080,0,188,724,348,173,171,177,582,349
2017/07/09/10:01:39.668238,155282,1499565699,668111085,0,210,697,341,143,151,185,508,294
2017/07/09/10:01:39.683102,155283,1499565699,682995080,0,209,707,353,150,151,176,461,294
2017/07/09/10:01:39.706318,155284,1499565699,706023931,0,206,707,354,162,144,192,576,329
2017/07/09/10:01:39.728260,155285,1499565699,728076934,0,211,602,354,158,132,201,592,360
2017/07/09/10:01:39.743699,155286,1499565699,743370056,0,218,620,350,159,122,163,515,354
2017/07/09/10:01:39.774116,155287,1499565699,773891925,0,197,726,375,162,121,147,484,334
2017/07/09/10:01:39.788878,155288,1499565699,788548946,0,188,696,341,154,115,138,489,354
2017/07/09/10:01:39.804024,155289,1499565699,803677082,0,199,720,322,137,119,126,457,347
2017/07/09/10:01:39.825739,155290,1499565699,825578927,0,182,726,302,148,116,122,440,323
2017/07/09/10:01:39.848586,155291,1499565699,848292112,0,179,672,289,154,115,122,475,344
2017/07/09/10:01:39.863350,155292,1499565699,863157033,0,198,599,230,145,114,126,472,358
2017/07/09/10:01:39.886017,155293,1499565699,885890007,0,206,601,223,147,124,135,492,331
2017/07/09/10:01:39.909015,155294,1499565699,908478975,0,217,641,236,148,116,127,423,349
2017/07/09/10:01:39.923707,155295,1499565699,923526048,0,220,596,227,131,100,112,410,376
2017/07/09/10:01:39.946059,155296,1499565699,945787906,0,231,611,227,132,107,115,469,431
2017/07/09/10:01:39.968283,155297,1499565699,968112945,0,196,648,252,137,119,121,465,419
2017/07/09/10:01:39.983247,155298,1499565699,983030080,0,204,737,269,133,109,124,497,452
2017/07/09/10:01:40.007514,155299,1499565700,6159067,0,205,691,268,139,104,117,482,437
2017/07/09/10:01:40.028389,155300,1499565700,28081893,0,211,719,284,145,106,156,475,401
2017/07/09/10:01:40.051341,155301,1499565700,51062107,0,192,710,281,128,107,158,402,323
2017/07/09/10:01:40.066433,155302,1499565700,66097974,0,211,727,274,121,95,154,428,345
2017/07/09/10:01:40.088312,155303,1499565700,88138103,0,199,646,258,122,105,147,370,308
2017/07/09/10:01:40.103309,155304,1499565700,103005886,0,179,629,246,117,108,161,449,329
2017/07/09/10:01:40.126422,155305,1499565700,126136064,0,189,585,223,116,117,165,459,345
2017/07/09/10:01:40.148475,155306,1499565700,148302078,0,192,612,220,122,104,157,452,359
2017/07/09/10:01:40.164909,155307,1499565700,164589881,0,187,586,241,125,104,167,435,330
2017/07/09/10:01:40.187040,155308,1499565700,186918973,0,187,558,247,123,98,164,432,338
2017/07/09/10:01:40.209104,155309,1499565700,208486080,0,185,555,247,115,95,155,397,288
2017/07/09/10:01:40.223442,155310,1499565700,223217964,0,173,611,275,119,88,158,397,282
2017/07/09/10:01:40.245873,155311,1499565700,245692014,0,181,578,280,110,91,158,385,286
2017/07/09/10:01:40.268286,155312,1499565700,268160104,0,196,576,281,114,90,149,407,327
2017/07/09/10:01:40.290836,155313,1499565700,290657043,0,217,557,277,123,96,165,394,319
2017/07/09/10:01:40.313722,155314,1499565700,313493967,0,215,549,277,122,91,179,353,319
2017/07/09/10:01:40.328567,155315,1499565700,328316926,0,217,512,295,132,98,161,435,328
2017/07/09/10:01:40.351442,155316,1499565700,351120948,0,223,514,292,136,97,166,427,311
2017/07/09/10:01:40.365839,155317,1499565700,365660905,0,200,396,254,126,92,181,402,269
2017/07/09/10:01:40.388238,155318,1499565700,388076066,0,183,497,264,112,79,177,426,269
2017/07/09/10:01:40.410894,155319,1499565700,410681009,0,194,489,262,108,87,168,434,308
2017/07/09/10:01:40.425968,155320,1499565700,425705909,0,204,523,226,92,78,157,333,300
2017/07/09/10:01:40.448681,155321,1499565700,448389053,0,201,633,225,84,80,152,325,316
2017/07/09/10:01:40.479051,155322,1499565700,478797912,0,204,648,237,84,80,126,308,321
2017/07/09/10:01:40.486254,155323,1499565700,486057043,0,198,581,245,103,94,127,322,390
2017/07/09/10:01:40.508844,155324,1499565700,508338928,0,186,596,253,111,94,134,300,374
2017/07/09/10:01:40.531035,155325,1499565700,530747890,0,161,565,251,108,96,157,305,372
2017/07/09/10:01:40.546192,155326,1499565700,546003103,0,175,446,241,112,91,163,350,381
2017/07/09/10:01:40.568405,155327,1499565700,568082094,0,177,450,239,115,94,173,359,396
2017/07/09/10:01:40.591129,155328,1499565700,590954065,0,166,489,220,105,81,164,324,333
2017/07/09/10:01:40.606002,155329,1499565700,605700016,0,174,472,210,96,73,158,304,344
2017/07/09/10:01:40.633130,155330,1499565700,632920026,0,202,508,222,91,68,153,310,362
2017/07/09/10:01:40.650920,155331,1499565700,650638103,0,198,488,233,82,75,165,348,392
2017/07/09/10:01:40.665825,155332,1499565700,665587902,0,210,514,238,90,76,155,343,381
2017/07/09/10:01:40.689124,155333,1499565700,688666105,0,216,518,258,90,87,165,376,440
2017/07/09/10:01:40.710860,155334,1499565700,710654020,0,255,517,255,101,100,174,397,483
2017/07/09/10:01:40.726088,155335,1499565700,725841045,0,239,449,238,104,97,154,389,466
2017/07/09/10:01:40.748250,155336,1499565700,748023033,0,239,527,225,108,98,148,343,445
2017/07/09/10:01:40.771405,155337,1499565700,771167993,0,226,502,214,107,109,157,340,438
2017/07/09/10:01:40.786173,155338,1499565700,785816907,0,244,433,167,117,112,144,294,388
2017/07/09/10:01:40.810566,155339,1499565700,810240030,0,207,420,174,122,108,148,290,356
2017/07/09/10:01:40.831338,155340,1499565700,830985069,0,244,526,198,132,129,170,341,382
2017/07/09/10:01:40.845723,155341,1499565700,845519065,0,243,441,197,144,130,161,353,400
2017/07/09/10:01:40.868837,155342,1499565700,868431091,0,262,441,196,148,125,168,409,432
2017/07/09/10:01:40.898959,155343,1499565700,898782014,0,307,476,210,173,153,177,403,457
2017/07/09/10:01:40.905965,155344,1499565700,905756950,0,308,484,210,165,150,159,390,439
2017/07/09/10:01:40.928557,155345,1499565700,928227901,0,287,411,201,164,142,139,383,449
2017/07/09/10:01:40.950817,155346,1499565700,950629949,0,279,401,198,162,148,137,346,406
2017/07/09/10:01:40.966043,155347,1499565700,965915918,0,269,399,206,159,148,125,311,381
2017/07/09/10:01:40.988348,155348,1499565700,988043069,0,217,363,202,152,129,113,338,376
2017/07/09/10:01:41.010999,155349,1499565701,10757923,0,227,362,208,156,132,124,315,400
2017/07/09/10:01:41.033614,155350,1499565701,33231019,0,222,363,204,165,134,122,261,373
2017/07/09/10:01:41.048228,155351,1499565701,48032045,0,264,381,204,160,129,131,333,410
2017/07/09/10:01:41.070885,155352,1499565701,70655107,0,251,362,187,163,132,142,321,410
2017/07/09/10:01:41.086029,155353,1499565701,85809946,0,234,367,186,133,111,137,294,377
2017/07/09/10:01:41.109080,155354,1499565701,108695030,0,264,468,211,126,105,130,300,355
2017/07/09/10:01:41.130946,155355,1499565701,130588054,0,273,438,190,109,100,158,345,394
2017/07/09/10:01:41.145668,155356,1499565701,145483016,0,243,437,192,103,94,152,294,421
2017/07/09/10:01:41.168720,155357,1499565701,168437957,0,254,433,195,89,80,139,259,415
2017/07/09/10:01:41.191067,155358,1499565701,190789937,0,288,472,212,94,81,140,257,447
2017/07/09/10:01:41.206378,155359,1499565701,205955028,0,252,351,172,92,79,168,285,419
2017/07/09/10:01:41.228328,155360,1499565701,228039979,0,239,331,168,82,77,182,251,380
2017/07/09/10:01:41.251460,155361,1499565701,251104116,0,254,466,224,75,74,182,236,331
2017/07/09/10:01:41.274808,155362,1499565701,274574995,0,256,465,226,78,75,185,229,328
2017/07/09/10:01:41.290270,155363,1499565701,290060043,0,217,420,202,73,74,185,235,278
2017/07/09/10:01:41.312456,155364,1499565701,312340021,0,216,415,199,72,75,165,197,278
2017/07/09/10:01:41.333324,155365,1499565701,333053112,0,220,460,230,78,67,124,189,282
2017/07/09/10:01:41.350328,155366,1499565701,350147962,0,232,305,166,83,67,146,181,277
2017/07/09/10:01:41.371226,155367,1499565701,370903968,0,221,272,149,81,70,147,181,273
2017/07/09/10:01:41.393589,155368,1499565701,393371105,0,218,260,145,81,73,154,173,260
2017/07/09/10:01:41.409722,155369,1499565701,409560918,0,206,288,164,86,74,147,167,260
2017/07/09/10:01:41.430867,155370,1499565701,430614948,0,201,234,123,81,71,133,167,272
2017/07/09/10:01:41.453991,155371,1499565701,453613996,0,140,255,143,78,77,119,194,261
2017/07/09/10:01:41.469667,155372,1499565701,469484090,0,129,254,140,80,76,147,248,264
2017/07/09/10:01:41.491194,155373,1499565701,490879058,0,116,248,141,78,74,156,247,277
2017/07/09/10:01:41.513114,155374,1499565701,513011932,0,116,301,147,78,74,153,246,281
2017/07/09/10:01:41.529978,155375,1499565701,529691934,0,118,293,146,80,75,156,245,250
2017/07/09/10:01:41.552702,155376,1499565701,552508115,0,113,263,123,84,72,153,271,238
2017/07/09/10:01:41.573755,155377,1499565701,573367118,0,116,271,129,81,75,175,232,217
2017/07/09/10:01:41.589833,155378,1499565701,589634895,0,122,322,150,79,73,161,259,239
2017/07/09/10:01:41.610986,155379,1499565701,610654115,0,123,252,123,78,74,169,292,258
2017/07/09/10:01:41.633941,155380,1499565701,633565902,0,134,268,131,75,71,172,288,258
2017/07/09/10:01:41.650094,155381,1499565701,650002002,0,126,272,129,66,63,180,250,248
2017/07/09/10:01:41.672404,155382,1499565701,672244071,0,161,276,129,63,56,124,246,263
2017/07/09/10:01:41.693517,155383,1499565701,693273067,0,169,256,112,64,56,124,216,234
2017/07/09/10:01:41.717753,155384,1499565701,717590093,0,174,261,119,59,53,119,213,220
2017/07/09/10:01:41.732509,155385,1499565701,732342958,0,159,226,105,56,50,121,230,222
2017/07/09/10:01:41.753672,155386,1499565701,753390073,0,178,337,142,56,51,93,209,223
2017/07/09/10:01:41.770401,155387,1499565701,770129919,0,160,436,177,62,53,94,229,225
2017/07/09/10:01:41.792047,155388,1499565701,791934967,0,153,443,177,58,57,112,237,224
2017/07/09/10:01:41.814348,155389,1499565701,813596963,0,147,437,172,56,55,139,213,212
2017/07/09/10:01:41.830039,155390,1499565701,829940080,0,150,439,173,51,53,138,232,212
2017/07/09/10:01:41.855617,155391,1499565701,855494022,0,133,392,160,53,55,142,246,202
2017/07/09/10:01:41.873235,155392,1499565701,873110055,0,115,292,120,48,53,139,252,181
2017/07/09/10:01:41.895868,155393,1499565701,895689010,0,101,263,106,50,49,126,254,179
2017/07/09/10:01:41.912839,155394,1499565701,912681102,0,114,327,151,54,49,85,252,176
2017/07/09/10:01:41.933325,155395,1499565701,933137893,0,122,349,160,57,50,87,208,177
2017/07/09/10:01:41.956312,155396,1499565701,955941915,0,115,313,145,57,47,84,203,178
2017/07/09/10:01:41.972257,155397,1499565701,972069025,0,115,334,146,58,48,92,175,172
2017/07/09/10:01:41.993613,155398,1499565701,993372917,0,125,350,173,58,44,86,164,173
2017/07/09/10:01:42.016752,155399,1499565702,16268968,0,124,295,145,61,47,89,170,204
2017/07/09/10:01:42.032264,155400,1499565702,32082080,0,115,267,134,63,51,84,188,217
2017/07/09/10:01:42.053315,155401,1499565702,53205013,0,115,264,138,59,50,85,179,227
2017/07/09/10:01:42.075825,155402,1499565702,75566053,0,118,260,149,55,45,75,168,238
2017/07/09/10:01:42.092287,155403,1499565702,92122077,0,121,297,134,58,45,75,185,244
2017/07/09/10:01:42.113521,155404,1499565702,113392114,0,107,313,138,60,50,81,210,213
2017/07/09/10:01:42.143588,155405,1499565702,143244981,0,109,319,138,56,48,141,218,198
2017/07/09/10:01:42.152359,155406,1499565702,152208089,0,110,334,157,63,50,144,249,187
2017/07/09/10:01:42.173187,155407,1499565702,173057079,0,110,317,153,65,52,145,251,174
