time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/09:57:38.906695,384716,1499565461,707446560,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.37697577862284043, 1.2609322076418101, -0.839854481367264, -0.9683253723526675, -0.20401944478876002, 1.1919030721869666, 1.6605342028859604, 0.04832039481839053, 1.8549662677504366, -0.9480001269131857, -1.4173982480061222, 0.0724805922275858, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, 0.006675884387626033, -0.021598449489378342, -0.006675884387626033, -0.06950773744763575, 0.006283185306000972, -0.011388273367126762, -0.01531526418337737, -0.012566370612001944, 0.00510508806112579, -0.0019634954081253035, 0.0, -0.008246680714126275, 0.011388273367126762, 0.0019634954081253035, -0.0047123889795007284, 0.0)","(0.0, 0.0, 4.468, -14.58, 0.56, -23.044, 0.216, -0.244, 0.184, 1.104, -14.352, 1.556, -21.916, 0.412, 0.508, 0.008, -20.48)"
2017/07/09/09:57:38.911068,341939,1499565461,713999872,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:57:38.916363,384717,1499565461,717516431,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3762087882288977, 1.2613157028387814, -0.8413884621551494, -0.9687088675496388, -0.20286895919784598, 1.191519576989995, 1.6597672124920178, 0.04793689962141918, 1.8557332581443793, -0.9491506125040997, -1.4177817432030937, 0.07286408742455715, 1.2160632695961617, -0.16758740107648146, -12.565987119160338)","(0.0, -0.006675884387626033, -0.008246680714126275, -0.003141592653000486, -0.07618362183526178, 0.034164820101380285, -0.01060287520387664, 0.0019634954081253035, 0.0, -0.0070685834692510935, 0.01610066234662749, 0.014137166938502187, 0.003926990816250607, -0.007853981632501214, 0.00039269908162506076, 0.003926990816250607, 0.0)","(0.0, 0.0, 4.404, -14.612, 0.592, -23.14, 0.216, -0.224, 0.184, 1.228, -14.352, 1.496, -21.916, 0.42, 0.508, 0.036, -20.48)"
2017/07/09/09:57:38.926458,384718,1499565461,727482522,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3762087882288977, 1.2609322076418101, -0.8413884621551494, -0.9687088675496388, -0.20363594959178868, 1.1911360817930239, 1.6605342028859604, 0.04793689962141918, 1.8557332581443793, -0.9491506125040997, -1.417014752809151, 0.07286408742455715, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.012566370612001944, -0.015707963265002428, -0.003926990816250607, -0.09464047867163963, 0.01531526418337737, 0.01610066234662749, -0.029059732040254495, 0.01610066234662749, 0.0011780972448751821, 0.011780972448751823, -0.007853981632501214, -0.006283185306000972, 0.0023561944897503642, 0.008639379795751335, -0.004319689897875668, 0.0)","(0.0, 0.0, 4.532, -14.58, 0.684, -23.204, 0.18, -0.216, 0.196, 1.196, -14.352, 1.588, -21.976, 0.432, 0.492, 0.016, -20.48)"
2017/07/09/09:57:38.936178,384719,1499565461,737488516,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37582529303192636, 1.2601652172478675, -0.8429224429430349, -0.9675583819587247, -0.2044029399857314, 1.1911360817930239, 1.6609176980829317, 0.048703890015361885, 1.8553497629474078, -0.948383622110157, -1.417014752809151, 0.0724805922275858, 1.2160632695961617, -0.1687378866673955, -12.565987119160338)","(0.0, -0.018849555918002914, -0.014137166938502187, -0.008639379795751335, -0.0769690199985119, 0.01767145867312773, -0.006675884387626033, 0.014922565101752308, 0.004319689897875668, 0.0035342917346255468, 0.0035342917346255468, 0.005497787142750851, -0.011780972448751823, -0.004319689897875668, 0.02670353755050413, -0.0019634954081253035, 0.0)","(0.0, 0.0, 4.272, -14.58, 0.652, -23.396, 0.188, -0.204, 0.156, 1.196, -14.384, 1.496, -21.916, 0.432, 0.48, 0.016, -20.48)"
2017/07/09/09:57:38.938099,341940,1499565461,740999936,,['l_gripper_l_finger_joint'],"(0.019895320258140566,)","(0.0,)","(0.0,)"
2017/07/09/09:57:38.946070,384720,1499565461,747494517,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.37582529303192636, 1.2605487124448387, -0.8429224429430349, -0.9683253723526675, -0.20325245439481732, 1.1911360817930239, 1.6605342028859604, 0.048703890015361885, 1.8557332581443793, -0.948383622110157, -1.4177817432030937, 0.0732475826215285, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, -0.013351768775252066, -0.029452431121879556, 0.0, -0.09189158510026421, 0.006283185306000972, -0.009424777959001457, -0.005890486224375911, -0.013351768775252066, -0.007461282550876154, -0.005497787142750851, -0.008639379795751335, -0.01610066234662749, -0.012959069693627005, -0.005890486224375911, -0.00039269908162506076, 0.0)","(0.0, 0.0, 4.24, -14.516, 0.62, -23.56, 0.188, -0.196, 0.156, 1.196, -14.384, 1.556, -21.856, 0.432, 0.48, 0.036, -20.48)"
2017/07/09/09:57:38.956347,384721,1499565461,757444416,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.375441797834955, 1.2609322076418101, -0.8448399189278917, -0.9675583819587247, -0.20363594959178868, 1.190369091399081, 1.6605342028859604, 0.04793689962141918, 1.8557332581443793, -0.9487671173071284, -1.417014752809151, 0.07286408742455715, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.001570796326500243, -0.04437499622363186, 0.008639379795751335, -0.0899280896921389, -0.008246680714126275, 0.004319689897875668, -0.028274333877004374, -0.011780972448751823, 0.0, -0.009817477040626518, 0.004319689897875668, 0.011388273367126762, 0.007853981632501214, -0.008246680714126275, 0.011388273367126762, 0.0)","(0.0, 0.0, 4.272, -14.516, 0.56, -23.524, 0.172, -0.176, 0.156, 1.228, -14.412, 1.496, -21.856, 0.412, 0.472, 0.016, -20.48)"
2017/07/09/09:57:38.961197,341941,1499565461,764000000,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:57:38.966328,384722,1499565461,767469890,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05368932757598948, 0.3750583026379837, 1.2601652172478675, -0.8459904045188057, -0.9675583819587247, -0.2044029399857314, 1.1907525865960524, 1.660150707688989, 0.04832039481839053, 1.8561167533413507, -0.9491506125040997, -1.4173982480061222, 0.07286408742455715, 1.215296279202219, -0.16758740107648146, -12.565987119160338)","(0.0, 0.012959069693627005, -0.04437499622363186, 0.01060287520387664, -0.08757189520238855, 0.008246680714126275, 0.003926990816250607, -0.018456856836377853, 0.0007853981632501215, 0.0047123889795007284, 0.003141592653000486, 0.00510508806112579, 0.008246680714126275, 0.009817477040626518, 0.008246680714126275, 0.008639379795751335, 0.0)","(0.0, 0.0, 4.34, -14.484, 0.56, -23.524, 0.18, -0.156, 0.168, 1.228, -14.384, 1.62, -21.856, 0.42, 0.472, 0.008, -20.48)"
