time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:09:22.959638,11197,1499566162,959399938,0,"(-11756, -8695, 5357, 5095)","(276, 1915, 329)"
2017/07/09/10:09:22.982247,11198,1499566162,982054948,0,"(-11769, -8683, 5363, 5078)","(259, 2018, 358)"
2017/07/09/10:09:23.004409,11199,1499566163,4302024,0,"(-11805, -8648, 5352, 5066)","(222, 2117, 512)"
2017/07/09/10:09:23.019255,11200,1499566163,19114017,0,"(-11856, -8577, 5361, 5058)","(269, 1963, 427)"
2017/07/09/10:09:23.042788,11201,1499566163,42412042,0,"(-11898, -8516, 5370, 5052)","(306, 1717, 431)"
2017/07/09/10:09:23.064513,11202,1499566163,64399957,0,"(-11929, -8473, 5375, 5046)","(329, 1677, 534)"
2017/07/09/10:09:23.079957,11203,1499566163,79593896,0,"(-11962, -8433, 5368, 5041)","(333, 1773, 576)"
2017/07/09/10:09:23.101853,11204,1499566163,101741075,0,"(-11991, -8398, 5357, 5044)","(242, 1812, 548)"
2017/07/09/10:09:23.124487,11205,1499566163,124351978,0,"(-12010, -8365, 5351, 5060)","(305, 1789, 525)"
2017/07/09/10:09:23.141304,11206,1499566163,141092061,0,"(-12026, -8336, 5339, 5083)","(366, 1899, 488)"
2017/07/09/10:09:23.162297,11207,1499566163,162039041,0,"(-12056, -8293, 5316, 5105)","(368, 1808, 545)"
2017/07/09/10:09:23.184812,11208,1499566163,184644937,0,"(-12083, -8256, 5298, 5121)","(379, 1737, 564)"
2017/07/09/10:09:23.199573,11209,1499566163,199321031,0,"(-12092, -8244, 5277, 5141)","(378, 1842, 551)"
2017/07/09/10:09:23.221923,11210,1499566163,221752882,0,"(-12093, -8245, 5250, 5163)","(327, 1926, 536)"
2017/07/09/10:09:23.244694,11211,1499566163,244505882,0,"(-12097, -8240, 5218, 5194)","(348, 1956, 551)"
2017/07/09/10:09:23.259485,11212,1499566163,259341001,0,"(-12113, -8223, 5168, 5234)","(394, 1830, 676)"
2017/07/09/10:09:23.282284,11213,1499566163,282092094,0,"(-12119, -8222, 5099, 5288)","(282, 1832, 626)"
2017/07/09/10:09:23.312946,11214,1499566163,312669038,0,"(-12107, -8252, 5020, 5345)","(265, 2002, 620)"
2017/07/09/10:09:23.319343,11215,1499566163,319171905,0,"(-12102, -8284, 4919, 5401)","(240, 2189, 638)"
2017/07/09/10:09:23.342231,11216,1499566163,341959953,0,"(-12100, -8309, 4798, 5475)","(-9, 1989, 582)"
2017/07/09/10:09:23.364468,11217,1499566163,364298105,0,"(-12019, -8405, 4767, 5534)","(108, 2128, 444)"
2017/07/09/10:09:23.387177,11218,1499566163,386957883,0,"(-12021, -8437, 4685, 5550)","(220, 2127, 751)"
2017/07/09/10:09:23.401868,11219,1499566163,401715993,0,"(-11951, -8548, 4558, 5637)","(-241, 2162, 475)"
2017/07/09/10:09:23.425239,11220,1499566163,425062894,0,"(-11918, -8612, 4498, 5658)","(185, 2211, 672)"
