time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:10:39.602354,11671,1499566239,602094888,0,"(-12566, -9079, 4214, 3221)","(381, 1736, 480)"
2017/07/09/10:10:39.625772,11672,1499566239,625576972,0,"(-12570, -9077, 4212, 3211)","(332, 1768, 551)"
2017/07/09/10:10:39.640172,11673,1499566239,639825105,0,"(-12568, -9082, 4211, 3208)","(335, 1853, 453)"
2017/07/09/10:10:39.662219,11674,1499566239,661967992,0,"(-12581, -9070, 4204, 3199)","(349, 1867, 512)"
2017/07/09/10:10:39.687779,11675,1499566239,687474966,0,"(-12592, -9051, 4204, 3207)","(395, 1902, 475)"
2017/07/09/10:10:39.700248,11676,1499566239,700120925,0,"(-12602, -9037, 4188, 3231)","(410, 1925, 524)"
2017/07/09/10:10:39.722430,11677,1499566239,722131013,0,"(-12619, -9016, 4163, 3254)","(362, 1870, 568)"
2017/07/09/10:10:39.745230,11678,1499566239,745091915,0,"(-12639, -8991, 4136, 3279)","(303, 1762, 485)"
2017/07/09/10:10:39.760335,11679,1499566239,759960889,0,"(-12642, -8984, 4118, 3311)","(298, 1844, 444)"
2017/07/09/10:10:39.782063,11680,1499566239,781909942,0,"(-12643, -8981, 4096, 3343)","(376, 1921, 604)"
2017/07/09/10:10:39.804816,11681,1499566239,804672956,0,"(-12656, -8965, 4069, 3365)","(401, 1898, 599)"
2017/07/09/10:10:39.821314,11682,1499566239,821069955,0,"(-12666, -8960, 4028, 3392)","(320, 1904, 558)"
2017/07/09/10:10:39.844208,11683,1499566239,843538045,0,"(-12675, -8957, 3981, 3423)","(330, 1939, 570)"
2017/07/09/10:10:39.864918,11684,1499566239,864768028,0,"(-12684, -8955, 3929, 3454)","(325, 1965, 600)"
2017/07/09/10:10:39.887112,11685,1499566239,886979103,0,"(-12694, -8959, 3868, 3478)","(264, 1978, 621)"
2017/07/09/10:10:39.902950,11686,1499566239,902554035,0,"(-12699, -8975, 3802, 3491)","(223, 1996, 622)"
2017/07/09/10:10:39.924708,11687,1499566239,924510002,0,"(-12702, -9000, 3716, 3507)","(178, 2037, 647)"
2017/07/09/10:10:39.947493,11688,1499566239,947202920,0,"(-12695, -9039, 3589, 3565)","(-47, 2018, 618)"
2017/07/09/10:10:39.962393,11689,1499566239,962111949,0,"(-12687, -9072, 3515, 3582)","(146, 2094, 634)"
2017/07/09/10:10:39.984750,11690,1499566239,984560966,0,"(-12671, -9117, 3406, 3628)","(-30, 2080, 624)"
2017/07/09/10:10:40.007322,11691,1499566240,7137060,0,"(-12663, -9148, 3298, 3682)","(-13, 2053, 639)"
2017/07/09/10:10:40.022291,11692,1499566240,22073030,0,"(-12662, -9165, 3171, 3751)","(-71, 1988, 617)"
2017/07/09/10:10:40.045298,11693,1499566240,45087099,0,"(-12652, -9191, 3033, 3834)","(-148, 2006, 599)"
2017/07/09/10:10:40.067335,11694,1499566240,67039012,0,"(-12640, -9217, 2893, 3919)","(-165, 1981, 583)"
2017/07/09/10:10:40.081950,11695,1499566240,81868886,0,"(-12615, -9255, 2760, 4006)","(-220, 1971, 547)"
2017/07/09/10:10:40.105199,11696,1499566240,104969024,0,"(-12586, -9294, 2626, 4094)","(-178, 2014, 612)"
2017/07/09/10:10:40.127124,11697,1499566240,127008914,0,"(-12567, -9316, 2495, 4185)","(-216, 1955, 648)"
2017/07/09/10:10:40.142559,11698,1499566240,142177104,0,"(-12554, -9329, 2371, 4267)","(-250, 1821, 605)"
2017/07/09/10:10:40.164737,11699,1499566240,164547920,0,"(-12526, -9358, 2262, 4344)","(-226, 1778, 625)"
2017/07/09/10:10:40.187327,11700,1499566240,187033891,0,"(-12485, -9397, 2153, 4432)","(-256, 1958, 571)"
2017/07/09/10:10:40.202823,11701,1499566240,202581882,0,"(-12459, -9414, 2043, 4519)","(-252, 1950, 608)"
2017/07/09/10:10:40.224938,11702,1499566240,224761962,0,"(-12445, -9421, 1935, 4590)","(-248, 1839, 604)"
2017/07/09/10:10:40.247518,11703,1499566240,247315883,0,"(-12429, -9429, 1822, 4663)","(-320, 1809, 626)"
2017/07/09/10:10:40.262300,11704,1499566240,262031078,0,"(-12412, -9434, 1713, 4739)","(-353, 1843, 600)"
2017/07/09/10:10:40.286364,11705,1499566240,286238908,0,"(-12394, -9439, 1610, 4814)","(-392, 1815, 657)"
2017/07/09/10:10:40.307326,11706,1499566240,307219982,0,"(-12374, -9441, 1512, 4891)","(-399, 1858, 635)"
2017/07/09/10:10:40.322163,11707,1499566240,321995019,0,"(-12365, -9431, 1420, 4960)","(-395, 1782, 656)"
2017/07/09/10:10:40.345029,11708,1499566240,344759941,0,"(-12351, -9427, 1338, 5025)","(-380, 1771, 678)"
2017/07/09/10:10:40.367048,11709,1499566240,366945028,0,"(-12331, -9430, 1258, 5087)","(-431, 1852, 666)"
2017/07/09/10:10:40.382117,11710,1499566240,381905078,0,"(-12314, -9427, 1176, 5153)","(-504, 1834, 613)"
2017/07/09/10:10:40.404782,11711,1499566240,404576063,0,"(-12319, -9399, 1093, 5211)","(-482, 1722, 691)"
2017/07/09/10:10:40.427141,11712,1499566240,426980018,0,"(-12314, -9381, 1016, 5272)","(-528, 1669, 680)"
2017/07/09/10:10:40.444286,11713,1499566240,444211006,0,"(-12292, -9377, 946, 5341)","(-551, 1752, 695)"
2017/07/09/10:10:40.464862,11714,1499566240,464637994,0,"(-12277, -9364, 882, 5410)","(-563, 1916, 653)"
2017/07/09/10:10:40.487249,11715,1499566240,487018108,0,"(-12302, -9302, 806, 5470)","(-541, 1767, 743)"
2017/07/09/10:10:40.511206,11716,1499566240,511030912,0,"(-12334, -9238, 727, 5519)","(-621, 1560, 724)"
2017/07/09/10:10:40.524808,11717,1499566240,524652957,0,"(-12330, -9206, 660, 5589)","(-713, 1655, 723)"
2017/07/09/10:10:40.547447,11718,1499566240,547219991,0,"(-12318, -9185, 610, 5657)","(-631, 1797, 723)"
2017/07/09/10:10:40.562225,11719,1499566240,562005996,0,"(-12330, -9140, 565, 5706)","(-580, 1735, 776)"
2017/07/09/10:10:40.584991,11720,1499566240,584815025,0,"(-12347, -9089, 510, 5757)","(-674, 1670, 827)"
2017/07/09/10:10:40.607171,11721,1499566240,606939077,0,"(-12353, -9044, 449, 5819)","(-724, 1611, 814)"
2017/07/09/10:10:40.624581,11722,1499566240,624351978,0,"(-12360, -8997, 394, 5881)","(-694, 1652, 816)"
2017/07/09/10:10:40.645006,11723,1499566240,644711017,0,"(-12378, -8942, 343, 5929)","(-651, 1590, 796)"
2017/07/09/10:10:40.667439,11724,1499566240,667203903,0,"(-12388, -8894, 289, 5983)","(-713, 1607, 791)"
2017/07/09/10:10:40.682442,11725,1499566240,682243108,0,"(-12403, -8838, 242, 6036)","(-670, 1664, 876)"
2017/07/09/10:10:40.713284,11726,1499566240,712955951,0,"(-12426, -8774, 196, 6086)","(-701, 1540, 863)"
2017/07/09/10:10:40.727695,11727,1499566240,727370023,0,"(-12442, -8714, 157, 6140)","(-754, 1602, 847)"
2017/07/09/10:10:40.758525,11728,1499566240,758121013,0,"(-12468, -8647, 121, 6182)","(-703, 1581, 848)"
2017/07/09/10:10:40.764832,11729,1499566240,764682054,0,"(-12500, -8578, 86, 6213)","(-691, 1552, 839)"
2017/07/09/10:10:40.791655,11730,1499566240,791487932,0,"(-12533, -8506, 55, 6246)","(-700, 1451, 871)"
2017/07/09/10:10:40.809905,11731,1499566240,809657096,0,"(-12554, -8446, 33, 6287)","(-743, 1494, 924)"
2017/07/09/10:10:40.824917,11732,1499566240,824682950,0,"(-12568, -8397, 21, 6323)","(-728, 1645, 939)"
2017/07/09/10:10:40.847660,11733,1499566240,847304105,0,"(-12602, -8323, 7, 6354)","(-717, 1619, 936)"
2017/07/09/10:10:40.870045,11734,1499566240,869852066,0,"(-12651, -8220, -14, 6390)","(-631, 1415, 1023)"
2017/07/09/10:10:40.892278,11735,1499566240,891993999,0,"(-12688, -8126, -43, 6436)","(-764, 1272, 1089)"
2017/07/09/10:10:40.907045,11736,1499566240,906943082,0,"(-12705, -8059, -53, 6488)","(-868, 1450, 1033)"
2017/07/09/10:10:40.930362,11737,1499566240,930001020,0,"(-12735, -7977, -55, 6530)","(-704, 1577, 992)"
2017/07/09/10:10:40.944992,11738,1499566240,944700002,0,"(-12790, -7865, -74, 6558)","(-695, 1546, 1031)"
2017/07/09/10:10:40.967559,11739,1499566240,967315912,0,"(-12850, -7737, -121, 6591)","(-697, 1310, 1130)"
2017/07/09/10:10:40.989847,11740,1499566240,989681959,0,"(-12877, -7646, -164, 6645)","(-971, 1251, 1096)"
2017/07/09/10:10:41.012137,11741,1499566241,11960983,0,"(-12888, -7587, -157, 6692)","(-727, 1515, 1056)"
2017/07/09/10:10:41.027391,11742,1499566241,27133941,0,"(-12925, -7498, -162, 6719)","(-630, 1556, 1098)"
2017/07/09/10:10:41.049947,11743,1499566241,49685001,0,"(-12979, -7375, -195, 6750)","(-745, 1294, 1167)"
2017/07/09/10:10:41.064799,11744,1499566241,64668893,0,"(-13017, -7262, -232, 6798)","(-792, 1288, 1193)"
2017/07/09/10:10:41.087343,11745,1499566241,87025880,0,"(-13051, -7155, -260, 6845)","(-760, 1349, 1175)"
2017/07/09/10:10:41.094756,11746,1499566241,94582080,0,"(-13088, -7045, -284, 6887)","(-789, 1382, 1185)"
2017/07/09/10:10:41.117892,11747,1499566241,117707014,0,"(-13129, -6933, -311, 6922)","(-727, 1344, 1251)"
2017/07/09/10:10:41.132650,11748,1499566241,132421970,0,"(-13166, -6817, -349, 6964)","(-703, 1222, 1274)"
2017/07/09/10:10:41.155447,11749,1499566241,155159950,0,"(-13199, -6704, -385, 7011)","(-746, 1309, 1324)"
2017/07/09/10:10:41.178207,11750,1499566241,177941083,0,"(-13239, -6576, -427, 7053)","(-740, 1318, 1398)"
2017/07/09/10:10:41.192751,11751,1499566241,192329883,0,"(-13281, -6447, -475, 7090)","(-737, 1166, 1347)"
2017/07/09/10:10:41.214890,11752,1499566241,214632034,0,"(-13317, -6323, -517, 7132)","(-668, 1134, 1399)"
2017/07/09/10:10:41.238292,11753,1499566241,237971067,0,"(-13347, -6214, -555, 7169)","(-711, 1126, 1491)"
2017/07/09/10:10:41.252919,11754,1499566241,252674102,0,"(-13373, -6119, -601, 7198)","(-775, 1171, 1453)"
2017/07/09/10:10:41.275119,11755,1499566241,274894952,0,"(-13407, -6007, -657, 7225)","(-686, 1114, 1414)"
2017/07/09/10:10:41.297947,11756,1499566241,297724962,0,"(-13439, -5885, -724, 7259)","(-729, 951, 1489)"
2017/07/09/10:10:41.312127,11757,1499566241,311954975,0,"(-13461, -5790, -781, 7288)","(-755, 1028, 1536)"
2017/07/09/10:10:41.335197,11758,1499566241,334990978,0,"(-13487, -5702, -840, 7303)","(-714, 1162, 1513)"
2017/07/09/10:10:41.357762,11759,1499566241,357562065,0,"(-13528, -5574, -933, 7315)","(-673, 1002, 1506)"
2017/07/09/10:10:41.372842,11760,1499566241,372601032,0,"(-13560, -5452, -1034, 7333)","(-823, 890, 1606)"
2017/07/09/10:10:41.394829,11761,1499566241,394679069,0,"(-13577, -5374, -1114, 7347)","(-831, 878, 1603)"
2017/07/09/10:10:41.418026,11762,1499566241,417726993,0,"(-13586, -5329, -1180, 7353)","(-821, 1004, 1541)"
2017/07/09/10:10:41.432610,11763,1499566241,432363986,0,"(-13598, -5277, -1249, 7357)","(-781, 916, 1536)"
2017/07/09/10:10:41.454688,11764,1499566241,454562902,0,"(-13614, -5218, -1329, 7356)","(-900, 910, 1648)"
2017/07/09/10:10:41.477998,11765,1499566241,477801084,0,"(-13619, -5177, -1399, 7363)","(-992, 754, 1622)"
2017/07/09/10:10:41.492356,11766,1499566241,491996049,0,"(-13623, -5143, -1436, 7372)","(-737, 901, 1583)"
2017/07/09/10:10:41.514779,11767,1499566241,514579057,0,"(-13634, -5097, -1502, 7371)","(-888, 864, 1578)"
2017/07/09/10:10:41.545949,11768,1499566241,545573949,0,"(-13647, -5037, -1578, 7373)","(-914, 752, 1600)"
2017/07/09/10:10:41.552417,11769,1499566241,552133083,0,"(-13656, -4989, -1634, 7376)","(-824, 668, 1572)"
2017/07/09/10:10:41.575016,11770,1499566241,574788093,0,"(-13665, -4962, -1677, 7369)","(-824, 716, 1559)"
2017/07/09/10:10:41.597705,11771,1499566241,597618103,0,"(-13671, -4947, -1727, 7355)","(-969, 711, 1562)"
2017/07/09/10:10:41.612138,11772,1499566241,611939907,0,"(-13680, -4923, -1764, 7345)","(-854, 721, 1536)"
2017/07/09/10:10:41.635114,11773,1499566241,634931087,0,"(-13701, -4874, -1807, 7330)","(-715, 663, 1634)"
2017/07/09/10:10:41.658669,11774,1499566241,658416032,0,"(-13717, -4842, -1867, 7304)","(-868, 513, 1568)"
2017/07/09/10:10:41.672410,11775,1499566241,672169923,0,"(-13720, -4860, -1905, 7277)","(-955, 758, 1483)"
2017/07/09/10:10:41.694908,11776,1499566241,694809913,0,"(-13741, -4835, -1944, 7245)","(-908, 826, 1645)"
2017/07/09/10:10:41.717994,11777,1499566241,717720031,0,"(-13769, -4770, -2016, 7214)","(-981, 543, 1705)"
2017/07/09/10:10:41.732947,11778,1499566241,732688903,0,"(-13793, -4724, -2072, 7183)","(-795, 489, 1682)"
2017/07/09/10:10:41.755214,11779,1499566241,754966020,0,"(-13801, -4723, -2116, 7156)","(-845, 955, 1546)"
2017/07/09/10:10:41.778179,11780,1499566241,777905941,0,"(-13820, -4688, -2188, 7121)","(-902, 905, 1534)"
2017/07/09/10:10:41.792162,11781,1499566241,792025089,0,"(-13847, -4626, -2277, 7079)","(-958, 656, 1651)"
2017/07/09/10:10:41.814725,11782,1499566241,814579963,0,"(-13861, -4603, -2354, 7042)","(-1003, 570, 1652)"
2017/07/09/10:10:41.845717,11783,1499566241,845474004,0,"(-13864, -4619, -2408, 7008)","(-1018, 711, 1483)"
2017/07/09/10:10:41.852256,11784,1499566241,852102994,0,"(-13872, -4626, -2456, 6970)","(-932, 758, 1472)"
2017/07/09/10:10:41.879174,11785,1499566241,879039049,0,"(-13892, -4593, -2528, 6927)","(-992, 736, 1589)"
2017/07/09/10:10:41.898085,11786,1499566241,897818088,0,"(-13911, -4543, -2615, 6888)","(-1091, 526, 1685)"
2017/07/09/10:10:41.912150,11787,1499566241,912029027,0,"(-13921, -4514, -2688, 6861)","(-1170, 566, 1560)"
2017/07/09/10:10:41.934816,11788,1499566241,934557914,0,"(-13924, -4507, -2731, 6841)","(-1089, 686, 1512)"
2017/07/09/10:10:41.958761,11789,1499566241,958142042,0,"(-13930, -4507, -2758, 6818)","(-1082, 752, 1563)"
2017/07/09/10:10:41.972587,11790,1499566241,972244024,0,"(-13938, -4506, -2786, 6791)","(-1122, 715, 1522)"
2017/07/09/10:10:41.995321,11791,1499566241,995054960,0,"(-13945, -4509, -2803, 6767)","(-1036, 675, 1532)"
2017/07/09/10:10:42.017695,11792,1499566242,17522096,0,"(-13944, -4527, -2817, 6751)","(-1138, 715, 1563)"
2017/07/09/10:10:42.032463,11793,1499566242,32327890,0,"(-13938, -4556, -2820, 6744)","(-1197, 788, 1555)"
2017/07/09/10:10:42.054958,11794,1499566242,54784059,0,"(-13935, -4577, -2803, 6742)","(-1066, 756, 1538)"
2017/07/09/10:10:42.078592,11795,1499566242,78414916,0,"(-13936, -4578, -2802, 6742)","(-991, 739, 1590)"
2017/07/09/10:10:42.092657,11796,1499566242,92245101,0,"(-13940, -4563, -2814, 6736)","(-1063, 651, 1577)"
2017/07/09/10:10:42.122952,11797,1499566242,122778892,0,"(-13940, -4550, -2827, 6740)","(-1168, 544, 1579)"
2017/07/09/10:10:42.138216,11798,1499566242,137849092,0,"(-13933, -4566, -2809, 6751)","(-1088, 554, 1558)"
