time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:04:17.514155,9025,1499565857,513951063,0, -8823, -6900, 7161, 9577 , -208, 1958, 589 
2017/07/09/10:04:17.536767,9026,1499565857,536474943,0, -8780, -6982, 7065, 9627 , -189, 1856, 600 
2017/07/09/10:04:17.551335,9027,1499565857,550950050,0, -8727, -7073, 6973, 9677 , -216, 1923, 556 
2017/07/09/10:04:17.577005,9028,1499565857,573717117,0, -8680, -7153, 6869, 9733 , -240, 1923, 571 
2017/07/09/10:04:17.596725,9029,1499565857,596544981,0, -8648, -7213, 6749, 9802 , -296, 1806, 570 
2017/07/09/10:04:17.619040,9030,1499565857,618907928,0, -8599, -7276, 6645, 9868 , -316, 1733, 534 
2017/07/09/10:04:17.634027,9031,1499565857,633784055,0, -8538, -7346, 6558, 9928 , -307, 1772, 575 
2017/07/09/10:04:17.656404,9032,1499565857,656193971,0, -8486, -7401, 6452, 10001 , -317, 1933, 558 
2017/07/09/10:04:17.672755,9033,1499565857,672662973,0, -8456, -7425, 6325, 10090 , -355, 1843, 610 
2017/07/09/10:04:17.693878,9034,1499565857,693674087,0, -8424, -7443, 6196, 10182 , -407, 1718, 610 
2017/07/09/10:04:17.718491,9035,1499565857,716579914,0, -8366, -7474, 6085, 10274 , -478, 1749, 571 
2017/07/09/10:04:17.731450,9036,1499565857,731245994,0, -8310, -7498, 5987, 10359 , -449, 1848, 620 
2017/07/09/10:04:17.753632,9037,1499565857,753494024,0, -8276, -7502, 5899, 10434 , -441, 1815, 621 
2017/07/09/10:04:17.776316,9038,1499565857,776177883,0, -8253, -7495, 5804, 10509 , -470, 1876, 723 
2017/07/09/10:04:17.791469,9039,1499565857,791246891,0, -8247, -7469, 5694, 10593 , -498, 1844, 745 
2017/07/09/10:04:17.814352,9040,1499565857,814101934,0, -8242, -7430, 5564, 10693 , -535, 1733, 709 
2017/07/09/10:04:17.836349,9041,1499565857,836141109,0, -8235, -7390, 5445, 10787 , -527, 1551, 770 
2017/07/09/10:04:17.851189,9042,1499565857,851001977,0, -8197, -7373, 5356, 10872 , -533, 1664, 733 
2017/07/09/10:04:17.874119,9043,1499565857,873742103,0, -8165, -7344, 5263, 10960 , -503, 1893, 810 
2017/07/09/10:04:17.897046,9044,1499565857,896625041,0, -8181, -7278, 5131, 11055 , -439, 1854, 863 
2017/07/09/10:04:17.911654,9045,1499565857,911359071,0, -8202, -7208, 4964, 11161 , -639, 1532, 860 
2017/07/09/10:04:17.933915,9046,1499565857,933638095,0, -8191, -7149, 4826, 11266 , -675, 1499, 925 
2017/07/09/10:04:17.956150,9047,1499565857,956052064,0, -8169, -7089, 4705, 11371 , -574, 1679, 863 
2017/07/09/10:04:17.971565,9048,1499565857,971343994,0, -8186, -7005, 4566, 11467 , -470, 1647, 938 
2017/07/09/10:04:17.993927,9049,1499565857,993680953,0, -8208, -6923, 4402, 11565 , -565, 1535, 940 
2017/07/09/10:04:18.016232,9050,1499565858,16113996,0, -8208, -6849, 4230, 11673 , -677, 1607, 1013 
2017/07/09/10:04:18.031225,9051,1499565858,31023025,0, -8200, -6762, 4058, 11790 , -667, 1612, 1053 
2017/07/09/10:04:18.053594,9052,1499565858,53494930,0, -8210, -6664, 3892, 11894 , -593, 1504, 1166 
2017/07/09/10:04:18.076768,9053,1499565858,76471090,0, -8227, -6581, 3750, 11974 , -617, 1413, 1148 
2017/07/09/10:04:18.099054,9054,1499565858,98810911,0, -8236, -6517, 3630, 12039 , -666, 1443, 1099 
2017/07/09/10:04:18.113932,9055,1499565858,113723993,0, -8251, -6433, 3494, 12115 , -652, 1501, 1100 
2017/07/09/10:04:18.136487,9056,1499565858,136168003,0, -8259, -6342, 3339, 12201 , -739, 1246, 1218 
2017/07/09/10:04:18.158924,9057,1499565858,158626079,0, -8252, -6269, 3215, 12276 , -702, 1201, 1298 
2017/07/09/10:04:18.173966,9058,1499565858,173686027,0, -8242, -6210, 3117, 12338 , -696, 1346, 1264 
2017/07/09/10:04:18.196526,9059,1499565858,196408033,0, -8242, -6144, 3025, 12394 , -704, 1346, 1268 
2017/07/09/10:04:18.211367,9060,1499565858,211255073,0, -8243, -6082, 2942, 12443 , -783, 1290, 1223 
2017/07/09/10:04:18.233540,9061,1499565858,233426094,0, -8256, -5998, 2853, 12496 , -634, 1175, 1323 
