time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:57:55.245256,7151,1499565475,245151996,0, -10350, -7771, 7185, 7022 , 296, 1902, 370 
2017/07/09/09:57:55.260379,7152,1499565475,260071992,0, -10350, -7771, 7184, 7022 , 273, 1879, 321 
2017/07/09/09:57:55.283311,7153,1499565475,283129930,0, -10350, -7772, 7185, 7022 , 286, 1926, 304 
2017/07/09/09:57:55.305524,7154,1499565475,305267095,0, -10355, -7771, 7178, 7021 , 331, 1978, 302 
2017/07/09/09:57:55.320774,7155,1499565475,320463895,0, -10367, -7764, 7165, 7025 , 277, 1985, 267 
2017/07/09/09:57:55.342989,7156,1499565475,342721939,0, -10383, -7749, 7151, 7032 , 252, 1976, 281 
2017/07/09/09:57:55.365335,7157,1499565475,365143060,0, -10403, -7725, 7139, 7042 , 286, 1935, 326 
2017/07/09/09:57:55.380852,7158,1499565475,380551099,0, -10415, -7706, 7136, 7047 , 276, 1917, 342 
2017/07/09/09:57:55.403022,7159,1499565475,402820110,0, -10420, -7694, 7137, 7052 , 271, 1993, 278 
2017/07/09/09:57:55.425938,7160,1499565475,425571918,0, -10442, -7672, 7115, 7065 , 293, 2140, 263 
2017/07/09/09:57:55.441748,7161,1499565475,441684961,0, -10477, -7626, 7092, 7085 , 268, 2026, 337 
2017/07/09/09:57:55.463058,7162,1499565475,462826013,0, -10517, -7568, 7085, 7096 , 321, 1798, 405 
2017/07/09/09:57:55.485254,7163,1499565475,485105037,0, -10534, -7530, 7094, 7103 , 300, 1842, 408 
2017/07/09/09:57:55.501986,7164,1499565475,501842021,0, -10523, -7524, 7117, 7103 , 339, 2034, 338 
2017/07/09/09:57:55.523126,7165,1499565475,522876977,0, -10530, -7503, 7111, 7120 , 389, 2006, 459 
2017/07/09/09:57:55.545231,7166,1499565475,545002937,0, -10537, -7481, 7096, 7148 , 306, 1846, 434 
2017/07/09/09:57:55.560367,7167,1499565475,560162067,0, -10532, -7473, 7090, 7169 , 330, 1886, 452 
2017/07/09/09:57:55.582803,7168,1499565475,582639932,0, -10515, -7469, 7099, 7189 , 387, 1987, 427 
2017/07/09/09:57:55.605469,7169,1499565475,605278015,0, -10494, -7472, 7075, 7240 , 341, 1973, 453 
2017/07/09/09:57:55.620245,7170,1499565475,620059967,0, -10469, -7507, 7033, 7281 , 220, 2050, 348 
2017/07/09/09:57:55.643316,7171,1499565475,642972946,0, -10456, -7537, 6994, 7307 , 312, 2101, 437 
2017/07/09/09:57:55.665406,7172,1499565475,665204048,0, -10467, -7548, 6930, 7339 , 293, 2044, 423 
2017/07/09/09:57:55.680626,7173,1499565475,680350065,0, -10409, -7742, 6684, 7448 , -909, 2652, 233 
2017/07/09/09:57:55.702984,7174,1499565475,702668905,0, -10340, -7801, 6672, 7494 , 396, 2128, 402 
2017/07/09/09:57:55.725492,7175,1499565475,725171089,0, -10297, -7846, 6683, 7496 , 386, 2273, 421 
2017/07/09/09:57:55.740718,7176,1499565475,740377902,0, -10260, -7912, 6591, 7558 , -157, 2094, 515 
2017/07/09/09:57:55.762688,7177,1499565475,762587070,0, -10228, -7944, 6525, 7626 , 120, 2087, 494 
2017/07/09/09:57:55.785728,7178,1499565475,785458087,0, -10191, -7990, 6450, 7691 , 17, 1890, 418 
2017/07/09/09:57:55.807934,7179,1499565475,807657003,0, -10146, -8049, 6369, 7756 , -117, 1888, 520 
