time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/09/10:02:09.175132,411384,1499565731,978909863,,0.782127217343,0.396976987328,0.166924885089,0.624999478275,0.777982916059,0.0562254235,0.0309343858577,0.0165023086116,-0.0383345173315,0.0011578354448,-0.0318746374003,-0.0259963530687,-0.0349865590361,3.30573773384,1.2434155941,-0.6919927001,-0.417207211256,1.37350320816,0.251413524151
2017/07/09/10:02:09.185050,411385,1499565731,988910740,,0.782277301996,0.39649770422,0.166661844867,0.62527339446,0.777765053188,0.0561758485893,0.0309673740374,-0.0113988256583,-0.0501925300083,-0.0249322759652,-0.0355221805805,0.053503397164,-0.0517084561896,3.42177224159,1.48376476765,-0.549372315407,-0.535474538803,1.4750213623,0.226987183094
2017/07/09/10:02:09.195193,411386,1499565731,998909873,,0.78211140628,0.396141380592,0.166002107004,0.625433785573,0.777666579059,0.0559601269544,0.0305898000862,0.0173595103977,-0.0425359743651,-0.00801095117238,-0.0233961436101,-0.0187744012475,-0.0444221248345,2.95226144791,1.21235060692,-0.494177788496,-0.366793215275,1.31288099289,0.25342798233
2017/07/09/10:02:09.205162,411387,1499565732,8903296,,0.782351108532,0.395795418644,0.166456007694,0.625267920969,0.777780885448,0.0560286415096,0.0309469315166,0.0168916254267,-0.0379272796601,-0.00321912994609,-0.024181849697,-0.0188317677303,-0.0360779777877,2.48583602905,1.10795915127,-0.552001833916,-0.214321479201,1.11758732796,0.28595200181
2017/07/09/10:02:09.215267,411388,1499565732,18909666,,0.782726247133,0.394488624299,0.166287453414,0.625896536997,0.777283770168,0.0556755366912,0.0313639956327,0.0086716551829,-0.0556649545322,-0.00754258271786,-0.0355462207209,0.00381826283204,-0.0411513781662,2.82763051987,1.30797195435,-0.46312379837,-0.351945638657,1.27308952808,0.243751570582
2017/07/09/10:02:09.225197,411389,1499565732,28909333,,0.782556733808,0.394881465039,0.166081700673,0.625834151289,0.777343327125,0.0557579395731,0.030984173867,0.0136065959941,-0.0635069508829,-0.000478861245636,-0.0276385087588,-0.0065600940204,-0.0746620720617,2.44125318527,1.23817515373,-0.397217750549,-0.380367219448,1.15533947945,0.219855964184
2017/07/09/10:02:09.234978,411390,1499565732,38903246,,0.783306891585,0.393902209668,0.166482704103,0.626546320844,0.776711972033,0.0562331547725,0.0315603016919,0.00723526227573,-0.0488741726407,-0.00448050947737,-0.0168020152512,-0.00519493465053,-0.0487050317002,2.38952350616,1.16575944424,-0.28555932641,-0.271967828274,1.17352664471,0.26113435626
2017/07/09/10:02:09.245458,411391,1499565732,48906383,,0.782816856206,0.392887118942,0.16602361833,0.62668100567,0.776677719822,0.0552308187434,0.0314991003899,0.0236751988763,-0.0746061510486,-0.00415695845149,0.00696799287191,-0.0176384976737,-0.125521268715,2.48108386993,1.10015583038,-0.178027525544,-0.288345009089,1.21679019928,0.265687942505
2017/07/09/10:02:09.255193,411392,1499565732,58910393,,0.783723526675,0.392272181462,0.16669104456,0.627008989165,0.776329786104,0.0560206706597,0.0321477086706,0.0132231242709,-0.0518499001825,-0.000923718930612,0.000129428798103,-0.0120023694941,-0.0757144983808,2.16033315659,1.12222194672,-0.157819986343,-0.322318047285,1.12930238247,0.237928897142
2017/07/09/10:02:09.264885,411393,1499565732,68907903,,0.783255679493,0.392304374157,0.166355762917,0.627201811534,0.776208679571,0.0560665770877,0.0312171795761,0.01982713745,-0.0605125785798,-0.000207794392715,0.0160873159184,-0.00827420203812,-0.101265603872,1.16241109371,0.963518738747,0.00395947694778,-0.283234506845,0.695422947407,0.157868817449
