time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:00:01.763189,150400,1499565601,762955904,0,293,657,284,159,159,126,474,271
2017/07/09/10:00:01.785922,150401,1499565601,785614013,0,306,653,289,149,168,132,540,284
2017/07/09/10:00:01.808015,150402,1499565601,807919025,0,210,654,286,150,174,134,547,272
2017/07/09/10:00:01.830799,150403,1499565601,830425977,0,213,622,284,129,166,129,551,275
2017/07/09/10:00:01.845864,150404,1499565601,845624923,0,195,600,245,105,149,118,431,221
2017/07/09/10:00:01.868367,150405,1499565601,868119001,0,235,575,221,100,122,122,459,200
2017/07/09/10:00:01.890688,150406,1499565601,890484094,0,234,555,230,129,268,153,383,234
2017/07/09/10:00:01.905585,150407,1499565601,905400991,0,224,547,234,128,273,154,372,250
2017/07/09/10:00:01.928226,150408,1499565601,928056955,0,222,567,230,124,278,156,350,257
2017/07/09/10:00:01.951120,150409,1499565601,950762987,0,241,565,226,122,282,151,350,276
2017/07/09/10:00:01.965919,150410,1499565601,965619087,0,209,559,209,133,290,180,432,318
2017/07/09/10:00:01.988650,150411,1499565601,988298892,0,183,605,198,117,170,143,448,285
2017/07/09/10:00:02.010525,150412,1499565602,10277032,0,192,662,228,139,163,146,453,291
2017/07/09/10:00:02.025861,150413,1499565602,25634050,0,237,618,217,140,158,160,510,377
2017/07/09/10:00:02.048281,150414,1499565602,47954082,0,241,673,233,142,159,184,547,443
2017/07/09/10:00:02.078835,150415,1499565602,78603982,0,234,701,243,128,126,153,479,446
2017/07/09/10:00:02.085548,150416,1499565602,85361957,0,245,623,238,121,114,158,457,448
2017/07/09/10:00:02.107950,150417,1499565602,107825994,0,261,620,273,125,116,155,446,451
2017/07/09/10:00:02.130958,150418,1499565602,130692958,0,233,623,272,130,110,135,459,397
2017/07/09/10:00:02.145562,150419,1499565602,145441055,0,217,548,270,126,96,100,442,324
2017/07/09/10:00:02.168077,150420,1499565602,167920112,0,227,450,266,130,100,111,441,350
2017/07/09/10:00:02.190668,150421,1499565602,190437078,0,212,444,249,128,89,113,433,357
2017/07/09/10:00:02.207784,150422,1499565602,207588911,0,196,390,207,110,97,131,452,373
2017/07/09/10:00:02.228327,150423,1499565602,228104114,0,219,402,241,116,100,129,384,367
2017/07/09/10:00:02.250965,150424,1499565602,250765085,0,232,455,241,129,140,156,364,411
2017/07/09/10:00:02.266974,150425,1499565602,266788005,0,218,455,252,130,144,159,379,363
2017/07/09/10:00:02.288056,150426,1499565602,287849903,0,234,447,271,129,148,172,390,378
2017/07/09/10:00:02.310897,150427,1499565602,310646057,0,223,444,261,128,145,159,359,355
2017/07/09/10:00:02.325907,150428,1499565602,325628042,0,219,458,240,121,149,172,390,359
2017/07/09/10:00:02.348283,150429,1499565602,347995996,0,226,448,240,110,118,148,391,333
2017/07/09/10:00:02.370731,150430,1499565602,370439052,0,236,488,237,114,117,148,343,344
2017/07/09/10:00:02.386071,150431,1499565602,385684967,0,251,563,239,122,116,127,357,328
2017/07/09/10:00:02.408536,150432,1499565602,408221006,0,253,564,249,115,102,125,361,338
2017/07/09/10:00:02.430905,150433,1499565602,430685997,0,235,550,244,113,94,126,352,335
