time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:09:55.014337,179986,1499566195,14224052,0,61,463,322,100,43,37,82,64
2017/07/09/10:09:55.036932,179987,1499566195,36804914,0,74,607,409,125,51,41,100,85
2017/07/09/10:09:55.052026,179988,1499566195,51819086,0,73,660,418,131,56,45,106,92
2017/07/09/10:09:55.074673,179989,1499566195,74398994,0,84,588,337,105,47,43,104,121
2017/07/09/10:09:55.097001,179990,1499566195,96833944,0,97,613,331,99,47,46,105,127
2017/07/09/10:09:55.111852,179991,1499566195,111707925,0,110,636,336,103,52,50,154,152
2017/07/09/10:09:55.134872,179992,1499566195,134604930,0,118,537,247,82,52,59,195,147
2017/07/09/10:09:55.157173,179993,1499566195,156905889,0,122,563,279,85,56,72,216,146
2017/07/09/10:09:55.172498,179994,1499566195,172180891,0,179,587,288,89,61,83,234,132
2017/07/09/10:09:55.203178,179995,1499566195,203008890,0,182,570,278,93,67,99,261,150
2017/07/09/10:09:55.225598,179996,1499566195,225189924,0,252,596,281,89,68,104,264,151
2017/07/09/10:09:55.231902,179997,1499566195,231712102,0,299,660,310,101,71,114,285,164
2017/07/09/10:09:55.255086,179998,1499566195,254868984,0,357,624,285,107,75,116,303,189
2017/07/09/10:09:55.277354,179999,1499566195,277123928,0,339,628,264,102,73,121,357,266
2017/07/09/10:09:55.292284,180000,1499566195,292067050,0,378,648,273,114,75,112,377,288
2017/07/09/10:09:55.315010,180001,1499566195,314516067,0,356,692,313,132,80,118,381,320
2017/07/09/10:09:55.337223,180002,1499566195,336951017,0,326,717,306,127,74,114,432,348
2017/07/09/10:09:55.359835,180003,1499566195,359487056,0,271,669,284,119,71,139,513,496
2017/07/09/10:09:55.375043,180004,1499566195,374773025,0,301,652,308,126,72,146,519,494
2017/07/09/10:09:55.396995,180005,1499566195,396905899,0,301,628,367,133,72,149,534,482
2017/07/09/10:09:55.419984,180006,1499566195,419738054,0,303,590,393,144,83,172,600,501
