time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:04:36.443849,9197,1499565876,443588972,0,"(-9160, -5818, 8046, 9270)","(256, 1895, 431)"
2017/07/09/10:04:36.466349,9198,1499565876,466166019,0,"(-9149, -5801, 8039, 9298)","(304, 1918, 499)"
2017/07/09/10:04:36.490368,9199,1499565876,490300893,0,"(-9147, -5779, 8007, 9341)","(270, 1917, 578)"
2017/07/09/10:04:36.505074,9200,1499565876,504972934,0,"(-9141, -5761, 7984, 9377)","(238, 1847, 613)"
2017/07/09/10:04:36.526295,9201,1499565876,526175022,0,"(-9133, -5748, 7967, 9408)","(303, 1890, 622)"
2017/07/09/10:04:36.548926,9202,1499565876,548615932,0,"(-9132, -5743, 7936, 9438)","(299, 1968, 616)"
2017/07/09/10:04:36.565428,9203,1499565876,565220117,0,"(-9142, -5734, 7888, 9474)","(258, 1853, 636)"
2017/07/09/10:04:36.586567,9204,1499565876,586430072,0,"(-9146, -5747, 7839, 9503)","(207, 1857, 656)"
2017/07/09/10:04:36.610779,9205,1499565876,610622882,0,"(-9136, -5787, 7794, 9526)","(185, 1958, 683)"
2017/07/09/10:04:36.632616,9206,1499565876,631964921,0,"(-9062, -5889, 7771, 9552)","(32, 2010, 551)"
2017/07/09/10:04:36.646456,9207,1499565876,646152973,0,"(-9045, -5939, 7741, 9562)","(228, 2147, 713)"
2017/07/09/10:04:36.668979,9208,1499565876,668876886,0,"(-9039, -5996, 7678, 9583)","(132, 2012, 672)"
2017/07/09/10:04:36.683974,9209,1499565876,683705091,0,"(-9039, -6057, 7596, 9610)","(73, 1987, 683)"
2017/07/09/10:04:36.709243,9210,1499565876,708915948,0,"(-9021, -6138, 7513, 9639)","(-65, 1920, 634)"
2017/07/09/10:04:36.728654,9211,1499565876,728527069,0,"(-8983, -6239, 7441, 9666)","(-56, 1963, 657)"
2017/07/09/10:04:36.745269,9212,1499565876,745126008,0,"(-8941, -6346, 7375, 9686)","(-52, 1978, 650)"
2017/07/09/10:04:36.766652,9213,1499565876,766422986,0,"(-8913, -6450, 7303, 9699)","(-2, 1953, 676)"
2017/07/09/10:04:36.789046,9214,1499565876,788820981,0,"(-8888, -6555, 7219, 9713)","(-97, 1915, 658)"
2017/07/09/10:04:36.803871,9215,1499565876,803716897,0,"(-8857, -6662, 7129, 9735)","(-145, 1885, 613)"
2017/07/09/10:04:36.826663,9216,1499565876,826463937,0,"(-8819, -6770, 7041, 9760)","(-174, 1868, 608)"
2017/07/09/10:04:36.848784,9217,1499565876,848555088,0,"(-8778, -6877, 6956, 9782)","(-171, 1856, 640)"
2017/07/09/10:04:36.872361,9218,1499565876,872155904,0,"(-8744, -6975, 6872, 9803)","(-167, 1846, 599)"
2017/07/09/10:04:36.886508,9219,1499565876,886348962,0,"(-8708, -7075, 6792, 9819)","(-191, 1819, 601)"
2017/07/09/10:04:36.908780,9220,1499565876,908570051,0,"(-8674, -7169, 6718, 9832)","(-193, 1828, 599)"
2017/07/09/10:04:36.932063,9221,1499565876,931863069,0,"(-8638, -7262, 6644, 9846)","(-223, 1898, 558)"
2017/07/09/10:04:36.946568,9222,1499565876,946269989,0,"(-8619, -7336, 6553, 9868)","(-274, 1883, 601)"
2017/07/09/10:04:36.968863,9223,1499565876,968678951,0,"(-8610, -7396, 6462, 9892)","(-239, 1805, 562)"
2017/07/09/10:04:36.996783,9224,1499565876,996586084,0,"(-8601, -7453, 6362, 9921)","(-300, 1733, 579)"
2017/07/09/10:04:37.006435,9225,1499565877,6174087,0,"(-8576, -7518, 6277, 9948)","(-324, 1725, 571)"
2017/07/09/10:04:37.028853,9226,1499565877,28578996,0,"(-8535, -7591, 6201, 9975)","(-390, 1838, 552)"
2017/07/09/10:04:37.052368,9227,1499565877,52086114,0,"(-8506, -7649, 6126, 10002)","(-372, 1879, 546)"
