time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:02:30.008399,8387,1499565750,8234977,0,"(-10037, -6754, 6977, 8567)","(116, 1949, 578)"
2017/07/09/10:02:30.031357,8388,1499565750,31091928,0,"(-10043, -6770, 6929, 8586)","(168, 1886, 688)"
2017/07/09/10:02:30.046012,8389,1499565750,45893907,0,"(-10048, -6796, 6876, 8602)","(140, 1953, 659)"
2017/07/09/10:02:30.068840,8390,1499565750,68573951,0,"(-10056, -6830, 6815, 8616)","(115, 2042, 671)"
2017/07/09/10:02:30.099100,8391,1499565750,98937034,0,"(-10066, -6861, 6739, 8639)","(78, 2106, 616)"
2017/07/09/10:02:30.107591,8392,1499565750,107352972,0,"(-10034, -6928, 6672, 8674)","(-92, 1963, 555)"
2017/07/09/10:02:30.129000,8393,1499565750,128633975,0,"(-10007, -7001, 6616, 8690)","(-4, 1944, 701)"
2017/07/09/10:02:30.151008,8394,1499565750,150768995,0,"(-9975, -7090, 6560, 8697)","(4, 2113, 661)"
2017/07/09/10:02:30.166294,8395,1499565750,166105031,0,"(-9957, -7163, 6471, 8724)","(-132, 2151, 618)"
2017/07/09/10:02:30.190226,8396,1499565750,188460111,0,"(-9945, -7215, 6365, 8773)","(-161, 1926, 645)"
2017/07/09/10:02:30.211409,8397,1499565750,211196899,0,"(-9917, -7285, 6264, 8820)","(-161, 1803, 659)"
2017/07/09/10:02:30.226267,8398,1499565750,226078987,0,"(-9870, -7375, 6178, 8858)","(-152, 1926, 652)"
2017/07/09/10:02:30.248493,8399,1499565750,248337030,0,"(-9830, -7456, 6084, 8899)","(-165, 2003, 652)"
2017/07/09/10:02:30.279417,8400,1499565750,279098987,0,"(-9804, -7512, 5969, 8959)","(-253, 1949, 622)"
2017/07/09/10:02:30.286556,8401,1499565750,286230087,0,"(-9780, -7559, 5853, 9021)","(-267, 1712, 668)"
2017/07/09/10:02:30.308634,8402,1499565750,308410882,0,"(-9731, -7623, 5764, 9078)","(-249, 1694, 657)"
2017/07/09/10:02:30.331264,8403,1499565750,330945968,0,"(-9672, -7700, 5694, 9120)","(-198, 1848, 644)"
2017/07/09/10:02:30.353638,8404,1499565750,353389024,0,"(-9648, -7741, 5599, 9170)","(-192, 1962, 683)"
2017/07/09/10:02:30.368968,8405,1499565750,368755102,0,"(-9646, -7753, 5468, 9241)","(-348, 1827, 670)"
2017/07/09/10:02:30.391296,8406,1499565750,391079902,0,"(-9633, -7761, 5334, 9325)","(-393, 1618, 705)"
2017/07/09/10:02:30.413543,8407,1499565750,413326025,0,"(-9590, -7787, 5222, 9411)","(-374, 1716, 684)"
2017/07/09/10:02:30.428431,8408,1499565750,428282022,0,"(-9538, -7820, 5125, 9489)","(-309, 1895, 692)"
2017/07/09/10:02:30.451130,8409,1499565750,450844049,0,"(-9512, -7829, 5019, 9564)","(-387, 1902, 753)"
2017/07/09/10:02:30.473664,8410,1499565750,473438024,0,"(-9501, -7826, 4910, 9635)","(-426, 1767, 759)"
2017/07/09/10:02:30.488489,8411,1499565750,488331079,0,"(-9480, -7827, 4804, 9707)","(-512, 1731, 736)"
2017/07/09/10:02:30.511063,8412,1499565750,510941028,0,"(-9442, -7834, 4721, 9778)","(-515, 1760, 747)"
2017/07/09/10:02:30.533482,8413,1499565750,533272027,0,"(-9420, -7827, 4649, 9840)","(-412, 1760, 826)"
2017/07/09/10:02:30.556461,8414,1499565750,556217908,0,"(-9417, -7812, 4569, 9893)","(-418, 1737, 806)"
2017/07/09/10:02:30.571223,8415,1499565750,570939064,0,"(-9413, -7793, 4478, 9952)","(-521, 1739, 777)"
2017/07/09/10:02:30.598287,8416,1499565750,593914985,0,"(-9405, -7774, 4389, 10014)","(-546, 1661, 779)"
2017/07/09/10:02:30.608936,8417,1499565750,608503103,0,"(-9401, -7749, 4310, 10071)","(-500, 1609, 859)"
2017/07/09/10:02:30.631069,8418,1499565750,630788087,0,"(-9403, -7727, 4239, 10117)","(-496, 1638, 854)"
2017/07/09/10:02:30.653760,8419,1499565750,653561115,0,"(-9406, -7707, 4165, 10160)","(-573, 1657, 835)"
2017/07/09/10:02:30.670467,8420,1499565750,670258998,0,"(-9423, -7664, 4063, 10217)","(-593, 1645, 844)"
2017/07/09/10:02:30.700813,8421,1499565750,700670003,0,"(-9432, -7614, 3946, 10293)","(-650, 1542, 873)"
2017/07/09/10:02:30.713637,8422,1499565750,713279962,0,"(-9438, -7565, 3854, 10357)","(-557, 1573, 944)"
2017/07/09/10:02:30.728375,8423,1499565750,728250980,0,"(-9446, -7530, 3772, 10406)","(-573, 1656, 918)"
2017/07/09/10:02:30.751295,8424,1499565750,751116991,0,"(-9458, -7487, 3686, 10456)","(-677, 1597, 908)"
2017/07/09/10:02:30.773893,8425,1499565750,773575067,0,"(-9466, -7438, 3609, 10511)","(-640, 1506, 908)"
2017/07/09/10:02:30.788485,8426,1499565750,788312911,0,"(-9484, -7376, 3519, 10569)","(-570, 1492, 1017)"
2017/07/09/10:02:30.811142,8427,1499565750,810828924,0,"(-9493, -7325, 3427, 10626)","(-705, 1408, 991)"
2017/07/09/10:02:30.833974,8428,1499565750,833515882,0,"(-9490, -7281, 3354, 10682)","(-648, 1552, 1011)"
2017/07/09/10:02:30.848639,8429,1499565750,848427057,0,"(-9490, -7225, 3283, 10742)","(-731, 1575, 971)"
2017/07/09/10:02:30.871464,8430,1499565750,871189117,0,"(-9497, -7150, 3211, 10808)","(-612, 1474, 1067)"
2017/07/09/10:02:30.893688,8431,1499565750,893524885,0,"(-9507, -7076, 3131, 10871)","(-630, 1340, 1116)"
2017/07/09/10:02:30.908348,8432,1499565750,908227920,0,"(-9507, -7014, 3063, 10931)","(-700, 1458, 1051)"
2017/07/09/10:02:30.931116,8433,1499565750,930855989,0,"(-9520, -6924, 2974, 11001)","(-655, 1500, 1140)"
2017/07/09/10:02:30.958549,8434,1499565750,955661058,0,"(-9532, -6819, 2861, 11086)","(-724, 1309, 1169)"
2017/07/09/10:02:30.969152,8435,1499565750,968873023,0,"(-9528, -6728, 2777, 11166)","(-697, 1281, 1163)"
2017/07/09/10:02:30.999477,8436,1499565750,999234914,0,"(-9522, -6638, 2714, 11240)","(-675, 1486, 1190)"
2017/07/09/10:02:31.013793,8437,1499565751,13510942,0,"(-9536, -6533, 2640, 11308)","(-705, 1420, 1204)"
2017/07/09/10:02:31.028376,8438,1499565751,28254985,0,"(-9558, -6412, 2546, 11379)","(-621, 1286, 1243)"
2017/07/09/10:02:31.051008,8439,1499565751,50860881,0,"(-9567, -6290, 2427, 11465)","(-722, 1097, 1303)"
2017/07/09/10:02:31.073661,8440,1499565751,73415040,0,"(-9553, -6176, 2333, 11558)","(-726, 1256, 1375)"
2017/07/09/10:02:31.090458,8441,1499565751,90076923,0,"(-9561, -6062, 2251, 11628)","(-594, 1375, 1357)"
2017/07/09/10:02:31.112674,8442,1499565751,112543106,0,"(-9587, -5932, 2133, 11695)","(-650, 1205, 1368)"
2017/07/09/10:02:31.133587,8443,1499565751,133306026,0,"(-9591, -5817, 2023, 11769)","(-737, 992, 1448)"
2017/07/09/10:02:31.148721,8444,1499565751,148554086,0,"(-9576, -5730, 1953, 11836)","(-728, 1114, 1504)"
2017/07/09/10:02:31.171249,8445,1499565751,171058893,0,"(-9589, -5630, 1877, 11885)","(-651, 1195, 1497)"
2017/07/09/10:02:31.193647,8446,1499565751,193306922,0,"(-9612, -5509, 1745, 11944)","(-719, 1040, 1537)"
