time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:59:13.493079,7614,1499565553,492885112,0, -11083, -7420, 5896, 7469 , 117, 2068, 698 
2017/07/09/09:59:13.507930,7615,1499565553,507692098,0, -11050, -7476, 5827, 7515 , -45, 1931, 694 
2017/07/09/09:59:13.531030,7616,1499565553,530756950,0, -11047, -7513, 5772, 7526 , 150, 2029, 745 
2017/07/09/09:59:13.552909,7617,1499565553,552794933,0, -11033, -7559, 5685, 7566 , -78, 1993, 667 
2017/07/09/09:59:13.569539,7618,1499565553,569392919,0, -11015, -7609, 5595, 7610 , -74, 1950, 673 
2017/07/09/09:59:13.590591,7619,1499565553,590401887,0, -10978, -7684, 5511, 7649 , -139, 1977, 690 
2017/07/09/09:59:13.613637,7620,1499565553,613404989,0, -10943, -7761, 5421, 7686 , -170, 2115, 694 
2017/07/09/09:59:13.628059,7621,1499565553,627968072,0, -10919, -7823, 5317, 7729 , -187, 1966, 715 
2017/07/09/09:59:13.650987,7622,1499565553,650727033,0, -10893, -7889, 5205, 7777 , -212, 1851, 720 
2017/07/09/09:59:13.672925,7623,1499565553,672815084,0, -10843, -7973, 5091, 7836 , -304, 1932, 692 
2017/07/09/09:59:13.687936,7624,1499565553,687798023,0, -10790, -8048, 4972, 7907 , -304, 1896, 697 
2017/07/09/09:59:13.711179,7625,1499565553,710858106,0, -10736, -8118, 4853, 7982 , -304, 1908, 674 
2017/07/09/09:59:13.745886,7626,1499565553,745775938,0, -10686, -8182, 4729, 8058 , -320, 1934, 701 
2017/07/09/09:59:13.747760,7627,1499565553,747658967,0, -10655, -8224, 4596, 8133 , -353, 1842, 723 
2017/07/09/09:59:13.770297,7628,1499565553,770184993,0, -10612, -8264, 4459, 8224 , -422, 1850, 658 
2017/07/09/09:59:13.793236,7629,1499565553,793055057,0, -10558, -8303, 4334, 8321 , -419, 1785, 683 
2017/07/09/09:59:13.808086,7630,1499565553,807991027,0, -10495, -8350, 4226, 8410 , -430, 1841, 661 
2017/07/09/09:59:13.830976,7631,1499565553,830693006,0, -10441, -8382, 4124, 8495 , -463, 1952, 702 
2017/07/09/09:59:13.853039,7632,1499565553,852905988,0, -10419, -8374, 4004, 8586 , -419, 1904, 759 
2017/07/09/09:59:13.867865,7633,1499565553,867784023,0, -10398, -8358, 3878, 8684 , -518, 1693, 689 
2017/07/09/09:59:13.890977,7634,1499565553,890739917,0, -10353, -8362, 3772, 8781 , -543, 1681, 694 
2017/07/09/09:59:13.912900,7635,1499565553,912789106,0, -10302, -8364, 3683, 8876 , -497, 1833, 732 
2017/07/09/09:59:13.928350,7636,1499565553,928056955,0, -10273, -8342, 3594, 8966 , -451, 1858, 761 
2017/07/09/09:59:13.951866,7637,1499565553,951766014,0, -10251, -8315, 3500, 9054 , -539, 1670, 750 
2017/07/09/09:59:13.974796,7638,1499565553,974514007,0, -10216, -8302, 3421, 9134 , -576, 1678, 769 
2017/07/09/09:59:13.988028,7639,1499565553,987934112,0, -10171, -8294, 3358, 9216 , -601, 1766, 745 
2017/07/09/09:59:14.018960,7640,1499565554,18743038,0, -10144, -8262, 3288, 9298 , -556, 1680, 792 
2017/07/09/09:59:14.033096,7641,1499565554,32840013,0, -10126, -8237, 3234, 9360 , -494, 1561, 791 
2017/07/09/09:59:14.047867,7642,1499565554,47743082,0, -10108, -8217, 3171, 9418 , -559, 1691, 850 
2017/07/09/09:59:14.072609,7643,1499565554,72464942,0, -10095, -8180, 3088, 9491 , -660, 1763, 822 
2017/07/09/09:59:14.092931,7644,1499565554,92803955,0, -10083, -8131, 3001, 9574 , -666, 1527, 835 
2017/07/09/09:59:14.108494,7645,1499565554,108194112,0, -10073, -8088, 2931, 9642 , -595, 1488, 848 
2017/07/09/09:59:14.130445,7646,1499565554,130310058,0, -10055, -8055, 2867, 9708 , -689, 1623, 855 
2017/07/09/09:59:14.153012,7647,1499565554,152806043,0, -10049, -8006, 2801, 9773 , -666, 1588, 872 
2017/07/09/09:59:14.175597,7648,1499565554,175398111,0, -10050, -7948, 2728, 9840 , -692, 1443, 907 
2017/07/09/09:59:14.190807,7649,1499565554,190634012,0, -10044, -7905, 2667, 9898 , -744, 1478, 948 
2017/07/09/09:59:14.213227,7650,1499565554,212927103,0, -10044, -7861, 2622, 9944 , -656, 1588, 927 
2017/07/09/09:59:14.227870,7651,1499565554,227763891,0, -10069, -7796, 2552, 9988 , -646, 1524, 888 
2017/07/09/09:59:14.254425,7652,1499565554,250875949,0, -10087, -7728, 2472, 10043 , -800, 1290, 904 
2017/07/09/09:59:14.273365,7653,1499565554,273085117,0, -10077, -7680, 2428, 10101 , -745, 1418, 1029 
2017/07/09/09:59:14.289995,7654,1499565554,289839029,0, -10077, -7632, 2396, 10144 , -672, 1606, 1041 
2017/07/09/09:59:14.310442,7655,1499565554,310327053,0, -10112, -7553, 2321, 10186 , -690, 1555, 1041 
2017/07/09/09:59:14.333969,7656,1499565554,333054065,0, -10145, -7458, 2208, 10249 , -804, 1257, 1029 
2017/07/09/09:59:14.349834,7657,1499565554,349595069,0, -10142, -7391, 2134, 10315 , -809, 1198, 1047 
2017/07/09/09:59:14.370946,7658,1499565554,370654106,0, -10124, -7357, 2110, 10362 , -738, 1508, 1053 
2017/07/09/09:59:14.393551,7659,1499565554,393322944,0, -10148, -7295, 2057, 10392 , -643, 1535, 1127 
2017/07/09/09:59:14.416490,7660,1499565554,415363073,0, -10187, -7214, 1961, 10430 , -758, 1205, 1126 
2017/07/09/09:59:14.430433,7661,1499565554,430326938,0, -10187, -7161, 1896, 10478 , -824, 1200, 1118 
2017/07/09/09:59:14.453448,7662,1499565554,453213930,0, -10189, -7122, 1864, 10508 , -700, 1426, 1099 
2017/07/09/09:59:14.476049,7663,1499565554,475728988,0, -10213, -7078, 1809, 10524 , -817, 1222, 1108 
2017/07/09/09:59:14.490716,7664,1499565554,490581989,0, -10234, -7038, 1765, 10539 , -789, 1264, 1152 
2017/07/09/09:59:14.514259,7665,1499565554,513037919,0, -10247, -6992, 1716, 10564 , -839, 1311, 1198 
2017/07/09/09:59:14.535605,7666,1499565554,535339117,0, -10258, -6933, 1660, 10602 , -841, 1232, 1230 
2017/07/09/09:59:14.550746,7667,1499565554,550510883,0, -10260, -6888, 1617, 10636 , -787, 1313, 1249 
2017/07/09/09:59:14.573538,7668,1499565554,573159933,0, -10269, -6846, 1572, 10661 , -843, 1417, 1241 
2017/07/09/09:59:14.595940,7669,1499565554,595623970,0, -10293, -6768, 1498, 10698 , -830, 1258, 1295 
2017/07/09/09:59:14.610609,7670,1499565554,610358953,0, -10313, -6682, 1418, 10743 , -854, 1118, 1337 
2017/07/09/09:59:14.632834,7671,1499565554,632653951,0, -10318, -6606, 1343, 10796 , -827, 1199, 1444 
2017/07/09/09:59:14.655798,7672,1499565554,655498027,0, -10333, -6510, 1247, 10850 , -861, 1281, 1467 
2017/07/09/09:59:14.686475,7673,1499565554,686290979,0, -10361, -6392, 1132, 10907 , -769, 1156, 1396 
2017/07/09/09:59:14.693306,7674,1499565554,693077087,0, -10376, -6282, 1014, 10967 , -886, 1010, 1386 
2017/07/09/09:59:14.715481,7675,1499565554,715354919,0, -10378, -6200, 935, 11020 , -797, 999, 1530 
2017/07/09/09:59:14.732144,7676,1499565554,732062101,0, -10380, -6137, 873, 11058 , -869, 1187, 1523 
2017/07/09/09:59:14.753639,7677,1499565554,753361940,0, -10416, -6032, 771, 11089 , -754, 1116, 1545 
2017/07/09/09:59:14.775700,7678,1499565554,775523900,0, -10444, -5915, 630, 11135 , -868, 821, 1439 
2017/07/09/09:59:14.790770,7679,1499565554,790482044,0, -10442, -5832, 541, 11184 , -892, 892, 1462 
2017/07/09/09:59:14.812864,7680,1499565554,812717914,0, -10451, -5768, 493, 11212 , -688, 1122, 1564 
2017/07/09/09:59:14.835900,7681,1499565554,835552930,0, -10479, -5690, 395, 11230 , -846, 947, 1557 
2017/07/09/09:59:14.850891,7682,1499565554,850706100,0, -10498, -5611, 303, 11254 , -867, 814, 1557 
2017/07/09/09:59:14.873236,7683,1499565554,872997045,0, -10505, -5550, 239, 11279 , -848, 861, 1569 
2017/07/09/09:59:14.895907,7684,1499565554,895688056,0, -10509, -5521, 196, 11291 , -893, 888, 1524 
2017/07/09/09:59:14.910388,7685,1499565554,910247087,0, -10519, -5499, 170, 11293 , -794, 906, 1552 
2017/07/09/09:59:14.933481,7686,1499565554,933134078,0, -10521, -5485, 134, 11298 , -915, 807, 1574 
2017/07/09/09:59:14.956149,7687,1499565554,955812931,0, -10521, -5472, 115, 11304 , -825, 832, 1508 
2017/07/09/09:59:14.970851,7688,1499565554,970643997,0, -10527, -5455, 78, 11307 , -831, 890, 1497 
2017/07/09/09:59:14.993044,7689,1499565554,992881059,0, -10528, -5430, 24, 11318 , -998, 691, 1612 
2017/07/09/09:59:15.015615,7690,1499565555,15396118,0, -10525, -5417, 8, 11328 , -892, 788, 1611 
2017/07/09/09:59:15.032577,7691,1499565555,32399892,0, -10536, -5403, -15, 11325 , -862, 865, 1515 
2017/07/09/09:59:15.053334,7692,1499565555,53112983,0, -10550, -5379, -64, 11323 , -964, 675, 1531 
2017/07/09/09:59:15.075780,7693,1499565555,75535058,0, -10547, -5366, -83, 11331 , -918, 687, 1641 
2017/07/09/09:59:15.090357,7694,1499565555,90204954,0, -10555, -5367, -86, 11323 , -866, 826, 1608 
2017/07/09/09:59:15.113094,7695,1499565555,112766981,0, -10582, -5352, -128, 11306 , -896, 775, 1523 
2017/07/09/09:59:15.135622,7696,1499565555,135370016,0, -10602, -5334, -179, 11294 , -897, 583, 1451 
2017/07/09/09:59:15.150727,7697,1499565555,150542020,0, -10607, -5338, -200, 11287 , -954, 692, 1572 
2017/07/09/09:59:15.173142,7698,1499565555,172869920,0, -10622, -5346, -211, 11269 , -918, 869, 1597 
2017/07/09/09:59:15.195654,7699,1499565555,195318937,0, -10654, -5333, -256, 11244 , -896, 823, 1635 
2017/07/09/09:59:15.210823,7700,1499565555,210616111,0, -10677, -5318, -329, 11227 , -1035, 592, 1528 
2017/07/09/09:59:15.233145,7701,1499565555,232970952,0, -10681, -5329, -356, 11217 , -1069, 693, 1525 
2017/07/09/09:59:15.255731,7702,1499565555,255585908,0, -10698, -5317, -358, 11207 , -776, 823, 1672 
2017/07/09/09:59:15.270550,7703,1499565555,270308017,0, -10708, -5329, -375, 11191 , -984, 978, 1645 
2017/07/09/09:59:15.294878,7704,1499565555,294751882,0, -10725, -5327, -426, 11174 , -933, 893, 1569 
2017/07/09/09:59:15.315571,7705,1499565555,315454959,0, -10736, -5310, -502, 11169 , -1038, 714, 1554 
2017/07/09/09:59:15.338634,7706,1499565555,338385105,0, -10743, -5294, -560, 11167 , -1076, 677, 1629 
