time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:05:21.031914,166321,1499565921,31563043,0,124,641,272,84,55,72,141,115
2017/07/09/10:05:21.054432,166322,1499565921,54160118,0,134,604,270,90,62,90,222,145
2017/07/09/10:05:21.069176,166323,1499565921,68921089,0,173,633,284,86,61,95,245,150
2017/07/09/10:05:21.091564,166324,1499565921,91171979,0,171,600,271,89,63,100,268,152
2017/07/09/10:05:21.114326,166325,1499565921,113862991,0,179,520,262,100,73,121,275,159
2017/07/09/10:05:21.129275,166326,1499565921,128873109,0,253,563,282,118,75,116,313,150
2017/07/09/10:05:21.151242,166327,1499565921,151063919,0,288,624,301,116,71,107,292,126
2017/07/09/10:05:21.174314,166328,1499565921,173841953,0,291,650,327,126,76,118,306,148
2017/07/09/10:05:21.188883,166329,1499565921,188745975,0,328,637,366,137,88,144,426,164
2017/07/09/10:05:21.220574,166330,1499565921,220395088,0,391,641,363,136,88,137,444,183
2017/07/09/10:05:21.234331,166331,1499565921,233937025,0,461,606,337,119,86,138,431,211
2017/07/09/10:05:21.248847,166332,1499565921,248670101,0,460,737,386,132,86,141,449,233
2017/07/09/10:05:21.271453,166333,1499565921,271250963,0,467,704,385,133,81,130,450,239
2017/07/09/10:05:21.293746,166334,1499565921,293629884,0,448,654,329,123,86,107,404,269
2017/07/09/10:05:21.308775,166335,1499565921,308594942,0,415,680,351,125,82,107,407,272
2017/07/09/10:05:21.331426,166336,1499565921,331207036,0,304,674,355,131,79,104,403,262
2017/07/09/10:05:21.354221,166337,1499565921,353888034,0,362,515,313,123,83,102,393,250
2017/07/09/10:05:21.369177,166338,1499565921,368853092,0,341,557,288,120,88,116,417,245
2017/07/09/10:05:21.391397,166339,1499565921,391100883,0,348,562,281,122,79,113,357,214
2017/07/09/10:05:21.414011,166340,1499565921,413733959,0,321,532,298,123,91,110,386,197
2017/07/09/10:05:21.429257,166341,1499565921,428910970,0,324,597,331,128,96,114,431,213
2017/07/09/10:05:21.451637,166342,1499565921,451428890,0,395,554,318,122,92,110,441,229
2017/07/09/10:05:21.481950,166343,1499565921,481796979,0,425,500,314,119,90,99,457,273
2017/07/09/10:05:21.488722,166344,1499565921,488539934,0,414,576,353,115,83,93,457,263
2017/07/09/10:05:21.511691,166345,1499565921,511403083,0,416,633,326,109,74,92,510,316
2017/07/09/10:05:21.534171,166346,1499565921,533853054,0,433,567,282,101,75,89,475,301
2017/07/09/10:05:21.548751,166347,1499565921,548631906,0,310,622,279,104,76,103,456,298
2017/07/09/10:05:21.571340,166348,1499565921,571162939,0,322,619,292,104,78,102,455,257
2017/07/09/10:05:21.594018,166349,1499565921,593709945,0,329,548,249,118,88,111,465,278
2017/07/09/10:05:21.608960,166350,1499565921,608733892,0,340,501,221,116,79,104,469,246
2017/07/09/10:05:21.631499,166351,1499565921,631285905,0,314,624,295,121,86,101,501,271
2017/07/09/10:05:21.654485,166352,1499565921,654081106,0,295,574,286,119,85,94,502,277
2017/07/09/10:05:21.668766,166353,1499565921,668540954,0,243,575,270,124,85,91,483,280
2017/07/09/10:05:21.693049,166354,1499565921,692802906,0,288,610,263,98,74,87,477,272
