time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:07:04.599076,10141,1499566024,598959922,0,"(-10175, -7287, 7386, 7566)","(280, 1755, 409)"
2017/07/09/10:07:04.613983,10142,1499566024,613897085,0,"(-10155, -7320, 7399, 7548)","(269, 2111, 310)"
2017/07/09/10:07:04.636720,10143,1499566024,636647939,0,"(-10148, -7326, 7391, 7561)","(289, 2180, 340)"
2017/07/09/10:07:04.653196,10144,1499566024,653065919,0,"(-10183, -7288, 7351, 7590)","(358, 1940, 442)"
2017/07/09/10:07:04.682676,10145,1499566024,682432889,0,"(-10222, -7264, 7310, 7599)","(292, 1723, 503)"
2017/07/09/10:07:04.697980,10146,1499566024,697860002,0,"(-10219, -7282, 7290, 7606)","(256, 1895, 422)"
2017/07/09/10:07:04.713117,10147,1499566024,713049888,0,"(-10194, -7327, 7256, 7627)","(241, 2156, 447)"
2017/07/09/10:07:04.734666,10148,1499566024,734410047,0,"(-10197, -7345, 7197, 7663)","(254, 2221, 465)"
2017/07/09/10:07:04.756621,10149,1499566024,756434917,0,"(-10196, -7382, 7097, 7721)","(71, 2011, 518)"
2017/07/09/10:07:04.771928,10150,1499566024,771768093,0,"(-10196, -7406, 7063, 7729)","(307, 2036, 498)"
2017/07/09/10:07:04.794538,10151,1499566024,794234991,0,"(-10171, -7471, 6987, 7768)","(67, 2042, 457)"
2017/07/09/10:07:04.816733,10152,1499566024,816505908,0,"(-10146, -7528, 6921, 7805)","(76, 2060, 492)"
2017/07/09/10:07:04.839996,10153,1499566024,839687108,0,"(-10127, -7582, 6846, 7845)","(63, 1954, 527)"
2017/07/09/10:07:04.855002,10154,1499566024,854279041,0,"(-10101, -7650, 6768, 7879)","(62, 2004, 478)"
2017/07/09/10:07:04.877046,10155,1499566024,876804113,0,"(-10069, -7726, 6682, 7919)","(-10, 2082, 459)"
2017/07/09/10:07:04.899179,10156,1499566024,899049997,0,"(-10051, -7787, 6586, 7963)","(-14, 2041, 497)"
2017/07/09/10:07:04.916041,10157,1499566024,915787935,0,"(-10038, -7836, 6487, 8012)","(-62, 1912, 482)"
2017/07/09/10:07:04.936588,10158,1499566024,936424970,0,"(-10010, -7900, 6392, 8060)","(-84, 1872, 474)"
2017/07/09/10:07:04.959081,10159,1499566024,958959102,0,"(-9966, -7981, 6307, 8103)","(-94, 1918, 437)"
2017/07/09/10:07:04.974428,10160,1499566024,974236011,0,"(-9930, -8054, 6214, 8146)","(-95, 2046, 492)"
2017/07/09/10:07:04.996571,10161,1499566024,996339082,0,"(-9917, -8100, 6107, 8196)","(-142, 1998, 490)"
2017/07/09/10:07:05.019561,10162,1499566025,19130945,0,"(-9905, -8138, 6001, 8251)","(-158, 1891, 450)"
2017/07/09/10:07:05.034241,10163,1499566025,34106016,0,"(-9882, -8186, 5896, 8307)","(-203, 1875, 481)"
2017/07/09/10:07:05.056500,10164,1499566025,56400060,0,"(-9850, -8236, 5801, 8362)","(-222, 1871, 500)"
2017/07/09/10:07:05.079725,10165,1499566025,79287052,0,"(-9820, -8283, 5705, 8418)","(-198, 1925, 517)"
2017/07/09/10:07:05.094063,10166,1499566025,93890905,0,"(-9798, -8321, 5602, 8474)","(-236, 1961, 518)"
2017/07/09/10:07:05.116874,10167,1499566025,116681098,0,"(-9791, -8344, 5488, 8535)","(-248, 1958, 506)"
2017/07/09/10:07:05.139594,10168,1499566025,139307022,0,"(-9791, -8354, 5364, 8603)","(-298, 1854, 528)"
2017/07/09/10:07:05.154095,10169,1499566025,153949975,0,"(-9776, -8372, 5247, 8675)","(-343, 1806, 521)"
2017/07/09/10:07:05.176875,10170,1499566025,176651954,0,"(-9747, -8396, 5140, 8747)","(-362, 1896, 535)"
2017/07/09/10:07:05.199243,10171,1499566025,198998928,0,"(-9729, -8409, 5031, 8818)","(-349, 1955, 590)"
2017/07/09/10:07:05.216068,10172,1499566025,215915918,0,"(-9733, -8401, 4916, 8886)","(-348, 1892, 594)"
2017/07/09/10:07:05.236657,10173,1499566025,236537933,0,"(-9738, -8391, 4792, 8958)","(-416, 1781, 612)"
2017/07/09/10:07:05.259938,10174,1499566025,259732007,0,"(-9722, -8396, 4680, 9029)","(-517, 1786, 601)"
2017/07/09/10:07:05.274203,10175,1499566025,274065017,0,"(-9694, -8408, 4594, 9093)","(-489, 1858, 575)"
2017/07/09/10:07:05.296711,10176,1499566025,296473979,0,"(-9696, -8392, 4494, 9154)","(-407, 1935, 628)"
2017/07/09/10:07:05.319464,10177,1499566025,319236040,0,"(-9721, -8357, 4381, 9215)","(-463, 1713, 651)"
2017/07/09/10:07:05.334600,10178,1499566025,334307909,0,"(-9730, -8339, 4270, 9273)","(-517, 1635, 701)"
2017/07/09/10:07:05.356961,10179,1499566025,356760978,0,"(-9705, -8350, 4182, 9330)","(-615, 1744, 626)"
2017/07/09/10:07:05.379863,10180,1499566025,379576921,0,"(-9684, -8349, 4111, 9384)","(-532, 1782, 622)"
2017/07/09/10:07:05.396251,10181,1499566025,395967960,0,"(-9693, -8326, 4027, 9431)","(-474, 1714, 730)"
2017/07/09/10:07:05.416971,10182,1499566025,416749954,0,"(-9713, -8294, 3929, 9480)","(-544, 1678, 729)"
2017/07/09/10:07:05.439471,10183,1499566025,439246892,0,"(-9722, -8267, 3825, 9537)","(-618, 1621, 755)"
2017/07/09/10:07:05.454144,10184,1499566025,453943967,0,"(-9723, -8238, 3727, 9600)","(-598, 1671, 783)"
2017/07/09/10:07:05.477108,10185,1499566025,476711034,0,"(-9733, -8199, 3631, 9660)","(-564, 1693, 813)"
2017/07/09/10:07:05.499589,10186,1499566025,499306917,0,"(-9761, -8149, 3527, 9712)","(-568, 1602, 869)"
2017/07/09/10:07:05.514034,10187,1499566025,513932943,0,"(-9784, -8100, 3415, 9769)","(-656, 1559, 807)"
2017/07/09/10:07:05.536619,10188,1499566025,536506891,0,"(-9801, -8048, 3303, 9834)","(-632, 1575, 863)"
2017/07/09/10:07:05.559154,10189,1499566025,559056997,0,"(-9825, -7980, 3185, 9903)","(-647, 1553, 895)"
2017/07/09/10:07:05.574081,10190,1499566025,573930025,0,"(-9859, -7905, 3062, 9968)","(-633, 1539, 935)"
2017/07/09/10:07:05.596690,10191,1499566025,596518993,0,"(-9892, -7837, 2945, 10025)","(-690, 1444, 948)"
2017/07/09/10:07:05.619157,10192,1499566025,618905067,0,"(-9910, -7785, 2848, 10075)","(-717, 1484, 936)"
2017/07/09/10:07:05.634434,10193,1499566025,634126901,0,"(-9941, -7716, 2751, 10125)","(-687, 1519, 968)"
2017/07/09/10:07:05.656941,10194,1499566025,656749010,0,"(-9993, -7616, 2623, 10183)","(-677, 1427, 1073)"
2017/07/09/10:07:05.679601,10195,1499566025,679335117,0,"(-10033, -7520, 2490, 10248)","(-733, 1343, 1154)"
2017/07/09/10:07:05.694500,10196,1499566025,694022893,0,"(-10051, -7448, 2377, 10310)","(-833, 1430, 1078)"
2017/07/09/10:07:05.716621,10197,1499566025,716464996,0,"(-10081, -7367, 2277, 10361)","(-755, 1525, 1058)"
2017/07/09/10:07:05.739668,10198,1499566025,739406108,0,"(-10132, -7263, 2152, 10412)","(-728, 1362, 1112)"
2017/07/09/10:07:05.754321,10199,1499566025,754041910,0,"(-10174, -7155, 2009, 10474)","(-821, 1304, 1201)"
2017/07/09/10:07:05.777160,10200,1499566025,776941061,0,"(-10198, -7062, 1881, 10537)","(-871, 1266, 1197)"
2017/07/09/10:07:05.799362,10201,1499566025,799050092,0,"(-10222, -6971, 1772, 10594)","(-815, 1382, 1212)"
2017/07/09/10:07:05.822093,10202,1499566025,821885108,0,"(-10254, -6867, 1655, 10648)","(-883, 1308, 1230)"
2017/07/09/10:07:05.836496,10203,1499566025,836397886,0,"(-10283, -6773, 1557, 10696)","(-834, 1205, 1254)"
2017/07/09/10:07:05.859116,10204,1499566025,858928918,0,"(-10303, -6695, 1482, 10737)","(-823, 1254, 1272)"
2017/07/09/10:07:05.890444,10205,1499566025,890058994,0,"(-10327, -6619, 1415, 10770)","(-855, 1240, 1283)"
2017/07/09/10:07:05.896766,10206,1499566025,896488904,0,"(-10347, -6548, 1359, 10801)","(-854, 1169, 1296)"
2017/07/09/10:07:05.927850,10207,1499566025,927509069,0,"(-10364, -6486, 1317, 10827)","(-826, 1211, 1327)"
2017/07/09/10:07:05.941906,10208,1499566025,941695928,0,"(-10377, -6435, 1276, 10850)","(-879, 1215, 1332)"
2017/07/09/10:07:05.956771,10209,1499566025,956635951,0,"(-10391, -6379, 1239, 10874)","(-804, 1108, 1319)"
2017/07/09/10:07:05.979506,10210,1499566025,979248046,0,"(-10398, -6337, 1222, 10894)","(-802, 1126, 1351)"
2017/07/09/10:07:06.001610,10211,1499566026,1487016,0,"(-10406, -6309, 1220, 10903)","(-801, 1181, 1359)"
2017/07/09/10:07:06.016387,10212,1499566026,16314983,0,"(-10425, -6274, 1203, 10907)","(-755, 1146, 1388)"
2017/07/09/10:07:06.039421,10213,1499566026,39197921,0,"(-10449, -6219, 1164, 10919)","(-716, 1070, 1395)"
2017/07/09/10:07:06.061673,10214,1499566026,61439990,0,"(-10472, -6161, 1102, 10936)","(-759, 1107, 1419)"
2017/07/09/10:07:06.076657,10215,1499566026,76514959,0,"(-10490, -6114, 1035, 10953)","(-848, 1103, 1404)"
2017/07/09/10:07:06.100666,10216,1499566026,100600957,0,"(-10506, -6075, 980, 10963)","(-854, 1102, 1435)"
2017/07/09/10:07:06.121963,10217,1499566026,121834993,0,"(-10525, -6036, 921, 10973)","(-839, 1052, 1515)"
2017/07/09/10:07:06.137149,10218,1499566026,136877059,0,"(-10545, -5993, 851, 10982)","(-870, 1062, 1535)"
2017/07/09/10:07:06.159413,10219,1499566026,159255027,0,"(-10571, -5934, 761, 10996)","(-864, 1046, 1507)"
2017/07/09/10:07:06.182096,10220,1499566026,181746959,0,"(-10591, -5878, 671, 11012)","(-917, 895, 1482)"
2017/07/09/10:07:06.196855,10221,1499566026,196479082,0,"(-10599, -5850, 612, 11023)","(-888, 1042, 1503)"
2017/07/09/10:07:06.219174,10222,1499566026,218924999,0,"(-10619, -5819, 542, 11024)","(-856, 1046, 1542)"
2017/07/09/10:07:06.242361,10223,1499566026,241863965,0,"(-10639, -5785, 459, 11026)","(-900, 914, 1502)"
2017/07/09/10:07:06.257387,10224,1499566026,257020950,0,"(-10647, -5769, 392, 11029)","(-936, 835, 1467)"
2017/07/09/10:07:06.279314,10225,1499566026,279129981,0,"(-10649, -5775, 359, 11025)","(-845, 975, 1497)"
2017/07/09/10:07:06.301667,10226,1499566026,301467895,0,"(-10665, -5775, 308, 11012)","(-803, 1060, 1465)"
2017/07/09/10:07:06.316604,10227,1499566026,316375970,0,"(-10693, -5739, 203, 11005)","(-828, 870, 1557)"
2017/07/09/10:07:06.340676,10228,1499566026,340521097,0,"(-10703, -5707, 89, 11014)","(-1004, 717, 1548)"
2017/07/09/10:07:06.361646,10229,1499566026,361494064,0,"(-10699, -5701, 21, 11021)","(-987, 903, 1518)"
2017/07/09/10:07:06.376857,10230,1499566026,376715898,0,"(-10713, -5689, -45, 11014)","(-927, 990, 1523)"
2017/07/09/10:07:06.399362,10231,1499566026,398964881,0,"(-10740, -5657, -145, 11004)","(-990, 778, 1554)"
2017/07/09/10:07:06.422064,10232,1499566026,421684026,0,"(-10759, -5621, -247, 11001)","(-934, 728, 1593)"
2017/07/09/10:07:06.436993,10233,1499566026,436830043,0,"(-10777, -5581, -350, 11002)","(-965, 747, 1559)"
2017/07/09/10:07:06.459182,10234,1499566026,458995103,0,"(-10800, -5539, -448, 10997)","(-955, 738, 1523)"
2017/07/09/10:07:06.482088,10235,1499566026,481781005,0,"(-10823, -5516, -533, 10981)","(-960, 728, 1540)"
2017/07/09/10:07:06.504086,10236,1499566026,503896951,0,"(-10849, -5499, -616, 10960)","(-1011, 777, 1586)"
2017/07/09/10:07:06.519636,10237,1499566026,519284009,0,"(-10884, -5453, -722, 10942)","(-1053, 716, 1605)"
2017/07/09/10:07:06.542289,10238,1499566026,541996955,0,"(-10921, -5384, -845, 10930)","(-1036, 597, 1620)"
2017/07/09/10:07:06.556520,10239,1499566026,556399106,0,"(-10941, -5356, -938, 10917)","(-1044, 663, 1498)"
2017/07/09/10:07:06.579673,10240,1499566026,579360008,0,"(-10963, -5348, -1000, 10893)","(-1054, 709, 1509)"
2017/07/09/10:07:06.601656,10241,1499566026,601438999,0,"(-10991, -5345, -1041, 10862)","(-1047, 665, 1607)"
2017/07/09/10:07:06.616548,10242,1499566026,616374015,0,"(-11026, -5344, -1083, 10823)","(-999, 637, 1589)"
2017/07/09/10:07:06.639528,10243,1499566026,639322042,0,"(-11058, -5341, -1136, 10786)","(-1062, 628, 1517)"
2017/07/09/10:07:06.670855,10244,1499566026,670043945,0,"(-11080, -5337, -1177, 10761)","(-1056, 685, 1566)"
2017/07/09/10:07:06.676709,10245,1499566026,676584959,0,"(-11101, -5335, -1209, 10737)","(-1054, 655, 1563)"
2017/07/09/10:07:06.699011,10246,1499566026,698904991,0,"(-11128, -5326, -1245, 10709)","(-954, 666, 1582)"
