time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:06:07.614142,168644,1499565967,613945007,0,111,585,307,121,79,94,198,100
2017/07/09/10:06:07.636436,168645,1499565967,636251926,0,110,601,254,120,86,111,237,105
2017/07/09/10:06:07.652824,168646,1499565967,652617931,0,154,544,267,136,95,112,284,125
2017/07/09/10:06:07.675486,168647,1499565967,675404071,0,247,531,277,138,95,108,276,135
2017/07/09/10:06:07.696950,168648,1499565967,696533918,0,330,633,298,146,95,107,278,138
2017/07/09/10:06:07.713390,168649,1499565967,713192939,0,339,635,326,141,94,120,268,144
2017/07/09/10:06:07.734024,168650,1499565967,733800888,0,361,583,323,135,89,118,310,148
2017/07/09/10:06:07.757055,168651,1499565967,756779909,0,369,636,300,118,73,111,286,141
2017/07/09/10:06:07.772127,168652,1499565967,771686077,0,333,688,313,121,73,119,344,177
2017/07/09/10:06:07.794233,168653,1499565967,793908119,0,251,583,287,115,70,116,351,191
2017/07/09/10:06:07.816735,168654,1499565967,816482067,0,233,613,235,98,62,102,422,229
2017/07/09/10:06:07.831484,168655,1499565967,831284046,0,209,643,238,100,58,90,407,227
2017/07/09/10:06:07.853745,168656,1499565967,853629112,0,213,599,233,92,61,93,432,223
2017/07/09/10:06:07.876720,168657,1499565967,876507043,0,208,614,213,88,61,87,453,251
2017/07/09/10:06:07.891531,168658,1499565967,891336917,0,215,646,256,99,65,100,511,319
2017/07/09/10:06:07.914594,168659,1499565967,914211988,0,215,618,250,93,60,96,475,310
2017/07/09/10:06:07.936347,168660,1499565967,936182022,0,215,724,275,99,59,103,500,325
2017/07/09/10:06:07.951508,168661,1499565967,951260089,0,173,722,293,99,58,105,499,340
2017/07/09/10:06:07.983202,168662,1499565967,982350111,0,151,671,281,99,57,97,471,319
2017/07/09/10:06:07.996412,168663,1499565967,996231079,0,132,645,231,83,59,96,422,256
2017/07/09/10:06:08.011808,168664,1499565968,11502981,0,119,750,271,93,62,100,409,239
