time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:58:51.450308,7452,1499565531,450126886,0,"(-10805, -7692, 6618, 6981)","(278, 1832, 561)"
2017/07/09/09:58:51.473187,7453,1499565531,472862958,0,"(-10850, -7649, 6601, 6974)","(226, 1836, 560)"
2017/07/09/09:58:51.488621,7454,1499565531,488446950,0,"(-10878, -7625, 6605, 6953)","(275, 1819, 515)"
2017/07/09/09:58:51.510677,7455,1499565531,510488033,0,"(-10896, -7615, 6615, 6925)","(335, 1827, 491)"
2017/07/09/09:58:51.533096,7456,1499565531,532761096,0,"(-10912, -7606, 6610, 6916)","(283, 1907, 476)"
2017/07/09/09:58:51.548340,7457,1499565531,548095941,0,"(-10927, -7589, 6596, 6924)","(307, 1884, 493)"
2017/07/09/09:58:51.570630,7458,1499565531,570519924,0,"(-10922, -7586, 6592, 6940)","(280, 1906, 435)"
2017/07/09/09:58:51.593821,7459,1499565531,593242883,0,"(-10910, -7583, 6592, 6962)","(324, 1960, 419)"
2017/07/09/09:58:51.608483,7460,1499565531,608155965,0,"(-10911, -7566, 6573, 6997)","(351, 1953, 448)"
2017/07/09/09:58:51.630399,7461,1499565531,630209922,0,"(-10907, -7549, 6554, 7038)","(388, 1894, 530)"
2017/07/09/09:58:51.654619,7462,1499565531,654387950,0,"(-10888, -7551, 6539, 7079)","(363, 1922, 498)"
2017/07/09/09:58:51.667984,7463,1499565531,667876958,0,"(-10867, -7561, 6519, 7120)","(256, 1990, 471)"
2017/07/09/09:58:51.690938,7464,1499565531,690613985,0,"(-10848, -7567, 6484, 7174)","(273, 1949, 506)"
2017/07/09/09:58:51.713131,7465,1499565531,712862968,0,"(-10835, -7580, 6443, 7217)","(278, 1976, 542)"
2017/07/09/09:58:51.735713,7466,1499565531,735479116,0,"(-10828, -7594, 6386, 7262)","(171, 2008, 580)"
2017/07/09/09:58:51.751018,7467,1499565531,750730037,0,"(-10836, -7598, 6327, 7298)","(191, 2077, 538)"
2017/07/09/09:58:51.773088,7468,1499565531,772836923,0,"(-10861, -7579, 6271, 7329)","(220, 2058, 604)"
2017/07/09/09:58:51.795748,7469,1499565531,795644998,0,"(-10839, -7613, 6192, 7392)","(-131, 2011, 575)"
2017/07/09/09:58:51.810425,7470,1499565531,810194015,0,"(-10813, -7653, 6143, 7430)","(75, 2028, 645)"
