time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:01:08.363591,153721,1499565668,363219976,0,81,246,173,85,63,85,134,98
2017/07/09/10:01:08.394483,153722,1499565668,393970966,0,75,227,179,80,57,77,179,96
2017/07/09/10:01:08.400678,153723,1499565668,400492906,0,84,355,212,72,51,69,192,94
2017/07/09/10:01:08.423440,153724,1499565668,423134088,0,71,386,217,75,56,68,189,102
2017/07/09/10:01:08.454330,153725,1499565668,454086065,0,78,418,217,77,69,85,217,105
2017/07/09/10:01:08.461078,153726,1499565668,460819959,0,81,417,219,74,66,84,227,110
2017/07/09/10:01:08.483811,153727,1499565668,483371019,0,94,421,209,71,66,83,187,106
2017/07/09/10:01:08.514078,153728,1499565668,513773918,0,116,532,268,81,65,91,206,106
2017/07/09/10:01:08.520631,153729,1499565668,520462989,0,114,543,270,81,67,93,255,126
2017/07/09/10:01:08.543308,153730,1499565668,543073892,0,154,560,278,82,54,86,304,170
2017/07/09/10:01:08.565774,153731,1499565668,565639972,0,208,576,306,93,60,88,311,180
2017/07/09/10:01:08.582484,153732,1499565668,582313060,0,255,645,318,98,63,105,382,193
2017/07/09/10:01:08.603903,153733,1499565668,603461980,0,267,524,252,106,76,129,492,218
2017/07/09/10:01:08.625949,153734,1499565668,625632047,0,279,579,255,102,75,182,535,220
2017/07/09/10:01:08.640802,153735,1499565668,640639066,0,277,550,255,104,77,194,542,206
2017/07/09/10:01:08.663485,153736,1499565668,663157939,0,258,544,222,96,75,197,568,197
2017/07/09/10:01:08.687823,153737,1499565668,687489986,0,223,508,212,104,79,192,605,270
2017/07/09/10:01:08.701267,153738,1499565668,700913906,0,200,526,232,102,82,186,546,350
2017/07/09/10:01:08.723322,153739,1499565668,722979068,0,183,583,258,124,90,140,535,375
2017/07/09/10:01:08.746672,153740,1499565668,746517896,0,171,605,262,123,90,122,506,411
2017/07/09/10:01:08.761305,153741,1499565668,760869026,0,144,621,271,127,96,119,508,417
2017/07/09/10:01:08.783476,153742,1499565668,783277034,0,118,576,269,123,97,123,448,387
2017/07/09/10:01:08.806364,153743,1499565668,806080102,0,133,592,247,120,86,108,468,310
2017/07/09/10:01:08.820638,153744,1499565668,820440053,0,163,576,269,102,83,135,499,331
2017/07/09/10:01:08.843757,153745,1499565668,843451023,0,175,582,277,101,85,139,550,292
2017/07/09/10:01:08.865708,153746,1499565668,865537881,0,197,569,286,118,87,139,542,317
2017/07/09/10:01:08.881470,153747,1499565668,881139993,0,213,622,327,128,80,135,563,313
2017/07/09/10:01:08.903200,153748,1499565668,902945995,0,216,621,341,131,84,136,554,334
2017/07/09/10:01:08.926446,153749,1499565668,926196098,0,232,577,317,141,101,105,500,302
2017/07/09/10:01:08.941037,153750,1499565668,940701007,0,236,563,302,140,99,96,461,352
2017/07/09/10:01:08.964137,153751,1499565668,963692903,0,234,578,296,124,92,97,437,340
2017/07/09/10:01:08.985760,153752,1499565668,985560894,0,234,612,254,107,93,97,424,330
2017/07/09/10:01:09.000815,153753,1499565669,538110,0,220,578,225,103,99,97,389,311
2017/07/09/10:01:09.024259,153754,1499565669,23545980,0,185,498,177,96,74,93,390,286
2017/07/09/10:01:09.045678,153755,1499565669,45537948,0,159,479,176,97,79,99,441,249
2017/07/09/10:01:09.068601,153756,1499565669,68353891,0,158,458,165,94,80,100,443,228
2017/07/09/10:01:09.084402,153757,1499565669,84327936,0,143,365,178,101,82,103,454,249
2017/07/09/10:01:09.106305,153758,1499565669,105878114,0,156,345,182,100,74,98,446,261
2017/07/09/10:01:09.128733,153759,1499565669,128335952,0,173,416,206,90,75,98,475,263
2017/07/09/10:01:09.143985,153760,1499565669,143552064,0,168,534,237,102,73,90,434,225
2017/07/09/10:01:09.165875,153761,1499565669,165764093,0,151,558,236,108,100,96,479,233
2017/07/09/10:01:09.188706,153762,1499565669,188390016,0,175,555,225,115,104,89,453,243
2017/07/09/10:01:09.203885,153763,1499565669,203497886,0,172,568,223,108,103,106,511,232
