time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:03:43.854540,8872,1499565823,854315996,0,"(-9982, -5748, 7061, 9268)","(281, 1642, 746)"
2017/07/09/10:03:43.860878,8873,1499565823,860807895,0,"(-9987, -5710, 7075, 9275)","(289, 1571, 805)"
2017/07/09/10:03:43.883856,8874,1499565823,883615016,0,"(-9968, -5713, 7115, 9264)","(296, 1793, 830)"
2017/07/09/10:03:43.906298,8875,1499565823,906110048,0,"(-9931, -5722, 7162, 9262)","(352, 1876, 778)"
2017/07/09/10:03:43.929269,8876,1499565823,928975105,0,"(-9888, -5738, 7191, 9275)","(363, 1819, 713)"
2017/07/09/10:03:43.943963,8877,1499565823,943722009,0,"(-9843, -5770, 7214, 9286)","(298, 1823, 787)"
2017/07/09/10:03:43.966312,8878,1499565823,965996980,0,"(-9784, -5821, 7230, 9303)","(277, 1911, 793)"
2017/07/09/10:03:43.989290,8879,1499565823,988970994,0,"(-9731, -5876, 7222, 9331)","(258, 2013, 712)"
2017/07/09/10:03:44.004098,8880,1499565824,3808021,0,"(-9702, -5920, 7180, 9366)","(212, 2000, 708)"
2017/07/09/10:03:44.026510,8881,1499565824,26293039,0,"(-9694, -5942, 7120, 9406)","(166, 1829, 707)"
2017/07/09/10:03:44.048971,8882,1499565824,48618078,0,"(-9679, -5982, 7063, 9439)","(131, 1806, 769)"
2017/07/09/10:03:44.063649,8883,1499565824,63478946,0,"(-9589, -6110, 6989, 9503)","(-228, 1705, 765)"
2017/07/09/10:03:44.094673,8884,1499565824,94480037,0,"(-9477, -6238, 7049, 9489)","(228, 2150, 615)"
2017/07/09/10:03:44.108607,8885,1499565824,108443021,0,"(-9413, -6333, 7030, 9502)","(103, 2401, 696)"
2017/07/09/10:03:44.123747,8886,1499565824,123488903,0,"(-9397, -6379, 6968, 9534)","(2, 2004, 716)"
2017/07/09/10:03:44.146200,8887,1499565824,146014928,0,"(-9364, -6453, 6891, 9572)","(-79, 1872, 742)"
2017/07/09/10:03:44.169298,8888,1499565824,168926954,0,"(-9295, -6563, 6838, 9603)","(-185, 1927, 673)"
2017/07/09/10:03:44.183962,8889,1499565824,183613061,0,"(-9222, -6684, 6787, 9625)","(-184, 2074, 726)"
2017/07/09/10:03:44.207091,8890,1499565824,206746101,0,"(-9170, -6785, 6714, 9656)","(-194, 2044, 717)"
