time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/10:01:39.125757,408738,1499565701,927659338,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37735927381981177, 1.2605487124448387, -0.8467573949127484, -0.9687088675496388, -0.2059369207736168, 1.1911360817930239, 1.6624516788708172, 0.04832039481839053, 1.8557332581443793, -0.948383622110157, -1.4173982480061222, 0.07363107781849985, 1.2168302599901044, -0.1672039058795101, -12.565987119160338)","(0.0, -0.0023561944897503642, -0.006283185306000972, -0.019634954081253035, -0.06990043652926081, -0.00039269908162506076, 0.004319689897875668, -0.001570796326500243, -0.001570796326500243, 0.005497787142750851, -0.006283185306000972, 0.0023561944897503642, -0.013744467856877126, -0.003141592653000486, 0.003141592653000486, 0.023561944897503646, 0.0)","(0.0, 0.0, 4.34, -14.484, 0.62, -22.752, 0.32, -0.036, 0.224, 1.196, -14.352, 1.62, -21.888, 0.42, 0.5, 0.036, -20.48)"
2017/07/09/10:01:39.135743,408739,1499565701,937658456,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3777427690167831, 1.2601652172478675, -0.847524385306691, -0.9687088675496388, -0.20555342557664544, 1.1907525865960524, 1.6628351740677885, 0.04908738521233324, 1.8557332581443793, -0.9487671173071284, -1.4177817432030937, 0.07286408742455715, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, 0.009424777959001457, 0.006675884387626033, 0.012173671530376884, -0.0789325154066372, 0.019634954081253035, -0.008639379795751335, 0.0023561944897503642, -0.00510508806112579, 0.008639379795751335, 0.009817477040626518, -0.0011780972448751821, -0.0070685834692510935, 0.003141592653000486, 0.013744467856877126, -0.003926990816250607, 0.0)","(0.0, 0.0, 4.308, -14.484, 0.684, -22.752, 0.312, -0.048, 0.232, 1.228, -14.384, 1.62, -21.916, 0.412, 0.48, 0.008, -20.48)"
2017/07/09/10:01:39.145996,408740,1499565701,947635422,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37735927381981177, 1.2601652172478675, -0.8479078805036625, -0.9687088675496388, -0.2059369207736168, 1.190369091399081, 1.66321866926476, 0.048703890015361885, 1.8561167533413507, -0.9487671173071284, -1.4173982480061222, 0.0724805922275858, 1.215296279202219, -0.16758740107648146, -12.565987119160338)","(0.0, 0.004319689897875668, 0.01021017612225158, -0.015707963265002428, -0.06950773744763575, -0.0027488935713754254, -0.0023561944897503642, -0.015707963265002428, 0.01021017612225158, 0.01688606050987761, 0.00039269908162506076, -0.003141592653000486, -0.0019634954081253035, 0.013744467856877126, -0.008246680714126275, -0.006675884387626033, 0.0)","(0.0, 0.0, 4.34, -14.36, 0.436, -22.72, 0.328, -0.008, 0.252, 1.26, -14.352, 1.588, -21.916, 0.432, 0.46, 0.008, -20.48)"
2017/07/09/10:01:39.155878,408741,1499565701,957620966,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37735927381981177, 1.2601652172478675, -0.8482913757006338, -0.9687088675496388, -0.2059369207736168, 1.190369091399081, 1.6628351740677885, 0.04793689962141918, 1.8557332581443793, -0.9487671173071284, -1.4173982480061222, 0.0732475826215285, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.014922565101752308, -0.012173671530376884, -0.01021017612225158, -0.06361725122325984, 0.0007853981632501215, -0.010995574285501701, -0.023561944897503646, 0.007461282550876154, -0.011780972448751823, 0.007461282550876154, 0.003141592653000486, 0.01767145867312773, -0.003141592653000486, 0.003141592653000486, -0.018849555918002914, 0.0)","(0.0, 0.0, 4.308, -14.328, 1.12, -23.012, 0.336, -0.016, 0.232, 1.26, -14.352, 1.588, -21.888, 0.412, 0.48, 0.016, -20.48)"
2017/07/09/10:01:39.156181,369542,1499565701,959000064,,['l_gripper_l_finger_joint'],"(0.019895320258140566,)","(0.0,)","(0.0,)"
2017/07/09/10:01:39.161593,369543,1499565701,964999936,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/10:01:39.166099,408742,1499565701,967629673,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.37697577862284043, 1.2601652172478675, -0.8498253564885192, -0.9687088675496388, -0.20632041597058814, 1.1896021010051383, 1.6628351740677885, 0.04832039481839053, 1.8557332581443793, -0.948383622110157, -1.418165238400065, 0.07286408742455715, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, -0.009817477040626518, -0.027096236632129192, -0.011780972448751823, -0.08560839979426324, -0.0070685834692510935, -0.0027488935713754254, -0.03259402377488004, -0.007853981632501214, -0.001570796326500243, -0.012959069693627005, -0.008246680714126275, -0.0023561944897503642, 0.003926990816250607, -0.0019634954081253035, -0.010995574285501701, 0.0)","(0.0, 0.0, 4.5, -14.296, 0.996, -23.656, 0.32, -0.028, 0.196, 1.26, -14.352, 1.68, -21.856, 0.42, 0.48, 0.028, -20.48)"
2017/07/09/10:01:39.175670,408743,1499565701,977638392,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.37697577862284043, 1.2605487124448387, -0.8502088516854905, -0.9694758579435815, -0.20555342557664544, 1.189218605808167, 1.6628351740677885, 0.04908738521233324, 1.8557332581443793, -0.9487671173071284, -1.4173982480061222, 0.07286408742455715, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.0019634954081253035, -0.01727875959150267, 0.0023561944897503642, -0.09228428418188928, -0.018456856836377853, 0.009032078877376396, -0.04712388979500729, -0.013351768775252066, -0.011388273367126762, 0.0, 0.012959069693627005, -0.001570796326500243, 0.001570796326500243, -0.008246680714126275, -0.008639379795751335, 0.0)","(0.0, 0.0, 4.404, -14.328, 0.592, -24.108, 0.328, 0.028, 0.224, 1.168, -14.352, 1.588, -21.888, 0.44, 0.472, 0.016, -20.48)"
2017/07/09/10:01:39.185566,408744,1499565701,987676144,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.37735927381981177, 1.2601652172478675, -0.8505923468824619, -0.9694758579435815, -0.2059369207736168, 1.1888351106111956, 1.6628351740677885, 0.04832039481839053, 1.8557332581443793, -0.9487671173071284, -1.4173982480061222, 0.07286408742455715, 1.215296279202219, -0.1672039058795101, -12.565987119160338)","(0.0, 0.004319689897875668, -0.0047123889795007284, 0.0007853981632501215, -0.09306968234513939, -0.03652101459113065, -0.006283185306000972, -0.06832964020276057, 0.0027488935713754254, -0.012959069693627005, -0.01060287520387664, 0.01727875959150267, -0.0035342917346255468, -0.00510508806112579, 0.009817477040626518, 0.01688606050987761, 0.0)","(0.0, 0.0, 4.436, -14.392, 0.592, -24.268, 0.32, 0.088, 0.212, 1.196, -14.352, 1.652, -21.916, 0.432, 0.472, 0.028, -20.48)"
2017/07/09/10:01:39.195612,408745,1499565701,997656868,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37582529303192636, 1.2601652172478675, -0.851742832473376, -0.9702428483375242, -0.20632041597058814, 1.188068120217253, 1.6628351740677885, 0.04832039481839053, 1.8557332581443793, -0.948383622110157, -1.4177817432030937, 0.0732475826215285, 1.2156797743991905, -0.1672039058795101, -12.565987119160338)","(0.0, -0.0047123889795007284, -0.04241150081550656, -0.009032078877376396, -0.08953539061051385, -0.001570796326500243, -0.023561944897503646, -0.05733406591725887, 0.006675884387626033, 0.0011780972448751821, 0.014137166938502187, -0.007461282550876154, 0.012959069693627005, 0.01060287520387664, -0.0027488935713754254, 0.014529866020127248, 0.0)","(0.0, 0.0, 4.564, -14.36, 0.684, -24.108, 0.364, 0.096, 0.224, 1.26, -14.384, 1.68, -21.916, 0.432, 0.472, 0.016, -20.48)"
