time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:09:55.022295,11359,1499566195,22052049,0,"(-12346, -8361, 4859, 4743)","(222, 1601, 537)"
2017/07/09/10:09:55.044786,11360,1499566195,44579982,0,"(-12364, -8333, 4856, 4750)","(285, 1810, 492)"
2017/07/09/10:09:55.067204,11361,1499566195,67015886,0,"(-12391, -8299, 4843, 4752)","(382, 1889, 652)"
2017/07/09/10:09:55.082543,11362,1499566195,82308053,0,"(-12432, -8248, 4826, 4752)","(379, 1798, 716)"
2017/07/09/10:09:55.104497,11363,1499566195,104346990,0,"(-12448, -8228, 4805, 4763)","(283, 1729, 680)"
2017/07/09/10:09:55.127553,11364,1499566195,127258062,0,"(-12431, -8254, 4798, 4773)","(296, 1906, 635)"
2017/07/09/10:09:55.142503,11365,1499566195,142097949,0,"(-12417, -8274, 4781, 4789)","(358, 1986, 628)"
2017/07/09/10:09:55.164741,11366,1499566195,164577960,0,"(-12429, -8262, 4749, 4813)","(345, 1888, 618)"
2017/07/09/10:09:55.187014,11367,1499566195,186794042,0,"(-12445, -8247, 4702, 4842)","(332, 1792, 736)"
2017/07/09/10:09:55.204695,11368,1499566195,204591035,0,"(-12435, -8272, 4652, 4873)","(235, 1839, 682)"
2017/07/09/10:09:55.226368,11369,1499566195,226214885,0,"(-12417, -8314, 4596, 4901)","(257, 2047, 636)"
2017/07/09/10:09:55.247048,11370,1499566195,246886968,0,"(-12421, -8339, 4507, 4930)","(175, 2077, 717)"
2017/07/09/10:09:55.262422,11371,1499566195,262168884,0,"(-12411, -8379, 4409, 4978)","(46, 1750, 667)"
2017/07/09/10:09:55.284553,11372,1499566195,284399986,0,"(-12358, -8472, 4365, 4989)","(279, 2029, 660)"
2017/07/09/10:09:55.307194,11373,1499566195,306868076,0,"(-12317, -8558, 4274, 5025)","(81, 2263, 695)"
2017/07/09/10:09:55.330163,11374,1499566195,329807043,0,"(-12310, -8600, 4173, 5054)","(17, 2040, 684)"
2017/07/09/10:09:55.344814,11375,1499566195,344629049,0,"(-12303, -8647, 4057, 5084)","(-11, 1983, 680)"
2017/07/09/10:09:55.367355,11376,1499566195,366919040,0,"(-12286, -8708, 3930, 5122)","(-71, 1996, 693)"
2017/07/09/10:09:55.389725,11377,1499566195,389422893,0,"(-12255, -8782, 3805, 5165)","(-125, 2056, 649)"
2017/07/09/10:09:55.404465,11378,1499566195,404314041,0,"(-12229, -8847, 3675, 5207)","(-139, 1980, 654)"
2017/07/09/10:09:55.427184,11379,1499566195,427011966,0,"(-12207, -8910, 3546, 5241)","(-144, 1867, 657)"
2017/07/09/10:09:55.449604,11380,1499566195,449470996,0,"(-12169, -8991, 3418, 5276)","(-123, 1894, 669)"
2017/07/09/10:09:55.465075,11381,1499566195,464761018,0,"(-12132, -9075, 3275, 5308)","(-203, 1979, 647)"
2017/07/09/10:09:55.486993,11382,1499566195,486812114,0,"(-12103, -9140, 3123, 5354)","(-314, 1942, 631)"
2017/07/09/10:09:55.510315,11383,1499566195,509819030,0,"(-12087, -9183, 2972, 5404)","(-261, 1837, 637)"
2017/07/09/10:09:55.524768,11384,1499566195,524581909,0,"(-12061, -9237, 2827, 5447)","(-257, 1784, 630)"
2017/07/09/10:09:55.547696,11385,1499566195,547399997,0,"(-12028, -9299, 2683, 5487)","(-335, 1870, 609)"
2017/07/09/10:09:55.569823,11386,1499566195,569547891,0,"(-11994, -9356, 2541, 5532)","(-393, 1933, 549)"
2017/07/09/10:09:55.584768,11387,1499566195,584537982,0,"(-11974, -9390, 2402, 5579)","(-360, 1854, 616)"
2017/07/09/10:09:55.607404,11388,1499566195,607168912,0,"(-11964, -9408, 2263, 5627)","(-428, 1740, 638)"
2017/07/09/10:09:55.629711,11389,1499566195,629503011,0,"(-11941, -9435, 2140, 5680)","(-489, 1680, 602)"
2017/07/09/10:09:55.644542,11390,1499566195,644339084,0,"(-11902, -9473, 2034, 5738)","(-462, 1805, 596)"
2017/07/09/10:09:55.668608,11391,1499566195,668469905,0,"(-11869, -9504, 1938, 5787)","(-435, 1952, 548)"
2017/07/09/10:09:55.689528,11392,1499566195,689357042,0,"(-11872, -9495, 1833, 5831)","(-490, 1845, 611)"
2017/07/09/10:09:55.704925,11393,1499566195,704680919,0,"(-11875, -9476, 1725, 5888)","(-549, 1660, 593)"
2017/07/09/10:09:55.727112,11394,1499566195,726979970,0,"(-11856, -9474, 1628, 5957)","(-591, 1628, 578)"
2017/07/09/10:09:55.749912,11395,1499566195,749603986,0,"(-11828, -9483, 1552, 6017)","(-594, 1747, 609)"
2017/07/09/10:09:55.764913,11396,1499566195,764664888,0,"(-11818, -9474, 1486, 6069)","(-539, 1858, 632)"
2017/07/09/10:09:55.787228,11397,1499566195,786966085,0,"(-11833, -9425, 1402, 6133)","(-603, 1747, 642)"
2017/07/09/10:09:55.810131,11398,1499566195,809848070,0,"(-11844, -9373, 1315, 6212)","(-652, 1647, 665)"
2017/07/09/10:09:55.824706,11399,1499566195,824592113,0,"(-11846, -9329, 1240, 6288)","(-616, 1650, 681)"
2017/07/09/10:09:55.847490,11400,1499566195,847224950,0,"(-11842, -9302, 1180, 6349)","(-670, 1723, 664)"
2017/07/09/10:09:55.870016,11401,1499566195,869793891,0,"(-11849, -9259, 1120, 6409)","(-677, 1738, 719)"
2017/07/09/10:09:55.884856,11402,1499566195,884706974,0,"(-11868, -9199, 1063, 6468)","(-690, 1653, 712)"
