time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:00:01.757305,7766,1499565601,757122039,0,"(-10626, -7945, 5067, 8168)","(-490, 2136, 746)"
2017/07/09/10:00:01.778233,7767,1499565601,778067111,0,"(-10584, -8022, 4936, 8228)","(-450, 1967, 774)"
2017/07/09/10:00:01.805164,7768,1499565601,804898977,0,"(-10532, -8106, 4810, 8287)","(-413, 1845, 787)"
2017/07/09/10:00:01.815579,7769,1499565601,815386056,0,"(-10467, -8206, 4686, 8343)","(-480, 1847, 806)"
2017/07/09/10:00:01.838479,7770,1499565601,838141918,0,"(-10400, -8306, 4557, 8398)","(-507, 1968, 736)"
2017/07/09/10:00:01.860816,7771,1499565601,860640048,0,"(-10353, -8376, 4407, 8466)","(-562, 1873, 733)"
2017/07/09/10:00:01.875974,7772,1499565601,875782966,0,"(-10313, -8435, 4255, 8535)","(-543, 1679, 736)"
2017/07/09/10:00:01.898576,7773,1499565601,898335933,0,"(-10249, -8511, 4107, 8607)","(-561, 1752, 685)"
2017/07/09/10:00:01.920609,7774,1499565601,920454978,0,"(-10203, -8570, 3957, 8674)","(-474, 1762, 707)"
2017/07/09/10:00:01.935663,7775,1499565601,935481071,0,"(-10177, -8612, 3798, 8734)","(-549, 1670, 721)"
2017/07/09/10:00:01.958163,7776,1499565601,958014011,0,"(-10144, -8653, 3641, 8799)","(-648, 1688, 730)"
2017/07/09/10:00:01.980986,7777,1499565601,980814933,0,"(-10111, -8685, 3485, 8868)","(-691, 1734, 716)"
2017/07/09/10:00:01.998060,7778,1499565601,997971057,0,"(-10093, -8697, 3326, 8938)","(-667, 1739, 718)"
2017/07/09/10:00:02.018058,7779,1499565602,17852067,0,"(-10079, -8706, 3179, 8997)","(-686, 1623, 710)"
2017/07/09/10:00:02.041074,7780,1499565602,40786027,0,"(-10055, -8721, 3053, 9053)","(-722, 1635, 732)"
2017/07/09/10:00:02.055855,7781,1499565602,55658102,0,"(-10026, -8735, 2939, 9110)","(-745, 1709, 746)"
2017/07/09/10:00:02.079715,7782,1499565602,79521894,0,"(-10028, -8720, 2822, 9158)","(-701, 1665, 772)"
2017/07/09/10:00:02.100592,7783,1499565602,100502014,0,"(-10042, -8697, 2710, 9199)","(-763, 1520, 722)"
2017/07/09/10:00:02.115846,7784,1499565602,115549087,0,"(-10047, -8670, 2609, 9248)","(-759, 1552, 788)"
2017/07/09/10:00:02.138304,7785,1499565602,138168096,0,"(-10044, -8650, 2524, 9293)","(-790, 1576, 769)"
2017/07/09/10:00:02.160874,7786,1499565602,160662889,0,"(-10057, -8610, 2437, 9340)","(-741, 1598, 845)"
2017/07/09/10:00:02.175904,7787,1499565602,175499916,0,"(-10082, -8562, 2353, 9379)","(-739, 1490, 821)"
2017/07/09/10:00:02.207031,7788,1499565602,206717967,0,"(-10090, -8529, 2281, 9417)","(-840, 1520, 752)"
2017/07/09/10:00:02.220766,7789,1499565602,220621109,0,"(-10104, -8483, 2220, 9459)","(-724, 1601, 794)"
2017/07/09/10:00:02.235810,7790,1499565602,235599040,0,"(-10136, -8409, 2135, 9509)","(-745, 1570, 833)"
2017/07/09/10:00:02.266230,7791,1499565602,266120910,0,"(-10175, -8326, 2050, 9560)","(-798, 1483, 896)"
2017/07/09/10:00:02.280576,7792,1499565602,280472993,0,"(-10210, -8248, 1965, 9608)","(-795, 1558, 863)"
2017/07/09/10:00:02.295953,7793,1499565602,295682907,0,"(-10244, -8159, 1867, 9667)","(-917, 1526, 869)"
2017/07/09/10:00:02.318414,7794,1499565602,317998886,0,"(-10267, -8061, 1778, 9740)","(-886, 1426, 920)"
2017/07/09/10:00:02.341102,7795,1499565602,340986967,0,"(-10282, -7977, 1715, 9805)","(-758, 1489, 994)"
2017/07/09/10:00:02.355703,7796,1499565602,355401992,0,"(-10304, -7898, 1649, 9858)","(-842, 1600, 1002)"
2017/07/09/10:00:02.378050,7797,1499565602,377870082,0,"(-10335, -7788, 1556, 9927)","(-925, 1414, 997)"
2017/07/09/10:00:02.400830,7798,1499565602,400618076,0,"(-10348, -7673, 1473, 10015)","(-846, 1335, 1068)"
2017/07/09/10:00:02.415767,7799,1499565602,415628910,0,"(-10358, -7572, 1399, 10093)","(-781, 1534, 1110)"
2017/07/09/10:00:02.438386,7800,1499565602,438038110,0,"(-10382, -7456, 1302, 10167)","(-885, 1429, 1127)"
2017/07/09/10:00:02.468867,7801,1499565602,468651056,0,"(-10410, -7328, 1198, 10244)","(-802, 1291, 1144)"
2017/07/09/10:00:02.475834,7802,1499565602,475558996,0,"(-10425, -7227, 1115, 10310)","(-839, 1308, 1181)"
