time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/10:04:57.275235,428553,1499565900,77463576,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3723738362591842, 1.2570972556720965, -0.846373899715777, -0.972160324322381, -0.20632041597058814, 1.1911360817930239, 1.6609176980829317, 0.04793689962141918, 1.8553497629474078, -0.948383622110157, -1.4177817432030937, 0.0732475826215285, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, 0.006283185306000972, -0.04358959806038174, -0.03534291734625546, -0.11741702540589316, -0.036128315509505585, -0.02081305132612822, 0.03063052836675474, 0.012959069693627005, 0.007461282550876154, -0.006675884387626033, -0.0011780972448751821, -0.012566370612001944, 0.00510508806112579, 0.0070685834692510935, 0.014922565101752308, 0.0)","(0.0, 0.0, 4.532, -14.612, 0.592, -23.656, 0.328, -0.184, 0.092, 1.228, -14.352, 1.712, -21.916, 0.396, 0.46, 0.0, -20.48)"
2017/07/09/10:04:57.285362,428554,1499565900,87478598,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3712233506682701, 1.2559467700811826, -0.8479078805036625, -0.972160324322381, -0.2067039111675595, 1.1911360817930239, 1.661301193279903, 0.04832039481839053, 1.8557332581443793, -0.9487671173071284, -1.4177817432030937, 0.07401457301547121, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.008639379795751335, -0.056941366835633805, -0.04437499622363186, -0.09856746948789025, -0.05811946408050899, -0.02081305132612822, 0.034950218264630406, 0.012173671530376884, -0.005890486224375911, 0.023561944897503646, 0.005497787142750851, -0.007853981632501214, -0.005497787142750851, 0.013351768775252066, -0.012173671530376884, 0.0)","(0.0, 0.0, 4.208, -14.704, 0.652, -24.204, 0.328, -0.136, 0.084, 1.26, -14.352, 1.652, -21.916, 0.396, 0.492, 0.036, -20.48)"
2017/07/09/10:04:57.292984,398068,1499565900,96999936,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/10:04:57.294976,428555,1499565900,97478378,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3708398554712988, 1.2559467700811826, -0.8482913757006338, -0.9729273147163237, -0.2067039111675595, 1.1907525865960524, 1.6609176980829317, 0.047553404424447825, 1.8553497629474078, -0.9476166317162144, -1.4173982480061222, 0.07363107781849985, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, 0.0070685834692510935, -0.06636614479463526, -0.036128315509505585, -0.11820242356914328, -0.06950773744763575, -0.021991148571003403, -0.01649336142825255, -0.011388273367126762, -0.005890486224375911, 0.007853981632501214, 0.005890486224375911, -0.005890486224375911, -0.0047123889795007284, -0.018456856836377853, -0.01767145867312773, 0.0)","(0.0, 0.0, 4.34, -14.704, 0.62, -24.396, 0.336, -0.136, 0.092, 1.196, -14.324, 1.588, -21.976, 0.432, 0.492, 0.064, -20.48)"
2017/07/09/10:04:57.302962,398069,1499565900,107000064,,['l_gripper_l_finger_joint'],"(0.019895320258140566,)","(0.0,)","(0.0,)"
2017/07/09/10:04:57.304888,428556,1499565900,107475413,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.368922379486442, 1.2559467700811826, -0.8490583660945765, -0.973310809913295, -0.2067039111675595, 1.190369091399081, 1.6605342028859604, 0.047553404424447825, 1.854199277356494, -0.948383622110157, -1.418165238400065, 0.0732475826215285, 1.2168302599901044, -0.1672039058795101, -12.565987119160338)","(0.0, -0.004319689897875668, -0.06990043652926081, -0.028667032958629435, -0.10327985846739098, -0.06950773744763575, -0.018064157754752792, -0.028274333877004374, -0.02081305132612822, 0.012566370612001944, 0.0023561944897503642, -0.0035342917346255468, 0.027881634795379313, -0.0070685834692510935, -0.022383847652628464, 0.01767145867312773, 0.0)","(0.0, 0.0, 4.372, -14.672, 0.652, -24.204, 0.32, -0.136, 0.064, 1.196, -14.352, 1.712, -21.976, 0.432, 0.5, 0.028, -20.48)"
2017/07/09/10:04:57.315097,428557,1499565900,117522695,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3681553890924993, 1.2555632748842112, -0.8502088516854905, -0.9740778003072377, -0.20632041597058814, 1.190369091399081, 1.661301193279903, 0.04793689962141918, 1.8549662677504366, -0.948383622110157, -1.4173982480061222, 0.0724805922275858, 1.2156797743991905, -0.1672039058795101, -12.565987119160338)","(0.0, -0.006283185306000972, -0.11074114101826713, -0.03377212101975522, -0.08325220530451288, -0.0860010988758883, 0.007461282550876154, 0.0027488935713754254, -0.01688606050987761, -0.0035342917346255468, -0.019242254999627974, -0.005890486224375911, 0.0007853981632501215, -0.018849555918002914, -0.003926990816250607, 0.03730641275438077, 0.0)","(0.0, 0.0, 4.532, -14.548, 0.592, -23.752, 0.364, -0.144, 0.092, 1.196, -14.352, 1.556, -21.916, 0.456, 0.508, 0.044, -20.48)"
2017/07/09/10:04:57.325097,428558,1499565900,127478977,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3670049035015852, 1.2551797796872397, -0.8509758420794333, -0.9752282858981518, -0.20708740636453085, 1.1899855962021098, 1.661301193279903, 0.04678641403050512, 1.8545827725534652, -0.948383622110157, -1.417014752809151, 0.0724805922275858, 1.2156797743991905, -0.1672039058795101, -12.565987119160338)","(0.0, 0.01021017612225158, -0.12291481254864402, -0.05183627877450802, -0.10563605295714133, -0.08050331173313745, 0.0011780972448751821, 0.006283185306000972, 0.0011780972448751821, -0.01727875959150267, -0.001570796326500243, 0.009424777959001457, 0.001570796326500243, 0.005497787142750851, 0.012959069693627005, -0.005890486224375911, 0.0)","(0.0, 0.0, 4.532, -14.484, 0.62, -23.46, 0.356, -0.176, 0.084, 1.168, -14.384, 1.524, -21.888, 0.432, 0.492, 0.056, -20.48)"
2017/07/09/10:04:57.335155,428559,1499565900,137467149,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3654709227136998, 1.2547962844902685, -0.8521263276703473, -0.9767622666860372, -0.2067039111675595, 1.190369091399081, 1.6609176980829317, 0.04793689962141918, 1.8549662677504366, -0.9480001269131857, -1.4173982480061222, 0.07286408742455715, 1.2164467647931332, -0.16758740107648146, -12.565987119160338)","(0.0, 0.0011780972448751821, -0.12684180336489462, -0.04162610265225644, -0.11152653918151725, -0.08717919612076348, -0.03337942193813016, 0.019242254999627974, 0.034164820101380285, -0.012959069693627005, 0.0007853981632501215, 0.009424777959001457, 0.0, 0.005497787142750851, 0.01060287520387664, -0.01021017612225158, 0.0)","(0.0, 0.0, 4.308, -14.452, 0.684, -23.332, 0.4, -0.176, 0.084, 1.292, -14.352, 1.744, -21.916, 0.448, 0.452, 0.016, -20.48)"
2017/07/09/10:04:57.343202,398070,1499565900,147000064,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
