time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/10:08:39.704501,450796,1499566122,507558656,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37850975941072584, 1.2624661884296955, -0.83870399577635, -0.971009838731467, -0.20708740636453085, 1.1896021010051383, 1.6605342028859604, 0.04832039481839053, 1.8553497629474078, -0.9487671173071284, -1.4173982480061222, 0.0724805922275858, 1.215296279202219, -0.16758740107648146, -12.565987119160338)","(0.0, -0.011780972448751823, -0.027881634795379313, -0.021598449489378342, -0.028667032958629435, 0.018849555918002914, -0.02042035224450316, -0.013744467856877126, 0.0, 0.012173671530376884, 0.010995574285501701, 0.01021017612225158, 0.0007853981632501215, 0.008246680714126275, 0.01688606050987761, 0.02120575040775328, 0.0)","(0.0, 0.0, 4.08, -13.984, 0.592, -21.916, 0.348, 0.136, 0.112, 1.324, -14.352, 1.556, -21.976, 0.42, 0.42, 0.044, -20.48)"
2017/07/09/10:08:39.714608,450797,1499566122,517589755,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37850975941072584, 1.2620826932327243, -0.839854481367264, -0.9713933339284383, -0.20708740636453085, 1.189218605808167, 1.6605342028859604, 0.048703890015361885, 1.8549662677504366, -0.948383622110157, -1.4162477624152083, 0.07286408742455715, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.009424777959001457, -0.008246680714126275, 0.0, -0.05222897785613308, 0.00039269908162506076, -0.018849555918002914, -0.02591813938725401, 0.003141592653000486, -0.009424777959001457, 0.0023561944897503642, -0.0035342917346255468, 0.011780972448751823, 0.001570796326500243, 0.011780972448751823, -0.0019634954081253035, 0.0)","(0.0, 0.0, 4.08, -13.952, 0.652, -22.72, 0.336, 0.088, 0.1, 1.324, -14.384, 1.588, -21.916, 0.42, 0.432, 0.072, -20.48)"
2017/07/09/10:08:39.724292,450798,1499566122,527560692,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05483981316690354, 0.37850975941072584, 1.2632331788236382, -0.8402379765642354, -0.9713933339284383, -0.2067039111675595, 1.1896021010051383, 1.6605342028859604, 0.04908738521233324, 1.8549662677504366, -0.9491506125040997, -1.417014752809151, 0.07286408742455715, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, 0.0, -0.03337942193813016, -0.0035342917346255468, -0.062439153978384655, -0.02670353755050413, -0.011388273367126762, -0.04790928795825741, -0.005497787142750851, 0.007461282550876154, 0.00510508806112579, -0.0019634954081253035, 0.01021017612225158, 0.00510508806112579, -0.012959069693627005, 0.01531526418337737, 0.0)","(0.0, 0.0, 4.176, -14.108, 0.528, -24.072, 0.328, 0.076, 0.084, 1.292, -14.384, 1.588, -21.948, 0.404, 0.46, 0.036, -20.48)"
2017/07/09/10:08:39.731671,430073,1499566122,536000000,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/10:08:39.733514,430074,1499566122,537999872,,['l_gripper_l_finger_joint'],"(0.019895320258140566,)","(0.0,)","(0.0,)"
2017/07/09/10:08:39.738277,450799,1499566122,537552767,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3781262642137545, 1.2636166740206096, -0.8413884621551494, -0.9717768291254096, -0.20747090156150222, 1.1873011298233103, 1.6609176980829317, 0.04908738521233324, 1.8553497629474078, -0.9491506125040997, -1.4173982480061222, 0.07286408742455715, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, 0.0011780972448751821, -0.02120575040775328, 0.040448005407381256, -0.0860010988758883, -0.031415926530004856, -0.01610066234662749, -0.07775441816176203, 0.015707963265002428, 0.009032078877376396, 0.011388273367126762, 0.006675884387626033, -0.013351768775252066, 0.013744467856877126, 0.00510508806112579, -0.02591813938725401, 0.0)","(0.0, 0.0, 4.144, -14.392, 0.28, -24.62, 0.32, 0.136, 0.092, 1.26, -14.412, 1.68, -21.976, 0.404, 0.46, 0.016, -20.48)"
2017/07/09/10:08:39.744464,450800,1499566122,547559327,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.37850975941072584, 1.2636166740206096, -0.8417719573521208, -0.973310809913295, -0.20708740636453085, 1.1861506442323961, 1.6609176980829317, 0.04947088040930459, 1.8553497629474078, -0.9491506125040997, -1.417014752809151, 0.0732475826215285, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, 0.004319689897875668, 0.008246680714126275, 0.05733406591725887, -0.08678649703913842, -0.04476769530525693, -0.01060287520387664, -0.11506083091614279, 0.01727875959150267, -0.003926990816250607, 0.01649336142825255, -0.001570796326500243, 0.012173671530376884, -0.011388273367126762, -0.013351768775252066, -0.013744467856877126, 0.0)","(0.0, 0.0, 4.08, -14.484, 0.06, -24.46, 0.328, 0.136, 0.084, 1.26, -14.472, 1.524, -22.004, 0.432, 0.48, 0.044, -20.48)"
2017/07/09/10:08:39.754626,450801,1499566122,557518473,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3781262642137545, 1.2643836644145523, -0.8429224429430349, -0.9729273147163237, -0.20708740636453085, 1.1850001586414822, 1.661301193279903, 0.04908738521233324, 1.854199277356494, -0.9480001269131857, -1.4173982480061222, 0.07286408742455715, 1.2156797743991905, -0.16682041068253875, -12.565987119160338)","(0.0, 0.00510508806112579, -0.004319689897875668, 0.050658181529632834, -0.0769690199985119, -0.03220132469325498, 0.009817477040626518, -0.14137166938502185, 0.008246680714126275, 0.012959069693627005, 0.011388273367126762, 0.013744467856877126, 0.00510508806112579, 0.008246680714126275, -0.023169245815878585, 0.0329867228565051, 0.0)","(0.0, 0.0, 4.144, -14.452, 0.216, -24.04, 0.328, 0.116, 0.056, 1.324, -14.444, 1.68, -22.036, 0.412, 0.48, 0.044, -20.48)"
2017/07/09/10:08:39.764729,450802,1499566122,567525195,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.37850975941072584, 1.2647671596115235, -0.8436894333369775, -0.9740778003072377, -0.20747090156150222, 1.1846166634445108, 1.661301193279903, 0.048703890015361885, 1.8545827725534652, -0.9487671173071284, -1.4173982480061222, 0.07286408742455715, 1.2160632695961617, -0.16758740107648146, -12.565987119160338)","(0.0, 0.004319689897875668, -0.0047123889795007284, 0.05537057050913356, -0.08443030254938806, -0.027096236632129192, 0.00510508806112579, -0.1189878217323934, 0.0011780972448751821, -0.008246680714126275, -0.04123340357063138, -0.0007853981632501215, -0.01610066234662749, -0.02042035224450316, 0.0070685834692510935, 0.036128315509505585, 0.0)","(0.0, 0.0, 4.144, -14.296, 0.184, -23.656, 0.32, 0.048, 0.044, 1.324, -14.444, 1.556, -22.036, 0.404, 0.46, 0.036, -20.48)"
2017/07/09/10:08:39.774579,450803,1499566122,577557395,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05483981316690354, 0.37850975941072584, 1.265150654808495, -0.8448399189278917, -0.9740778003072377, -0.20747090156150222, 1.182699187459654, 1.661301193279903, 0.048703890015361885, 1.8545827725534652, -0.9491506125040997, -1.417014752809151, 0.07286408742455715, 1.2164467647931332, -0.1679708962734528, -12.565987119160338)","(0.0, -0.0027488935713754254, 0.012566370612001944, 0.050658181529632834, -0.1009236639776406, -0.054192473264258384, 0.014922565101752308, -0.12841259969139487, 0.006283185306000972, -0.02120575040775328, 0.00039269908162506076, -0.004319689897875668, 0.011780972448751823, -0.0070685834692510935, 0.012959069693627005, -0.012959069693627005, 0.0)","(0.0, 0.0, 4.144, -14.172, 0.248, -23.492, 0.328, -0.016, 0.036, 1.324, -14.472, 1.68, -21.976, 0.42, 0.46, 0.044, -20.48)"
