time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:17:49.031494,13836,1499566669,31307935,0,"(-12718, -10070, 2083, 987)","(323, 1758, 594)"
2017/07/09/10:17:49.046396,13837,1499566669,46258926,0,"(-12709, -10088, 2058, 967)","(265, 2039, 531)"
2017/07/09/10:17:49.069425,13838,1499566669,69258928,0,"(-12729, -10072, 2017, 958)","(191, 1901, 449)"
2017/07/09/10:17:49.083389,13839,1499566669,83164930,0,"(-12744, -10062, 1972, 958)","(204, 1913, 437)"
2017/07/09/10:17:49.106581,13840,1499566669,106318950,0,"(-12746, -10068, 1927, 955)","(247, 1998, 428)"
2017/07/09/10:17:49.121037,13841,1499566669,120795011,0,"(-12745, -10080, 1879, 940)","(255, 2041, 481)"
2017/07/09/10:17:49.143641,13842,1499566669,143459081,0,"(-12765, -10069, 1813, 925)","(212, 2007, 465)"
2017/07/09/10:17:49.165893,13843,1499566669,165579080,0,"(-12785, -10057, 1734, 916)","(169, 2087, 435)"
2017/07/09/10:17:49.188868,13844,1499566669,188677072,0,"(-12820, -10026, 1654, 912)","(150, 2100, 431)"
2017/07/09/10:17:49.203377,13845,1499566669,203152894,0,"(-12837, -10020, 1568, 900)","(235, 2082, 479)"
2017/07/09/10:17:49.226436,13846,1499566669,226210117,0,"(-12879, -9985, 1427, 927)","(-75, 2154, 546)"
2017/07/09/10:17:49.249244,13847,1499566669,249012947,0,"(-12891, -9983, 1322, 925)","(136, 1797, 559)"
2017/07/09/10:17:49.263237,13848,1499566669,263053894,0,"(-12866, -10029, 1187, 968)","(-34, 2125, 505)"
2017/07/09/10:17:49.287497,13849,1499566669,287244081,0,"(-12851, -10058, 1054, 1007)","(-36, 2208, 478)"
2017/07/09/10:17:49.308946,13850,1499566669,308654069,0,"(-12852, -10066, 920, 1054)","(-47, 2040, 527)"
2017/07/09/10:17:49.323661,13851,1499566669,323386907,0,"(-12852, -10073, 777, 1110)","(-102, 1967, 537)"
2017/07/09/10:17:49.345758,13852,1499566669,345536947,0,"(-12842, -10089, 631, 1165)","(-180, 1932, 524)"
2017/07/09/10:17:49.369516,13853,1499566669,369040012,0,"(-12833, -10101, 485, 1226)","(-252, 2006, 472)"
2017/07/09/10:17:49.383384,13854,1499566669,383150100,0,"(-12822, -10111, 337, 1307)","(-273, 1960, 471)"
2017/07/09/10:17:49.405835,13855,1499566669,405522108,0,"(-12806, -10123, 192, 1396)","(-254, 1935, 497)"
2017/07/09/10:17:49.429310,13856,1499566669,428949117,0,"(-12787, -10138, 56, 1475)","(-287, 1972, 493)"
2017/07/09/10:17:49.443270,13857,1499566669,443078041,0,"(-12778, -10139, -76, 1538)","(-328, 1899, 543)"
2017/07/09/10:17:49.465711,13858,1499566669,465548038,0,"(-12771, -10136, -209, 1604)","(-412, 1821, 498)"
2017/07/09/10:17:49.489088,13859,1499566669,488951921,0,"(-12745, -10151, -338, 1693)","(-521, 1877, 429)"
2017/07/09/10:17:49.503344,13860,1499566669,503092050,0,"(-12714, -10170, -447, 1784)","(-443, 1870, 436)"
2017/07/09/10:17:49.526043,13861,1499566669,525757074,0,"(-12702, -10170, -538, 1841)","(-296, 1805, 502)"
2017/07/09/10:17:49.549030,13862,1499566669,548733949,0,"(-12698, -10161, -629, 1893)","(-431, 1740, 500)"
2017/07/09/10:17:49.563191,13863,1499566669,563043117,0,"(-12685, -10156, -726, 1970)","(-527, 1786, 449)"
