time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/09/10:16:04.833208,494950,1499566567,639468969,,0.780460333034,0.400247966601,0.165457820118,0.622136825747,0.780397840328,0.0550599089315,0.0298895849587,0.00671539202434,-0.00342975008235,0.00595846763747,0.00205897404641,-0.0128340621461,-0.0176402933771,7.36135911942,1.91797435284,-1.16349947453,-0.684939086437,2.90561127663,0.174673557281
2017/07/09/10:16:04.843134,494951,1499566567,649461679,,0.780760182381,0.400264630938,0.165557893739,0.622222118584,0.780309986741,0.055335374044,0.0298990989288,-0.00619575388396,-0.0044619159865,-0.0012221899914,-0.0097988281265,0.014548665324,0.00433246328337,7.24041318893,1.97266173363,-1.25464308262,-0.734733700752,2.83348608017,0.150238648057
2017/07/09/10:16:04.853567,494952,1499566567,659474008,,0.780235436665,0.400324287451,0.165231526509,0.622137800686,0.780423540984,0.0547873857676,0.0296984174125,-0.0001343297265,-0.00495307211928,-0.00204414612462,-0.00167975977721,0.00246907112687,-0.0141525680598,7.06712627411,1.87994146347,-1.19680595398,-0.698799490929,2.76953840256,0.151044279337
2017/07/09/10:16:04.863435,494953,1499566567,669460217,,0.781208049775,0.4004037036,0.165769324076,0.622414218618,0.780120374919,0.0557272591828,0.0301199880974,-0.00620091266627,0.000587409447902,-0.0053227564142,0.010375553734,0.020109079009,-0.00877337483031,7.02851676941,2.16327309608,-1.27026820183,-0.851901054382,2.7342581749,0.114249542356
2017/07/09/10:16:04.873441,494954,1499566567,679467409,,0.78035642708,0.400195339153,0.165534692983,0.622143374627,0.78041211744,0.0548027650952,0.0298530618124,-0.0051865030396,0.0208223297418,0.00623882835849,0.0232595429902,0.00398765195259,0.0199984640204,7.15458679199,2.14510130882,-1.43356370926,-0.882827162743,2.71903324127,0.0984193980694
2017/07/09/10:16:04.883486,494955,1499566567,689471721,,0.780507465605,0.40021954502,0.165592087905,0.622165874908,0.780375096804,0.0550497716539,0.0298974083843,0.0022231657151,-0.00661875232884,0.00671190382138,-0.00479860352263,-0.0048523432913,-0.00321201658986,7.16236114502,2.10405755043,-1.42583501339,-0.899434089661,2.71986174583,0.0810743197799
2017/07/09/10:16:04.893337,494956,1499566567,699467740,,0.780566101755,0.399965106403,0.165707149475,0.622666447777,0.779958920105,0.0553658721058,0.0297522766848,0.00480967153784,-0.00952407867887,0.00283516233706,-0.00436305344015,-0.00185882209878,-0.0141241022219,7.12190675735,2.06902956963,-1.45647633076,-0.812675476074,2.7109003067,0.0921899676323
2017/07/09/10:16:04.903369,494957,1499566567,709471190,,0.780650641698,0.400371448327,0.165746429196,0.622234330258,0.780304368629,0.0552993801883,0.0298581496014,-0.00360980971576,-0.00893977133243,0.00312485002539,-0.00450451630846,0.0116063049647,-0.017647950295,7.13731336594,2.07903456688,-1.4341070652,-0.757640242577,2.70836496353,0.139226526022
2017/07/09/10:16:04.913488,494958,1499566567,719475155,,0.78060306507,0.400076209823,0.16583899637,0.622499798459,0.780093656539,0.055261188993,0.0299013199909,-0.010069567859,-0.00693333722509,0.000180825795232,-0.0184222896465,0.019056423508,0.00441861451867,7.10848665237,2.13311100006,-1.4104373455,-0.814157307148,2.69199872017,0.120521627367
2017/07/09/10:16:04.923141,494959,1499566567,729460332,,0.780511241591,0.399823980042,0.165407245699,0.622493128458,0.780134594586,0.054843294061,0.0297410902379,-0.0113952157002,0.00925297851329,-0.00697042930491,0.00895230999443,0.0251753565191,0.00028427144687,7.1375784874,2.07851147652,-1.44572019577,-0.717346489429,2.70510029793,0.17658983171
