time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:17:13.774374,201872,1499566633,774230003,0,488,692,416,118,122,73,61,255
2017/07/09/10:17:13.775845,201873,1499566633,775717973,0,449,571,314,119,125,72,62,271
2017/07/09/10:17:13.796093,201874,1499566633,795783996,0,405,468,305,127,127,72,59,247
2017/07/09/10:17:13.818255,201875,1499566633,818054914,0,362,497,274,113,113,69,50,228
2017/07/09/10:17:13.834506,201876,1499566633,834247112,0,449,606,350,132,106,56,52,227
2017/07/09/10:17:13.855703,201877,1499566633,855401992,0,396,618,388,146,104,55,56,221
2017/07/09/10:17:13.886220,201878,1499566633,886029958,0,413,599,380,145,101,56,65,201
2017/07/09/10:17:13.893265,201879,1499566633,893073081,0,431,597,366,142,95,55,63,157
2017/07/09/10:17:13.915835,201880,1499566633,915659904,0,413,637,451,161,99,59,67,160
2017/07/09/10:17:13.938244,201881,1499566633,937994003,0,342,571,418,151,98,57,69,156
2017/07/09/10:17:13.955097,201882,1499566633,954972028,0,371,621,414,145,97,51,73,155
2017/07/09/10:17:13.983890,201883,1499566633,983695983,0,400,634,410,143,105,53,65,225
2017/07/09/10:17:13.998312,201884,1499566633,997961997,0,372,633,408,146,130,58,73,236
2017/07/09/10:17:14.013517,201885,1499566634,13362884,0,366,677,343,122,122,54,73,232
2017/07/09/10:17:14.051533,201886,1499566634,51204919,0,471,706,335,112,127,57,87,267
2017/07/09/10:17:14.058116,201887,1499566634,57881116,0,468,662,299,99,138,60,86,267
2017/07/09/10:17:14.073153,201888,1499566634,72890996,0,437,647,284,101,147,66,93,191
2017/07/09/10:17:14.096839,201889,1499566634,96681118,0,451,626,276,95,128,65,89,189
2017/07/09/10:17:14.118044,201890,1499566634,117896080,0,478,551,225,93,131,66,89,229
2017/07/09/10:17:14.134683,201891,1499566634,134345054,0,404,649,273,95,130,65,73,192
2017/07/09/10:17:14.157047,201892,1499566634,156953096,0,388,711,270,92,126,67,70,206
2017/07/09/10:17:14.177989,201893,1499566634,177835941,0,376,707,279,94,109,57,56,206
2017/07/09/10:17:14.192930,201894,1499566634,192811012,0,396,729,285,97,106,56,57,197
2017/07/09/10:17:14.216354,201895,1499566634,216001033,0,385,704,303,115,112,60,58,170
2017/07/09/10:17:14.238539,201896,1499566634,238270044,0,346,544,238,114,119,59,63,230
2017/07/09/10:17:14.253020,201897,1499566634,252780914,0,332,454,233,114,108,55,61,219
2017/07/09/10:17:14.276038,201898,1499566634,275752067,0,330,458,233,110,105,54,65,224
2017/07/09/10:17:14.298146,201899,1499566634,297898054,0,292,503,273,115,120,53,63,243
2017/07/09/10:17:14.313254,201900,1499566634,313122987,0,276,451,238,95,106,45,60,228
2017/07/09/10:17:14.343287,201901,1499566634,342911958,0,249,434,230,94,92,47,57,181
2017/07/09/10:17:14.358170,201902,1499566634,358016967,0,293,448,234,100,105,44,62,210
2017/07/09/10:17:14.381979,201903,1499566634,381892919,0,300,449,237,97,105,42,65,226
2017/07/09/10:17:14.395634,201904,1499566634,395332098,0,301,415,220,93,86,40,64,217
2017/07/09/10:17:14.418746,201905,1499566634,418302059,0,318,422,223,94,89,40,64,213
2017/07/09/10:17:14.442040,201906,1499566634,441800117,0,367,482,229,93,87,36,64,213
2017/07/09/10:17:14.455796,201907,1499566634,455518960,0,321,455,208,85,72,37,68,202
2017/07/09/10:17:14.494385,201908,1499566634,494195938,0,352,471,203,89,79,46,72,201
2017/07/09/10:17:14.495726,201909,1499566634,495616912,0,382,471,175,86,86,62,76,200
2017/07/09/10:17:14.515989,201910,1499566634,515651941,0,393,530,182,84,92,62,76,254
2017/07/09/10:17:14.547850,201911,1499566634,547566890,0,371,510,167,84,88,67,78,269
2017/07/09/10:17:14.554160,201912,1499566634,553941011,0,379,530,178,83,85,68,68,281
2017/07/09/10:17:14.576132,201913,1499566634,575700998,0,380,600,218,103,94,70,76,300
2017/07/09/10:17:14.607616,201914,1499566634,607489109,0,455,568,225,98,97,58,85,325
2017/07/09/10:17:14.621168,201915,1499566634,620729923,0,471,509,221,98,94,104,93,321
2017/07/09/10:17:14.636120,201916,1499566634,635756015,0,493,493,224,103,99,135,95,310
2017/07/09/10:17:14.659896,201917,1499566634,659564018,0,551,541,245,105,100,138,100,318
2017/07/09/10:17:14.680818,201918,1499566634,680592060,0,549,458,222,90,88,140,100,311
2017/07/09/10:17:14.695546,201919,1499566634,695377111,0,474,489,212,96,96,142,96,295
2017/07/09/10:17:14.721396,201920,1499566634,721247911,0,514,501,215,101,113,117,105,273
2017/07/09/10:17:14.743754,201921,1499566634,743160009,0,486,517,225,97,117,127,110,311
2017/07/09/10:17:14.771452,201922,1499566634,771239995,0,469,521,229,102,120,135,115,324
2017/07/09/10:17:14.778110,201923,1499566634,777878999,0,508,560,238,102,123,152,119,425
2017/07/09/10:17:14.801476,201924,1499566634,801069974,0,502,527,238,102,111,159,121,425
2017/07/09/10:17:14.823208,201925,1499566634,823026895,0,431,549,267,110,92,163,114,434
2017/07/09/10:17:14.837829,201926,1499566634,837723970,0,452,565,280,119,85,136,121,433
2017/07/09/10:17:14.860627,201927,1499566634,860388994,0,437,486,253,117,87,136,133,419
2017/07/09/10:17:14.884962,201928,1499566634,884815931,0,387,412,224,110,86,119,126,327
2017/07/09/10:17:14.898397,201929,1499566634,898094892,0,434,469,220,109,87,110,127,327
2017/07/09/10:17:14.937381,201930,1499566634,937197923,0,471,454,225,99,114,102,131,348
2017/07/09/10:17:14.938874,201931,1499566634,938743114,0,472,423,200,84,129,108,128,376
2017/07/09/10:17:14.958135,201932,1499566634,958007097,0,484,453,199,90,135,109,111,420
2017/07/09/10:17:14.997645,201933,1499566634,996798992,0,480,515,264,106,140,107,114,422
2017/07/09/10:17:14.998327,201934,1499566634,998245000,0,479,506,288,147,141,107,117,444
2017/07/09/10:17:15.018111,201935,1499566635,17909049,0,460,502,256,156,140,119,129,450
2017/07/09/10:17:15.048882,201936,1499566635,48559904,0,454,483,268,170,176,233,149,451
2017/07/09/10:17:15.063431,201937,1499566635,63205957,0,501,566,291,166,179,266,184,430
2017/07/09/10:17:15.078307,201938,1499566635,78087091,0,507,537,296,180,178,275,221,459
2017/07/09/10:17:15.102442,201939,1499566635,102267980,0,502,519,290,220,186,277,218,448
2017/07/09/10:17:15.123106,201940,1499566635,122862100,0,500,508,301,221,180,278,222,481
2017/07/09/10:17:15.138018,201941,1499566635,137799978,0,515,517,291,218,151,209,217,492
2017/07/09/10:17:15.167601,201942,1499566635,166763067,0,504,409,284,231,143,156,193,485
2017/07/09/10:17:15.175860,201943,1499566635,175622940,0,523,365,222,215,138,143,157,449
2017/07/09/10:17:15.198204,201944,1499566635,198060035,0,502,327,201,147,152,139,174,440
2017/07/09/10:17:15.229215,201945,1499566635,228765010,0,483,518,236,153,165,151,161,396
2017/07/09/10:17:15.235590,201946,1499566635,235414981,0,467,552,252,158,149,140,156,358
2017/07/09/10:17:15.273986,201947,1499566635,273828983,0,384,538,249,187,149,139,162,359
2017/07/09/10:17:15.281754,201948,1499566635,280944108,0,454,691,354,200,152,154,158,396
2017/07/09/10:17:15.295984,201949,1499566635,295438051,0,485,716,367,199,130,153,142,444
2017/07/09/10:17:15.327900,201950,1499566635,327758073,0,501,602,332,195,100,153,148,447
2017/07/09/10:17:15.340766,201951,1499566635,340430974,0,546,723,383,204,115,134,142,460
2017/07/09/10:17:15.355560,201952,1499566635,355365991,0,576,726,385,175,120,151,131,460
2017/07/09/10:17:15.388497,201953,1499566635,388016939,0,478,582,297,163,115,127,139,441
2017/07/09/10:17:15.401077,201954,1499566635,400855064,0,483,684,325,174,118,141,147,417
2017/07/09/10:17:15.415718,201955,1499566635,415450096,0,474,729,339,193,128,123,134,417
2017/07/09/10:17:15.446749,201956,1499566635,446674108,0,440,562,273,183,130,146,138,371
2017/07/09/10:17:15.460518,201957,1499566635,460330963,0,462,647,302,182,128,152,136,375
2017/07/09/10:17:15.483135,201958,1499566635,482911109,0,552,685,316,182,133,158,134,384
2017/07/09/10:17:15.499490,201959,1499566635,499200105,0,550,561,270,173,144,159,133,373
2017/07/09/10:17:15.520775,201960,1499566635,520543098,0,655,500,276,147,137,164,134,349
2017/07/09/10:17:15.551596,201961,1499566635,551134109,0,639,531,278,139,127,149,132,365
2017/07/09/10:17:15.558046,201962,1499566635,557898044,0,669,517,244,128,132,134,147,405
2017/07/09/10:17:15.580838,201963,1499566635,580540895,0,626,545,247,129,130,129,148,404
2017/07/09/10:17:15.603341,201964,1499566635,603049039,0,588,540,242,127,130,150,157,385
2017/07/09/10:17:15.618039,201965,1499566635,617866039,0,522,536,235,142,139,161,175,391
2017/07/09/10:17:15.649396,201966,1499566635,648906946,0,509,617,248,154,136,152,170,395
2017/07/09/10:17:15.663189,201967,1499566635,662990093,0,417,554,236,149,126,151,157,344
2017/07/09/10:17:15.678211,201968,1499566635,677916049,0,397,505,202,148,132,156,149,385
2017/07/09/10:17:15.716370,201969,1499566635,716177940,0,530,541,205,146,119,120,125,404
2017/07/09/10:17:15.723318,201970,1499566635,723160982,0,488,529,202,127,114,106,106,390
2017/07/09/10:17:15.738625,201971,1499566635,738265037,0,521,525,189,111,117,107,102,376
2017/07/09/10:17:15.770243,201972,1499566635,770092964,0,537,520,182,108,127,107,120,365
2017/07/09/10:17:15.783484,201973,1499566635,783279895,0,522,511,187,112,143,119,124,321
2017/07/09/10:17:15.798700,201974,1499566635,798567056,0,514,538,218,112,145,124,132,306
2017/07/09/10:17:15.830456,201975,1499566635,830224037,0,496,535,200,110,137,110,126,325
2017/07/09/10:17:15.843383,201976,1499566635,843125104,0,476,413,189,116,145,138,128,345
2017/07/09/10:17:15.858589,201977,1499566635,858305931,0,499,543,259,128,144,135,109,342
2017/07/09/10:17:15.882065,201978,1499566635,881927013,0,562,577,288,123,125,116,95,311
2017/07/09/10:17:15.903606,201979,1499566635,903337955,0,512,508,270,121,117,114,83,308
2017/07/09/10:17:15.933832,201980,1499566635,933742046,0,563,541,292,123,123,122,81,355
2017/07/09/10:17:15.940696,201981,1499566635,940459012,0,646,654,312,108,107,93,84,402
2017/07/09/10:17:15.963653,201982,1499566635,963339090,0,659,557,265,99,108,90,80,392
2017/07/09/10:17:15.994177,201983,1499566635,993828058,0,625,515,246,104,108,98,80,383
2017/07/09/10:17:16.000477,201984,1499566636,221014,0,597,579,267,111,109,92,76,380
2017/07/09/10:17:16.023211,201985,1499566636,22965908,0,555,615,268,119,121,86,77,364
2017/07/09/10:17:16.046871,201986,1499566636,46796083,0,474,492,241,119,116,77,75,338
2017/07/09/10:17:16.062775,201987,1499566636,62664031,0,389,474,233,121,112,89,97,332
2017/07/09/10:17:16.083104,201988,1499566636,82880973,0,378,542,253,144,142,89,110,342
