time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:16:22.661174,13104,1499566582,661070108,0,"(-12749, -10213, 1255, -179)","(288, 1998, 470)"
2017/07/09/10:16:22.675564,13105,1499566582,675319910,0,"(-12785, -10168, 1259, -197)","(283, 1828, 455)"
2017/07/09/10:16:22.699208,13106,1499566582,698774099,0,"(-12817, -10127, 1262, -200)","(290, 1631, 464)"
2017/07/09/10:16:22.713455,13107,1499566582,713196992,0,"(-12816, -10129, 1254, -207)","(286, 1836, 505)"
2017/07/09/10:16:22.735541,13108,1499566582,735397100,0,"(-12794, -10157, 1243, -223)","(296, 2043, 461)"
2017/07/09/10:16:22.758889,13109,1499566582,758596897,0,"(-12798, -10154, 1230, -230)","(284, 1989, 444)"
2017/07/09/10:16:22.773134,13110,1499566582,772898912,0,"(-12811, -10140, 1213, -217)","(288, 1843, 438)"
2017/07/09/10:16:22.795743,13111,1499566582,795501947,0,"(-12822, -10130, 1186, -203)","(270, 1868, 510)"
2017/07/09/10:16:22.818729,13112,1499566582,818587064,0,"(-12815, -10142, 1160, -195)","(294, 1951, 444)"
2017/07/09/10:16:22.832930,13113,1499566582,832814931,0,"(-12816, -10144, 1122, -173)","(242, 2110, 409)"
2017/07/09/10:16:22.855659,13114,1499566582,855523109,0,"(-12841, -10118, 1085, -144)","(225, 2017, 398)"
2017/07/09/10:16:22.878138,13115,1499566582,877888917,0,"(-12876, -10077, 1046, -122)","(215, 1898, 478)"
2017/07/09/10:16:22.901293,13116,1499566582,901101112,0,"(-12897, -10054, 1006, -113)","(253, 1859, 545)"
2017/07/09/10:16:22.915838,13117,1499566582,915585041,0,"(-12912, -10041, 957, -90)","(169, 1960, 512)"
2017/07/09/10:16:22.938352,13118,1499566582,938131093,0,"(-12923, -10032, 903, -56)","(171, 2078, 490)"
2017/07/09/10:16:22.961617,13119,1499566582,961313009,0,"(-12953, -9996, 858, -56)","(324, 2144, 531)"
2017/07/09/10:16:22.975595,13120,1499566582,975409984,0,"(-13008, -9932, 780, -44)","(-47, 1973, 520)"
2017/07/09/10:16:22.997993,13121,1499566582,997750043,0,"(-13048, -9885, 712, -32)","(105, 1741, 641)"
2017/07/09/10:16:23.021701,13122,1499566583,21440029,0,"(-13044, -9895, 628, 1)","(103, 1865, 568)"
2017/07/09/10:16:23.043879,13123,1499566583,43731927,0,"(-13024, -9927, 536, 42)","(49, 2013, 548)"
2017/07/09/10:16:23.058312,13124,1499566583,58084964,0,"(-13008, -9952, 447, 76)","(66, 2001, 562)"
2017/07/09/10:16:23.081289,13125,1499566583,81012010,0,"(-13016, -9945, 363, 100)","(20, 2014, 531)"
2017/07/09/10:16:23.095496,13126,1499566583,95257997,0,"(-13042, -9913, 272, 127)","(-42, 1874, 545)"
2017/07/09/10:16:23.118375,13127,1499566583,118093013,0,"(-13048, -9907, 176, 168)","(-29, 1822, 559)"
2017/07/09/10:16:23.157182,13128,1499566583,156915903,0,"(-13040, -9918, 69, 221)","(-52, 1896, 545)"
2017/07/09/10:16:23.158465,13129,1499566583,158324956,0,"(-13039, -9918, -36, 272)","(-109, 1961, 575)"
2017/07/09/10:16:23.178128,13130,1499566583,177838087,0,"(-13045, -9908, -140, 322)","(-138, 1944, 549)"
2017/07/09/10:16:23.201059,13131,1499566583,200910091,0,"(-13059, -9885, -244, 368)","(-191, 1882, 562)"
2017/07/09/10:16:23.215763,13132,1499566583,215536117,0,"(-13070, -9866, -347, 417)","(-173, 1845, 582)"
2017/07/09/10:16:23.238048,13133,1499566583,237873077,0,"(-13070, -9859, -450, 471)","(-167, 1881, 547)"
2017/07/09/10:16:23.261506,13134,1499566583,261178970,0,"(-13067, -9856, -556, 524)","(-214, 1940, 550)"
2017/07/09/10:16:23.275907,13135,1499566583,275584936,0,"(-13071, -9841, -665, 569)","(-273, 1911, 570)"
2017/07/09/10:16:23.298069,13136,1499566583,297907114,0,"(-13077, -9822, -777, 616)","(-342, 1888, 578)"
2017/07/09/10:16:23.322787,13137,1499566583,321458101,0,"(-13085, -9799, -888, 665)","(-355, 1828, 591)"
2017/07/09/10:16:23.335837,13138,1499566583,335656881,0,"(-13087, -9781, -995, 721)","(-360, 1861, 590)"
2017/07/09/10:16:23.357928,13139,1499566583,357826948,0,"(-13097, -9752, -1106, 785)","(-405, 1912, 580)"
2017/07/09/10:16:23.381808,13140,1499566583,381422042,0,"(-13111, -9715, -1213, 842)","(-393, 1885, 588)"
2017/07/09/10:16:23.395335,13141,1499566583,395231962,0,"(-13135, -9662, -1326, 899)","(-457, 1839, 613)"
2017/07/09/10:16:23.419506,13142,1499566583,419270038,0,"(-13150, -9619, -1436, 966)","(-508, 1808, 595)"
2017/07/09/10:16:23.449054,13143,1499566583,448815107,0,"(-13161, -9583, -1537, 1027)","(-470, 1764, 625)"
2017/07/09/10:16:23.464567,13144,1499566583,463771104,0,"(-13172, -9545, -1636, 1085)","(-530, 1888, 605)"
2017/07/09/10:16:23.478366,13145,1499566583,478046894,0,"(-13192, -9492, -1733, 1152)","(-559, 1878, 607)"
2017/07/09/10:16:23.500966,13146,1499566583,500762939,0,"(-13218, -9429, -1829, 1217)","(-555, 1801, 671)"
2017/07/09/10:16:23.515239,13147,1499566583,515130996,0,"(-13241, -9372, -1919, 1272)","(-580, 1731, 691)"
2017/07/09/10:16:23.538198,13148,1499566583,537997007,0,"(-13263, -9313, -2009, 1330)","(-655, 1754, 658)"
2017/07/09/10:16:23.562091,13149,1499566583,561289072,0,"(-13280, -9262, -2092, 1391)","(-659, 1768, 641)"
2017/07/09/10:16:23.578509,13150,1499566583,575473070,0,"(-13295, -9214, -2167, 1456)","(-645, 1721, 662)"
2017/07/09/10:16:23.598557,13151,1499566583,598340034,0,"(-13312, -9164, -2231, 1513)","(-644, 1746, 674)"
2017/07/09/10:16:23.621556,13152,1499566583,621237039,0,"(-13331, -9111, -2292, 1574)","(-725, 1775, 645)"
2017/07/09/10:16:23.635410,13153,1499566583,635308027,0,"(-13361, -9043, -2344, 1633)","(-723, 1737, 683)"
2017/07/09/10:16:23.658603,13154,1499566583,658272027,0,"(-13391, -8978, -2384, 1689)","(-683, 1657, 716)"
2017/07/09/10:16:23.683612,13155,1499566583,681210994,0,"(-13418, -8916, -2420, 1749)","(-704, 1670, 709)"
2017/07/09/10:16:23.695827,13156,1499566583,695583105,0,"(-13444, -8856, -2452, 1813)","(-710, 1755, 713)"
2017/07/09/10:16:23.726341,13157,1499566583,726022005,0,"(-13482, -8778, -2480, 1871)","(-739, 1706, 717)"
2017/07/09/10:16:23.741178,13158,1499566583,740988016,0,"(-13523, -8696, -2505, 1924)","(-745, 1600, 780)"
2017/07/09/10:16:23.756224,13159,1499566583,755858898,0,"(-13556, -8627, -2522, 1979)","(-704, 1564, 790)"
2017/07/09/10:16:23.778732,13160,1499566583,778464078,0,"(-13581, -8568, -2536, 2042)","(-810, 1652, 762)"
2017/07/09/10:16:23.809688,13161,1499566583,808573961,0,"(-13604, -8514, -2539, 2108)","(-796, 1705, 779)"
2017/07/09/10:16:23.815846,13162,1499566583,815565109,0,"(-13636, -8451, -2539, 2155)","(-727, 1677, 822)"
2017/07/09/10:16:23.837988,13163,1499566583,837785959,0,"(-13674, -8383, -2534, 2186)","(-758, 1542, 853)"
2017/07/09/10:16:23.869221,13164,1499566583,868956089,0,"(-13703, -8323, -2530, 2237)","(-873, 1568, 812)"
2017/07/09/10:16:23.891146,13165,1499566583,891025066,0,"(-13724, -8276, -2515, 2301)","(-818, 1588, 883)"
2017/07/09/10:16:23.898317,13166,1499566583,898092031,0,"(-13746, -8231, -2489, 2356)","(-712, 1650, 876)"
2017/07/09/10:16:23.921752,13167,1499566583,921380996,0,"(-13782, -8168, -2461, 2397)","(-752, 1650, 920)"
