time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:14:23.163939,12264,1499566463,163285017,0,"(-12417, -10515, 459, -1867)","(340, 1920, 346)"
2017/07/09/10:14:23.178248,12265,1499566463,178029060,0,"(-12431, -10498, 462, -1873)","(401, 1958, 358)"
2017/07/09/10:14:23.192899,12266,1499566463,192755937,0,"(-12457, -10466, 464, -1876)","(354, 1984, 366)"
2017/07/09/10:14:23.215357,12267,1499566463,215244054,0,"(-12491, -10428, 468, -1864)","(346, 1883, 366)"
2017/07/09/10:14:23.230194,12268,1499566463,230061054,0,"(-12519, -10395, 475, -1861)","(363, 1792, 345)"
2017/07/09/10:14:23.252805,12269,1499566463,252471923,0,"(-12549, -10356, 480, -1875)","(379, 1889, 416)"
2017/07/09/10:14:23.275628,12270,1499566463,275331974,0,"(-12569, -10332, 476, -1876)","(402, 1994, 367)"
2017/07/09/10:14:23.292317,12271,1499566463,290163040,0,"(-12582, -10317, 465, -1867)","(408, 1851, 466)"
2017/07/09/10:14:23.320350,12272,1499566463,320159912,0,"(-12582, -10322, 459, -1843)","(350, 1876, 430)"
2017/07/09/10:14:23.335392,12273,1499566463,335172891,0,"(-12600, -10303, 447, -1833)","(410, 1973, 505)"
2017/07/09/10:14:23.350239,12274,1499566463,349961996,0,"(-12608, -10293, 430, -1836)","(386, 1805, 405)"
2017/07/09/10:14:23.372568,12275,1499566463,372454881,0,"(-12598, -10313, 387, -1805)","(377, 1851, 463)"
2017/07/09/10:14:23.395573,12276,1499566463,395266056,0,"(-12592, -10329, 340, -1760)","(375, 2061, 383)"
2017/07/09/10:14:23.418083,12277,1499566463,417757987,0,"(-12609, -10314, 307, -1728)","(327, 2094, 385)"
2017/07/09/10:14:23.440784,12278,1499566463,440578937,0,"(-12642, -10279, 277, -1704)","(353, 2003, 391)"
2017/07/09/10:14:23.449726,12279,1499566463,449606895,0,"(-12417, -10515, 459, -1867)","(340, 1920, 346)"
2017/07/09/10:14:23.458394,12280,1499566463,458333969,0,"(-12431, -10498, 462, -1873)","(401, 1958, 358)"
2017/07/09/10:14:23.460124,12281,1499566463,460028886,0,"(-12457, -10466, 464, -1876)","(354, 1984, 366)"
2017/07/09/10:14:23.466000,12282,1499566463,465892076,0,"(-12680, -10237, 241, -1678)","(368, 1912, 410)"
2017/07/09/10:14:23.478239,12283,1499566463,477979898,0,"(-12694, -10226, 188, -1647)","(319, 1946, 442)"
2017/07/09/10:14:23.492960,12284,1499566463,492808103,0,"(-12705, -10218, 127, -1620)","(241, 2196, 548)"
2017/07/09/10:14:23.515374,12285,1499566463,515078067,0,"(-12724, -10205, 16, -1558)","(-52, 2206, 458)"
2017/07/09/10:14:23.537980,12286,1499566463,537678003,0,"(-12731, -10198, -30, -1545)","(336, 2028, 506)"
2017/07/09/10:14:23.552657,12287,1499566463,552455902,0,"(-12732, -10205, -138, -1482)","(70, 2013, 470)"
2017/07/09/10:14:23.575367,12288,1499566463,575198888,0,"(-12718, -10227, -248, -1431)","(128, 2059, 513)"
2017/07/09/10:14:23.597739,12289,1499566463,597520112,0,"(-12718, -10233, -377, -1365)","(-46, 2149, 452)"
2017/07/09/10:14:23.612730,12290,1499566463,612556934,0,"(-12725, -10228, -498, -1298)","(-18, 2108, 480)"
2017/07/09/10:14:23.635285,12291,1499566463,635068893,0,"(-12733, -10220, -621, -1223)","(-23, 2063, 473)"
2017/07/09/10:14:23.657675,12292,1499566463,657480955,0,"(-12732, -10221, -754, -1145)","(-83, 2076, 460)"
2017/07/09/10:14:23.673690,12293,1499566463,673190116,0,"(-12721, -10232, -896, -1066)","(-157, 2029, 503)"
2017/07/09/10:14:23.695139,12294,1499566463,694928884,0,"(-12705, -10248, -1033, -985)","(-181, 2011, 473)"
2017/07/09/10:14:23.717667,12295,1499566463,717566013,0,"(-12691, -10258, -1166, -898)","(-209, 2050, 426)"
2017/07/09/10:14:23.734045,12296,1499566463,733936071,0,"(-12681, -10262, -1297, -816)","(-179, 2039, 415)"
2017/07/09/10:14:23.755336,12297,1499566463,755081892,0,"(-12674, -10259, -1431, -737)","(-281, 1947, 456)"
2017/07/09/10:14:23.777783,12298,1499566463,777657985,0,"(-12662, -10262, -1554, -656)","(-249, 1839, 432)"
2017/07/09/10:14:23.792750,12299,1499566463,792576074,0,"(-12642, -10271, -1679, -567)","(-267, 1933, 420)"
2017/07/09/10:14:23.823611,12300,1499566463,823442935,0,"(-12627, -10274, -1797, -486)","(-309, 1996, 390)"
2017/07/09/10:14:23.838211,12301,1499566463,837970972,0,"(-12626, -10258, -1912, -409)","(-306, 1935, 413)"
2017/07/09/10:14:23.853058,12302,1499566463,852893114,0,"(-12626, -10239, -2024, -328)","(-360, 1841, 402)"
2017/07/09/10:14:23.883909,12303,1499566463,883511066,0,"(-12619, -10227, -2137, -239)","(-382, 1873, 371)"
2017/07/09/10:14:23.898206,12304,1499566463,897898912,0,"(-12620, -10206, -2236, -153)","(-410, 1867, 402)"
2017/07/09/10:14:23.913377,12305,1499566463,913011074,0,"(-12634, -10169, -2327, -79)","(-398, 1888, 432)"
2017/07/09/10:14:23.944961,12306,1499566463,944844007,0,"(-12654, -10123, -2420, -2)","(-467, 1834, 428)"
2017/07/09/10:14:23.957860,12307,1499566463,957678079,0,"(-12679, -10069, -2512, 81)","(-505, 1911, 411)"
2017/07/09/10:14:23.972613,12308,1499566463,972455978,0,"(-12707, -10010, -2601, 157)","(-490, 1841, 421)"
2017/07/09/10:14:23.995741,12309,1499566463,995531082,0,"(-12742, -9943, -2684, 224)","(-521, 1779, 520)"
2017/07/09/10:14:24.018439,12310,1499566464,17955064,0,"(-12784, -9865, -2764, 287)","(-580, 1835, 477)"
2017/07/09/10:14:24.048892,12311,1499566464,48680067,0,"(-12824, -9787, -2844, 364)","(-631, 1826, 419)"
2017/07/09/10:14:24.055398,12312,1499566464,55218935,0,"(-12868, -9705, -2913, 449)","(-605, 1850, 431)"
2017/07/09/10:14:24.077775,12313,1499566464,77562093,0,"(-12925, -9609, -2970, 521)","(-548, 1747, 524)"
2017/07/09/10:14:24.111792,12314,1499566464,109270095,0,"(-12971, -9525, -3023, 575)","(-547, 1725, 517)"
2017/07/09/10:14:24.115761,12315,1499566464,115456104,0,"(-13013, -9442, -3090, 642)","(-733, 1839, 548)"
2017/07/09/10:14:24.138339,12316,1499566464,138020038,0,"(-13068, -9342, -3147, 714)","(-749, 1817, 553)"
2017/07/09/10:14:24.161964,12317,1499566464,161878108,0,"(-13134, -9228, -3194, 773)","(-631, 1741, 592)"
2017/07/09/10:14:24.190901,12318,1499566464,190746068,0,"(-13195, -9119, -3243, 820)","(-689, 1719, 529)"
2017/07/09/10:14:24.197665,12319,1499566464,197503089,0,"(-13251, -9016, -3290, 877)","(-773, 1704, 546)"
2017/07/09/10:14:24.229619,12320,1499566464,228545904,0,"(-13309, -8908, -3332, 946)","(-745, 1738, 646)"
2017/07/09/10:14:24.235789,12321,1499566464,235610961,0,"(-13371, -8796, -3363, 994)","(-676, 1693, 738)"
2017/07/09/10:14:24.267208,12322,1499566464,266932964,0,"(-13431, -8685, -3404, 1032)","(-855, 1791, 692)"
2017/07/09/10:14:24.289073,12323,1499566464,288814067,0,"(-13498, -8558, -3442, 1083)","(-932, 1693, 654)"
2017/07/09/10:14:24.295393,12324,1499566464,295207977,0,"(-13563, -8438, -3462, 1148)","(-797, 1571, 697)"
2017/07/09/10:14:24.326142,12325,1499566464,325839042,0,"(-13619, -8336, -3473, 1198)","(-706, 1571, 811)"
2017/07/09/10:14:24.340515,12326,1499566464,340307950,0,"(-13669, -8243, -3484, 1240)","(-848, 1679, 788)"
