time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/10:17:13.763152,502202,1499566636,567624705,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.38081073059255394, 1.2613157028387814, -0.8375535101854359, -0.9706263435344955, -0.20210196880390327, 1.190369091399081, 1.6609176980829317, 0.04947088040930459, 1.854199277356494, -0.948383622110157, -1.4173982480061222, 0.07286408742455715, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, 0.00039269908162506076, 0.01021017612225158, 0.0011780972448751821, -0.0070685834692510935, 0.009032078877376396, -0.0019634954081253035, -0.0023561944897503642, 0.0007853981632501215, 0.01688606050987761, -0.005890486224375911, 0.007853981632501214, 0.0047123889795007284, -0.012173671530376884, -0.024740042142378828, -0.0329867228565051, 0.0)","(0.0, 0.0, 3.888, -14.548, -0.124, -22.332, 0.104, -0.176, 0.268, 1.388, -14.324, 1.496, -21.916, 0.42, 0.48, -0.028, -20.48)"
2017/07/09/10:17:13.773605,502203,1499566636,577621288,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.38004374019861126, 1.2616991980357528, -0.8371700149884646, -0.9698593531405528, -0.2009514832129892, 1.1907525865960524, 1.6605342028859604, 0.048703890015361885, 1.854199277356494, -0.948383622110157, -1.4173982480061222, 0.07286408742455715, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, 0.0027488935713754254, 0.00039269908162506076, -0.006283185306000972, 0.008639379795751335, 0.023169245815878585, -0.0070685834692510935, 0.01021017612225158, -0.009817477040626518, -0.0007853981632501215, -0.043196898978756684, -0.001570796326500243, 0.018456856836377853, 0.0007853981632501215, 0.005497787142750851, 0.028274333877004374, 0.0)","(0.0, 0.0, 3.728, -14.58, -0.092, -22.236, 0.104, -0.176, 0.252, 1.356, -14.324, 1.588, -21.888, 0.432, 0.44, -0.036, -20.48)"
2017/07/09/10:17:13.783430,502204,1499566636,587633065,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3804272353955826, 1.2613157028387814, -0.8375535101854359, -0.9706263435344955, -0.2009514832129892, 1.1899855962021098, 1.6605342028859604, 0.04908738521233324, 1.8545827725534652, -0.948383622110157, -1.417014752809151, 0.0724805922275858, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, 0.014529866020127248, -0.014137166938502187, 0.009032078877376396, -0.0023561944897503642, 0.02670353755050413, 0.01021017612225158, -0.003926990816250607, -0.005890486224375911, -0.01727875959150267, -0.006283185306000972, 0.0070685834692510935, -0.006675884387626033, 0.0310232274483798, 0.0011780972448751821, -0.024740042142378828, 0.0)","(0.0, 0.0, 3.952, -14.58, 0.06, -22.236, 0.092, -0.196, 0.26, 1.292, -14.324, 1.556, -21.916, 0.404, 0.452, -0.044, -20.48)"
2017/07/09/10:17:13.789334,496385,1499566636,595000064,,['l_gripper_l_finger_joint'],"(0.019895320258140566,)","(0.0,)","(0.0,)"
2017/07/09/10:17:13.789786,496386,1499566636,595000064,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/10:17:13.793308,502205,1499566636,597603375,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.38004374019861126, 1.2613157028387814, -0.8375535101854359, -0.9698593531405528, -0.2009514832129892, 1.1899855962021098, 1.6605342028859604, 0.048703890015361885, 1.8545827725534652, -0.9480001269131857, -1.418165238400065, 0.0732475826215285, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, -0.009817477040626518, -0.007853981632501214, 0.0035342917346255468, -0.027881634795379313, 0.03063052836675474, -0.003141592653000486, 0.005890486224375911, -0.006283185306000972, -0.012173671530376884, 0.023169245815878585, 0.0, 0.00039269908162506076, -0.01649336142825255, -0.005497787142750851, 0.01021017612225158, 0.0)","(0.0, 0.0, 3.76, -14.612, 0.028, -22.268, 0.112, -0.176, 0.296, 1.356, -14.352, 1.556, -21.888, 0.412, 0.46, -0.036, -20.48)"
2017/07/09/10:17:13.803198,502206,1499566636,607638736,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.38004374019861126, 1.2620826932327243, -0.8371700149884646, -0.9694758579435815, -0.2009514832129892, 1.190369091399081, 1.6605342028859604, 0.048703890015361885, 1.8545827725534652, -0.948383622110157, -1.4177817432030937, 0.0724805922275858, 1.215296279202219, -0.1672039058795101, -12.565987119160338)","(0.0, -0.009817477040626518, 0.011780972448751823, 0.02042035224450316, -0.006675884387626033, 0.015707963265002428, -0.0070685834692510935, 0.012566370612001944, -0.007461282550876154, 0.019634954081253035, 0.030237829285129678, -0.0023561944897503642, 0.007461282550876154, -0.008639379795751335, 0.018456856836377853, 0.0019634954081253035, 0.0)","(0.0, 0.0, 3.824, -14.64, 0.124, -22.464, 0.112, -0.184, 0.26, 1.26, -14.352, 1.588, -21.916, 0.42, 0.472, -0.056, -20.48)"
2017/07/09/10:17:13.813329,502207,1499566636,617631184,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05368932757598948, 0.38081073059255394, 1.2609322076418101, -0.8383205005793786, -0.9694758579435815, -0.2009514832129892, 1.190369091399081, 1.660150707688989, 0.04947088040930459, 1.8545827725534652, -0.9487671173071284, -1.4166312576121796, 0.0732475826215285, 1.2149127840052476, -0.1679708962734528, -12.565987119160338)","(0.0, -0.010995574285501701, -0.0035342917346255468, -0.006283185306000972, -0.006283185306000972, 0.01727875959150267, -0.008246680714126275, 0.00039269908162506076, -0.0011780972448751821, 0.003926990816250607, 0.008639379795751335, 0.01021017612225158, -0.013744467856877126, 0.0035342917346255468, -0.018456856836377853, -0.001570796326500243, 0.0)","(0.0, 0.0, 3.856, -14.672, 0.184, -22.56, 0.104, -0.176, 0.268, 1.324, -14.384, 1.432, -21.916, 0.42, 0.472, -0.036, -20.48)"
2017/07/09/10:17:13.823300,502208,1499566636,627625799,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3804272353955826, 1.2620826932327243, -0.8379370053824072, -0.9694758579435815, -0.20133497840996056, 1.190369091399081, 1.660150707688989, 0.04947088040930459, 1.8545827725534652, -0.948383622110157, -1.417014752809151, 0.07286408742455715, 1.2164467647931332, -0.1679708962734528, -12.565987119160338)","(0.0, -0.005497787142750851, -0.003926990816250607, -0.02552544030562895, -0.029845130203504617, 0.03926990816250607, 0.0035342917346255468, -0.02042035224450316, 0.007853981632501214, -0.012566370612001944, -0.006283185306000972, 0.00510508806112579, 0.00510508806112579, 0.0007853981632501215, -0.01021017612225158, -0.014922565101752308, 0.0)","(0.0, 0.0, 3.824, -14.736, 0.248, -22.56, 0.112, -0.156, 0.24, 1.228, -14.384, 1.524, -21.916, 0.42, 0.472, -0.036, -20.48)"
2017/07/09/10:17:13.833314,502209,1499566636,637631175,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3804272353955826, 1.2613157028387814, -0.8375535101854359, -0.9690923627466101, -0.20056798801601786, 1.1907525865960524, 1.660150707688989, 0.048703890015361885, 1.8549662677504366, -0.948383622110157, -1.417014752809151, 0.0724805922275858, 1.2149127840052476, -0.16835439147042416, -12.565987119160338)","(0.0, 0.004319689897875668, -0.014137166938502187, 0.009424777959001457, -0.03180862561162992, 0.03259402377488004, 0.003141592653000486, -0.024740042142378828, 0.003141592653000486, 0.012959069693627005, -0.009032078877376396, -0.0007853981632501215, 0.003141592653000486, -0.02670353755050413, 0.001570796326500243, -0.006283185306000972, 0.0)","(0.0, 0.0, 3.888, -14.672, 0.308, -22.592, 0.112, -0.184, 0.28, 1.324, -14.412, 1.556, -21.828, 0.44, 0.472, -0.036, -20.48)"
