time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:15:47.808060,197586,1499566547,807905912,0,643,468,218,104,185,103,100,234
2017/07/09/10:15:47.830900,197587,1499566547,830576896,0,705,535,229,97,180,93,100,236
2017/07/09/10:15:47.845747,197588,1499566547,845537900,0,657,624,252,82,154,91,94,223
2017/07/09/10:15:47.867981,197589,1499566547,867697000,0,606,591,235,84,136,89,89,178
2017/07/09/10:15:47.890814,197590,1499566547,890623092,0,619,644,245,90,132,85,93,176
2017/07/09/10:15:47.905765,197591,1499566547,905488014,0,628,667,235,99,89,90,86,173
2017/07/09/10:15:47.928064,197592,1499566547,927826881,0,553,705,259,106,119,91,80,171
2017/07/09/10:15:47.950535,197593,1499566547,950220108,0,507,618,284,114,128,95,78,158
2017/07/09/10:15:47.966718,197594,1499566547,966523885,0,553,645,297,122,151,91,84,185
2017/07/09/10:15:47.988115,197595,1499566547,987962961,0,482,600,290,114,161,96,80,177
2017/07/09/10:15:48.018967,197596,1499566548,18699884,0,426,581,334,113,167,88,65,173
2017/07/09/10:15:48.025633,197597,1499566548,25464057,0,458,524,316,110,171,87,86,178
2017/07/09/10:15:48.048487,197598,1499566548,48019886,0,488,485,283,99,177,98,99,203
2017/07/09/10:15:48.070360,197599,1499566548,70171117,0,423,465,284,89,159,102,100,182
2017/07/09/10:15:48.085335,197600,1499566548,85194110,0,427,564,306,94,155,95,101,191
2017/07/09/10:15:48.108272,197601,1499566548,107975006,0,456,537,249,90,149,90,108,178
2017/07/09/10:15:48.130656,197602,1499566548,130352020,0,495,496,256,88,126,84,96,213
2017/07/09/10:15:48.145374,197603,1499566548,145221948,0,460,492,218,81,107,68,85,190
2017/07/09/10:15:48.167794,197604,1499566548,167671918,0,512,497,209,83,112,63,82,189
2017/07/09/10:15:48.207005,197605,1499566548,206763029,0,538,428,182,80,117,75,79,178
2017/07/09/10:15:48.208385,197606,1499566548,208165884,0,538,421,173,82,116,72,71,180
2017/07/09/10:15:48.228411,197607,1499566548,228013992,0,474,492,162,85,112,75,67,149
2017/07/09/10:15:48.250742,197608,1499566548,250471115,0,457,489,155,86,109,73,63,153
2017/07/09/10:15:48.265321,197609,1499566548,265110969,0,406,452,140,80,96,72,61,161
2017/07/09/10:15:48.288436,197610,1499566548,288139104,0,362,399,138,78,88,66,74,175
2017/07/09/10:15:48.310576,197611,1499566548,310261011,0,352,400,152,73,88,64,72,171
2017/07/09/10:15:48.325648,197612,1499566548,325376033,0,334,304,158,71,83,60,66,154
2017/07/09/10:15:48.357402,197613,1499566548,357009887,0,384,296,160,68,89,56,64,143
2017/07/09/10:15:48.370476,197614,1499566548,370090961,0,367,324,182,74,109,58,64,149
2017/07/09/10:15:48.385314,197615,1499566548,385194063,0,487,346,202,73,105,54,52,161
2017/07/09/10:15:48.407933,197616,1499566548,407706022,0,451,355,195,70,105,54,50,172
2017/07/09/10:15:48.430455,197617,1499566548,430233001,0,464,380,195,78,108,53,54,172
2017/07/09/10:15:48.452992,197618,1499566548,452807903,0,461,373,207,88,110,53,57,182
2017/07/09/10:15:48.467824,197619,1499566548,467633008,0,461,360,203,95,108,50,58,163
2017/07/09/10:15:48.490482,197620,1499566548,490145921,0,457,361,174,95,110,51,62,158
2017/07/09/10:15:48.513082,197621,1499566548,512866973,0,490,348,178,99,116,51,71,179
2017/07/09/10:15:48.528097,197622,1499566548,527945041,0,512,345,189,96,116,54,74,226
2017/07/09/10:15:48.550843,197623,1499566548,550539970,0,514,344,179,92,120,58,82,244
2017/07/09/10:15:48.573079,197624,1499566548,572741985,0,527,370,175,91,128,70,87,257
2017/07/09/10:15:48.588024,197625,1499566548,587666034,0,489,344,183,96,124,68,94,261
2017/07/09/10:15:48.610847,197626,1499566548,610605955,0,468,348,176,94,117,68,98,265
2017/07/09/10:15:48.633101,197627,1499566548,632831096,0,479,274,139,91,110,64,96,232
2017/07/09/10:15:48.648043,197628,1499566548,647767066,0,427,331,154,87,117,63,105,205
2017/07/09/10:15:48.670356,197629,1499566548,670113086,0,449,364,176,99,95,62,124,216
2017/07/09/10:15:48.692916,197630,1499566548,692641019,0,442,367,171,96,95,61,123,202
2017/07/09/10:15:48.708019,197631,1499566548,707799911,0,438,414,196,103,108,65,119,203
2017/07/09/10:15:48.730465,197632,1499566548,730156898,0,472,432,217,102,133,88,122,192
2017/07/09/10:15:48.754807,197633,1499566548,754565954,0,587,444,227,108,146,87,114,245
2017/07/09/10:15:48.768253,197634,1499566548,768034934,0,596,394,208,88,141,79,103,266
2017/07/09/10:15:48.798642,197635,1499566548,798394918,0,581,395,208,88,145,78,99,281
2017/07/09/10:15:48.812777,197636,1499566548,812602996,0,600,342,184,80,137,79,100,275
2017/07/09/10:15:48.828245,197637,1499566548,828063964,0,545,405,226,104,142,57,108,317
2017/07/09/10:15:48.850905,197638,1499566548,850543022,0,442,396,203,99,120,59,120,310
2017/07/09/10:15:48.873165,197639,1499566548,872889995,0,416,421,205,104,121,62,115,286
2017/07/09/10:15:48.888239,197640,1499566548,887968063,0,387,407,202,108,122,69,116,301
2017/07/09/10:15:48.910504,197641,1499566548,910128116,0,345,407,217,111,120,68,116,308
2017/07/09/10:15:48.933244,197642,1499566548,933011054,0,378,326,147,94,115,67,131,318
2017/07/09/10:15:48.948665,197643,1499566548,948295116,0,404,426,178,98,109,65,126,327
2017/07/09/10:15:48.972073,197644,1499566548,971904039,0,384,432,175,93,110,60,120,334
2017/07/09/10:15:48.992992,197645,1499566548,992675065,0,437,445,177,134,321,73,133,342
2017/07/09/10:15:49.015485,197646,1499566549,15225887,0,456,453,186,140,350,76,135,355
2017/07/09/10:15:49.030675,197647,1499566549,30473947,0,420,509,213,135,344,75,128,378
2017/07/09/10:15:49.053170,197648,1499566549,52942991,0,416,376,197,144,356,90,124,383
2017/07/09/10:15:49.070207,197649,1499566549,70053100,0,421,404,202,153,362,96,131,376
2017/07/09/10:15:49.090598,197650,1499566549,90244054,0,448,429,252,123,202,82,112,404
2017/07/09/10:15:49.112911,197651,1499566549,112658977,0,487,546,255,131,175,78,115,487
2017/07/09/10:15:49.128024,197652,1499566549,127692937,0,535,554,248,142,184,83,124,470
2017/07/09/10:15:49.152040,197653,1499566549,151932954,0,516,610,249,134,173,74,134,460
2017/07/09/10:15:49.181458,197654,1499566549,181129932,0,515,614,266,136,170,77,138,470
2017/07/09/10:15:49.188492,197655,1499566549,188038110,0,478,634,246,129,173,83,144,467
2017/07/09/10:15:49.210436,197656,1499566549,210177898,0,437,537,231,126,154,94,144,410
2017/07/09/10:15:49.234353,197657,1499566549,233222007,0,394,480,222,138,142,101,121,407
2017/07/09/10:15:49.248426,197658,1499566549,248120069,0,454,468,252,149,145,127,120,436
2017/07/09/10:15:49.270703,197659,1499566549,270454883,0,474,432,231,141,135,126,128,451
2017/07/09/10:15:49.301322,197660,1499566549,301006078,0,465,485,238,143,130,132,135,431
2017/07/09/10:15:49.307970,197661,1499566549,307729005,0,479,482,240,138,130,135,131,412
2017/07/09/10:15:49.330195,197662,1499566549,330040931,0,543,547,279,135,153,136,148,404
2017/07/09/10:15:49.353107,197663,1499566549,352873086,0,518,555,245,135,158,121,144,447
2017/07/09/10:15:49.367922,197664,1499566549,367717981,0,519,568,251,151,168,121,172,509
2017/07/09/10:15:49.390513,197665,1499566549,390284061,0,522,489,217,151,167,110,179,539
2017/07/09/10:15:49.412964,197666,1499566549,412738084,0,535,520,207,143,158,99,179,534
2017/07/09/10:15:49.435533,197667,1499566549,435307979,0,486,503,162,123,130,87,167,598
2017/07/09/10:15:49.450875,197668,1499566549,450606107,0,480,455,165,116,119,76,170,588
2017/07/09/10:15:49.473182,197669,1499566549,472933053,0,450,454,171,109,99,72,135,537
2017/07/09/10:15:49.495655,197670,1499566549,495516061,0,502,498,177,112,95,75,135,514
2017/07/09/10:15:49.510563,197671,1499566549,510389089,0,498,454,184,119,98,74,140,533
2017/07/09/10:15:49.532815,197672,1499566549,532578945,0,545,402,169,119,109,81,156,524
2017/07/09/10:15:49.555802,197673,1499566549,555556058,0,578,400,171,117,106,78,145,484
2017/07/09/10:15:49.571911,197674,1499566549,571477890,0,600,381,168,112,119,81,138,468
2017/07/09/10:15:49.593160,197675,1499566549,592905998,0,598,356,184,110,142,79,121,441
2017/07/09/10:15:49.615480,197676,1499566549,615175008,0,603,388,178,107,142,84,129,422
2017/07/09/10:15:49.630287,197677,1499566549,630125045,0,596,378,176,104,136,74,108,328
2017/07/09/10:15:49.653424,197678,1499566549,653203964,0,572,370,168,105,146,83,141,331
2017/07/09/10:15:49.684897,197679,1499566549,683901071,0,579,512,154,125,231,100,193,417
2017/07/09/10:15:49.690366,197680,1499566549,690138101,0,549,509,124,137,228,103,198,449
2017/07/09/10:15:49.713361,197681,1499566549,712925910,0,577,600,206,164,233,102,193,435
2017/07/09/10:15:49.735358,197682,1499566549,735121011,0,570,618,215,171,236,106,201,519
2017/07/09/10:15:49.758661,197683,1499566549,758311033,0,563,638,239,166,230,110,217,590
2017/07/09/10:15:49.773317,197684,1499566549,772918939,0,577,568,274,146,146,94,207,536
2017/07/09/10:15:49.795365,197685,1499566549,795182943,0,620,606,301,136,150,98,234,687
2017/07/09/10:15:49.810292,197686,1499566549,810138940,0,562,546,261,105,141,97,230,717
2017/07/09/10:15:49.833025,197687,1499566549,832849025,0,578,555,263,99,139,93,229,684
2017/07/09/10:15:49.855778,197688,1499566549,855499982,0,564,540,244,125,155,86,201,638
2017/07/09/10:15:49.870797,197689,1499566549,870568037,0,582,551,252,135,146,100,181,659
2017/07/09/10:15:49.893100,197690,1499566549,892930984,0,496,511,252,133,126,92,146,511
2017/07/09/10:15:49.915743,197691,1499566549,915465116,0,521,503,254,137,147,100,163,493
2017/07/09/10:15:49.930453,197692,1499566549,930146932,0,565,504,262,138,147,106,159,480
2017/07/09/10:15:49.952994,197693,1499566549,952655076,0,591,514,266,117,134,99,154,499
2017/07/09/10:15:49.975647,197694,1499566549,975511074,0,604,506,240,98,150,84,140,497
2017/07/09/10:15:49.990394,197695,1499566549,990143060,0,645,501,214,108,150,95,160,539
2017/07/09/10:15:50.013258,197696,1499566550,12939929,0,654,561,233,106,135,94,163,571
2017/07/09/10:15:50.035796,197697,1499566550,35618066,0,580,551,241,104,130,88,168,611
2017/07/09/10:15:50.050302,197698,1499566550,50129890,0,547,637,258,118,160,86,168,581
2017/07/09/10:15:50.073146,197699,1499566550,72979927,0,524,623,266,133,160,96,176,617
2017/07/09/10:15:50.095555,197700,1499566550,95339059,0,522,649,256,123,170,84,170,571
2017/07/09/10:15:50.110788,197701,1499566550,110501050,0,545,636,265,130,170,84,168,542
2017/07/09/10:15:50.132950,197702,1499566550,132616996,0,553,646,248,133,175,89,173,554
2017/07/09/10:15:50.156916,197703,1499566550,156451940,0,575,542,225,120,156,99,190,628
2017/07/09/10:15:50.170834,197704,1499566550,170656919,0,553,524,199,123,146,103,185,597
2017/07/09/10:15:50.193388,197705,1499566550,193015098,0,542,516,227,130,138,110,173,591
2017/07/09/10:15:50.215892,197706,1499566550,215394020,0,541,444,197,125,138,110,164,618
2017/07/09/10:15:50.230365,197707,1499566550,230176925,0,521,402,191,126,155,107,163,642
2017/07/09/10:15:50.252804,197708,1499566550,252654075,0,516,424,196,125,139,99,143,602
2017/07/09/10:15:50.275619,197709,1499566550,275347948,0,550,473,210,120,133,89,154,654
2017/07/09/10:15:50.301670,197710,1499566550,301563978,0,559,412,185,115,131,83,152,655
2017/07/09/10:15:50.313354,197711,1499566550,313040971,0,546,387,166,113,147,89,159,636
2017/07/09/10:15:50.335489,197712,1499566550,335246086,0,568,429,156,102,123,86,149,565
2017/07/09/10:15:50.357933,197713,1499566550,357716083,0,575,442,151,100,125,95,156,555
2017/07/09/10:15:50.373311,197714,1499566550,373106956,0,518,396,145,93,133,98,165,535
2017/07/09/10:15:50.403809,197715,1499566550,403578042,0,551,452,144,89,144,94,171,540
2017/07/09/10:15:50.426576,197716,1499566550,426156044,0,519,485,145,93,128,86,154,503
2017/07/09/10:15:50.433278,197717,1499566550,433042049,0,466,451,154,100,129,87,151,477
2017/07/09/10:15:50.455301,197718,1499566550,455142021,0,493,438,169,121,147,89,146,471
2017/07/09/10:15:50.479671,197719,1499566550,479368925,0,568,442,164,120,148,87,128,476
2017/07/09/10:15:50.492930,197720,1499566550,492767095,0,508,389,158,117,132,87,112,497
2017/07/09/10:15:50.515872,197721,1499566550,515630006,0,512,339,154,106,123,87,113,557
2017/07/09/10:15:50.538061,197722,1499566550,537740945,0,567,366,189,106,128,86,117,575
2017/07/09/10:15:50.553010,197723,1499566550,552695035,0,534,416,183,99,119,91,115,581
2017/07/09/10:15:50.576425,197724,1499566550,576158046,0,536,398,174,92,104,87,123,611
2017/07/09/10:15:50.598393,197725,1499566550,597970008,0,552,403,182,100,115,103,172,591
2017/07/09/10:15:50.614037,197726,1499566550,612988948,0,533,424,188,111,128,103,177,538
2017/07/09/10:15:50.635475,197727,1499566550,635247945,0,532,424,153,107,126,107,184,581
2017/07/09/10:15:50.657892,197728,1499566550,657664060,0,559,344,142,90,123,90,183,570
2017/07/09/10:15:50.680967,197729,1499566550,680710077,0,486,395,161,101,130,93,179,496
2017/07/09/10:15:50.704002,197730,1499566550,703785896,0,445,420,166,97,128,76,134,504
2017/07/09/10:15:50.717967,197731,1499566550,717678070,0,438,420,160,89,119,72,134,508
2017/07/09/10:15:50.733303,197732,1499566550,732964992,0,404,398,155,88,116,70,118,477
2017/07/09/10:15:50.755340,197733,1499566550,755135059,0,391,411,181,94,109,71,127,509
2017/07/09/10:15:50.778103,197734,1499566550,777856111,0,375,332,172,94,122,72,132,516
2017/07/09/10:15:50.800357,197735,1499566550,800168991,0,438,291,166,97,117,72,138,550
2017/07/09/10:15:50.815441,197736,1499566550,815282106,0,474,274,166,97,112,68,140,573
2017/07/09/10:15:50.838026,197737,1499566550,837822914,0,441,321,196,107,110,61,141,557
2017/07/09/10:15:50.852910,197738,1499566550,852629899,0,460,330,181,101,98,79,157,561
