time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:21:22.923962,15663,1499566882,923666954,0,"(-11959, -9824, 3909, 3695)","(148, 1969, 329)"
2017/07/09/10:21:22.946743,15664,1499566882,946440935,0,"(-11962, -9821, 3909, 3692)","(155, 1968, 311)"
2017/07/09/10:21:22.961440,15665,1499566882,961183071,0,"(-11988, -9800, 3893, 3681)","(152, 2051, 287)"
2017/07/09/10:21:22.983855,15666,1499566882,983642101,0,"(-12020, -9768, 3883, 3673)","(126, 2031, 389)"
2017/07/09/10:21:23.006534,15667,1499566883,6196022,0,"(-12039, -9738, 3897, 3674)","(125, 1931, 261)"
2017/07/09/10:21:23.021214,15668,1499566883,20992994,0,"(-12077, -9689, 3902, 3675)","(157, 2194, 199)"
2017/07/09/10:21:23.044039,15669,1499566883,43808937,0,"(-12162, -9584, 3886, 3683)","(142, 2284, 513)"
2017/07/09/10:21:23.066909,15670,1499566883,66608905,0,"(-12248, -9464, 3899, 3696)","(140, 1921, 387)"
2017/07/09/10:21:23.081509,15671,1499566883,81290006,0,"(-12296, -9391, 3938, 3684)","(238, 1588, 408)"
2017/07/09/10:21:23.104000,15672,1499566883,103756904,0,"(-12321, -9348, 3980, 3665)","(219, 1779, 515)"
2017/07/09/10:21:23.126235,15673,1499566883,126039981,0,"(-12343, -9310, 4014, 3649)","(265, 1894, 537)"
2017/07/09/10:21:23.141163,15674,1499566883,140990972,0,"(-12362, -9281, 4037, 3633)","(219, 1798, 482)"
2017/07/09/10:21:23.163756,15675,1499566883,163650989,0,"(-12368, -9266, 4064, 3621)","(240, 1780, 531)"
2017/07/09/10:21:23.186509,15676,1499566883,186274051,0,"(-12364, -9265, 4094, 3600)","(363, 1849, 514)"
2017/07/09/10:21:23.201510,15677,1499566883,201323032,0,"(-12368, -9259, 4104, 3594)","(317, 1781, 471)"
2017/07/09/10:21:23.223917,15678,1499566883,223625898,0,"(-12362, -9270, 4100, 3590)","(316, 1813, 435)"
2017/07/09/10:21:23.246300,15679,1499566883,246061086,0,"(-12353, -9290, 4085, 3586)","(241, 1975, 426)"
2017/07/09/10:21:23.261162,15680,1499566883,260996103,0,"(-12338, -9314, 4075, 3586)","(247, 2110, 465)"
2017/07/09/10:21:23.285184,15681,1499566883,285036087,0,"(-12330, -9326, 4065, 3596)","(261, 1981, 451)"
2017/07/09/10:21:23.306676,15682,1499566883,306349992,0,"(-12327, -9333, 4051, 3604)","(292, 1869, 443)"
2017/07/09/10:21:23.321587,15683,1499566883,321290969,0,"(-12325, -9345, 4024, 3610)","(285, 1927, 450)"
2017/07/09/10:21:23.344208,15684,1499566883,343950986,0,"(-12327, -9354, 3989, 3617)","(241, 1974, 476)"
2017/07/09/10:21:23.366152,15685,1499566883,365959882,0,"(-12339, -9351, 3937, 3639)","(180, 1933, 550)"
2017/07/09/10:21:23.381225,15686,1499566883,381031990,0,"(-12352, -9345, 3878, 3676)","(142, 1940, 502)"
2017/07/09/10:21:23.403768,15687,1499566883,403618097,0,"(-12360, -9346, 3820, 3709)","(150, 1935, 475)"
2017/07/09/10:21:23.426154,15688,1499566883,426058053,0,"(-12371, -9344, 3767, 3730)","(174, 1926, 509)"
2017/07/09/10:21:23.448948,15689,1499566883,448642015,0,"(-12377, -9350, 3713, 3747)","(124, 1976, 500)"
2017/07/09/10:21:23.463630,15690,1499566883,463453054,0,"(-12388, -9349, 3652, 3776)","(102, 1993, 513)"
2017/07/09/10:21:23.486888,15691,1499566883,486478090,0,"(-12395, -9349, 3567, 3831)","(8, 2055, 453)"
2017/07/09/10:21:23.509110,15692,1499566883,508789062,0,"(-12410, -9342, 3509, 3854)","(183, 1833, 553)"
2017/07/09/10:21:23.523777,15693,1499566883,523684024,0,"(-12410, -9355, 3451, 3876)","(100, 1821, 549)"
2017/07/09/10:21:23.546725,15694,1499566883,546372890,0,"(-12395, -9386, 3383, 3908)","(41, 1966, 537)"
2017/07/09/10:21:23.569189,15695,1499566883,568902015,0,"(-12386, -9406, 3310, 3951)","(21, 1991, 533)"
2017/07/09/10:21:23.583797,15696,1499566883,583585977,0,"(-12392, -9407, 3232, 3996)","(-25, 1969, 523)"
2017/07/09/10:21:23.606532,15697,1499566883,606282949,0,"(-12407, -9395, 3154, 4037)","(19, 1829, 577)"
2017/07/09/10:21:23.629118,15698,1499566883,628880977,0,"(-12415, -9393, 3074, 4080)","(-26, 1807, 563)"
