time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:22:17.629361,16209,1499566937,629190921,0,"(-12273, -9101, 4315, 4045)","(248, 1817, 476)"
2017/07/09/10:22:17.651392,16210,1499566937,651223897,0,"(-12306, -9062, 4324, 4026)","(212, 1923, 465)"
2017/07/09/10:22:17.666427,16211,1499566937,666201114,0,"(-12366, -8985, 4324, 4010)","(188, 2028, 545)"
2017/07/09/10:22:17.689278,16212,1499566937,688947916,0,"(-12423, -8905, 4338, 4001)","(298, 1685, 532)"
2017/07/09/10:22:17.711637,16213,1499566937,711435079,0,"(-12435, -8880, 4363, 3991)","(343, 1678, 529)"
2017/07/09/10:22:17.726594,16214,1499566937,726413965,0,"(-12434, -8882, 4373, 3978)","(260, 1877, 572)"
2017/07/09/10:22:17.749013,16215,1499566937,748773097,0,"(-12455, -8855, 4375, 3973)","(255, 1888, 565)"
2017/07/09/10:22:17.771603,16216,1499566937,771320104,0,"(-12469, -8825, 4381, 3986)","(363, 1744, 545)"
2017/07/09/10:22:17.787058,16217,1499566937,786927938,0,"(-12460, -8836, 4380, 3995)","(360, 1899, 486)"
2017/07/09/10:22:17.817134,16218,1499566937,816967010,0,"(-12457, -8839, 4368, 4008)","(338, 1975, 573)"
2017/07/09/10:22:17.831466,16219,1499566937,831347942,0,"(-12458, -8837, 4348, 4030)","(354, 1928, 539)"
2017/07/09/10:22:17.846706,16220,1499566937,846447944,0,"(-12455, -8845, 4312, 4062)","(329, 1855, 533)"
2017/07/09/10:22:17.869153,16221,1499566937,868917942,0,"(-12440, -8874, 4266, 4091)","(283, 1993, 554)"
2017/07/09/10:22:17.891445,16222,1499566937,891158103,0,"(-12435, -8888, 4213, 4132)","(254, 2047, 584)"
2017/07/09/10:22:17.906394,16223,1499566937,906132936,0,"(-12445, -8886, 4147, 4173)","(197, 2007, 553)"
2017/07/09/10:22:17.929089,16224,1499566937,928821086,0,"(-12465, -8873, 4081, 4205)","(194, 1836, 584)"
2017/07/09/10:22:17.951637,16225,1499566937,951381921,0,"(-12473, -8880, 4005, 4239)","(150, 1937, 623)"
2017/07/09/10:22:17.966813,16226,1499566937,966470956,0,"(-12471, -8898, 3920, 4289)","(66, 2045, 608)"
2017/07/09/10:22:17.988869,16227,1499566937,988598108,0,"(-12444, -8935, 3830, 4370)","(9, 2052, 520)"
2017/07/09/10:22:18.019685,16228,1499566938,19541025,0,"(-12450, -8936, 3750, 4419)","(175, 1933, 699)"
2017/07/09/10:22:18.026721,16229,1499566938,26570081,0,"(-12436, -8963, 3657, 4481)","(-14, 1918, 593)"
2017/07/09/10:22:18.049166,16230,1499566938,48986911,0,"(-12419, -8991, 3567, 4543)","(-7, 1946, 622)"
2017/07/09/10:22:18.071868,16231,1499566938,71510076,0,"(-12396, -9022, 3476, 4617)","(-27, 1952, 569)"
2017/07/09/10:22:18.094045,16232,1499566938,93720912,0,"(-12367, -9059, 3381, 4693)","(-48, 1972, 564)"
2017/07/09/10:22:18.108870,16233,1499566938,108603000,0,"(-12343, -9086, 3291, 4767)","(-77, 1870, 624)"
2017/07/09/10:22:18.131980,16234,1499566938,131762027,0,"(-12312, -9121, 3209, 4835)","(-83, 1870, 615)"
2017/07/09/10:22:18.152339,16235,1499566938,152153968,0,"(-12276, -9161, 3128, 4905)","(-146, 1959, 584)"
2017/07/09/10:22:18.168737,16236,1499566938,168553113,0,"(-12244, -9187, 3045, 4987)","(-179, 1969, 563)"
2017/07/09/10:22:18.191566,16237,1499566938,191204071,0,"(-12222, -9200, 2960, 5066)","(-136, 1841, 622)"
2017/07/09/10:22:18.206323,16238,1499566938,206156969,0,"(-12191, -9227, 2887, 5134)","(-184, 1806, 601)"
2017/07/09/10:22:18.230668,16239,1499566938,230401992,0,"(-12144, -9270, 2817, 5208)","(-288, 1903, 610)"
2017/07/09/10:22:18.260024,16240,1499566938,259439945,0,"(-12098, -9301, 2750, 5292)","(-260, 1938, 587)"
2017/07/09/10:22:18.266585,16241,1499566938,266335964,0,"(-12068, -9314, 2678, 5374)","(-252, 1877, 621)"
2017/07/09/10:22:18.289378,16242,1499566938,289123058,0,"(-12031, -9336, 2610, 5452)","(-282, 1787, 609)"
2017/07/09/10:22:18.311473,16243,1499566938,311242103,0,"(-11986, -9367, 2545, 5528)","(-305, 1875, 608)"
2017/07/09/10:22:18.334096,16244,1499566938,333885908,0,"(-11943, -9391, 2475, 5612)","(-359, 1925, 562)"
2017/07/09/10:22:18.350511,16245,1499566938,350408077,0,"(-11912, -9398, 2396, 5699)","(-374, 1879, 624)"
2017/07/09/10:22:18.371797,16246,1499566938,371516942,0,"(-11873, -9414, 2325, 5783)","(-419, 1764, 614)"
2017/07/09/10:22:18.394174,16247,1499566938,393832921,0,"(-11825, -9438, 2258, 5868)","(-459, 1859, 584)"
2017/07/09/10:22:18.409498,16248,1499566938,409001111,0,"(-11782, -9454, 2200, 5951)","(-469, 1878, 555)"
2017/07/09/10:22:18.431310,16249,1499566938,431209087,0,"(-11753, -9457, 2143, 6024)","(-475, 1835, 612)"
2017/07/09/10:22:18.454026,16250,1499566938,453798055,0,"(-11724, -9457, 2080, 6101)","(-536, 1757, 624)"
2017/07/09/10:22:18.469242,16251,1499566938,469074964,0,"(-11688, -9462, 2015, 6185)","(-566, 1784, 629)"
2017/07/09/10:22:18.491722,16252,1499566938,491533041,0,"(-11645, -9471, 1954, 6271)","(-610, 1810, 613)"
2017/07/09/10:22:18.514163,16253,1499566938,513994932,0,"(-11610, -9471, 1895, 6353)","(-656, 1868, 595)"
2017/07/09/10:22:18.536422,16254,1499566938,536180019,0,"(-11592, -9454, 1838, 6428)","(-598, 1745, 626)"
2017/07/09/10:22:18.551344,16255,1499566938,551141977,0,"(-11578, -9433, 1782, 6499)","(-628, 1718, 602)"
2017/07/09/10:22:18.574437,16256,1499566938,574136972,0,"(-11552, -9420, 1724, 6578)","(-674, 1719, 655)"
2017/07/09/10:22:18.589116,16257,1499566938,588912963,0,"(-11532, -9405, 1671, 6648)","(-648, 1720, 662)"
2017/07/09/10:22:18.611874,16258,1499566938,611541986,0,"(-11514, -9391, 1624, 6711)","(-682, 1716, 615)"
2017/07/09/10:22:18.634222,16259,1499566938,633956909,0,"(-11500, -9370, 1580, 6775)","(-713, 1709, 634)"
2017/07/09/10:22:18.649558,16260,1499566938,649271011,0,"(-11491, -9341, 1539, 6840)","(-674, 1681, 644)"
2017/07/09/10:22:18.671556,16261,1499566938,671344995,0,"(-11481, -9319, 1502, 6896)","(-656, 1665, 667)"
2017/07/09/10:22:18.694086,16262,1499566938,693941116,0,"(-11474, -9294, 1467, 6948)","(-694, 1680, 693)"
2017/07/09/10:22:18.709235,16263,1499566938,709012985,0,"(-11467, -9270, 1434, 6998)","(-756, 1679, 646)"
2017/07/09/10:22:18.731699,16264,1499566938,731466054,0,"(-11460, -9243, 1404, 7051)","(-772, 1674, 656)"
2017/07/09/10:22:18.754307,16265,1499566938,753984928,0,"(-11470, -9193, 1377, 7105)","(-688, 1643, 713)"
2017/07/09/10:22:18.769256,16266,1499566938,768866062,0,"(-11486, -9141, 1358, 7149)","(-631, 1596, 749)"
2017/07/09/10:22:18.791209,16267,1499566938,791075944,0,"(-11498, -9098, 1337, 7189)","(-717, 1611, 756)"
2017/07/09/10:22:18.814202,16268,1499566938,813956975,0,"(-11499, -9067, 1324, 7228)","(-779, 1653, 708)"
2017/07/09/10:22:18.829131,16269,1499566938,828875064,0,"(-11504, -9033, 1322, 7263)","(-763, 1722, 666)"
2017/07/09/10:22:18.851372,16270,1499566938,851165056,0,"(-11524, -8985, 1323, 7291)","(-705, 1652, 747)"
2017/07/09/10:22:18.874311,16271,1499566938,874025106,0,"(-11550, -8934, 1330, 7311)","(-691, 1572, 793)"
2017/07/09/10:22:18.888839,16272,1499566938,888595104,0,"(-11570, -8892, 1341, 7328)","(-712, 1619, 775)"
2017/07/09/10:22:18.911765,16273,1499566938,911426067,0,"(-11583, -8855, 1356, 7352)","(-711, 1638, 787)"
2017/07/09/10:22:18.934161,16274,1499566938,933847904,0,"(-11597, -8812, 1377, 7376)","(-665, 1646, 785)"
2017/07/09/10:22:18.953197,16275,1499566938,952982902,0,"(-11618, -8769, 1400, 7390)","(-636, 1667, 786)"
2017/07/09/10:22:18.971548,16276,1499566938,971286058,0,"(-11649, -8714, 1416, 7403)","(-665, 1609, 791)"
2017/07/09/10:22:18.993965,16277,1499566938,993645906,0,"(-11679, -8651, 1441, 7425)","(-650, 1585, 822)"
2017/07/09/10:22:19.017002,16278,1499566939,16639947,0,"(-11696, -8601, 1473, 7449)","(-607, 1628, 864)"
2017/07/09/10:22:19.031356,16279,1499566939,31224012,0,"(-11712, -8564, 1513, 7459)","(-615, 1648, 824)"
2017/07/09/10:22:19.054345,16280,1499566939,54090023,0,"(-11730, -8528, 1557, 7463)","(-619, 1662, 797)"
2017/07/09/10:22:19.069364,16281,1499566939,68891048,0,"(-11750, -8482, 1600, 7475)","(-613, 1605, 797)"
