time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:24:46.804061,17380,1499567086,803927898,0,"(-12491, -8995, 4356, 3542)","(306, 1896, 448)"
2017/07/09/10:24:46.819316,17381,1499567086,819053888,0,"(-12545, -8916, 4356, 3549)","(305, 1688, 579)"
2017/07/09/10:24:46.842148,17382,1499567086,841965913,0,"(-12591, -8847, 4368, 3545)","(416, 1597, 607)"
2017/07/09/10:24:46.864713,17383,1499567086,864402055,0,"(-12616, -8806, 4373, 3551)","(336, 1642, 599)"
2017/07/09/10:24:46.879478,17384,1499567086,879179000,0,"(-12624, -8796, 4378, 3544)","(427, 1794, 585)"
2017/07/09/10:24:46.901814,17385,1499567086,901588916,0,"(-12647, -8767, 4364, 3551)","(431, 1951, 615)"
2017/07/09/10:24:46.924567,17386,1499567086,924117088,0,"(-12675, -8731, 4342, 3565)","(310, 1791, 594)"
2017/07/09/10:24:46.946959,17387,1499567086,946715116,0,"(-12683, -8724, 4321, 3581)","(388, 1826, 617)"
2017/07/09/10:24:46.961720,17388,1499567086,961585998,0,"(-12686, -8725, 4289, 3607)","(401, 1929, 589)"
2017/07/09/10:24:46.986022,17389,1499567086,985747098,0,"(-12690, -8726, 4257, 3625)","(477, 1969, 583)"
2017/07/09/10:24:47.007033,17390,1499567087,6675004,0,"(-12700, -8730, 4200, 3646)","(394, 1957, 632)"
2017/07/09/10:24:47.021538,17391,1499567087,21462917,0,"(-12715, -8733, 4130, 3669)","(278, 1964, 684)"
2017/07/09/10:24:47.044473,17392,1499567087,44131994,0,"(-12725, -8744, 4047, 3702)","(233, 2011, 669)"
2017/07/09/10:24:47.066929,17393,1499567087,66694974,0,"(-12737, -8760, 3945, 3729)","(269, 2132, 712)"
2017/07/09/10:24:47.082093,17394,1499567087,81835985,0,"(-12732, -8795, 3816, 3799)","(-21, 2158, 590)"
2017/07/09/10:24:47.104343,17395,1499567087,104213953,0,"(-12734, -8823, 3724, 3820)","(176, 1963, 731)"
