time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:21:44.261762,15855,1499566904,261432886,0,"(-12425, -9095, 4208, 3696)","(231, 1739, 556)"
2017/07/09/10:21:44.283652,15856,1499566904,283529996,0,"(-12430, -9079, 4246, 3671)","(294, 1722, 454)"
2017/07/09/10:21:44.299070,15857,1499566904,298882961,0,"(-12426, -9081, 4272, 3653)","(372, 1745, 513)"
2017/07/09/10:21:44.321728,15858,1499566904,321461915,0,"(-12436, -9070, 4279, 3635)","(376, 1843, 615)"
2017/07/09/10:21:44.347078,15859,1499566904,343772888,0,"(-12462, -9047, 4265, 3621)","(364, 1707, 627)"
2017/07/09/10:21:44.360148,15860,1499566904,360018014,0,"(-12452, -9071, 4246, 3619)","(331, 1772, 457)"
2017/07/09/10:21:44.378558,15861,1499566904,378456115,0,"(-12043, -9596, 4144, 3762)","(203, 1941, 371)"
2017/07/09/10:21:44.384380,15862,1499566904,384299993,0,"(-12051, -9587, 4146, 3759)","(222, 1956, 363)"
2017/07/09/10:21:44.389195,15863,1499566904,389127016,0,"(-12421, -9124, 4213, 3628)","(405, 2017, 482)"
2017/07/09/10:21:44.403836,15864,1499566904,403650045,0,"(-12413, -9151, 4163, 3646)","(396, 2064, 470)"
2017/07/09/10:21:44.419493,15865,1499566904,419241905,0,"(-12435, -9145, 4095, 3664)","(297, 1946, 526)"
2017/07/09/10:21:44.441639,15866,1499566904,441394090,0,"(-12443, -9158, 4021, 3686)","(213, 1865, 486)"
2017/07/09/10:21:44.464245,15867,1499566904,464040040,0,"(-12436, -9191, 3943, 3711)","(205, 2063, 480)"
2017/07/09/10:21:44.479306,15868,1499566904,479037046,0,"(-12441, -9207, 3862, 3742)","(163, 2093, 495)"
2017/07/09/10:21:44.501101,15869,1499566904,500977039,0,"(-12469, -9193, 3772, 3771)","(181, 2061, 563)"
2017/07/09/10:21:44.524199,15870,1499566904,523838043,0,"(-12508, -9172, 3670, 3795)","(147, 2071, 595)"
2017/07/09/10:21:44.539099,15871,1499566904,538841962,0,"(-12533, -9156, 3541, 3873)","(-140, 2012, 538)"
2017/07/09/10:21:44.561449,15872,1499566904,561182022,0,"(-12527, -9181, 3448, 3918)","(79, 1774, 616)"
2017/07/09/10:21:44.584064,15873,1499566904,583839893,0,"(-12501, -9226, 3339, 3989)","(-24, 2001, 618)"
2017/07/09/10:21:44.606286,15874,1499566904,606087923,0,"(-12489, -9256, 3233, 4045)","(-31, 2037, 583)"
2017/07/09/10:21:44.620931,15875,1499566904,620848894,0,"(-12484, -9275, 3120, 4102)","(-61, 1929, 613)"
2017/07/09/10:21:44.644135,15876,1499566904,643924951,0,"(-12473, -9299, 3005, 4168)","(-100, 1920, 588)"
2017/07/09/10:21:44.666407,15877,1499566904,666176080,0,"(-12451, -9334, 2891, 4235)","(-125, 1936, 595)"
2017/07/09/10:21:44.681036,15878,1499566904,680968046,0,"(-12436, -9361, 2778, 4297)","(-118, 1832, 622)"
2017/07/09/10:21:44.704159,15879,1499566904,703919887,0,"(-12412, -9397, 2672, 4352)","(-162, 1833, 590)"
2017/07/09/10:21:44.726418,15880,1499566904,726130008,0,"(-12382, -9439, 2565, 4411)","(-217, 1908, 585)"
2017/07/09/10:21:44.743649,15881,1499566904,743531942,0,"(-12360, -9467, 2462, 4473)","(-226, 1934, 545)"
2017/07/09/10:21:44.764071,15882,1499566904,763874053,0,"(-12345, -9485, 2355, 4534)","(-275, 1889, 580)"
2017/07/09/10:21:44.786248,15883,1499566904,786076068,0,"(-12326, -9506, 2256, 4590)","(-273, 1773, 604)"
2017/07/09/10:21:44.801559,15884,1499566904,801299095,0,"(-12297, -9533, 2162, 4656)","(-309, 1820, 574)"
2017/07/09/10:21:44.823919,15885,1499566904,823669910,0,"(-12262, -9566, 2073, 4722)","(-318, 1909, 562)"
2017/07/09/10:21:44.854997,15886,1499566904,854825019,0,"(-12241, -9581, 1985, 4782)","(-337, 1879, 585)"
2017/07/09/10:21:44.861799,15887,1499566904,861519098,0,"(-12229, -9585, 1900, 4840)","(-380, 1802, 591)"
2017/07/09/10:21:44.884093,15888,1499566904,883869886,0,"(-12201, -9603, 1817, 4907)","(-431, 1798, 592)"
2017/07/09/10:21:44.906452,15889,1499566904,906258106,0,"(-12164, -9627, 1743, 4976)","(-455, 1924, 543)"
2017/07/09/10:21:44.921841,15890,1499566904,921521902,0,"(-12143, -9635, 1678, 5035)","(-428, 1924, 572)"
2017/07/09/10:21:44.943702,15891,1499566904,943592071,0,"(-12140, -9621, 1611, 5091)","(-437, 1768, 630)"
2017/07/09/10:21:44.966789,15892,1499566904,966510057,0,"(-12124, -9616, 1542, 5158)","(-510, 1823, 580)"
2017/07/09/10:21:44.981523,15893,1499566904,981240987,0,"(-12098, -9621, 1478, 5228)","(-557, 1861, 551)"
2017/07/09/10:21:45.003861,15894,1499566905,3731966,0,"(-12078, -9621, 1426, 5290)","(-536, 1917, 563)"
2017/07/09/10:21:45.026919,15895,1499566905,26628017,0,"(-12063, -9612, 1380, 5351)","(-564, 1865, 600)"
2017/07/09/10:21:45.041203,15896,1499566905,41049003,0,"(-12059, -9587, 1334, 5418)","(-539, 1758, 648)"
2017/07/09/10:21:45.063624,15897,1499566905,63519001,0,"(-12047, -9569, 1293, 5486)","(-556, 1769, 604)"
2017/07/09/10:21:45.086624,15898,1499566905,86350917,0,"(-12028, -9555, 1259, 5558)","(-604, 1854, 601)"
2017/07/09/10:21:45.101458,15899,1499566905,101243019,0,"(-12025, -9523, 1229, 5625)","(-542, 1840, 614)"
2017/07/09/10:21:45.123557,15900,1499566905,123492002,0,"(-12036, -9472, 1192, 5697)","(-535, 1738, 605)"
2017/07/09/10:21:45.146521,15901,1499566905,146178960,0,"(-12041, -9422, 1153, 5775)","(-572, 1703, 655)"
2017/07/09/10:21:45.161332,15902,1499566905,161022901,0,"(-12030, -9391, 1128, 5854)","(-572, 1700, 669)"
2017/07/09/10:21:45.184266,15903,1499566905,184158086,0,"(-12017, -9364, 1110, 5928)","(-577, 1813, 657)"
2017/07/09/10:21:45.214564,15904,1499566905,214456081,0,"(-12023, -9310, 1085, 6003)","(-555, 1755, 688)"
2017/07/09/10:21:45.221661,15905,1499566905,221477031,0,"(-12035, -9253, 1051, 6074)","(-565, 1668, 682)"
2017/07/09/10:21:45.243682,15906,1499566905,243540048,0,"(-12035, -9211, 1025, 6141)","(-616, 1665, 679)"
2017/07/09/10:21:45.266684,15907,1499566905,266395092,0,"(-12035, -9164, 997, 6215)","(-590, 1747, 741)"
2017/07/09/10:21:45.281232,15908,1499566905,281085014,0,"(-12042, -9109, 968, 6287)","(-601, 1668, 773)"
