time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:17:49.032210,203631,1499566669,31977891,0,632,549,324,126,124,77,86,305
2017/07/09/10:17:49.047208,203632,1499566669,46808004,0,600,534,303,125,124,77,93,308
2017/07/09/10:17:49.070116,203633,1499566669,69962978,0,623,650,305,115,128,71,91,297
2017/07/09/10:17:49.090722,203634,1499566669,90414047,0,621,730,324,107,122,72,94,307
2017/07/09/10:17:49.107146,203635,1499566669,107042074,0,536,734,321,105,106,67,100,343
2017/07/09/10:17:49.128317,203636,1499566669,128055095,0,578,700,297,107,102,66,95,296
2017/07/09/10:17:49.151609,203637,1499566669,150861024,0,590,698,294,99,92,64,94,301
2017/07/09/10:17:49.173549,203638,1499566669,173238039,0,535,597,275,94,100,69,98,301
2017/07/09/10:17:49.189451,203639,1499566669,189364910,0,481,617,313,108,109,72,94,266
2017/07/09/10:17:49.210699,203640,1499566669,210439920,0,636,625,331,115,117,70,92,204
2017/07/09/10:17:49.233509,203641,1499566669,233200073,0,608,594,317,108,108,61,80,174
2017/07/09/10:17:49.249802,203642,1499566669,249670028,0,608,632,331,115,128,62,80,171
2017/07/09/10:17:49.270885,203643,1499566669,270616054,0,617,629,330,113,126,70,84,171
2017/07/09/10:17:49.293457,203644,1499566669,293225049,0,628,525,261,90,124,66,86,191
2017/07/09/10:17:49.309609,203645,1499566669,309427976,0,490,533,244,87,115,65,82,231
2017/07/09/10:17:49.330725,203646,1499566669,330538034,0,445,573,258,87,116,66,74,238
2017/07/09/10:17:49.360982,203647,1499566669,360749006,0,460,475,239,93,91,61,64,228
2017/07/09/10:17:49.370103,203648,1499566669,369889974,0,452,481,244,98,106,64,65,237
2017/07/09/10:17:49.390911,203649,1499566669,390593051,0,392,425,225,97,107,66,62,217
2017/07/09/10:17:49.413248,203650,1499566669,413014888,0,368,442,214,93,104,66,61,171
