time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:19:22.406521,14668,1499566762,405981063,0,"(-12799, -9443, 3053, 2475)","(276, 1863, 546)"
2017/07/09/10:19:22.429087,14669,1499566762,428858041,0,"(-12838, -9388, 3078, 2455)","(214, 1782, 554)"
2017/07/09/10:19:22.443863,14670,1499566762,443555116,0,"(-12868, -9339, 3104, 2451)","(243, 1699, 512)"
2017/07/09/10:19:22.466300,14671,1499566762,466000080,0,"(-12892, -9303, 3122, 2440)","(341, 1668, 632)"
2017/07/09/10:19:22.488553,14672,1499566762,488329887,0,"(-12909, -9280, 3120, 2439)","(314, 1865, 603)"
2017/07/09/10:19:22.503876,14673,1499566762,503576040,0,"(-12924, -9258, 3097, 2474)","(315, 1922, 536)"
2017/07/09/10:19:22.525955,14674,1499566762,525681972,0,"(-12950, -9220, 3060, 2524)","(363, 1800, 615)"
2017/07/09/10:19:22.549914,14675,1499566762,548732042,0,"(-12972, -9192, 3014, 2570)","(332, 1799, 654)"
2017/07/09/10:19:22.565102,14676,1499566762,564857006,0,"(-12976, -9188, 2957, 2628)","(216, 1920, 628)"
2017/07/09/10:19:22.585856,14677,1499566762,585709095,0,"(-12978, -9185, 2898, 2692)","(276, 1996, 595)"
2017/07/09/10:19:22.608796,14678,1499566762,608426094,0,"(-12996, -9166, 2829, 2745)","(268, 1943, 622)"
2017/07/09/10:19:22.623774,14679,1499566762,623492956,0,"(-13026, -9134, 2747, 2795)","(173, 1830, 628)"
2017/07/09/10:19:22.646017,14680,1499566762,645838975,0,"(-13041, -9121, 2658, 2848)","(116, 1892, 659)"
2017/07/09/10:19:22.668716,14681,1499566762,668431043,0,"(-13047, -9121, 2567, 2904)","(60, 2035, 692)"
2017/07/09/10:19:22.693993,14682,1499566762,693679094,0,"(-13064, -9104, 2485, 2953)","(85, 2053, 655)"
2017/07/09/10:19:22.714210,14683,1499566762,713956117,0,"(-13099, -9058, 2508, 2924)","(459, 1678, 658)"
2017/07/09/10:19:22.728328,14684,1499566762,728214025,0,"(-13084, -9094, 2382, 2980)","(-184, 1818, 693)"
2017/07/09/10:19:22.751043,14685,1499566762,750835895,0,"(-13054, -9139, 2297, 3041)","(28, 2103, 687)"
2017/07/09/10:19:22.766557,14686,1499566762,766266107,0,"(-13042, -9157, 2198, 3109)","(-63, 2088, 683)"
2017/07/09/10:19:22.788412,14687,1499566762,788260936,0,"(-13045, -9155, 2098, 3173)","(-80, 1908, 694)"
2017/07/09/10:19:22.804999,14688,1499566762,804836988,0,"(-13037, -9168, 2003, 3227)","(-66, 1767, 705)"
2017/07/09/10:19:22.826011,14689,1499566762,825767993,0,"(-13012, -9202, 1903, 3293)","(-145, 1860, 714)"
2017/07/09/10:19:22.848298,14690,1499566762,848181962,0,"(-12983, -9233, 1799, 3378)","(-233, 1944, 684)"
2017/07/09/10:19:22.863709,14691,1499566762,863432884,0,"(-12965, -9245, 1695, 3466)","(-187, 1881, 724)"
