time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:19:51.348599,209735,1499566791,348259925,0,542,703,499,180,159,81,88,267
2017/07/09/10:19:51.370928,209736,1499566791,370723009,0,528,573,395,149,150,75,76,270
2017/07/09/10:19:51.393277,209737,1499566791,393179893,0,512,662,465,184,161,84,80,257
2017/07/09/10:19:51.408782,209738,1499566791,408396959,0,444,626,432,178,139,76,77,242
2017/07/09/10:19:51.438603,209739,1499566791,438240051,0,429,578,402,170,125,72,79,237
2017/07/09/10:19:51.454268,209740,1499566791,454077005,0,385,575,386,161,116,71,70,224
2017/07/09/10:19:51.468894,209741,1499566791,468564033,0,461,579,364,156,119,68,68,212
2017/07/09/10:19:51.499305,209742,1499566791,499070882,0,481,539,325,97,95,58,67,189
2017/07/09/10:19:51.513893,209743,1499566791,513482093,0,472,538,300,98,109,53,67,241
2017/07/09/10:19:51.528506,209744,1499566791,528269052,0,458,510,293,95,121,55,57,223
2017/07/09/10:19:51.560606,209745,1499566791,560440063,0,488,568,307,95,120,50,57,222
2017/07/09/10:19:51.577005,209746,1499566791,576812982,0,377,566,310,98,115,49,58,237
2017/07/09/10:19:51.588597,209747,1499566791,588304042,0,347,466,240,98,112,46,50,229
2017/07/09/10:19:51.612539,209748,1499566791,612385988,0,365,457,231,88,96,44,49,169
2017/07/09/10:19:51.633335,209749,1499566791,633161067,0,360,459,226,85,75,40,57,178
2017/07/09/10:19:51.648556,209750,1499566791,648256063,0,398,465,220,88,79,47,62,204
2017/07/09/10:19:51.673072,209751,1499566791,672893047,0,422,487,213,89,77,47,62,176
2017/07/09/10:19:51.693459,209752,1499566791,693269014,0,417,456,181,86,81,54,69,179
2017/07/09/10:19:51.724562,209753,1499566791,724126100,0,404,458,183,84,79,56,68,215
2017/07/09/10:19:51.731303,209754,1499566791,731021881,0,394,469,179,85,83,55,68,226
2017/07/09/10:19:51.753616,209755,1499566791,753262042,0,337,448,163,82,80,50,63,206
2017/07/09/10:19:51.784412,209756,1499566791,784270048,0,341,490,188,83,85,50,61,208
2017/07/09/10:19:51.791293,209757,1499566791,791059017,0,339,478,186,78,81,42,53,225
2017/07/09/10:19:51.813338,209758,1499566791,813170909,0,374,475,178,80,74,38,55,235
2017/07/09/10:19:51.836424,209759,1499566791,835968017,0,389,487,178,72,64,37,48,219
2017/07/09/10:19:51.852427,209760,1499566791,852238893,0,389,435,201,73,61,35,56,239
2017/07/09/10:19:51.889324,209761,1499566791,889046907,0,409,347,167,77,82,41,59,258
2017/07/09/10:19:51.896338,209762,1499566791,895965099,0,400,358,168,79,84,41,62,244
2017/07/09/10:19:51.911386,209763,1499566791,911128044,0,393,417,176,81,91,45,64,209
2017/07/09/10:19:51.933595,209764,1499566791,933408975,0,392,481,215,84,92,52,69,211
2017/07/09/10:19:51.956355,209765,1499566791,955864906,0,384,498,211,84,97,56,72,210
2017/07/09/10:19:51.970931,209766,1499566791,970699071,0,357,475,202,76,77,52,73,212
2017/07/09/10:19:52.003648,209767,1499566792,3362894,0,355,506,206,79,79,56,74,208
2017/07/09/10:19:52.016192,209768,1499566792,15734910,0,359,466,202,76,82,54,76,244
2017/07/09/10:19:52.031188,209769,1499566792,30975103,0,367,457,174,73,90,50,77,261
2017/07/09/10:19:52.054990,209770,1499566792,54769039,0,372,434,170,73,83,48,84,257
2017/07/09/10:19:52.075953,209771,1499566792,75684070,0,420,457,184,77,87,52,87,268
2017/07/09/10:19:52.091449,209772,1499566792,91227054,0,423,412,179,75,91,49,88,263
2017/07/09/10:19:52.122632,209773,1499566792,121799945,0,412,399,171,78,84,46,85,235
2017/07/09/10:19:52.136049,209774,1499566792,135865926,0,423,350,167,75,76,52,81,224
