time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:23:08.126910,16603,1499566988,126663923,0, -12023, -9260, 4319, 4415 , 152, 1978, 341 
2017/07/09/10:23:08.141604,16604,1499566988,141366004,0, -12075, -9197, 4320, 4405 , 158, 2051, 434 
2017/07/09/10:23:08.163947,16605,1499566988,163726091,0, -12132, -9123, 4329, 4394 , 223, 1877, 459 
2017/07/09/10:23:08.186625,16606,1499566988,186424016,0, -12177, -9064, 4335, 4386 , 209, 1862, 441 
2017/07/09/10:23:08.210857,16607,1499566988,210005998,0, -12224, -9007, 4330, 4375 , 142, 1912, 527 
2017/07/09/10:23:08.224046,16608,1499566988,223944902,0, -12272, -8942, 4344, 4362 , 199, 1831, 549 
2017/07/09/10:23:08.246846,16609,1499566988,246592998,0, -12296, -8903, 4368, 4349 , 253, 1710, 518 
2017/07/09/10:23:08.269921,16610,1499566988,269838094,0, -12305, -8886, 4387, 4338 , 258, 1784, 537 
2017/07/09/10:23:08.284441,16611,1499566988,284168004,0, -12332, -8856, 4382, 4330 , 202, 1847, 600 
2017/07/09/10:23:08.306714,16612,1499566988,306444883,0, -12364, -8814, 4381, 4323 , 242, 1784, 593 
2017/07/09/10:23:08.323574,16613,1499566988,323461055,0, -12363, -8808, 4389, 4330 , 270, 1785, 499 
2017/07/09/10:23:08.352540,16614,1499566988,352332115,0, -12358, -8809, 4395, 4338 , 318, 1907, 497 
2017/07/09/10:23:08.366902,16615,1499566988,366585969,0, -12368, -8798, 4396, 4329 , 310, 1840, 580 
2017/07/09/10:23:08.381480,16616,1499566988,381252050,0, -12375, -8797, 4388, 4321 , 257, 1777, 500 
2017/07/09/10:23:08.404386,16617,1499566988,404146909,0, -12356, -8826, 4382, 4321 , 168, 1907, 486 
2017/07/09/10:23:08.429124,16618,1499566988,428961992,0, -12346, -8842, 4368, 4331 , 246, 2025, 526 
2017/07/09/10:23:08.444141,16619,1499566988,441699981,0, -12351, -8840, 4358, 4331 , 364, 1917, 478 
2017/07/09/10:23:08.464240,16620,1499566988,464020967,0, -12356, -8840, 4335, 4341 , 215, 1843, 498 
2017/07/09/10:23:08.486459,16621,1499566988,486303091,0, -12351, -8851, 4312, 4355 , 245, 1921, 566 
2017/07/09/10:23:08.501389,16622,1499566988,501256942,0, -12352, -8855, 4279, 4374 , 217, 1955, 593 
2017/07/09/10:23:08.524217,16623,1499566988,523948907,0, -12355, -8859, 4244, 4394 , 203, 1921, 536 
2017/07/09/10:23:08.546494,16624,1499566988,546291112,0, -12361, -8859, 4203, 4416 , 213, 1910, 532 
2017/07/09/10:23:08.569855,16625,1499566988,569529056,0, -12370, -8859, 4154, 4437 , 222, 1917, 554 
