time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:20:09.095043,14995,1499566809,94805955,0, -12571, -9595, 3346, 2677 , 277, 2238, 377 
2017/07/09/10:20:09.096658,14996,1499566809,96549034,0, -12702, -9446, 3275, 2679 , 215, 2025, 584 
2017/07/09/10:20:09.109060,14997,1499566809,108793020,0, -12829, -9281, 3249, 2681 , 224, 1500, 574 
2017/07/09/10:20:09.131553,14998,1499566809,131233930,0, -12854, -9250, 3246, 2671 , 227, 1601, 640 
2017/07/09/10:20:09.153516,14999,1499566809,153351068,0, -12797, -9329, 3253, 2659 , 302, 2048, 535 
2017/07/09/10:20:09.170385,15000,1499566809,170123100,0, -12761, -9383, 3236, 2662 , 298, 2304, 579 
2017/07/09/10:20:09.208577,15001,1499566809,208098888,0, -12771, -9380, 3197, 2673 , 322, 1975, 546 
2017/07/09/10:20:09.212716,15002,1499566809,212599039,0, -12787, -9376, 3134, 2683 , 207, 1897, 553 
2017/07/09/10:20:09.228645,15003,1499566809,228432893,0, -12794, -9388, 3064, 2692 , 123, 2045, 549 
2017/07/09/10:20:09.267904,15004,1499566809,267594099,0, -12807, -9390, 2977, 2717 , 205, 2116, 583 
2017/07/09/10:20:09.269441,15005,1499566809,269299030,0, -12833, -9381, 2869, 2747 , 132, 2010, 631 
2017/07/09/10:20:09.288579,15006,1499566809,288378000,0, -12823, -9416, 2741, 2805 , -58, 1961, 602 
2017/07/09/10:20:09.320053,15007,1499566809,319818973,0, -12816, -9453, 2612, 2834 , -25, 2134, 707 
2017/07/09/10:20:09.326554,15008,1499566809,326298952,0, -12800, -9495, 2475, 2886 , -184, 2131, 610 
2017/07/09/10:20:09.348915,15009,1499566809,348668098,0, -12790, -9525, 2331, 2949 , -106, 2036, 622 
2017/07/09/10:20:09.379894,15010,1499566809,379452943,0, -12769, -9568, 2183, 3016 , -152, 1968, 602 
2017/07/09/10:20:09.386157,15011,1499566809,385947942,0, -12740, -9618, 2033, 3081 , -195, 1977, 596 
2017/07/09/10:20:09.408417,15012,1499566809,408221960,0, -12714, -9660, 1881, 3154 , -251, 1960, 583 
2017/07/09/10:20:09.431631,15013,1499566809,431370973,0, -12683, -9702, 1731, 3236 , -280, 1941, 561 
2017/07/09/10:20:09.446489,15014,1499566809,446258068,0, -12647, -9743, 1590, 3323 , -284, 1858, 558 
2017/07/09/10:20:09.486163,15015,1499566809,485892057,0, -12612, -9780, 1455, 3410 , -294, 1881, 554 
2017/07/09/10:20:09.491082,15016,1499566809,490935087,0, -12579, -9809, 1322, 3500 , -353, 1855, 549 
2017/07/09/10:20:09.505989,15017,1499566809,505866050,0, -12546, -9832, 1199, 3597 , -378, 1870, 501 
2017/07/09/10:20:09.528584,15018,1499566809,528407096,0, -12520, -9842, 1083, 3698 , -362, 1839, 544 
2017/07/09/10:20:09.551371,15019,1499566809,551131963,0, -12497, -9845, 975, 3796 , -391, 1778, 595 
2017/07/09/10:20:09.566594,15020,1499566809,566288948,0, -12465, -9854, 870, 3899 , -431, 1793, 562 
2017/07/09/10:20:09.598294,15021,1499566809,598135948,0, -12433, -9858, 771, 4014 , -493, 1867, 531 
2017/07/09/10:20:09.610842,15022,1499566809,610749006,0, -12404, -9854, 690, 4123 , -451, 1811, 527 
2017/07/09/10:20:09.658463,15023,1499566809,658202886,0, -12386, -9839, 616, 4225 , -467, 1824, 554 
2017/07/09/10:20:09.659554,15024,1499566809,659450054,0, -12381, -9808, 549, 4319 , -437, 1734, 597 
2017/07/09/10:20:09.671206,15025,1499566809,671005964,0, -12371, -9780, 484, 4420 , -532, 1714, 576 
2017/07/09/10:20:09.693792,15026,1499566809,693651914,0, -12351, -9762, 426, 4520 , -543, 1730, 568 
2017/07/09/10:20:09.724323,15027,1499566809,724035024,0, -12338, -9736, 376, 4616 , -537, 1767, 604 
2017/07/09/10:20:09.731066,15028,1499566809,730889081,0, -12340, -9692, 325, 4705 , -530, 1778, 631 
2017/07/09/10:20:09.761934,15029,1499566809,761760950,0, -12351, -9639, 273, 4788 , -560, 1738, 651 
2017/07/09/10:20:09.768817,15030,1499566809,768596887,0, -12352, -9600, 218, 4866 , -630, 1699, 631 
2017/07/09/10:20:09.791403,15031,1499566809,791101932,0, -12337, -9582, 172, 4941 , -666, 1752, 626 
2017/07/09/10:20:09.821666,15032,1499566809,821485996,0, -12333, -9549, 130, 5016 , -650, 1839, 629 
2017/07/09/10:20:09.828442,15033,1499566809,828329086,0, -12348, -9495, 81, 5081 , -652, 1804, 666 
2017/07/09/10:20:09.851552,15034,1499566809,851285934,0, -12367, -9437, 25, 5144 , -704, 1697, 736 
2017/07/09/10:20:09.875297,15035,1499566809,875159978,0, -12370, -9397, -23, 5210 , -705, 1648, 688 
2017/07/09/10:20:09.890437,15036,1499566809,889976024,0, -12359, -9372, -61, 5280 , -710, 1761, 687 
2017/07/09/10:20:09.927568,15037,1499566809,927264928,0, -12357, -9341, -100, 5338 , -714, 1758, 713 
2017/07/09/10:20:09.933340,15038,1499566809,933170080,0, -12368, -9301, -141, 5382 , -709, 1695, 755 
2017/07/09/10:20:09.948806,15039,1499566809,948625087,0, -12386, -9247, -195, 5429 , -758, 1636, 733 
2017/07/09/10:20:09.986845,15040,1499566809,986690998,0, -12383, -9216, -243, 5488 , -834, 1615, 709 
2017/07/09/10:20:09.993559,15041,1499566809,993410110,0, -12373, -9194, -272, 5547 , -771, 1659, 784 
2017/07/09/10:20:10.009039,15042,1499566810,8624076,0, -12375, -9164, -299, 5591 , -757, 1700, 783 
2017/07/09/10:20:10.047332,15043,1499566810,47177076,0, -12382, -9128, -326, 5631 , -784, 1631, 797 
2017/07/09/10:20:10.053447,15044,1499566810,53307056,0, -12386, -9094, -353, 5677 , -817, 1552, 778 
2017/07/09/10:20:10.070372,15045,1499566810,68837881,0, -12385, -9072, -370, 5712 , -820, 1566, 722 
2017/07/09/10:20:10.100473,15046,1499566810,100368976,0, -12375, -9068, -368, 5739 , -805, 1508, 685 
2017/07/09/10:20:10.113784,15047,1499566810,113554000,0, -12367, -9064, -352, 5764 , -775, 1605, 761 
2017/07/09/10:20:10.133619,15048,1499566810,128460884,0, -12374, -9041, -335, 5786 , -797, 1544, 822 
2017/07/09/10:20:10.152727,15049,1499566810,152550935,0, -12368, -9042, -308, 5800 , -838, 1519, 751 
2017/07/09/10:20:10.173596,15050,1499566810,173366069,0, -12359, -9053, -264, 5804 , -773, 1622, 728 
2017/07/09/10:20:10.205317,15051,1499566810,204735994,0, -12368, -9040, -222, 5806 , -799, 1604, 730 
2017/07/09/10:20:10.211459,15052,1499566810,211247920,0, -12387, -9009, -196, 5815 , -809, 1474, 811 
2017/07/09/10:20:10.233540,15053,1499566810,233372926,0, -12394, -8989, -164, 5833 , -850, 1465, 728 
2017/07/09/10:20:10.264140,15054,1499566810,264013051,0, -12399, -8977, -118, 5841 , -790, 1645, 752 
2017/07/09/10:20:10.270931,15055,1499566810,270807027,0, -12423, -8939, -81, 5849 , -792, 1725, 744 
2017/07/09/10:20:10.293544,15056,1499566810,293356895,0, -12464, -8866, -54, 5873 , -849, 1616, 817 
2017/07/09/10:20:10.317565,15057,1499566810,317461967,0, -12501, -8789, -24, 5908 , -736, 1572, 896 
2017/07/09/10:20:10.331388,15058,1499566810,331147909,0, -12523, -8740, 8, 5936 , -695, 1675, 879 
2017/07/09/10:20:10.353573,15059,1499566810,353456974,0, -12558, -8679, 29, 5952 , -765, 1741, 772 
2017/07/09/10:20:10.377735,15060,1499566810,377589941,0, -12619, -8571, 41, 5978 , -739, 1564, 867 
2017/07/09/10:20:10.391026,15061,1499566810,390752077,0, -12669, -8465, 56, 6024 , -784, 1363, 987 
2017/07/09/10:20:10.431062,15062,1499566810,430839061,0, -12687, -8405, 93, 6070 , -709, 1463, 994 
2017/07/09/10:20:10.436031,15063,1499566810,435849905,0, -12692, -8376, 139, 6099 , -661, 1740, 897 
2017/07/09/10:20:10.459484,15064,1499566810,459328889,0, -12734, -8299, 169, 6114 , -633, 1783, 947 
2017/07/09/10:20:10.460210,15065,1499566810,460134029,0, -12798, -8184, 175, 6137 , -746, 1453, 985 
2017/07/09/10:20:10.498799,15066,1499566810,498665094,0, -12837, -8095, 200, 6173 , -699, 1265, 1013 
2017/07/09/10:20:10.500340,15067,1499566810,500212907,0, -12846, -8055, 247, 6203 , -640, 1494, 1063 
2017/07/09/10:20:10.519097,15068,1499566810,518855094,0, -12863, -8013, 295, 6221 , -626, 1710, 1055 
2017/07/09/10:20:10.541750,15069,1499566810,541578054,0, -12905, -7935, 317, 6234 , -639, 1681, 1023 
2017/07/09/10:20:10.556042,15070,1499566810,555844068,0, -12955, -7835, 327, 6256 , -695, 1497, 1057 
