time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:14:02.102651,12101,1499566442,102483987,0, -12861, -10070, 872, -937 , 344, 1967, 552 
2017/07/09/10:14:02.126027,12102,1499566442,125742912,0, -12874, -10052, 871, -963 , 376, 1846, 533 
2017/07/09/10:14:02.140364,12103,1499566442,140065908,0, -12885, -10041, 838, -953 , 244, 1852, 472 
2017/07/09/10:14:02.162695,12104,1499566442,162452936,0, -12894, -10036, 800, -915 , 243, 1913, 507 
2017/07/09/10:14:02.185509,12105,1499566442,185293912,0, -12913, -10016, 762, -898 , 397, 1960, 561 
2017/07/09/10:14:02.209162,12106,1499566442,208245992,0, -12928, -9999, 723, -905 , 276, 1915, 554 
2017/07/09/10:14:02.222947,12107,1499566442,222717046,0, -12938, -9992, 657, -887 , 232, 1997, 532 
2017/07/09/10:14:02.245086,12108,1499566442,244982957,0, -12941, -9996, 582, -857 , 213, 2091, 512 
2017/07/09/10:14:02.268539,12109,1499566442,268358945,0, -12963, -9976, 476, -823 , 154, 2106, 590 
2017/07/09/10:14:02.292582,12110,1499566442,292391061,0, -12977, -9962, 394, -820 , 166, 2111, 532 
2017/07/09/10:14:02.305558,12111,1499566442,305310964,0, -12987, -9952, 308, -818 , 145, 1910, 544 
2017/07/09/10:14:02.328732,12112,1499566442,328377962,0, -12989, -9955, 201, -783 , 50, 2055, 544 
2017/07/09/10:14:02.342716,12113,1499566442,342446088,0, -12992, -9955, 92, -739 , 64, 2071, 554 
2017/07/09/10:14:02.365573,12114,1499566442,365463972,0, -12998, -9950, -23, -711 , 69, 2015, 563 
2017/07/09/10:14:02.388508,12115,1499566442,388262033,0, -12997, -9952, -146, -684 , -24, 1976, 519 
2017/07/09/10:14:02.402738,12116,1499566442,402549028,0, -12996, -9954, -276, -638 , -88, 1972, 550 
2017/07/09/10:14:02.425214,12117,1499566442,425088882,0, -12992, -9958, -401, -589 , -73, 1990, 579 
2017/07/09/10:14:02.448541,12118,1499566442,448246955,0, -12996, -9950, -522, -547 , -74, 1984, 571 
2017/07/09/10:14:02.462903,12119,1499566442,462565898,0, -13006, -9932, -652, -496 , -141, 1931, 518 		
2017/07/09/10:14:02.485786,12120,1499566442,485470056,0, -13014, -9914, -786, -427 , -194, 1922, 500 
2017/07/09/10:14:02.516117,12121,1499566442,515846014,0, -13018, -9901, -907, -370 , -175, 1864, 553 
2017/07/09/10:14:02.522878,12122,1499566442,522712945,0, -13024, -9884, -1019, -322 , -188, 1890, 552 
