time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:18:04.573609,204406,1499566684,573195934,0,65,231,144,57,35,25,35,82
2017/07/09/10:18:04.589797,204407,1499566684,589606046,0,73,243,147,58,37,25,38,101
2017/07/09/10:18:04.608649,204408,1499566684,608175039,0,195,273,150,60,47,29,49,149
2017/07/09/10:18:04.630759,204409,1499566684,630511999,0,205,355,209,76,57,33,49,163
2017/07/09/10:18:04.645875,204410,1499566684,645592927,0,216,377,187,71,68,39,52,163
2017/07/09/10:18:04.678178,204411,1499566684,677706003,0,373,417,199,80,79,45,60,188
2017/07/09/10:18:04.691089,204412,1499566684,690865993,0,429,568,221,86,86,53,66,190
2017/07/09/10:18:04.713872,204413,1499566684,713377952,0,437,573,237,97,95,64,73,185
2017/07/09/10:18:04.735755,204414,1499566684,735487937,0,439,556,194,93,96,68,86,174
2017/07/09/10:18:04.750920,204415,1499566684,750725030,0,452,572,210,95,92,67,102,206
2017/07/09/10:18:04.773381,204416,1499566684,773078918,0,383,572,211,89,90,64,99,194
2017/07/09/10:18:04.788276,204417,1499566684,788041114,0,342,515,239,91,93,70,134,194
2017/07/09/10:18:04.811062,204418,1499566684,810760974,0,356,578,271,89,86,66,140,213
2017/07/09/10:18:04.833220,204419,1499566684,833008050,0,386,587,304,96,91,64,135,253
2017/07/09/10:18:04.848027,204420,1499566684,847919940,0,409,597,309,108,109,64,132,246
2017/07/09/10:18:04.886919,204421,1499566684,886579036,0,380,643,312,108,112,68,140,248
2017/07/09/10:18:04.893329,204422,1499566684,893093109,0,395,618,311,111,113,58,125,354
2017/07/09/10:18:04.908386,204423,1499566684,908138990,0,377,573,289,115,126,62,127,339
2017/07/09/10:18:04.938819,204424,1499566684,938594102,0,378,624,277,107,123,61,135,332
2017/07/09/10:18:04.952987,204425,1499566684,952832937,0,361,625,271,99,119,77,163,322
2017/07/09/10:18:04.968307,204426,1499566684,968125104,0,373,630,291,109,116,80,165,346
2017/07/09/10:18:05.001754,204427,1499566685,1394987,0,393,673,279,109,110,80,150,254
2017/07/09/10:18:05.013161,204428,1499566685,13020992,0,419,670,272,101,98,81,151,270
2017/07/09/10:18:05.028518,204429,1499566685,28065919,0,495,615,262,111,112,87,145,248
2017/07/09/10:18:05.050884,204430,1499566685,50419092,0,495,622,335,123,119,78,128,266
2017/07/09/10:18:05.073775,204431,1499566685,73581933,0,530,592,323,113,124,72,125,250
2017/07/09/10:18:05.088345,204432,1499566685,88021993,0,510,593,321,115,124,73,131,245
2017/07/09/10:18:05.111363,204433,1499566685,110933065,0,456,579,313,114,119,65,118,222
2017/07/09/10:18:05.133550,204434,1499566685,133177995,0,422,604,300,101,113,55,117,243
2017/07/09/10:18:05.148175,204435,1499566685,147878885,0,459,674,283,85,96,48,104,239
2017/07/09/10:18:05.170867,204436,1499566685,170643091,0,420,634,262,84,96,49,93,222
2017/07/09/10:18:05.193370,204437,1499566685,193110942,0,408,552,269,82,117,60,86,198
2017/07/09/10:18:05.215752,204438,1499566685,215533971,0,438,598,303,91,124,65,95,235
2017/07/09/10:18:05.231089,204439,1499566685,230752944,0,411,596,319,104,118,66,111,217
2017/07/09/10:18:05.253370,204440,1499566685,252994060,0,388,513,283,110,118,73,108,199
2017/07/09/10:18:05.276214,204441,1499566685,275989055,0,434,523,290,120,116,78,110,213
2017/07/09/10:18:05.290917,204442,1499566685,290703058,0,431,519,273,119,105,76,116,230
2017/07/09/10:18:05.313361,204443,1499566685,313216924,0,470,507,263,120,98,70,127,214
2017/07/09/10:18:05.329889,204444,1499566685,329675912,0,432,502,258,112,96,71,125,226
2017/07/09/10:18:05.350696,204445,1499566685,350536108,0,445,480,243,110,116,67,115,227
2017/07/09/10:18:05.381600,204446,1499566685,381400108,0,429,541,251,107,126,61,121,214
2017/07/09/10:18:05.388824,204447,1499566685,388322114,0,439,539,240,104,137,54,118,205
2017/07/09/10:18:05.410982,204448,1499566685,410655021,0,474,510,211,94,143,60,105,191
2017/07/09/10:18:05.441550,204449,1499566685,441294908,0,523,489,226,100,143,59,101,185
