time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/10:21:03.483649,213332,1499566863,483469009,0,469,606,350,133,120,121,78,278
2017/07/09/10:21:03.498958,213333,1499566863,498594045,0,537,531,285,138,126,127,89,279
2017/07/09/10:21:03.521272,213334,1499566863,520992040,0,569,505,252,129,121,133,95,236
2017/07/09/10:21:03.544194,213335,1499566863,543895006,0,497,641,346,148,130,119,100,262
2017/07/09/10:21:03.559143,213336,1499566863,558779001,0,463,564,346,158,145,117,102,289
2017/07/09/10:21:03.581035,213337,1499566863,580843925,0,516,567,333,136,126,106,103,293
2017/07/09/10:21:03.603513,213338,1499566863,603300094,0,556,572,333,131,115,92,96,286
2017/07/09/10:21:03.619209,213339,1499566863,618894100,0,533,668,374,139,120,73,87,292
2017/07/09/10:21:03.641423,213340,1499566863,640980005,0,517,542,291,122,111,59,77,259
2017/07/09/10:21:03.664114,213341,1499566863,663779020,0,531,582,322,119,105,54,78,228
2017/07/09/10:21:03.686236,213342,1499566863,686064958,0,455,735,348,124,109,57,72,212
2017/07/09/10:21:03.700959,213343,1499566863,700809955,0,397,701,355,132,112,56,70,215
2017/07/09/10:21:03.725305,213344,1499566863,725078105,0,384,594,316,130,120,60,68,184
2017/07/09/10:21:03.746429,213345,1499566863,746211051,0,398,587,309,126,114,58,68,179
2017/07/09/10:21:03.763287,213346,1499566863,763063907,0,422,561,268,115,110,52,59,159
2017/07/09/10:21:03.783966,213347,1499566863,783689975,0,434,377,212,105,103,47,57,162
2017/07/09/10:21:03.806355,213348,1499566863,805977106,0,429,367,175,95,101,47,57,164
2017/07/09/10:21:03.821044,213349,1499566863,820823907,0,439,365,165,80,84,49,62,170
2017/07/09/10:21:03.844046,213350,1499566863,843734025,0,437,345,164,77,87,51,59,178
2017/07/09/10:21:03.874581,213351,1499566863,874361038,0,545,380,141,65,71,48,58,175
2017/07/09/10:21:03.881343,213352,1499566863,881081104,0,566,385,181,66,71,50,61,178
2017/07/09/10:21:03.903605,213353,1499566863,903400897,0,540,388,202,68,74,50,59,178
2017/07/09/10:21:03.926063,213354,1499566863,925841093,0,532,407,203,70,67,43,57,162
2017/07/09/10:21:03.941236,213355,1499566863,940924882,0,522,422,198,72,62,41,57,148
2017/07/09/10:21:03.964011,213356,1499566863,963669061,0,410,388,194,74,68,45,55,163
2017/07/09/10:21:03.986273,213357,1499566863,986031055,0,373,317,175,76,65,44,55,168
2017/07/09/10:21:04.001256,213358,1499566864,950098,0,344,308,144,70,68,47,56,173
2017/07/09/10:21:04.023661,213359,1499566864,23418903,0,373,278,133,72,84,44,56,170
2017/07/09/10:21:04.046362,213360,1499566864,46224117,0,358,272,143,77,91,44,57,188
2017/07/09/10:21:04.061282,213361,1499566864,61122894,0,437,262,164,85,91,45,61,213
2017/07/09/10:21:04.083864,213362,1499566864,83653926,0,432,312,153,84,96,46,63,217
2017/07/09/10:21:04.106599,213363,1499566864,106256961,0,437,324,154,81,93,42,59,213
2017/07/09/10:21:04.121228,213364,1499566864,120949983,0,454,333,165,79,78,56,61,243
2017/07/09/10:21:04.152059,213365,1499566864,151863098,0,466,383,179,74,68,57,65,237
2017/07/09/10:21:04.166559,213366,1499566864,166171073,0,436,416,181,69,69,61,64,215
2017/07/09/10:21:04.181082,213367,1499566864,180891990,0,457,400,177,74,84,65,64,206
2017/07/09/10:21:04.204023,213368,1499566864,203636884,0,467,390,186,83,101,75,73,232
2017/07/09/10:21:04.226935,213369,1499566864,226452112,0,467,424,189,84,104,65,73,223
2017/07/09/10:21:04.241053,213370,1499566864,240869998,0,477,427,183,87,105,66,73,248
2017/07/09/10:21:04.263908,213371,1499566864,263684988,0,459,428,183,94,120,62,76,248
2017/07/09/10:21:04.286795,213372,1499566864,286458015,0,438,410,182,97,116,67,77,255
2017/07/09/10:21:04.301251,213373,1499566864,300951957,0,465,426,180,106,125,69,76,273
2017/07/09/10:21:04.324116,213374,1499566864,323642969,0,425,445,175,111,134,72,77,277
2017/07/09/10:21:04.346218,213375,1499566864,345952033,0,440,448,183,115,136,72,77,250
2017/07/09/10:21:04.368929,213376,1499566864,368722915,0,384,422,164,107,123,74,75,241
2017/07/09/10:21:04.383988,213377,1499566864,383738994,0,397,436,178,101,119,68,71,245
2017/07/09/10:21:04.406464,213378,1499566864,406146049,0,438,468,193,91,101,57,79,250
2017/07/09/10:21:04.421230,213379,1499566864,421113014,0,442,422,190,82,86,63,79,236
2017/07/09/10:21:04.445281,213380,1499566864,445188999,0,534,359,166,73,97,96,86,255
2017/07/09/10:21:04.466609,213381,1499566864,466329097,0,539,383,167,79,112,101,88,287
2017/07/09/10:21:04.481083,213382,1499566864,480829000,0,554,433,161,89,126,103,93,295
2017/07/09/10:21:04.504078,213383,1499566864,503850936,0,541,381,136,88,123,104,86,269
2017/07/09/10:21:04.526129,213384,1499566864,526017904,0,575,373,138,94,146,110,96,316
2017/07/09/10:21:04.540987,213385,1499566864,540860891,0,501,383,155,100,152,83,95,305
2017/07/09/10:21:04.564034,213386,1499566864,563762903,0,501,424,176,92,140,73,96,299
2017/07/09/10:21:04.586137,213387,1499566864,585850000,0,507,362,185,88,126,76,96,304
2017/07/09/10:21:04.609046,213388,1499566864,608680963,0,500,378,190,92,134,96,116,287
2017/07/09/10:21:04.623506,213389,1499566864,623399019,0,509,393,206,87,113,91,110,250
2017/07/09/10:21:04.646504,213390,1499566864,646161079,0,541,389,197,83,102,94,112,257
2017/07/09/10:21:04.669507,213391,1499566864,669080018,0,560,273,166,84,109,102,113,294
2017/07/09/10:21:04.683596,213392,1499566864,683419942,0,551,268,156,76,108,99,122,292
2017/07/09/10:21:04.706408,213393,1499566864,706067085,0,550,361,224,94,99,89,109,308
2017/07/09/10:21:04.728698,213394,1499566864,728490114,0,542,377,212,98,97,85,112,307
2017/07/09/10:21:04.743991,213395,1499566864,743652105,0,514,371,210,99,100,97,106,323
2017/07/09/10:21:04.766544,213396,1499566864,766247987,0,552,390,222,110,100,106,112,281
2017/07/09/10:21:04.788824,213397,1499566864,788652896,0,551,459,273,118,98,110,98,284
2017/07/09/10:21:04.803515,213398,1499566864,803411006,0,566,380,220,100,99,112,97,281
2017/07/09/10:21:04.826550,213399,1499566864,826158046,0,552,343,214,101,100,111,100,276
2017/07/09/10:21:04.848989,213400,1499566864,848597049,0,545,384,217,106,105,105,103,305
2017/07/09/10:21:04.871580,213401,1499566864,871309041,0,490,424,225,96,99,120,101,350
