time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/05/27/11:46:31.609110,631307,1495856793,176792596,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.052155346788104066, 0.005368932757598948, 0.7447476725183684, 0.005368932757598948, -0.554534054820577, 0.002684466378799474, 1.2640001692175808, -0.0007669903939427069, 0.21475731030395792, 1.201106956914279, 0.8321845774278369, -1.0312185846559694, -0.08283496254581234, 1.4120293152485233, 0.1928980840765908, -12.565987119160338)","(0.0, -0.0011780972448751821, 0.004319689897875668, 0.0035342917346255468, 0.003141592653000486, 0.007853981632501214, 0.001570796326500243, 0.010995574285501701, -0.0035342917346255468, 0.003926990816250607, -0.02042035224450316, 0.0027488935713754254, -0.02513274122400389, -0.011388273367126762, -0.0011780972448751821, -0.007461282550876154, 0.0)","(0.0, 0.0, -0.192, -14.828, 0.152, -23.364, 0.136, -0.136, 0.028, 3.28, -16.392, 1.212, -29.964, 0.188, 0.056, 0.112, -20.48)"
2017/05/27/11:46:31.613093,366924,1495856793,182000128,,['l_gripper_l_finger_joint'],"(0.019935240289568903,)","(0.0,)","(0.0,)"
2017/05/27/11:46:31.619380,631308,1495856793,186785676,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004218447166684887, 0.744364177321397, 0.004985437560627594, -0.5553010452145197, 0.0023009711818281204, 1.2643836644145523, -0.0011504855909140602, 0.21552430069790063, 1.2007234617173077, 0.8314175870338942, -1.031985575049912, -0.08206797215186963, 1.410495334460638, 0.19251458887961942, -12.565987119160338)","(0.0, 0.0011780972448751821, 0.0070685834692510935, 0.00039269908162506076, -0.004319689897875668, -0.012173671530376884, 0.011388273367126762, 0.014529866020127248, 0.004319689897875668, -0.0019634954081253035, -0.01531526418337737, -0.0070685834692510935, -0.03180862561162992, 0.0070685834692510935, 0.009032078877376396, -0.001570796326500243, 0.0)","(0.0, 0.0, -0.32, -14.892, 0.092, -23.364, 0.104, -0.164, 0.028, 3.344, -16.3, 1.152, -29.936, 0.164, 0.056, 0.112, -20.48)"
2017/05/27/11:46:31.629366,631309,1495856793,196785255,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.7447476725183684, 0.005368932757598948, -0.5549175500175484, 0.002684466378799474, 1.2640001692175808, -0.0011504855909140602, 0.2151408055009293, 1.2018739473082216, 0.8325680726248084, -1.0327525654438547, -0.08206797215186963, 1.4108788296576094, 0.1928980840765908, -12.565987119160338)","(0.0, -0.012566370612001944, 0.007461282550876154, 0.0011780972448751821, -0.014529866020127248, -0.013351768775252066, 0.006283185306000972, 0.006675884387626033, -0.006283185306000972, 0.005890486224375911, 0.0047123889795007284, 0.0023561944897503642, -0.014137166938502187, 0.01531526418337737, -0.0070685834692510935, 0.0035342917346255468, 0.0)","(0.0, 0.0, -0.256, -14.892, 0.216, -23.332, 0.12, -0.176, 0.016, 3.344, -16.18, 1.276, -29.996, 0.196, 0.056, 0.112, -20.48)"
2017/05/27/11:46:31.635123,366925,1495856793,204000000,,['r_gripper_l_finger_joint'],"(0.02004972373366356,)","(0.0,)","(0.0,)"
2017/05/27/11:46:31.639089,631310,1495856793,206778235,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.7451311677153397, 0.004985437560627594, -0.5541505596236057, 0.0023009711818281204, 1.2643836644145523, -0.0011504855909140602, 0.21475731030395792, 1.201106956914279, 0.8321845774278369, -1.031985575049912, -0.08206797215186963, 1.4112623248545806, 0.19328157927356213, -12.565987119160338)","(0.0, -0.014137166938502187, -0.005890486224375911, 0.00039269908162506076, -0.0007853981632501215, -0.001570796326500243, 0.01021017612225158, 0.0019634954081253035, -0.00039269908162506076, -0.014529866020127248, 0.005497787142750851, 0.011780972448751823, -0.008246680714126275, 0.005497787142750851, -0.009817477040626518, 0.0047123889795007284, 0.0)","(0.0, 0.0, -0.192, -14.924, 0.248, -23.332, 0.112, -0.136, 0.008, 3.188, -16.12, 1.12, -30.056, 0.196, 0.076, 0.1, -20.48)"
2017/05/27/11:46:31.649516,631311,1495856793,216786219,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.005368932757598948, 0.7447476725183684, 0.005752427954570301, -0.554534054820577, 0.0023009711818281204, 1.2640001692175808, -0.0015339807878854137, 0.21475731030395792, 1.1999564713233648, 0.8321845774278369, -1.0327525654438547, -0.08245146734884098, 1.4112623248545806, 0.1936650744705335, -12.565987119160338)","(0.0, 0.009424777959001457, -0.0027488935713754254, 0.0019634954081253035, 0.0019634954081253035, 0.009032078877376396, -0.0023561944897503642, -0.008246680714126275, 0.004319689897875668, -0.01021017612225158, -0.02120575040775328, 0.011388273367126762, 0.001570796326500243, -0.01021017612225158, -0.036128315509505585, 0.005497787142750851, 0.0)","(0.0, 0.0, -0.256, -14.892, 0.308, -23.3, 0.128, -0.136, 0.0, 3.344, -16.06, 1.12, -30.084, 0.188, 0.096, 0.1, -20.48)"
2017/05/27/11:46:31.658923,631312,1495856793,226783642,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.744364177321397, 0.004985437560627594, -0.554534054820577, 0.0019174759848567672, 1.2643836644145523, 0.0007669903939427069, 0.215907795894872, 1.2003399665203363, 0.8318010822308656, -1.0327525654438547, -0.08130098175792692, 1.410495334460638, 0.19251458887961942, -12.565987119160338)","(0.0, 0.003141592653000486, 0.019242254999627974, -0.014922565101752308, 0.00510508806112579, 0.009817477040626518, -0.00039269908162506076, -0.012173671530376884, 0.00039269908162506076, 0.02042035224450316, -0.03063052836675474, -0.013351768775252066, -0.030237829285129678, -0.00510508806112579, -0.029845130203504617, 0.005497787142750851, 0.0)","(0.0, 0.0, -0.224, -14.86, 0.184, -23.364, 0.136, -0.124, 0.036, 3.408, -16.032, 1.12, -30.024, 0.216, 0.136, 0.128, -20.48)"
2017/05/27/11:46:31.663108,366926,1495856793,232000000,,['l_gripper_l_finger_joint'],"(0.019935240289568903,)","(0.0,)","(0.0,)"
2017/05/27/11:46:31.669124,631313,1495856793,236773461,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.7447476725183684, 0.004985437560627594, -0.5537670644266344, 0.0019174759848567672, 1.2640001692175808, -0.0015339807878854137, 0.21475731030395792, 1.201106956914279, 0.8321845774278369, -1.0331360606408262, -0.08206797215186963, 1.4108788296576094, 0.19251458887961942, -12.565987119160338)","(0.0, 0.01060287520387664, -0.011780972448751823, 0.0011780972448751821, -0.0007853981632501215, -0.0011780972448751821, 0.0023561944897503642, -0.005497787142750851, -0.0011780972448751821, -0.008639379795751335, -0.004319689897875668, 0.0, -0.023169245815878585, 0.02081305132612822, -0.01531526418337737, -0.022383847652628464, 0.0)","(0.0, 0.0, -0.288, -14.86, 0.216, -23.332, 0.112, -0.124, 0.008, 3.312, -15.972, 1.184, -29.996, 0.188, 0.136, 0.1, -20.48)"
