time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/05/27/11:44:31.447840,110177,1495856671,447515964,0,92,205,329,213,114,96,69,64
2017/05/27/11:44:31.470117,110178,1495856671,469896078,0,91,202,295,194,112,94,69,58
2017/05/27/11:44:31.492790,110179,1495856671,492422103,0,104,212,320,220,131,89,70,54
2017/05/27/11:44:31.507614,110180,1495856671,507416963,0,101,178,274,205,122,82,62,48
2017/05/27/11:44:31.530215,110181,1495856671,529927015,0,93,179,239,198,117,80,60,48
2017/05/27/11:44:31.552675,110182,1495856671,552445888,0,102,336,287,219,127,87,64,54
2017/05/27/11:44:31.567821,110183,1495856671,567501068,0,131,356,310,237,131,93,65,61
2017/05/27/11:44:31.590166,110184,1495856671,589905023,0,119,338,287,211,125,98,68,64
2017/05/27/11:44:31.612608,110185,1495856671,612401962,0,118,352,303,216,124,98,69,64
2017/05/27/11:44:31.627832,110186,1495856671,627474069,0,133,382,313,231,131,103,72,67
2017/05/27/11:44:31.650190,110187,1495856671,649928092,0,134,288,271,214,133,107,78,71
2017/05/27/11:44:31.672824,110188,1495856671,672430038,0,113,306,294,210,131,99,74,63
2017/05/27/11:44:31.687828,110189,1495856671,687495946,0,111,298,303,218,129,100,71,65
2017/05/27/11:44:31.710140,110190,1495856671,709924936,0,110,308,306,225,140,106,75,68
2017/05/27/11:44:31.732764,110191,1495856671,732512950,0,81,283,303,211,128,98,70,65
2017/05/27/11:44:31.747680,110192,1495856671,747443914,0,73,264,303,210,115,96,63,57
2017/05/27/11:44:31.770212,110193,1495856671,769987106,0,63,237,297,233,125,98,65,60
2017/05/27/11:44:31.792619,110194,1495856671,792428016,0,67,270,310,234,118,91,62,53
2017/05/27/11:44:31.807894,110195,1495856671,807523012,0,73,280,332,232,135,104,66,52
2017/05/27/11:44:31.830105,110196,1495856671,829880952,0,73,283,345,255,146,105,67,53
2017/05/27/11:44:31.852542,110197,1495856671,852391004,0,77,362,385,295,159,99,64,55
2017/05/27/11:44:31.867675,110198,1495856671,867436885,0,79,387,365,264,153,108,73,60
2017/05/27/11:44:31.890208,110199,1495856671,890022993,0,77,400,332,253,155,106,72,61
2017/05/27/11:44:31.914136,110200,1495856671,913927078,0,73,394,319,256,131,87,73,62
2017/05/27/11:44:31.935078,110201,1495856671,934916973,0,72,400,311,252,125,85,75,61
2017/05/27/11:44:31.950163,110202,1495856671,949930906,0,63,348,299,219,115,86,72,58
2017/05/27/11:44:31.972677,110203,1495856671,972440004,0,61,362,279,220,124,83,66,55
2017/05/27/11:44:31.995129,110204,1495856671,994927883,0,58,325,289,222,116,80,64,52
2017/05/27/11:44:32.010118,110205,1495856672,9890079,0,53,347,247,195,112,78,50,47
2017/05/27/11:44:32.032610,110206,1495856672,32397031,0,50,336,233,181,111,79,43,43
2017/05/27/11:44:32.055212,110207,1495856672,54949045,0,58,344,208,179,130,122,55,55
2017/05/27/11:44:32.070201,110208,1495856672,69968938,0,55,341,232,187,132,141,56,53
2017/05/27/11:44:32.102329,110209,1495856672,102114915,0,59,380,247,183,133,141,57,55
2017/05/27/11:44:32.115276,110210,1495856672,115036010,0,62,350,258,195,132,139,56,55
2017/05/27/11:44:32.131655,110211,1495856672,131402015,0,76,394,272,215,141,150,66,63
2017/05/27/11:44:32.152671,110212,1495856672,152436971,0,78,433,254,201,127,124,56,54
2017/05/27/11:44:32.175251,110213,1495856672,174990892,0,80,415,244,185,110,95,51,52
2017/05/27/11:44:32.190137,110214,1495856672,189893960,0,87,403,326,232,124,105,57,61
