time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/05/27/11:46:55.348912,633681,1495856816,916854604,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.052155346788104066, 0.005368932757598948, 0.7447476725183684, 0.004985437560627594, -0.5549175500175484, 0.0019174759848567672, 1.2640001692175808, -0.0003834951969713534, 0.16298545871282522, 1.2670681307933518, 0.9012137128826806, -0.9767622666860372, -0.06212622190935926, 1.2946797849752891, 0.0617427267123879, -12.565987119160338)","(0.0, -0.003141592653000486, -0.001570796326500243, 0.010995574285501701, 0.008639379795751335, -0.0047123889795007284, 0.0019634954081253035, -0.0070685834692510935, 0.01021017612225158, 0.005497787142750851, -0.007853981632501214, -0.008246680714126275, 0.018064157754752792, 0.01767145867312773, -0.003926990816250607, -0.005497787142750851, 0.0)","(0.0, 0.0, -0.224, -14.892, 0.124, -23.364, 0.136, -0.136, 0.016, 3.44, -15.852, 1.244, -28.868, 0.124, 0.088, -0.072, -20.48)"
2017/05/27/11:46:55.358807,633682,1495856816,926843786,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05292233718204677, 0.004985437560627594, 0.744364177321397, 0.004985437560627594, -0.5541505596236057, 0.0023009711818281204, 1.2640001692175808, -0.0007669903939427069, 0.1622184683188825, 1.267451625990323, 0.902747693670566, -0.9767622666860372, -0.0625097171063306, 1.2954467753692318, 0.06135923151541655, -12.565987119160338)","(0.0, 0.001570796326500243, -0.009032078877376396, 0.007853981632501214, 0.00039269908162506076, 0.02631083846887907, 0.003141592653000486, -0.007853981632501214, -0.009817477040626518, -0.009424777959001457, -0.0070685834692510935, 0.003926990816250607, -0.005497787142750851, 0.003141592653000486, 0.01610066234662749, -0.010995574285501701, 0.0)","(0.0, 0.0, -0.288, -14.956, 0.092, -23.364, 0.128, -0.144, 0.008, 3.472, -15.884, 1.276, -28.868, 0.148, 0.076, -0.072, -20.48)"
2017/05/27/11:46:55.368910,633683,1495856816,936844564,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05292233718204677, 0.004601942363656241, 0.7435971869274544, 0.004218447166684887, -0.5549175500175484, 0.0023009711818281204, 1.2643836644145523, -0.0007669903939427069, 0.16298545871282522, 1.2670681307933518, 0.9023641984735946, -0.9759952762920945, -0.06212622190935926, 1.2946797849752891, 0.0617427267123879, -12.565987119160338)","(0.0, -0.00039269908162506076, -0.008639379795751335, 0.005497787142750851, 0.012566370612001944, -0.0035342917346255468, 0.008246680714126275, 0.011780972448751823, -0.00039269908162506076, -0.007853981632501214, -0.015707963265002428, 0.019634954081253035, -0.011388273367126762, 0.00039269908162506076, 0.01531526418337737, -0.014137166938502187, 0.0)","(0.0, 0.0, -0.224, -14.86, 0.152, -23.428, 0.128, -0.136, 0.016, 3.312, -15.884, 1.152, -28.836, 0.116, 0.068, -0.056, -20.48)"
2017/05/27/11:46:55.380766,633684,1495856816,946845033,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004985437560627594, 0.7447476725183684, 0.005752427954570301, -0.5549175500175484, 0.002684466378799474, 1.2636166740206096, -0.0011504855909140602, 0.16183497312191114, 1.266301140399409, 0.9015972080796519, -0.9767622666860372, -0.06289321230330196, 1.2946797849752891, 0.060975736318445196, -12.565987119160338)","(0.0, -0.0023561944897503642, -0.0027488935713754254, -0.0007853981632501215, -0.012959069693627005, -0.02120575040775328, 0.0070685834692510935, 0.018849555918002914, 0.012566370612001944, 0.011388273367126762, 0.0019634954081253035, -0.009032078877376396, 0.014922565101752308, 0.005497787142750851, -0.013351768775252066, 0.003926990816250607, 0.0)","(0.0, 0.0, -0.256, -14.924, 0.092, -23.364, 0.104, -0.156, 0.008, 3.472, -15.852, 1.244, -28.896, 0.132, 0.076, -0.092, -20.48)"
2017/05/27/11:46:55.389111,633685,1495856816,956818941,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05292233718204677, 0.004985437560627594, 0.744364177321397, 0.004985437560627594, -0.554534054820577, 0.002684466378799474, 1.2636166740206096, -0.0007669903939427069, 0.16260196351585385, 1.2666846355963803, 0.9015972080796519, -0.9763787714890658, -0.0625097171063306, 1.294296289778318, 0.06135923151541655, -12.565987119160338)","(0.0, 0.0070685834692510935, 0.011780972448751823, 0.008639379795751335, 0.004319689897875668, -0.0023561944897503642, 0.00510508806112579, 0.0023561944897503642, -0.005497787142750851, -0.00039269908162506076, -0.0019634954081253035, -0.009032078877376396, 0.003141592653000486, 0.0007853981632501215, -0.007853981632501214, 0.01021017612225158, 0.0)","(0.0, 0.0, -0.288, -14.86, 0.216, -23.428, 0.104, -0.136, 0.008, 3.408, -15.884, 1.276, -28.808, 0.116, 0.068, -0.056, -20.48)"
2017/05/27/11:46:55.399067,633686,1495856816,966855317,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05330583237901813, 0.004985437560627594, 0.7447476725183684, 0.005368932757598948, -0.5553010452145197, 0.002684466378799474, 1.2643836644145523, -0.0003834951969713534, 0.16298545871282522, 1.2666846355963803, 0.902747693670566, -0.9759952762920945, -0.0617427267123879, 1.294296289778318, 0.060975736318445196, -12.565987119160338)","(0.0, -0.0070685834692510935, -0.006675884387626033, -0.0027488935713754254, -0.00510508806112579, 0.005890486224375911, -0.003141592653000486, 0.004319689897875668, -0.015707963265002428, 0.014529866020127248, 0.0070685834692510935, -0.003926990816250607, 0.014922565101752308, -0.007853981632501214, 0.0011780972448751821, 0.003141592653000486, 0.0)","(0.0, 0.0, -0.256, -14.86, 0.184, -23.364, 0.12, -0.124, 0.036, 3.344, -15.852, 1.244, -28.776, 0.124, 0.076, -0.044, -20.48)"
2017/05/27/11:46:55.408836,633687,1495856816,976839428,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.7435971869274544, 0.005752427954570301, -0.554534054820577, 0.0019174759848567672, 1.2632331788236382, -0.0007669903939427069, 0.16336895390979655, 1.266301140399409, 0.9023641984735946, -0.9767622666860372, -0.0617427267123879, 1.294296289778318, 0.06135923151541655, -12.565987119160338)","(0.0, -0.009032078877376396, 0.008639379795751335, 0.00039269908162506076, -0.00039269908162506076, 0.0027488935713754254, -0.0035342917346255468, -0.0011780972448751821, 0.0007853981632501215, 0.007461282550876154, 0.014922565101752308, 0.02081305132612822, 0.001570796326500243, -0.0019634954081253035, 0.0027488935713754254, -0.006283185306000972, 0.0)","(0.0, 0.0, -0.224, -14.924, 0.28, -23.332, 0.104, -0.124, 0.016, 3.28, -15.884, 1.184, -28.776, 0.132, 0.056, -0.084, -20.48)"
2017/05/27/11:46:55.418784,633688,1495856816,986804996,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004218447166684887, 0.7435971869274544, 0.005368932757598948, -0.5549175500175484, 0.0030679615757708274, 1.2640001692175808, -0.0011504855909140602, 0.16336895390979655, 1.266301140399409, 0.9023641984735946, -0.9759952762920945, -0.06212622190935926, 1.294296289778318, 0.0617427267123879, -12.565987119160338)","(0.0, 0.009424777959001457, -0.004319689897875668, -0.004319689897875668, 0.007853981632501214, 0.00510508806112579, -0.0070685834692510935, -0.014529866020127248, 0.00039269908162506076, -0.0011780972448751821, -0.009424777959001457, -0.009817477040626518, -0.003926990816250607, -0.008639379795751335, -0.0027488935713754254, 0.0035342917346255468, 0.0)","(0.0, 0.0, -0.32, -14.86, 0.152, -23.332, 0.112, -0.136, 0.028, 3.28, -15.852, 1.12, -28.808, 0.132, 0.076, -0.072, -20.48)"
2017/05/27/11:46:55.428860,633689,1495856816,996859470,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.052155346788104066, 0.004601942363656241, 0.7435971869274544, 0.005368932757598948, -0.5541505596236057, 0.0015339807878854137, 1.2632331788236382, -0.0011504855909140602, 0.16260196351585385, 1.2670681307933518, 0.9023641984735946, -0.9759952762920945, -0.06135923151541655, 1.2946797849752891, 0.06135923151541655, -12.565987119160338)","(0.0, 0.0011780972448751821, 0.011780972448751823, -0.0007853981632501215, -0.003141592653000486, -0.001570796326500243, -0.0047123889795007284, 0.0, -0.0070685834692510935, 0.006675884387626033, 0.0023561944897503642, -0.012959069693627005, 0.004319689897875668, 0.014922565101752308, 0.005890486224375911, -0.006283185306000972, 0.0)","(0.0, 0.0, -0.256, -14.86, 0.184, -23.396, 0.112, -0.124, 0.008, 3.28, -15.852, 1.152, -28.808, 0.108, 0.068, -0.056, -20.48)"
2017/05/27/11:46:55.438927,633690,1495856817,6820374,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.7435971869274544, 0.005368932757598948, -0.5541505596236057, 0.002684466378799474, 1.2640001692175808, -0.0003834951969713534, 0.16298545871282522, 1.2666846355963803, 0.902747693670566, -0.9759952762920945, -0.06212622190935926, 1.2950632801722606, 0.06212622190935926, -12.565987119160338)","(0.0, 0.0019634954081253035, 0.009424777959001457, -0.003926990816250607, -0.005890486224375911, 0.00039269908162506076, 0.018849555918002914, -0.008246680714126275, 0.019634954081253035, -0.0011780972448751821, 0.004319689897875668, 0.01688606050987761, 0.01727875959150267, 0.01021017612225158, 0.011388273367126762, 0.005497787142750851, 0.0)","(0.0, 0.0, -0.32, -14.892, 0.248, -23.428, 0.128, -0.108, 0.016, 3.408, -15.824, 1.212, -28.836, 0.124, 0.056, -0.084, -20.48)"
2017/05/27/11:46:55.448966,633691,1495856817,16824232,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004218447166684887, 0.744364177321397, 0.005368932757598948, -0.554534054820577, 0.0023009711818281204, 1.2643836644145523, -0.0003834951969713534, 0.1622184683188825, 1.267451625990323, 0.9023641984735946, -0.9752282858981518, -0.06212622190935926, 1.2946797849752891, 0.0617427267123879, -12.565987119160338)","(0.0, -0.003141592653000486, -0.006283185306000972, 0.01021017612225158, 0.006675884387626033, 0.008639379795751335, -0.003926990816250607, 0.013744467856877126, 0.005497787142750851, 0.0019634954081253035, -0.018456856836377853, -0.009817477040626518, 0.013351768775252066, -0.004319689897875668, 0.0007853981632501215, 0.0070685834692510935, 0.0)","(0.0, 0.0, -0.256, -14.924, 0.028, -23.364, 0.136, -0.124, 0.036, 3.376, -15.852, 1.244, -28.868, 0.096, 0.068, -0.064, -20.48)"
