time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/05/27/11:52:48.824119,134970,1495857168,823807001,0,177,353,436,336,210,93,64,67
2017/05/27/11:52:48.836702,134971,1495857168,836483001,0,167,326,378,315,209,94,58,56
2017/05/27/11:52:48.859173,134972,1495857168,858966112,0,162,333,386,322,210,91,55,55
2017/05/27/11:52:48.881678,134973,1495857168,881498098,0,176,366,406,333,223,100,59,57
2017/05/27/11:52:48.896660,134974,1495857168,896476030,0,306,402,421,353,223,96,55,70
2017/05/27/11:52:48.919163,134975,1495857168,918955087,0,303,461,340,277,166,79,48,64
2017/05/27/11:52:48.941836,134976,1495857168,941560983,0,311,482,314,248,140,64,42,63
2017/05/27/11:52:48.956694,134977,1495857168,956521987,0,332,514,315,257,154,76,47,62
2017/05/27/11:52:48.979121,134978,1495857168,978952884,0,341,529,304,252,137,71,44,61
2017/05/27/11:52:49.001637,134979,1495857169,1465082,0,266,541,276,228,126,73,45,50
2017/05/27/11:52:49.016739,134980,1495857169,16540050,0,285,498,234,221,153,78,47,53
2017/05/27/11:52:49.039240,134981,1495857169,39061069,0,312,476,277,220,149,76,46,52
2017/05/27/11:52:49.061817,134982,1495857169,61577081,0,294,436,294,240,148,77,48,63
2017/05/27/11:52:49.076938,134983,1495857169,76548099,0,292,461,308,253,156,74,46,64
2017/05/27/11:52:49.099183,134984,1495857169,99010944,0,311,460,359,285,166,86,51,68
2017/05/27/11:52:49.121861,134985,1495857169,121608972,0,400,426,379,281,154,86,52,71
2017/05/27/11:52:49.144317,134986,1495857169,144010066,0,395,425,371,267,151,87,55,73
2017/05/27/11:52:49.159395,134987,1495857169,159073114,0,436,427,361,235,134,75,47,68
2017/05/27/11:52:49.181773,134988,1495857169,181514024,0,479,387,348,228,135,73,45,74
2017/05/27/11:52:49.204220,134989,1495857169,204035043,0,459,329,328,209,131,73,46,76
2017/05/27/11:52:49.219336,134990,1495857169,219080924,0,441,357,385,233,124,77,47,74
2017/05/27/11:52:49.241594,134991,1495857169,241449117,0,448,343,371,241,132,80,46,74
2017/05/27/11:52:49.264198,134992,1495857169,263972043,0,447,336,369,246,136,93,55,71
2017/05/27/11:52:49.279167,134993,1495857169,278966903,0,418,341,387,250,130,94,57,65
2017/05/27/11:52:49.301794,134994,1495857169,301539897,0,412,371,378,228,113,84,49,58
2017/05/27/11:52:49.324185,134995,1495857169,323967933,0,402,376,348,230,129,91,54,65
2017/05/27/11:52:49.339237,134996,1495857169,339000940,0,419,397,338,232,124,87,54,60
2017/05/27/11:52:49.361789,134997,1495857169,361521959,0,415,399,414,297,164,87,50,62
2017/05/27/11:52:49.384362,134998,1495857169,384093046,0,427,420,453,339,195,93,55,68
2017/05/27/11:52:49.399318,134999,1495857169,399104118,0,487,446,440,345,196,92,55,70
2017/05/27/11:52:49.421849,135000,1495857169,421566009,0,459,419,397,321,191,77,47,61
2017/05/27/11:52:49.444243,135001,1495857169,444010972,0,473,398,418,344,196,85,47,62
2017/05/27/11:52:49.459208,135002,1495857169,459033966,0,462,405,383,313,169,84,48,61
2017/05/27/11:52:49.490200,135003,1495857169,489778995,0,474,363,328,259,136,82,48,63
2017/05/27/11:52:49.504192,135004,1495857169,503987073,0,480,295,366,285,147,90,50,58
2017/05/27/11:52:49.519490,135005,1495857169,519052982,0,507,368,396,321,150,91,55,64
2017/05/27/11:52:49.541683,135006,1495857169,541491985,0,493,420,383,303,147,93,56,71
2017/05/27/11:52:49.564231,135007,1495857169,564012050,0,503,416,344,276,143,92,52,74
2017/05/27/11:52:49.579248,135008,1495857169,579068899,0,524,423,334,277,144,88,47,69
2017/05/27/11:52:49.601699,135009,1495857169,601512908,0,528,447,389,284,148,88,50,74
