time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/05/27/11:44:56.291158,621775,1495856697,856728246,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05330583237901813, 0.004985437560627594, 0.7447476725183684, 0.004985437560627594, -0.554534054820577, 0.0023009711818281204, 1.2636166740206096, -0.0007669903939427069, 0.16106798272796843, 1.2678351211872945, 0.9019807032766233, -0.9767622666860372, -0.06212622190935926, 1.2935292993843752, 0.06135923151541655, -12.565987119160338)","(0.0, 0.01610066234662749, 0.0007853981632501215, -0.0070685834692510935, 0.006675884387626033, 0.0047123889795007284, -0.004319689897875668, 0.003926990816250607, 0.00510508806112579, 0.006283185306000972, 0.014529866020127248, 0.01610066234662749, -0.009817477040626518, -0.006283185306000972, 0.0023561944897503642, -0.021598449489378342, 0.0)","(0.0, 0.0, -0.32, -14.892, 0.184, -23.46, 0.112, -0.136, 0.036, 3.44, -15.704, 1.212, -28.54, 0.096, 0.116, -0.056, -20.48)"
2017/05/27/11:44:56.300031,621776,1495856697,866739631,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.005368932757598948, 0.7447476725183684, 0.005752427954570301, -0.5549175500175484, 0.0019174759848567672, 1.2643836644145523, -0.0003834951969713534, 0.16183497312191114, 1.267451625990323, 0.9015972080796519, -0.9767622666860372, -0.0625097171063306, 1.2939127945813464, 0.060975736318445196, -12.565987119160338)","(0.0, -0.008639379795751335, -0.008246680714126275, -0.003141592653000486, 0.0, 0.007461282550876154, -0.018849555918002914, -0.02081305132612822, -0.007461282550876154, 0.007853981632501214, -0.03573561642788053, -0.014529866020127248, -0.0019634954081253035, -0.006675884387626033, 0.0035342917346255468, -0.012173671530376884, 0.0)","(0.0, 0.0, -0.416, -14.86, 0.184, -23.46, 0.12, -0.136, 0.016, 3.312, -15.704, 1.152, -28.48, 0.108, 0.124, -0.064, -20.48)"
2017/05/27/11:44:56.309967,621777,1495856697,876732905,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004985437560627594, 0.744364177321397, 0.005368932757598948, -0.5549175500175484, 0.0015339807878854137, 1.2640001692175808, -0.0007669903939427069, 0.1614514779249398, 1.2670681307933518, 0.9015972080796519, -0.9767622666860372, -0.06212622190935926, 1.2939127945813464, 0.0617427267123879, -12.565987119160338)","(0.0, 0.001570796326500243, 0.0007853981632501215, -0.014922565101752308, 0.014922565101752308, -0.008246680714126275, 0.0019634954081253035, 0.0019634954081253035, -0.0019634954081253035, 0.006283185306000972, -0.0047123889795007284, -0.007853981632501214, -0.024740042142378828, 0.009817477040626518, -0.019634954081253035, 0.006675884387626033, 0.0)","(0.0, 0.0, -0.16, -14.86, 0.092, -23.364, 0.12, -0.136, 0.028, 3.376, -15.612, 1.276, -28.42, 0.116, 0.144, -0.064, -20.48)"
2017/05/27/11:44:56.320154,621778,1495856697,886686785,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004601942363656241, 0.745514662912311, 0.006135923151541655, -0.5553010452145197, 0.0023009711818281204, 1.2643836644145523, -0.0007669903939427069, 0.1614514779249398, 1.267451625990323, 0.9019807032766233, -0.9767622666860372, -0.0625097171063306, 1.294296289778318, 0.06135923151541655, -12.565987119160338)","(0.0, 0.001570796326500243, -0.0047123889795007284, 0.009032078877376396, -0.0070685834692510935, -0.009424777959001457, 0.008639379795751335, 0.01021017612225158, -0.01531526418337737, -0.003926990816250607, 0.007853981632501214, 0.005497787142750851, -0.014922565101752308, 0.012566370612001944, 0.005497787142750851, 0.0019634954081253035, 0.0)","(0.0, 0.0, -0.352, -14.892, 0.184, -23.364, 0.128, -0.136, 0.036, 3.312, -15.584, 1.152, -28.392, 0.116, 0.144, -0.044, -20.48)"
2017/05/27/11:44:56.330240,621779,1495856697,896723272,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.005752427954570301, 0.744364177321397, 0.005368932757598948, -0.5553010452145197, 0.0019174759848567672, 1.2636166740206096, -0.0007669903939427069, 0.1614514779249398, 1.2666846355963803, 0.9023641984735946, -0.97752925707998, -0.0617427267123879, 1.2939127945813464, 0.06135923151541655, -12.565987119160338)","(0.0, -0.012566370612001944, -0.014137166938502187, 0.012566370612001944, -0.00039269908162506076, 0.006675884387626033, 0.0027488935713754254, 0.024740042142378828, -0.0027488935713754254, -0.009424777959001457, 0.012566370612001944, 0.014529866020127248, 0.003141592653000486, -0.007853981632501214, -0.012959069693627005, 0.005497787142750851, 0.0)","(0.0, 0.0, -0.224, -14.892, 0.152, -23.428, 0.092, -0.124, 0.028, 3.344, -15.612, 1.212, -28.42, 0.108, 0.144, -0.064, -20.48)"
2017/05/27/11:44:56.340427,621780,1495856697,906738803,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05292233718204677, 0.004985437560627594, 0.744364177321397, 0.004985437560627594, -0.554534054820577, 0.002684466378799474, 1.2643836644145523, -0.0007669903939427069, 0.1614514779249398, 1.267451625990323, 0.902747693670566, -0.9767622666860372, -0.06289321230330196, 1.294296289778318, 0.0617427267123879, -12.565987119160338)","(0.0, -0.003141592653000486, 0.0070685834692510935, -0.007853981632501214, -0.011780972448751823, 0.007853981632501214, -0.0007853981632501215, -0.00510508806112579, 0.02120575040775328, 0.019634954081253035, 0.0019634954081253035, 0.004319689897875668, -0.011388273367126762, 0.006283185306000972, 0.00039269908162506076, -0.008639379795751335, 0.0)","(0.0, 0.0, -0.256, -14.924, 0.248, -23.396, 0.128, -0.136, 0.056, 3.44, -15.552, 1.212, -28.332, 0.124, 0.136, -0.036, -20.48)"
2017/05/27/11:44:56.350093,621781,1495856697,916726493,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05292233718204677, 0.004985437560627594, 0.744364177321397, 0.005368932757598948, -0.5553010452145197, 0.0023009711818281204, 1.2643836644145523, 0.0, 0.1614514779249398, 1.267451625990323, 0.9019807032766233, -0.9767622666860372, -0.06212622190935926, 1.294296289778318, 0.0617427267123879, -12.565987119160338)","(0.0, 0.0019634954081253035, -0.004319689897875668, -0.0011780972448751821, 0.0070685834692510935, 0.004319689897875668, -0.007461282550876154, 0.0, -0.003141592653000486, 0.0047123889795007284, -0.01021017612225158, 0.0, -0.0047123889795007284, -0.00039269908162506076, -0.005890486224375911, -0.007461282550876154, 0.0)","(0.0, 0.0, -0.288, -14.892, 0.28, -23.46, 0.12, -0.144, 0.016, 3.248, -15.524, 1.184, -28.332, 0.116, 0.136, -0.064, -20.48)"
2017/05/27/11:44:56.360292,621782,1495856697,926738017,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004985437560627594, 0.7451311677153397, 0.004985437560627594, -0.554534054820577, 0.0019174759848567672, 1.2647671596115235, -0.0011504855909140602, 0.16183497312191114, 1.2670681307933518, 0.9012137128826806, -0.9771457618830085, -0.0625097171063306, 1.2939127945813464, 0.06135923151541655, -12.565987119160338)","(0.0, 0.0019634954081253035, 0.011780972448751823, -0.01610066234662749, 0.02042035224450316, -0.0047123889795007284, -0.0023561944897503642, -0.0070685834692510935, -0.00039269908162506076, -0.0035342917346255468, 0.01767145867312773, -0.0027488935713754254, -0.012566370612001944, -0.003141592653000486, 0.012173671530376884, -0.00039269908162506076, 0.0)","(0.0, 0.0, -0.224, -14.892, 0.184, -23.396, 0.084, -0.124, 0.036, 3.408, -15.464, 1.276, -28.304, 0.108, 0.124, -0.064, -20.48)"
2017/05/27/11:44:56.370214,621783,1495856697,936700430,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05292233718204677, 0.004601942363656241, 0.7447476725183684, 0.005752427954570301, -0.5541505596236057, 0.0023009711818281204, 1.2647671596115235, -0.0007669903939427069, 0.1614514779249398, 1.2666846355963803, 0.9019807032766233, -0.9779127522769513, -0.06289321230330196, 1.2939127945813464, 0.06135923151541655, -12.565987119160338)","(0.0, 0.009817477040626518, -0.013744467856877126, -0.014137166938502187, 0.0011780972448751821, -0.0023561944897503642, 0.0007853981632501215, -0.007853981632501214, -0.01688606050987761, -0.007461282550876154, -0.01021017612225158, -0.0011780972448751821, -0.01688606050987761, 0.004319689897875668, 0.009424777959001457, 0.013351768775252066, 0.0)","(0.0, 0.0, -0.16, -14.86, 0.34, -23.396, 0.104, -0.088, 0.016, 3.408, -15.492, 1.056, -28.244, 0.132, 0.116, -0.044, -20.48)"
2017/05/27/11:44:56.380312,621784,1495856697,946721565,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05253884198507542, 0.004985437560627594, 0.7447476725183684, 0.004985437560627594, -0.5549175500175484, 0.0023009711818281204, 1.2640001692175808, -0.0007669903939427069, 0.1614514779249398, 1.267451625990323, 0.902747693670566, -0.97752925707998, -0.06212622190935926, 1.2946797849752891, 0.060975736318445196, -12.565987119160338)","(0.0, 0.008246680714126275, -0.0019634954081253035, 0.009032078877376396, -0.009032078877376396, 0.00039269908162506076, 0.005890486224375911, 0.00510508806112579, 0.006283185306000972, 0.004319689897875668, -0.014922565101752308, -0.012566370612001944, 0.003926990816250607, -0.0070685834692510935, 0.005890486224375911, 0.004319689897875668, 0.0)","(0.0, 0.0, -0.192, -14.828, 0.124, -23.428, 0.12, -0.136, 0.028, 3.376, -15.492, 1.184, -28.304, 0.124, 0.124, -0.064, -20.48)"
