time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:30:18.206258,1503,1499563818,205986976,0, -5820, -6132, 6871, 12237 , -390, 1727, 768 
2017/07/09/09:30:18.221289,1504,1499563818,221204996,0, -5755, -6176, 6850, 12257 , -402, 1750, 728 
2017/07/09/09:30:18.243495,1505,1499563818,243407964,0, -5704, -6213, 6822, 12278 , -466, 1710, 785 
2017/07/09/09:30:18.266447,1506,1499563818,266191959,0, -5678, -6235, 6767, 12309 , -558, 1742, 824 
2017/07/09/09:30:18.281631,1507,1499563818,281430006,0, -5645, -6260, 6712, 12342 , -605, 1683, 747 
2017/07/09/09:30:18.303619,1508,1499563818,303455114,0, -5589, -6288, 6674, 12374 , -600, 1672, 778 
2017/07/09/09:30:18.326203,1509,1499563818,326054096,0, -5526, -6331, 6664, 12385 , -586, 1762, 763 
2017/07/09/09:30:18.341722,1510,1499563818,341372013,0, -5475, -6372, 6653, 12393 , -652, 1805, 740 
2017/07/09/09:30:18.363854,1511,1499563818,363673925,0, -5437, -6392, 6610, 12422 , -670, 1821, 740 
2017/07/09/09:30:18.386467,1512,1499563818,386238098,0, -5381, -6413, 6570, 12458 , -694, 1721, 714 
2017/07/09/09:30:18.401260,1513,1499563818,401139974,0, -5338, -6433, 6526, 12489 , -659, 1657, 817 
2017/07/09/09:30:18.423738,1514,1499563818,423579931,0, -5301, -6449, 6489, 12515 , -707, 1715, 788 
2017/07/09/09:30:18.446190,1515,1499563818,446005105,0, -5249, -6470, 6454, 12544 , -731, 1712, 746 
2017/07/09/09:30:18.460971,1516,1499563818,460848093,0, -5204, -6477, 6405, 12585 , -782, 1803, 795 
2017/07/09/09:30:18.484226,1517,1499563818,483906030,0, -5138, -6476, 6377, 12627 , -835, 1800, 645 
2017/07/09/09:30:18.506599,1518,1499563818,506433010,0, -5103, -6461, 6320, 12676 , -650, 1591, 873 
2017/07/09/09:30:18.521320,1519,1499563818,521100997,0, -5088, -6447, 6262, 12719 , -677, 1526, 862 
2017/07/09/09:30:18.543705,1520,1499563818,543498992,0, -5049, -6443, 6215, 12759 , -836, 1693, 783 
2017/07/09/09:30:18.566433,1521,1499563818,566178083,0, -5003, -6427, 6163, 12811 , -872, 1724, 803 
2017/07/09/09:30:18.581040,1522,1499563818,580924034,0, -4961, -6395, 6101, 12872 , -768, 1619, 763 
2017/07/09/09:30:18.603489,1523,1499563818,603415012,0, -4943, -6350, 6032, 12934 , -683, 1478, 819 
2017/07/09/09:30:18.626259,1524,1499563818,626049995,0, -4921, -6301, 5964, 12998 , -744, 1565, 952 
2017/07/09/09:30:18.641190,1525,1499563818,641051054,0, -4882, -6253, 5893, 13068 , -778, 1547, 853 
2017/07/09/09:30:18.663390,1526,1499563818,663284063,0, -4835, -6200, 5843, 13133 , -774, 1458, 889 
2017/07/09/09:30:18.686264,1527,1499563818,686042070,0, -4792, -6158, 5820, 13178 , -733, 1487, 845 
2017/07/09/09:30:18.701480,1528,1499563818,701265096,0, -4762, -6102, 5778, 13234 , -702, 1580, 905 
2017/07/09/09:30:18.723703,1529,1499563818,723501920,0, -4736, -6024, 5694, 13315 , -708, 1491, 965 
2017/07/09/09:30:18.746790,1530,1499563818,746355056,0, -4697, -5952, 5609, 13397 , -735, 1346, 979 
2017/07/09/09:30:18.761190,1531,1499563818,760983943,0, -4662, -5908, 5562, 13448 , -657, 1361, 932 
2017/07/09/09:30:18.783647,1532,1499563818,783473014,0, -4664, -5865, 5521, 13483 , -685, 1579, 989 
2017/07/09/09:30:18.807570,1533,1499563818,807372093,0, -4667, -5808, 5426, 13545 , -850, 1546, 968 
2017/07/09/09:30:18.821408,1534,1499563818,821248054,0, -4641, -5727, 5311, 13634 , -924, 1347, 1126 
2017/07/09/09:30:18.843726,1535,1499563818,843549966,0, -4618, -5644, 5240, 13704 , -760, 1242, 1113 
2017/07/09/09:30:18.866164,1536,1499563818,865967035,0, -4617, -5569, 5171, 13761 , -686, 1431, 1065 
2017/07/09/09:30:18.881394,1537,1499563818,881226062,0, -4614, -5480, 5084, 13830 , -777, 1429, 1104 
2017/07/09/09:30:18.903926,1538,1499563818,903693914,0, -4600, -5385, 4967, 13914 , -814, 1380, 1192 
2017/07/09/09:30:18.926478,1539,1499563818,926285028,0, -4586, -5279, 4860, 13997 , -726, 1356, 1202 
2017/07/09/09:30:18.940970,1540,1499563818,940861940,0, -4582, -5179, 4765, 14068 , -762, 1306, 1166 
2017/07/09/09:30:18.963911,1541,1499563818,963650941,0, -4584, -5072, 4651, 14144 , -714, 1322, 1284 
2017/07/09/09:30:18.986286,1542,1499563818,986125946,0, -4582, -4960, 4531, 14223 , -761, 1308, 1321 
2017/07/09/09:30:19.001044,1543,1499563819,926017,0, -4584, -4845, 4399, 14303 , -695, 1207, 1442 
2017/07/09/09:30:19.023859,1544,1499563819,23653030,0, -4584, -4734, 4294, 14373 , -618, 1282, 1408 
2017/07/09/09:30:19.046291,1545,1499563819,46025037,0, -4582, -4638, 4210, 14429 , -725, 1150, 1390 
