time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:29:42.768672,1355,1499563782,768342018,0,"(-5590, -5364, 5561, 13322)","(-697, 1554, 1049)"
2017/07/09/09:29:42.790988,1356,1499563782,790853023,0,"(-5531, -5351, 5449, 13398)","(-586, 1413, 1079)"
2017/07/09/09:29:42.813755,1357,1499563782,813450098,0,"(-5492, -5328, 5331, 13470)","(-552, 1369, 1150)"
2017/07/09/09:29:42.829834,1358,1499563782,829492092,0,"(-5447, -5305, 5220, 13541)","(-681, 1330, 1122)"
2017/07/09/09:29:42.851073,1359,1499563782,850948095,0,"(-5379, -5285, 5147, 13604)","(-746, 1258, 1165)"
2017/07/09/09:29:42.873758,1360,1499563782,873454093,0,"(-5321, -5259, 5103, 13653)","(-655, 1422, 1112)"
2017/07/09/09:29:42.890391,1361,1499563782,890218019,0,"(-5291, -5198, 5043, 13711)","(-488, 1526, 1121)"
2017/07/09/09:29:42.910990,1362,1499563782,910890102,0,"(-5264, -5133, 4943, 13782)","(-598, 1355, 1157)"
2017/07/09/09:29:42.933408,1363,1499563782,933337926,0,"(-5214, -5069, 4853, 13856)","(-734, 1189, 1217)"
2017/07/09/09:29:42.948914,1364,1499563782,948641061,0,"(-5154, -5003, 4804, 13920)","(-664, 1232, 1188)"
2017/07/09/09:29:42.971547,1365,1499563782,971132040,0,"(-5124, -4928, 4772, 13968)","(-443, 1418, 1227)"
2017/07/09/09:29:42.993598,1366,1499563782,993448019,0,"(-5111, -4858, 4706, 14020)","(-557, 1428, 1196)"
2017/07/09/09:29:43.010604,1367,1499563783,8635997,0,"(-5086, -4784, 4611, 14086)","(-701, 1317, 1246)"
2017/07/09/09:29:43.031212,1368,1499563783,31048059,0,"(-5056, -4702, 4522, 14153)","(-595, 1262, 1339)"
2017/07/09/09:29:43.056523,1369,1499563783,56427955,0,"(-5028, -4607, 4416, 14228)","(-597, 1201, 1380)"
2017/07/09/09:29:43.068542,1370,1499563783,68420886,0,"(-4990, -4523, 4333, 14293)","(-632, 1188, 1349)"
2017/07/09/09:29:43.091264,1371,1499563783,91043949,0,"(-4966, -4447, 4259, 14348)","(-602, 1220, 1382)"
2017/07/09/09:29:43.113592,1372,1499563783,113404989,0,"(-4947, -4360, 4177, 14405)","(-602, 1137, 1405)"
2017/07/09/09:29:43.128485,1373,1499563783,128345966,0,"(-4922, -4249, 4082, 14474)","(-499, 1250, 1385)"
2017/07/09/09:29:43.151512,1374,1499563783,151257991,0,"(-4914, -4132, 3963, 14543)","(-453, 1081, 1451)"
2017/07/09/09:29:43.175095,1375,1499563783,175009012,0,"(-4910, -4042, 3862, 14597)","(-586, 1034, 1561)"
2017/07/09/09:29:43.190249,1376,1499563783,190114021,0,"(-4906, -3957, 3771, 14645)","(-665, 937, 1449)"
2017/07/09/09:29:43.211420,1377,1499563783,211174964,0,"(-4889, -3854, 3683, 14701)","(-436, 1193, 1578)"
2017/07/09/09:29:43.233821,1378,1499563783,233578920,0,"(-4872, -3754, 3553, 14764)","(-529, 1138, 1555)"
2017/07/09/09:29:43.248513,1379,1499563783,248347997,0,"(-4876, -3672, 3438, 14810)","(-522, 1060, 1631)"
2017/07/09/09:29:43.271108,1380,1499563783,270975112,0,"(-4886, -3598, 3334, 14849)","(-676, 877, 1471)"
2017/07/09/09:29:43.293837,1381,1499563783,293638944,0,"(-4857, -3513, 3308, 14885)","(-456, 888, 1539)"
2017/07/09/09:29:43.308843,1382,1499563783,308515071,0,"(-4838, -3427, 3261, 14921)","(-380, 1113, 1674)"
2017/07/09/09:29:43.331019,1383,1499563783,330944061,0,"(-4830, -3346, 3176, 14961)","(-452, 958, 1715)"
2017/07/09/09:29:43.354089,1384,1499563783,353847980,0,"(-4836, -3301, 3086, 14987)","(-515, 836, 1704)"
