time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/09:36:38.999766,258725,1499564201,797715440,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.29529130166794215, 1.3709953291725885, -0.6461894068967305, -1.1570050092625732, -0.25655828677383546, 1.3518205693240208, 1.8212186904169574, 0.04793689962141918, 1.854199277356494, -0.9491506125040997, -1.4173982480061222, 0.0732475826215285, 1.2164467647931332, -0.1679708962734528, -12.565987119160338)","(0.0, -0.0019634954081253035, 0.018849555918002914, 0.5128650006023293, -0.4457134576444439, -0.29177541764742015, 0.012566370612001944, -0.07382742734551141, -0.018456856836377853, -0.004319689897875668, -0.00039269908162506076, -0.007853981632501214, 0.007461282550876154, -0.005890486224375911, -0.0047123889795007284, 0.0047123889795007284, 0.0)","(0.0, 0.0, 1.476, -14.58, -0.124, -22.236, -0.528, 0.144, -0.084, 1.292, -14.444, 1.652, -21.768, 0.44, 0.432, 0.016, -20.48)"
2017/07/09/09:36:39.009652,258726,1499564201,807702491,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2964417872588562, 1.374830281142302, -0.6492573684725014, -1.1600729708383442, -0.25655828677383546, 1.3506700837331067, 1.8212186904169574, 0.04832039481839053, 1.854199277356494, -0.9480001269131857, -1.4173982480061222, 0.07209709703061444, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, -0.013351768775252066, 0.02120575040775328, 0.49990593090870233, -0.4339324851956921, -0.26153758836229046, -0.0007853981632501215, -0.11545352999776785, 0.0007853981632501215, -0.008639379795751335, -0.00039269908162506076, 0.015707963265002428, -0.0047123889795007284, -0.0011780972448751821, -0.02042035224450316, 0.008246680714126275, 0.0)","(0.0, 0.0, 1.864, -14.736, 0.248, -22.012, -0.492, 0.136, -0.064, 1.356, -14.412, 1.62, -21.74, 0.44, 0.44, 0.016, -20.48)"
2017/07/09/09:36:39.017865,212129,1499564201,816999936,,['l_gripper_l_finger_joint'],"(0.0019583761068433523,)","(0.0,)","(0.0,)"
2017/07/09/09:36:39.018073,212130,1499564201,816999936,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:36:39.019863,258727,1499564201,817685871,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2964417872588562, 1.3798157187029296, -0.6546263012301003, -1.1627574372171436, -0.25655828677383546, 1.3495195981421928, 1.8219856808109003, 0.04793689962141918, 1.8538157821595225, -0.948383622110157, -1.4177817432030937, 0.07209709703061444, 1.2164467647931332, -0.1672039058795101, -12.565987119160338)","(0.0, 0.005497787142750851, 0.03730641275438077, 0.49558624101082666, -0.42647120264481597, -0.2807798433619184, 0.01021017612225158, -0.13430308591577078, 0.015707963265002428, 0.0035342917346255468, -0.0047123889795007284, 0.0047123889795007284, 0.0027488935713754254, -0.01531526418337737, 0.011780972448751823, 0.019634954081253035, 0.0)","(0.0, 0.0, 2.28, -14.768, 0.56, -21.688, -0.484, 0.124, -0.084, 1.324, -14.384, 1.68, -21.796, 0.44, 0.472, 0.0, -20.48)"
2017/07/09/09:36:39.030051,258728,1499564201,827693738,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.29759227284977025, 1.3832671754756718, -0.6588447483967852, -1.1646749132020005, -0.25655828677383546, 1.3483691125512787, 1.8219856808109003, 0.04793689962141918, 1.8538157821595225, -0.9480001269131857, -1.4173982480061222, 0.07286408742455715, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, 0.01610066234662749, 0.07971791356988733, 0.4755585878479486, -0.47948557866419916, -0.2642864819336659, -0.0011780972448751821, -0.1240929097935192, -0.0007853981632501215, 0.001570796326500243, -0.007853981632501214, -0.01531526418337737, -0.0047123889795007284, 0.006675884387626033, 0.00039269908162506076, 0.024740042142378828, 0.0)","(0.0, 0.0, 2.248, -14.58, 0.62, -21.496, -0.46, 0.144, -0.084, 1.388, -14.412, 1.68, -21.828, 0.42, 0.492, 0.016, -20.48)"
2017/07/09/09:36:39.039905,258729,1499564201,837694712,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.298359263243713, 1.3874856226423566, -0.6649806715483269, -1.1669758843838285, -0.25655828677383546, 1.3472186269603645, 1.8212186904169574, 0.048703890015361885, 1.854199277356494, -0.9480001269131857, -1.417014752809151, 0.0724805922275858, 1.215296279202219, -0.1687378866673955, -12.565987119160338)","(0.0, 0.00510508806112579, 0.11938052081401847, 0.46024332366457116, -0.5061891162147033, -0.24347343060753765, -0.029452431121879556, -0.1079922474468917, -0.0007853981632501215, 0.005890486224375911, -0.0035342917346255468, 0.019242254999627974, 0.0011780972448751821, 0.005497787142750851, -0.023561944897503646, -0.01727875959150267, 0.0)","(0.0, 0.0, 2.056, -14.328, 0.56, -21.204, -0.38, 0.124, -0.072, 1.292, -14.384, 1.652, -21.856, 0.432, 0.508, 0.0, -20.48)"
2017/07/09/09:36:39.049691,258730,1499564201,847709918,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.29912625363765566, 1.3913205746120703, -0.668432128321069, -1.1688933603686853, -0.25732527716777814, 1.3464516365664219, 1.8212186904169574, 0.04793689962141918, 1.8538157821595225, -0.9476166317162144, -1.4166312576121796, 0.0724805922275858, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.008246680714126275, 0.10759954836526664, 0.44060836958331817, -0.4790928795825741, -0.2320851572404109, -0.03377212101975522, -0.09621127499813988, 0.003141592653000486, 0.005890486224375911, -0.0023561944897503642, -0.001570796326500243, 0.01688606050987761, 0.009424777959001457, -0.003141592653000486, -0.005890486224375911, 0.0)","(0.0, 0.0, 1.928, -14.328, 0.56, -21.108, -0.356, 0.136, -0.12, 1.228, -14.292, 1.652, -21.916, 0.432, 0.54, -0.008, -20.48)"
2017/07/09/09:36:39.059859,258731,1499564201,857663032,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05483981316690354, 0.3006602344255411, 1.3963060121726978, -0.673801061078668, -1.171961321944456, -0.25655828677383546, 1.345301150975508, 1.8216021856139288, 0.048703890015361885, 1.854199277356494, -0.948383622110157, -1.4166312576121796, 0.07286408742455715, 1.2168302599901044, -0.1672039058795101, -12.565987119160338)","(0.0, 0.008246680714126275, 0.10759954836526664, 0.42097341550206513, -0.47870018050094904, -0.25446900489303936, -0.008639379795751335, -0.09974556673276543, 0.007461282550876154, 0.001570796326500243, 0.001570796326500243, -0.0007853981632501215, 0.03730641275438077, -0.0023561944897503642, -0.003926990816250607, -0.0019634954081253035, 0.0)","(0.0, 0.0, 1.96, -14.392, 0.528, -21.012, -0.364, 0.144, -0.092, 1.324, -14.352, 1.62, -21.948, 0.448, 0.52, 0.028, -20.48)"
2017/07/09/09:36:39.067811,212131,1499564201,867000064,,['l_gripper_l_finger_joint'],"(0.0019583761068433523,)","(0.0,)","(0.0,)"
2017/07/09/09:36:39.068309,212132,1499564201,867000064,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:36:39.069743,258732,1499564201,867711731,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.30181072001645515, 1.4005244593393829, -0.679169993836267, -1.1738787979293128, -0.25655828677383546, 1.3456846461724792, 1.8216021856139288, 0.04832039481839053, 1.8545827725534652, -0.9487671173071284, -1.4173982480061222, 0.0724805922275858, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, -0.003926990816250607, 0.12212941438539389, 0.42097341550206513, -0.5065818152963284, -0.24229533336266248, 0.006675884387626033, -0.05929756132538417, -0.006283185306000972, 0.02081305132612822, 0.031415926530004856, -0.02120575040775328, -0.010995574285501701, 0.0019634954081253035, -0.0023561944897503642, 0.021991148571003403, 0.0)","(0.0, 0.0, 1.864, -14.452, 0.528, -20.884, -0.408, -0.232, -0.1, 1.228, -14.292, 1.652, -21.916, 0.44, 0.52, -0.008, -20.48)"
2017/07/09/09:36:39.079988,258733,1499564201,877661306,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3021942152134265, 1.403975916112125, -0.6822379554120378, -1.176179769111141, -0.2569417819708068, 1.344534160581565, 1.8212186904169574, 0.04793689962141918, 1.8549662677504366, -0.9491506125040997, -1.417014752809151, 0.0724805922275858, 1.2156797743991905, -0.1687378866673955, -12.565987119160338)","(0.0, -0.00039269908162506076, 0.1009236639776406, 0.42961279529781643, -0.5179700886634551, -0.24268803244428755, 0.012566370612001944, -0.0530143760193832, 0.005890486224375911, -0.012959069693627005, 0.0023561944897503642, 0.013351768775252066, 0.0023561944897503642, 0.005890486224375911, -0.00510508806112579, -0.00510508806112579, 0.0)","(0.0, 0.0, 2.152, -14.672, 1.556, -20.624, -0.452, -0.52, -0.1, 1.356, -14.324, 1.652, -22.004, 0.412, 0.5, 0.028, -20.48)"
2017/07/09/09:36:39.089884,258734,1499564201,887699860,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.3025777104103979, 1.4081943632788099, -0.686839897775694, -1.1777137498990264, -0.25655828677383546, 1.3426166845967085, 1.8216021856139288, 0.04908738521233324, 1.8545827725534652, -0.9487671173071284, -1.4166312576121796, 0.0724805922275858, 1.2172137551870759, -0.1672039058795101, -12.565987119160338)","(0.0, -0.009424777959001457, 0.06518804754976008, 0.39858956784943667, -0.45160394386881986, -0.21480639764890821, 0.024740042142378828, -0.1260564052016445, -0.00510508806112579, 0.0070685834692510935, 0.00039269908162506076, -0.01610066234662749, 0.01021017612225158, -0.003926990816250607, -0.014137166938502187, -0.0035342917346255468, 0.0)","(0.0, 0.0, 2.86, -14.768, 2.708, -20.496, -0.432, -0.696, -0.12, 1.26, -14.352, 1.652, -21.948, 0.396, 0.472, 0.028, -20.48)"
2017/07/09/09:36:39.099894,258735,1499564201,897690403,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3037281960013119, 1.411645820051552, -0.6906748497454075, -1.1800147210808545, -0.25579129637989273, 1.3403157134148802, 1.8212186904169574, 0.048703890015361885, 1.8538157821595225, -0.948383622110157, -1.4173982480061222, 0.0724805922275858, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.0070685834692510935, 0.05733406591725887, 0.39584067427806124, -0.39741147060456145, -0.21755529122028364, 0.00039269908162506076, -0.18574666560865372, 0.03063052836675474, -0.009424777959001457, -0.014922565101752308, 0.010995574285501701, -0.01727875959150267, 0.007853981632501214, -0.0011780972448751821, -0.022383847652628464, 0.0)","(0.0, 0.0, 3.02, -14.736, 3.176, -20.272, -0.452, -0.636, -0.184, 1.26, -14.412, 1.62, -21.856, 0.404, 0.492, 0.0, -20.48)"
2017/07/09/09:36:39.110025,258736,1499564201,907672367,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.3041116911982833, 1.4154807720212654, -0.6945098017151211, -1.182699187459654, -0.25655828677383546, 1.3383982374300234, 1.8219856808109003, 0.04908738521233324, 1.8545827725534652, -0.948383622110157, -1.4173982480061222, 0.0724805922275858, 1.2160632695961617, -0.16682041068253875, -12.565987119160338)","(0.0, 0.00039269908162506076, 0.054977871427508505, 0.41390483203281403, -0.39741147060456145, -0.21245020315915786, 0.014529866020127248, -0.22423117560790967, 0.018064157754752792, 0.012173671530376884, 0.012566370612001944, 0.0070685834692510935, -0.022383847652628464, 0.012173671530376884, -0.0035342917346255468, 0.01531526418337737, 0.0)","(0.0, 0.0, 2.86, -14.672, 2.992, -20.076, -0.46, -0.488, -0.212, 1.292, -14.532, 1.524, -21.768, 0.432, 0.48, 0.028, -20.48)"
2017/07/09/09:36:39.118638,212133,1499564201,918000128,,['l_gripper_l_finger_joint'],"(0.0019583761068433523,)","(0.0,)","(0.0,)"
2017/07/09/09:36:39.119068,212134,1499564201,918000128,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:36:39.119644,258737,1499564201,917704527,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.304878681592226, 1.4189322287940078, -0.6983447536848346, -1.1842331682475393, -0.25655828677383546, 1.3357137710512241, 1.8223691760078715, 0.04908738521233324, 1.8545827725534652, -0.9476166317162144, -1.4177817432030937, 0.07286408742455715, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.003141592653000486, 0.043982297142006806, 0.4103705402981885, -0.42764929988969114, -0.2191260875467839, -0.009817477040626518, -0.23365595356691113, 0.045945792550132106, -0.0035342917346255468, 0.003141592653000486, 0.015707963265002428, -0.009424777959001457, -0.00510508806112579, 0.01767145867312773, 0.02552544030562895, 0.0)","(0.0, 0.0, 2.7, -14.548, 2.024, -20.044, -0.424, -0.292, -0.252, 1.324, -14.532, 1.62, -21.74, 0.456, 0.44, 0.008, -20.48)"
2017/07/09/09:36:39.130009,258738,1499564201,927694048,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.304878681592226, 1.4227671807637212, -0.7025632008515195, -1.1865341394293676, -0.2569417819708068, 1.3349467806572812, 1.8235196615987856, 0.04793689962141918, 1.8545827725534652, -0.9476166317162144, -1.4177817432030937, 0.07209709703061444, 1.215296279202219, -0.1687378866673955, -12.565987119160338)","(0.0, 0.0047123889795007284, 0.05929756132538417, 0.42097341550206513, -0.4453207585628189, -0.22972896275066054, -0.015707963265002428, -0.20538161968990676, 0.05576326959075863, 0.0019634954081253035, 0.0019634954081253035, -0.00039269908162506076, -0.01767145867312773, -0.009424777959001457, 0.010995574285501701, -0.018456856836377853, 0.0)","(0.0, 0.0, 2.312, -14.424, 1.184, -20.076, -0.364, -0.096, -0.26, 1.356, -14.532, 1.496, -21.708, 0.456, 0.42, 0.008, -20.48)"
