time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/09:43:52.543329,102052,1499564632,542999982,0,327,96,46,32,37,184,120,95
2017/07/09/09:43:52.565575,102053,1499564632,565355062,0,366,102,47,32,37,177,105,105
2017/07/09/09:43:52.588525,102054,1499564632,588016033,0,382,121,55,39,39,186,123,132
2017/07/09/09:43:52.603052,102055,1499564632,602926969,0,376,120,57,39,42,207,132,139
2017/07/09/09:43:52.626315,102056,1499564632,626007080,0,389,118,61,42,38,208,138,131
2017/07/09/09:43:52.648192,102057,1499564632,648021936,0,450,135,64,47,44,241,137,139
2017/07/09/09:43:52.663300,102058,1499564632,663086891,0,447,136,67,48,45,238,133,146
2017/07/09/09:43:52.687954,102059,1499564632,687521934,0,450,127,63,42,44,232,116,130
2017/07/09/09:43:52.708015,102060,1499564632,707887887,0,500,131,60,43,40,206,110,129
2017/07/09/09:43:52.723110,102061,1499564632,722959041,0,494,129,59,43,45,215,100,133
2017/07/09/09:43:52.754227,102062,1499564632,753842115,0,504,127,57,41,41,153,96,137
2017/07/09/09:43:52.768488,102063,1499564632,768285036,0,544,133,56,43,52,187,134,125
2017/07/09/09:43:52.784413,102064,1499564632,784270048,0,545,133,62,44,52,180,139,127
2017/07/09/09:43:52.805839,102065,1499564632,805516958,0,548,137,62,43,52,168,139,126
2017/07/09/09:43:52.828312,102066,1499564632,828195095,0,525,138,64,45,53,164,144,125
2017/07/09/09:43:52.843343,102067,1499564632,843056917,0,545,132,67,44,50,179,151,132
2017/07/09/09:43:52.866004,102068,1499564632,865839958,0,481,123,71,45,44,151,113,135
2017/07/09/09:43:52.888045,102069,1499564632,887947082,0,562,133,65,45,46,152,118,150
2017/07/09/09:43:52.903617,102070,1499564632,903304100,0,527,133,68,48,54,216,115,168
2017/07/09/09:43:52.925706,102071,1499564632,925487995,0,556,132,64,47,52,226,114,186
2017/07/09/09:43:52.948223,102072,1499564632,948051929,0,503,128,69,51,54,213,100,176
2017/07/09/09:43:52.963311,102073,1499564632,963212013,0,552,142,82,57,52,208,119,193
2017/07/09/09:43:52.986195,102074,1499564632,985830068,0,548,157,89,65,67,237,151,210
2017/07/09/09:43:53.008549,102075,1499564633,8302927,0,657,197,100,67,69,186,150,240
2017/07/09/09:43:53.026382,102076,1499564633,23494958,0,636,210,110,66,73,162,153,262
2017/07/09/09:43:53.045660,102077,1499564633,45456886,0,627,205,106,65,73,183,160,265
2017/07/09/09:43:53.068732,102078,1499564633,68427085,0,579,196,93,63,77,209,169,267
2017/07/09/09:43:53.083807,102079,1499564633,83354949,0,515,185,93,66,78,210,141,286
2017/07/09/09:43:53.113830,102080,1499564633,113650083,0,373,142,86,68,74,213,142,272
2017/07/09/09:43:53.128243,102081,1499564633,127916097,0,410,139,86,71,71,224,149,265
2017/07/09/09:43:53.144200,102082,1499564633,143743991,0,399,151,91,70,70,204,154,283
2017/07/09/09:43:53.166264,102083,1499564633,165961027,0,469,168,97,71,74,209,143,297
2017/07/09/09:43:53.188098,102084,1499564633,187911033,0,471,175,100,71,65,190,141,286
2017/07/09/09:43:53.203275,102085,1499564633,202939033,0,480,174,97,67,64,186,143,270
2017/07/09/09:43:53.226201,102086,1499564633,225825071,0,530,180,102,76,77,171,143,318
2017/07/09/09:43:53.248404,102087,1499564633,248162984,0,606,257,129,93,95,209,159,356
2017/07/09/09:43:53.263610,102088,1499564633,263400077,0,560,244,126,97,93,177,157,349
2017/07/09/09:43:53.286067,102089,1499564633,285778999,0,562,237,122,97,94,174,155,351
2017/07/09/09:43:53.312097,102090,1499564633,308264017,0,655,265,126,100,94,182,157,367
2017/07/09/09:43:53.323037,102091,1499564633,322900056,0,675,268,119,95,86,179,151,344
2017/07/09/09:43:53.345887,102092,1499564633,345689058,0,611,198,87,80,69,155,132,289
2017/07/09/09:43:53.367996,102093,1499564633,367839097,0,619,216,95,76,64,209,153,279
2017/07/09/09:43:53.391116,102094,1499564633,390815973,0,651,224,99,69,56,211,163,265
2017/07/09/09:43:53.405863,102095,1499564633,405637025,0,546,191,93,65,54,205,156,267
2017/07/09/09:43:53.438163,102096,1499564633,437136888,0,441,169,92,72,55,207,160,239
2017/07/09/09:43:53.450873,102097,1499564633,450619935,0,504,165,93,69,52,207,171,234
2017/07/09/09:43:53.467588,102098,1499564633,467391967,0,500,149,80,65,52,165,142,259
2017/07/09/09:43:53.488586,102099,1499564633,488243103,0,434,128,79,69,55,168,133,260
2017/07/09/09:43:53.511145,102100,1499564633,510628938,0,476,141,85,68,57,187,147,244
2017/07/09/09:43:53.525848,102101,1499564633,525371074,0,462,140,80,56,56,203,147,233
2017/07/09/09:43:53.548810,102102,1499564633,548401117,0,397,137,75,66,60,187,123,237
2017/07/09/09:43:53.571106,102103,1499564633,570796012,0,441,147,81,69,65,187,130,220
2017/07/09/09:43:53.593724,102104,1499564633,593619108,0,493,159,74,65,63,166,128,236
2017/07/09/09:43:53.608146,102105,1499564633,607975006,0,482,158,93,102,83,174,143,260
2017/07/09/09:43:53.631224,102106,1499564633,630934953,0,509,160,91,106,90,151,133,268
2017/07/09/09:43:53.645566,102107,1499564633,645448923,0,532,162,95,105,91,159,144,297
2017/07/09/09:43:53.668616,102108,1499564633,668257951,0,487,148,93,105,89,146,146,317
2017/07/09/09:43:53.690784,102109,1499564633,690468072,0,461,156,96,115,98,178,156,313
2017/07/09/09:43:53.705959,102110,1499564633,705724000,0,471,148,77,85,82,151,170,297
2017/07/09/09:43:53.729682,102111,1499564633,729588031,0,457,142,79,78,74,162,172,291
2017/07/09/09:43:53.750556,102112,1499564633,750452041,0,436,137,87,83,71,150,182,269
2017/07/09/09:43:53.765323,102113,1499564633,765217065,0,438,146,93,86,79,156,178,280
2017/07/09/09:43:53.790241,102114,1499564633,789908885,0,420,127,87,79,71,117,167,264
2017/07/09/09:43:53.810917,102115,1499564633,810781955,0,348,117,85,89,88,192,169,247
2017/07/09/09:43:53.825749,102116,1499564633,825576066,0,307,114,91,92,97,194,177,258
2017/07/09/09:43:53.848132,102117,1499564633,847961902,0,338,123,87,87,98,198,163,256
2017/07/09/09:43:53.878990,102118,1499564633,878731012,0,352,111,82,83,90,202,160,234
2017/07/09/09:43:53.885861,102119,1499564633,885669946,0,358,103,83,79,87,211,163,266
2017/07/09/09:43:53.908167,102120,1499564633,908000946,0,386,104,83,67,71,152,130,277
2017/07/09/09:43:53.930737,102121,1499564633,930469036,0,411,105,76,64,52,135,115,269
