time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/09:43:01.146562,99489,1499564581,146280050,0,281,72,55,44,36,123,65,81
2017/07/09/09:43:01.168569,99490,1499564581,168093919,0,290,75,53,39,33,106,58,80
2017/07/09/09:43:01.191299,99491,1499564581,191098928,0,273,79,49,37,29,95,50,93
2017/07/09/09:43:01.213013,99492,1499564581,212806940,0,261,82,53,44,36,98,49,97
2017/07/09/09:43:01.229780,99493,1499564581,229475021,0,305,88,60,45,34,128,54,91
2017/07/09/09:43:01.250629,99494,1499564581,250355005,0,256,85,62,43,34,143,66,85
2017/07/09/09:43:01.273241,99495,1499564581,272989988,0,376,106,62,45,34,151,68,99
2017/07/09/09:43:01.289463,99496,1499564581,289349079,0,381,112,62,45,37,159,72,88
2017/07/09/09:43:01.312338,99497,1499564581,312165975,0,395,110,59,37,30,157,80,83
2017/07/09/09:43:01.333379,99498,1499564581,333116054,0,374,112,57,37,28,144,79,90
2017/07/09/09:43:01.349473,99499,1499564581,349308013,0,393,114,58,33,27,165,86,89
2017/07/09/09:43:01.371678,99500,1499564581,371591091,0,344,134,61,34,27,168,105,96
2017/07/09/09:43:01.393327,99501,1499564581,393151044,0,395,146,61,31,23,168,108,97
2017/07/09/09:43:01.415808,99502,1499564581,415550947,0,383,149,60,32,23,166,104,99
2017/07/09/09:43:01.433245,99503,1499564581,432813882,0,375,146,62,39,24,174,106,106
2017/07/09/09:43:01.452808,99504,1499564581,452722072,0,372,142,62,43,25,151,101,108
2017/07/09/09:43:01.469912,99505,1499564581,469733953,0,391,126,59,41,27,154,80,94
2017/07/09/09:43:01.491875,99506,1499564581,491763114,0,372,112,57,40,30,193,105,99
2017/07/09/09:43:01.513358,99507,1499564581,513154983,0,375,110,59,38,29,199,108,100
2017/07/09/09:43:01.535439,99508,1499564581,535289049,0,409,115,53,34,32,195,107,93
2017/07/09/09:43:01.560080,99509,1499564581,559797048,0,409,121,52,35,36,218,113,90
2017/07/09/09:43:01.573322,99510,1499564581,573111057,0,335,97,47,34,34,210,118,88
2017/07/09/09:43:01.595360,99511,1499564581,595211029,0,283,86,46,36,33,168,94,78
2017/07/09/09:43:01.611893,99512,1499564581,611732006,0,276,89,46,39,35,161,93,79
2017/07/09/09:43:01.633759,99513,1499564581,633102893,0,304,89,51,44,36,153,101,90
2017/07/09/09:43:01.663172,99514,1499564581,662941932,0,294,83,46,40,32,106,90,86
2017/07/09/09:43:01.672425,99515,1499564581,672260999,0,334,87,50,41,33,104,94,90
2017/07/09/09:43:01.693048,99516,1499564581,692840099,0,337,97,49,41,32,103,96,90
2017/07/09/09:43:01.715991,99517,1499564581,715550899,0,427,123,56,41,36,133,113,105
2017/07/09/09:43:01.732000,99518,1499564581,731899023,0,391,118,51,36,34,115,112,98
2017/07/09/09:43:01.754589,99519,1499564581,754345893,0,464,132,53,37,34,115,109,105
2017/07/09/09:43:01.775344,99520,1499564581,775243997,0,438,132,55,38,36,111,109,109
2017/07/09/09:43:01.792400,99521,1499564581,792037010,0,468,130,57,38,37,119,113,125
2017/07/09/09:43:01.813153,99522,1499564581,812851905,0,435,108,53,43,35,122,108,129
2017/07/09/09:43:01.837169,99523,1499564581,837084054,0,439,119,60,46,46,157,108,131
2017/07/09/09:43:01.851862,99524,1499564581,851768016,0,366,106,63,48,51,161,114,138
2017/07/09/09:43:01.873791,99525,1499564581,873275995,0,376,119,69,49,52,165,112,172
2017/07/09/09:43:01.896964,99526,1499564581,896683931,0,408,131,69,51,53,179,130,182
2017/07/09/09:43:01.911940,99527,1499564581,911767005,0,407,146,80,51,54,162,120,185
2017/07/09/09:43:01.932975,99528,1499564581,932789087,0,398,141,77,47,45,130,111,183
2017/07/09/09:43:01.955861,99529,1499564581,955612897,0,395,145,76,49,44,156,122,178
2017/07/09/09:43:01.971915,99530,1499564581,971689939,0,410,136,69,46,41,160,123,163
2017/07/09/09:43:01.994549,99531,1499564581,994273900,0,407,136,68,45,44,171,114,151
2017/07/09/09:43:02.015408,99532,1499564582,15273094,0,430,170,86,60,55,171,118,169
2017/07/09/09:43:02.037537,99533,1499564582,37302970,0,443,176,89,69,64,172,124,203
2017/07/09/09:43:02.053655,99534,1499564582,53297042,0,457,182,94,71,64,192,121,208
2017/07/09/09:43:02.077182,99535,1499564582,76989889,0,445,192,101,73,68,190,116,197
2017/07/09/09:43:02.092555,99536,1499564582,91938018,0,585,206,101,84,74,169,106,214
2017/07/09/09:43:02.113214,99537,1499564582,112999916,0,585,171,84,77,75,172,103,215
2017/07/09/09:43:02.136237,99538,1499564582,135927915,0,605,170,80,73,72,180,107,215
2017/07/09/09:43:02.152507,99539,1499564582,152322053,0,609,175,83,73,73,176,99,240
2017/07/09/09:43:02.174162,99540,1499564582,174088954,0,686,185,75,73,70,171,109,248
2017/07/09/09:43:02.195473,99541,1499564582,195266962,0,599,203,93,62,62,178,110,322
2017/07/09/09:43:02.212374,99542,1499564582,212142944,0,602,218,87,57,53,174,111,317
2017/07/09/09:43:02.233227,99543,1499564582,233036041,0,572,216,88,55,45,164,118,309
2017/07/09/09:43:02.255493,99544,1499564582,255285978,0,598,227,86,61,49,116,119,320
2017/07/09/09:43:02.279969,99545,1499564582,279593944,0,537,220,96,63,51,121,115,323
2017/07/09/09:43:02.293077,99546,1499564582,292905092,0,477,190,85,69,55,130,114,259
2017/07/09/09:43:02.315816,99547,1499564582,315504074,0,431,172,86,71,65,145,119,260
2017/07/09/09:43:02.332214,99548,1499564582,332092046,0,431,165,94,74,68,156,103,265
2017/07/09/09:43:02.352957,99549,1499564582,352722883,0,478,142,95,65,64,154,99,233
2017/07/09/09:43:02.375758,99550,1499564582,375405073,0,455,127,90,66,65,183,118,226
2017/07/09/09:43:02.391870,99551,1499564582,391717910,0,434,111,85,61,64,179,150,205
2017/07/09/09:43:02.429502,99552,1499564582,428786039,0,493,138,88,65,64,176,156,242
2017/07/09/09:43:02.436148,99553,1499564582,435853004,0,533,147,78,62,63,172,163,233
2017/07/09/09:43:02.452509,99554,1499564582,452083110,0,435,139,71,66,62,173,169,229
2017/07/09/09:43:02.474577,99555,1499564582,474328041,0,453,141,75,71,74,170,157,258
2017/07/09/09:43:02.496140,99556,1499564582,495738983,0,488,147,77,71,73,150,121,253
2017/07/09/09:43:02.512658,99557,1499564582,512516975,0,515,143,82,65,70,158,124,255
2017/07/09/09:43:02.534988,99558,1499564582,534657001,0,479,148,89,73,79,166,116,267
2017/07/09/09:43:02.555589,99559,1499564582,555358886,0,480,143,87,79,91,210,157,294
2017/07/09/09:43:02.579745,99560,1499564582,579452991,0,479,149,86,79,85,187,160,275
2017/07/09/09:43:02.594459,99561,1499564582,594278097,0,466,149,84,78,86,188,165,285
2017/07/09/09:43:02.616438,99562,1499564582,615804910,0,376,135,74,83,86,174,150,252
2017/07/09/09:43:02.631731,99563,1499564582,631650924,0,413,138,69,86,90,168,149,250
2017/07/09/09:43:02.652948,99564,1499564582,652828931,0,436,150,76,77,79,164,108,237
2017/07/09/09:43:02.676121,99565,1499564582,675812959,0,480,171,80,92,97,192,98,286
2017/07/09/09:43:02.692284,99566,1499564582,692080020,0,453,162,80,93,97,198,103,297
