time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:37:16.692323,4420,1499564236,692145109,0,"(-5378, -5499, 7953, 12084)","(-378, 1784, 610)"
2017/07/09/09:37:16.708788,4421,1499564236,708655118,0,"(-5313, -5608, 7903, 12095)","(-475, 1771, 581)"
2017/07/09/09:37:16.729878,4422,1499564236,729794025,0,"(-5239, -5722, 7872, 12094)","(-491, 1862, 587)"
2017/07/09/09:37:16.752403,4423,1499564236,752167940,0,"(-5170, -5824, 7840, 12096)","(-502, 1932, 590)"
2017/07/09/09:37:16.767164,4424,1499564236,766988039,0,"(-5112, -5913, 7794, 12107)","(-524, 1877, 595)"
2017/07/09/09:37:16.789736,4425,1499564236,789657115,0,"(-5062, -5995, 7738, 12123)","(-572, 1800, 603)"
2017/07/09/09:37:16.812147,4426,1499564236,812033891,0,"(-5002, -6081, 7688, 12138)","(-618, 1774, 579)"
2017/07/09/09:37:16.828432,4427,1499564236,828308105,0,"(-4927, -6170, 7649, 12148)","(-648, 1807, 551)"
2017/07/09/09:37:16.854355,4428,1499564236,854020118,0,"(-4854, -6251, 7610, 12160)","(-657, 1810, 567)"
2017/07/09/09:37:16.880764,4429,1499564236,880527019,0,"(-4791, -6324, 7570, 12173)","(-664, 1818, 571)"
2017/07/09/09:37:16.888743,4430,1499564236,888556003,0,"(-4735, -6387, 7519, 12193)","(-692, 1793, 564)"
2017/07/09/09:37:16.910091,4431,1499564236,909828901,0,"(-4672, -6447, 7465, 12219)","(-686, 1742, 563)"
2017/07/09/09:37:16.932487,4432,1499564236,932214021,0,"(-4606, -6505, 7419, 12241)","(-694, 1721, 565)"
2017/07/09/09:37:16.947249,4433,1499564236,947125911,0,"(-4543, -6563, 7369, 12264)","(-733, 1750, 595)"
2017/07/09/09:37:16.969757,4434,1499564236,969552040,0,"(-4484, -6615, 7310, 12293)","(-766, 1728, 571)"
2017/07/09/09:37:16.992661,4435,1499564236,992434024,0,"(-4428, -6666, 7260, 12316)","(-774, 1695, 534)"
2017/07/09/09:37:17.007409,4436,1499564237,7164001,0,"(-4379, -6704, 7207, 12343)","(-749, 1728, 551)"
2017/07/09/09:37:17.029621,4437,1499564237,29530048,0,"(-4337, -6737, 7147, 12376)","(-782, 1731, 564)"
2017/07/09/09:37:17.052077,4438,1499564237,51964998,0,"(-4295, -6766, 7086, 12410)","(-791, 1686, 590)"
2017/07/09/09:37:17.069271,4439,1499564237,69056987,0,"(-4255, -6793, 7034, 12438)","(-797, 1673, 570)"
2017/07/09/09:37:17.090143,4440,1499564237,89977979,0,"(-4221, -6818, 6985, 12464)","(-828, 1709, 528)"
2017/07/09/09:37:17.112318,4441,1499564237,112060070,0,"(-4189, -6842, 6934, 12489)","(-849, 1708, 579)"
2017/07/09/09:37:17.127477,4442,1499564237,127073049,0,"(-4153, -6859, 6882, 12521)","(-852, 1708, 567)"
2017/07/09/09:37:17.158220,4443,1499564237,157903909,0,"(-4117, -6871, 6822, 12559)","(-886, 1669, 646)"
2017/07/09/09:37:17.172468,4444,1499564237,172238111,0,"(-4077, -6892, 6766, 12591)","(-919, 1651, 635)"
2017/07/09/09:37:17.187259,4445,1499564237,187024116,0,"(-4043, -6914, 6719, 12615)","(-925, 1696, 601)"
2017/07/09/09:37:17.210165,4446,1499564237,209919929,0,"(-4015, -6927, 6660, 12648)","(-926, 1674, 628)"
2017/07/09/09:37:17.232322,4447,1499564237,232152938,0,"(-3981, -6938, 6603, 12683)","(-998, 1659, 607)"
2017/07/09/09:37:17.247235,4448,1499564237,247051954,0,"(-3937, -6944, 6558, 12716)","(-997, 1615, 645)"
2017/07/09/09:37:17.270117,4449,1499564237,269720077,0,"(-3914, -6949, 6509, 12746)","(-905, 1651, 671)"
2017/07/09/09:37:17.292503,4450,1499564237,292327880,0,"(-3910, -6944, 6432, 12789)","(-957, 1662, 687)"
2017/07/09/09:37:17.307233,4451,1499564237,307111024,0,"(-3898, -6935, 6343, 12841)","(-1040, 1525, 669)"
2017/07/09/09:37:17.331203,4452,1499564237,331139087,0,"(-3856, -6926, 6283, 12888)","(-1075, 1463, 673)"
2017/07/09/09:37:17.352770,4453,1499564237,352520942,0,"(-3827, -6920, 6238, 12922)","(-897, 1596, 714)"
2017/07/09/09:37:17.367773,4454,1499564237,367479085,0,"(-3830, -6901, 6175, 12962)","(-935, 1648, 737)"
2017/07/09/09:37:17.389764,4455,1499564237,389520883,0,"(-3818, -6881, 6088, 13017)","(-1052, 1448, 766)"
2017/07/09/09:37:17.412471,4456,1499564237,412199020,0,"(-3770, -6864, 6027, 13068)","(-1093, 1500, 679)"
2017/07/09/09:37:17.435026,4457,1499564237,434871912,0,"(-3739, -6833, 5990, 13111)","(-878, 1549, 773)"
2017/07/09/09:37:17.458661,4458,1499564237,457865953,0,"(-3740, -6797, 5925, 13158)","(-868, 1592, 821)"
2017/07/09/09:37:17.472457,4459,1499564237,472162008,0,"(-3740, -6767, 5848, 13208)","(-1049, 1452, 804)"
2017/07/09/09:37:17.487450,4460,1499564237,487190008,0,"(-3719, -6736, 5775, 13262)","(-1151, 1484, 825)"
2017/07/09/09:37:17.509830,4461,1499564237,509663105,0,"(-3682, -6689, 5713, 13322)","(-1125, 1490, 815)"
2017/07/09/09:37:17.532289,4462,1499564237,532175064,0,"(-3674, -6624, 5663, 13378)","(-966, 1491, 867)"
2017/07/09/09:37:17.554831,4463,1499564237,554702997,0,"(-3691, -6553, 5598, 13436)","(-910, 1578, 895)"
2017/07/09/09:37:17.569780,4464,1499564237,569648981,0,"(-3714, -6478, 5488, 13511)","(-1003, 1444, 955)"
2017/07/09/09:37:17.592323,4465,1499564237,592159986,0,"(-3696, -6410, 5398, 13585)","(-1086, 1300, 922)"
2017/07/09/09:37:17.614801,4466,1499564237,614518880,0,"(-3680, -6351, 5347, 13637)","(-907, 1357, 875)"
2017/07/09/09:37:17.636006,4467,1499564237,635675907,0,"(-3706, -6281, 5306, 13678)","(-830, 1489, 1043)"
2017/07/09/09:37:17.652586,4468,1499564237,652484893,0,"(-3719, -6221, 5241, 13727)","(-949, 1357, 1083)"
2017/07/09/09:37:17.675043,4469,1499564237,674783945,0,"(-3694, -6173, 5165, 13784)","(-1131, 1337, 1074)"
2017/07/09/09:37:17.689638,4470,1499564237,689538002,0,"(-3655, -6101, 5110, 13847)","(-1102, 1431, 1026)"
2017/07/09/09:37:17.713774,4471,1499564237,713633060,0,"(-3650, -6012, 5064, 13904)","(-867, 1450, 985)"
2017/07/09/09:37:17.734793,4472,1499564237,734556913,0,"(-3665, -5923, 5008, 13958)","(-801, 1303, 1105)"
2017/07/09/09:37:17.749963,4473,1499564237,749824047,0,"(-3644, -5851, 4965, 14010)","(-997, 1257, 1118)"
2017/07/09/09:37:17.772200,4474,1499564237,772037982,0,"(-3606, -5765, 4941, 14063)","(-1004, 1392, 1199)"
2017/07/09/09:37:17.795332,4475,1499564237,795006990,0,"(-3600, -5663, 4912, 14116)","(-889, 1464, 1117)"
2017/07/09/09:37:17.809752,4476,1499564237,809667110,0,"(-3607, -5570, 4861, 14169)","(-858, 1254, 1218)"
2017/07/09/09:37:17.832233,4477,1499564237,832077980,0,"(-3583, -5490, 4838, 14214)","(-922, 1147, 1190)"
2017/07/09/09:37:17.854661,4478,1499564237,854561090,0,"(-3552, -5412, 4871, 14241)","(-848, 1439, 1266)"
2017/07/09/09:37:17.870311,4479,1499564237,869985103,0,"(-3548, -5335, 4882, 14267)","(-845, 1496, 1284)"
2017/07/09/09:37:17.892884,4480,1499564237,892579078,0,"(-3548, -5277, 4855, 14298)","(-894, 1369, 1233)"
2017/07/09/09:37:17.914829,4481,1499564237,914549112,0,"(-3532, -5211, 4819, 14338)","(-973, 1258, 1231)"
2017/07/09/09:37:17.929809,4482,1499564237,929579973,0,"(-3521, -5122, 4807, 14377)","(-730, 1264, 1302)"
2017/07/09/09:37:17.952174,4483,1499564237,952080011,0,"(-3504, -5063, 4816, 14399)","(-738, 1252, 1339)"
2017/07/09/09:37:17.976915,4484,1499564237,976814031,0,"(-3478, -5021, 4811, 14421)","(-892, 1386, 1232)"
2017/07/09/09:37:17.989874,4485,1499564237,989564895,0,"(-3452, -4945, 4776, 14466)","(-790, 1337, 1247)"
2017/07/09/09:37:18.012596,4486,1499564238,12392044,0,"(-3449, -4859, 4737, 14508)","(-647, 1254, 1208)"
2017/07/09/09:37:18.034818,4487,1499564238,34646987,0,"(-3457, -4794, 4696, 14541)","(-643, 1082, 1338)"
2017/07/09/09:37:18.050863,4488,1499564238,50800085,0,"(-3440, -4750, 4666, 14569)","(-780, 1114, 1331)"
2017/07/09/09:37:18.072338,4489,1499564238,72056055,0,"(-3421, -4694, 4638, 14600)","(-759, 1251, 1380)"
2017/07/09/09:37:18.095339,4490,1499564238,95031023,0,"(-3429, -4625, 4601, 14632)","(-716, 1249, 1271)"
2017/07/09/09:37:18.110287,4491,1499564238,109942913,0,"(-3447, -4562, 4579, 14655)","(-572, 1057, 1321)"
2017/07/09/09:37:18.132334,4492,1499564238,132074117,0,"(-3442, -4535, 4587, 14662)","(-619, 1119, 1271)"
2017/07/09/09:37:18.154707,4493,1499564238,154512882,0,"(-3432, -4514, 4603, 14666)","(-714, 1395, 1350)"
2017/07/09/09:37:18.169791,4494,1499564238,169619083,0,"(-3457, -4480, 4557, 14685)","(-642, 1365, 1358)"
2017/07/09/09:37:18.192531,4495,1499564238,192352056,0,"(-3484, -4441, 4473, 14716)","(-628, 1031, 1389)"
2017/07/09/09:37:18.214796,4496,1499564238,214561939,0,"(-3473, -4429, 4454, 14728)","(-683, 976, 1381)"
2017/07/09/09:37:18.229846,4497,1499564238,229665994,0,"(-3460, -4432, 4497, 14717)","(-721, 1376, 1484)"
2017/07/09/09:37:18.252400,4498,1499564238,252113103,0,"(-3471, -4423, 4492, 14719)","(-789, 1333, 1503)"
2017/07/09/09:37:18.274721,4499,1499564238,274544000,0,"(-3475, -4406, 4461, 14732)","(-710, 1102, 1432)"
2017/07/09/09:37:18.289610,4500,1499564238,289525985,0,"(-3478, -4397, 4436, 14742)","(-532, 1218, 1398)"
2017/07/09/09:37:18.312777,4501,1499564238,312613010,0,"(-3484, -4401, 4402, 14749)","(-679, 1221, 1406)"
