time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/09:38:54.215153,87175,1499564334,214900016,0,571,171,74,47,38,203,122,172
2017/07/09/09:38:54.238275,87176,1499564334,238039970,0,551,165,73,46,39,193,141,172
2017/07/09/09:38:54.260568,87177,1499564334,260365009,0,603,170,73,44,42,192,150,181
2017/07/09/09:38:54.275846,87178,1499564334,275233983,0,524,163,72,44,45,200,150,170
2017/07/09/09:38:54.297510,87179,1499564334,297301054,0,454,117,62,49,47,206,128,124
2017/07/09/09:38:54.319950,87180,1499564334,319780111,0,478,144,62,46,53,212,158,140
2017/07/09/09:38:54.334926,87181,1499564334,334631919,0,507,147,59,42,48,167,136,136
2017/07/09/09:38:54.365236,87182,1499564334,364940881,0,526,167,67,45,46,178,132,144
2017/07/09/09:38:54.381613,87183,1499564334,380019903,0,556,171,67,45,47,197,134,146
2017/07/09/09:38:54.395012,87184,1499564334,394776105,0,569,168,67,43,43,180,132,149
2017/07/09/09:38:54.417892,87185,1499564334,417566061,0,581,158,67,45,40,222,103,142
2017/07/09/09:38:54.448092,87186,1499564334,447863101,0,558,160,69,45,42,258,117,146
2017/07/09/09:38:54.454907,87187,1499564334,454715013,0,505,148,67,50,44,247,133,147
2017/07/09/09:38:54.477956,87188,1499564334,477552890,0,545,169,80,54,43,229,129,162
2017/07/09/09:38:54.500021,87189,1499564334,499775886,0,593,177,79,58,45,231,128,169
2017/07/09/09:38:54.514902,87190,1499564334,514718055,0,553,166,81,62,44,182,120,170
2017/07/09/09:38:54.537443,87191,1499564334,537233114,0,529,153,78,64,45,167,124,164
2017/07/09/09:38:54.568310,87192,1499564334,568072080,0,536,143,71,57,43,163,98,157
2017/07/09/09:38:54.574848,87193,1499564334,574630022,0,449,112,67,57,45,154,96,151
2017/07/09/09:38:54.597311,87194,1499564334,597162961,0,356,91,70,53,43,159,100,135
2017/07/09/09:38:54.620196,87195,1499564334,619870901,0,348,105,65,47,44,185,141,156
2017/07/09/09:38:54.638338,87196,1499564334,636487960,0,357,127,71,52,42,164,128,165
2017/07/09/09:38:54.658014,87197,1499564334,657705068,0,371,140,78,53,48,189,160,188
2017/07/09/09:38:54.679945,87198,1499564334,679733991,0,405,140,72,52,48,211,175,186
2017/07/09/09:38:54.696374,87199,1499564334,696222066,0,450,158,71,52,49,204,175,217
2017/07/09/09:38:54.717609,87200,1499564334,717520952,0,483,158,80,56,51,183,144,220
2017/07/09/09:38:54.740155,87201,1499564334,739908933,0,499,150,75,55,55,164,147,231
2017/07/09/09:38:54.756151,87202,1499564334,756078958,0,487,142,75,58,53,177,120,224
2017/07/09/09:38:54.777657,87203,1499564334,777276039,0,514,152,76,58,52,181,105,229
2017/07/09/09:38:54.801904,87204,1499564334,801743030,0,501,144,75,60,56,213,101,214
2017/07/09/09:38:54.816412,87205,1499564334,816077947,0,514,145,65,58,59,215,102,197
2017/07/09/09:38:54.838733,87206,1499564334,838576078,0,549,155,71,60,62,228,107,191
2017/07/09/09:38:54.859999,87207,1499564334,859793901,0,552,159,68,67,62,200,107,193
2017/07/09/09:38:54.876194,87208,1499564334,876122951,0,687,250,94,123,127,241,148,295
2017/07/09/09:38:54.900405,87209,1499564334,900160074,0,712,256,97,131,132,236,158,317
2017/07/09/09:38:54.919749,87210,1499564334,919651985,0,726,275,105,134,135,233,161,341
2017/07/09/09:38:54.936904,87211,1499564334,936721086,0,742,277,112,138,137,222,158,361
2017/07/09/09:38:54.957484,87212,1499564334,957350015,0,788,295,120,134,136,219,152,372
2017/07/09/09:38:54.979848,87213,1499564334,979708909,0,679,239,109,93,85,168,129,301
2017/07/09/09:38:54.996479,87214,1499564334,996288061,0,731,246,115,86,81,164,130,324
2017/07/09/09:38:55.017512,87215,1499564335,17328023,0,681,223,115,98,92,166,133,308
2017/07/09/09:38:55.040695,87216,1499564335,39673089,0,667,227,117,95,89,197,135,361
2017/07/09/09:38:55.064002,87217,1499564335,63770055,0,650,223,112,96,89,209,133,365
2017/07/09/09:38:55.077982,87218,1499564335,77554941,0,611,223,116,98,89,188,126,410
2017/07/09/09:38:55.100115,87219,1499564335,99966049,0,585,255,127,124,119,187,123,409
2017/07/09/09:38:55.116442,87220,1499564335,116270065,0,639,268,130,114,108,191,123,414
2017/07/09/09:38:55.137139,87221,1499564335,137017965,0,638,263,127,122,114,158,122,367
2017/07/09/09:38:55.160370,87222,1499564335,160058975,0,593,253,127,125,119,143,135,396
2017/07/09/09:38:55.182824,87223,1499564335,182424068,0,580,235,121,123,119,147,140,359
2017/07/09/09:38:55.197640,87224,1499564335,197470903,0,523,188,117,103,90,135,141,381
2017/07/09/09:38:55.219904,87225,1499564335,219727993,0,513,179,118,104,91,115,143,373
2017/07/09/09:38:55.242555,87226,1499564335,242278099,0,444,208,127,104,90,114,158,367
2017/07/09/09:38:55.257561,87227,1499564335,257304906,0,471,201,123,100,84,112,154,329
2017/07/09/09:38:55.279876,87228,1499564335,279707908,0,499,200,117,102,87,124,137,334
2017/07/09/09:38:55.302455,87229,1499564335,302166938,0,493,202,102,96,88,104,127,275
2017/07/09/09:38:55.317701,87230,1499564335,317491054,0,444,191,95,93,88,114,124,308
2017/07/09/09:38:55.340040,87231,1499564335,339826107,0,430,143,71,77,79,148,113,316
2017/07/09/09:38:55.362464,87232,1499564335,362205028,0,390,136,74,75,79,148,112,308
2017/07/09/09:38:55.385475,87233,1499564335,385090112,0,383,140,73,79,85,156,118,293
2017/07/09/09:38:55.400322,87234,1499564335,400028944,0,437,166,73,81,83,157,123,314
2017/07/09/09:38:55.422569,87235,1499564335,422395944,0,527,190,68,80,82,167,120,286
2017/07/09/09:38:55.437449,87236,1499564335,437267065,0,603,215,66,81,88,208,110,264
2017/07/09/09:38:55.460132,87237,1499564335,459903001,0,611,218,75,84,89,208,103,284
2017/07/09/09:38:55.482690,87238,1499564335,482297897,0,613,220,80,73,77,192,94,296
2017/07/09/09:38:55.497986,87239,1499564335,497716903,0,607,199,79,64,66,195,100,264
2017/07/09/09:38:55.519828,87240,1499564335,519654989,0,541,173,81,70,68,211,104,320
2017/07/09/09:38:55.542244,87241,1499564335,542131900,0,514,156,83,79,69,150,144,354
2017/07/09/09:38:55.557898,87242,1499564335,557638883,0,525,182,88,85,73,163,153,370
2017/07/09/09:38:55.580301,87243,1499564335,580010890,0,503,174,96,91,75,168,152,351
2017/07/09/09:38:55.602523,87244,1499564335,602143049,0,471,164,97,94,80,178,148,363
2017/07/09/09:38:55.617643,87245,1499564335,617312908,0,475,191,105,96,83,142,146,340
2017/07/09/09:38:55.640444,87246,1499564335,640269041,0,438,204,118,105,88,132,107,315
2017/07/09/09:38:55.662701,87247,1499564335,662516117,0,435,181,108,97,84,114,93,281
2017/07/09/09:38:55.677338,87248,1499564335,677093029,0,509,200,103,94,88,136,138,287
2017/07/09/09:38:55.700507,87249,1499564335,700203895,0,467,199,99,90,85,117,137,264
2017/07/09/09:38:55.722490,87250,1499564335,722291946,0,433,170,88,83,79,118,136,214
2017/07/09/09:38:55.737279,87251,1499564335,737132072,0,386,144,70,64,66,113,136,206
2017/07/09/09:38:55.760301,87252,1499564335,759962081,0,380,154,69,68,81,123,143,206
2017/07/09/09:38:55.782650,87253,1499564335,782449960,0,277,140,64,66,75,86,105,218
2017/07/09/09:38:55.797830,87254,1499564335,797353029,0,269,153,70,68,81,86,109,229
2017/07/09/09:38:55.819687,87255,1499564335,819592952,0,299,160,75,78,86,87,104,253
2017/07/09/09:38:55.842959,87256,1499564335,842607975,0,326,153,75,78,87,135,121,237
2017/07/09/09:38:55.859090,87257,1499564335,858916997,0,302,144,77,81,75,130,129,251
2017/07/09/09:38:55.880046,87258,1499564335,879754066,0,308,134,75,79,71,132,133,272
2017/07/09/09:38:55.902735,87259,1499564335,902539968,0,322,132,78,80,68,132,131,278
2017/07/09/09:38:55.917979,87260,1499564335,917583942,0,294,131,76,71,90,133,129,286
2017/07/09/09:38:55.939996,87261,1499564335,939832925,0,259,130,72,79,133,90,126,293
2017/07/09/09:38:55.962307,87262,1499564335,962104082,0,252,122,71,73,141,97,132,312
2017/07/09/09:38:55.977608,87263,1499564335,977382898,0,295,124,68,77,150,159,181,311
2017/07/09/09:38:56.000312,87264,1499564335,999917984,0,292,120,62,77,151,162,188,314
2017/07/09/09:38:56.024378,87265,1499564336,24219036,0,288,115,61,74,162,162,196,286
2017/07/09/09:38:56.037587,87266,1499564336,37401914,0,345,161,67,75,199,173,236,297
2017/07/09/09:38:56.060323,87267,1499564336,60007095,0,414,188,78,73,202,166,233,258
2017/07/09/09:38:56.082493,87268,1499564336,82325935,0,379,189,91,83,246,126,221,235
2017/07/09/09:38:56.097609,87269,1499564336,97356081,0,389,193,90,94,301,173,262,248
2017/07/09/09:38:56.121368,87270,1499564336,121118068,0,436,201,93,109,309,181,278,271
2017/07/09/09:38:56.142764,87271,1499564336,142307996,0,399,221,93,121,319,182,259,275
2017/07/09/09:38:56.165302,87272,1499564336,165081024,0,309,199,84,124,392,199,276,306
