time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:32:43.287519,2509,1499563963,287424087,0, -6398, -4645, 7874, 11997 , -91, 1785, 796 
2017/07/09/09:32:43.309047,2510,1499563963,308897018,0, -6372, -4740, 7848, 11990 , -118, 1808, 725 
2017/07/09/09:32:43.324332,2511,1499563963,324141025,0, -6344, -4847, 7834, 11972 , -153, 1926, 725 
2017/07/09/09:32:43.346474,2512,1499563963,346363067,0, -6329, -4939, 7795, 11967 , -181, 1911, 742 
2017/07/09/09:32:43.368989,2513,1499563963,368874073,0, -6323, -5015, 7734, 11978 , -186, 1858, 763 
2017/07/09/09:32:43.386427,2514,1499563963,386226892,0, -6313, -5101, 7682, 11981 , -222, 1773, 766 
2017/07/09/09:32:43.406524,2515,1499563963,406385898,0, -6297, -5201, 7641, 11972 , -244, 1849, 749 
2017/07/09/09:32:43.429008,2516,1499563963,428817987,0, -6283, -5292, 7591, 11971 , -296, 1936, 722 
2017/07/09/09:32:43.452016,2517,1499563963,451689958,0, -6273, -5374, 7526, 11981 , -305, 1819, 782 
2017/07/09/09:32:43.466938,2518,1499563963,466624021,0, -6262, -5460, 7466, 11986 , -352, 1776, 756 
2017/07/09/09:32:43.489020,2519,1499563963,488871097,0, -6234, -5559, 7422, 11982 , -411, 1823, 692 
2017/07/09/09:32:43.505646,2520,1499563963,505533933,0, -6212, -5648, 7373, 11982 , -388, 1865, 752 
2017/07/09/09:32:43.526846,2521,1499563963,526629924,0, -6191, -5737, 7316, 11986 , -361, 1843, 715 
2017/07/09/09:32:43.549017,2522,1499563963,548855066,0, -6169, -5828, 7257, 11989 , -444, 1865, 692 
2017/07/09/09:32:43.563912,2523,1499563963,563788890,0, -6145, -5922, 7196, 11992 , -527, 1840, 697 
2017/07/09/09:32:43.586957,2524,1499563963,586715936,0, -6119, -6005, 7143, 11996 , -462, 1819, 703 
2017/07/09/09:32:43.609323,2525,1499563963,609123945,0, -6101, -6084, 7081, 12002 , -489, 1816, 757 
