time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/09:38:02.862812,84614,1499564282,862487077,0,368,111,55,42,49,145,93,73
2017/07/09/09:38:02.877473,84615,1499564282,877206087,0,405,109,49,41,49,150,106,88
2017/07/09/09:38:02.900072,84616,1499564282,899806976,0,425,105,47,41,45,129,89,96
2017/07/09/09:38:02.930912,84617,1499564282,930697917,0,460,107,49,44,42,161,105,102
2017/07/09/09:38:02.938226,84618,1499564282,937602043,0,392,91,45,44,34,158,103,103
2017/07/09/09:38:02.959982,84619,1499564282,959748029,0,386,88,53,43,33,161,106,103
2017/07/09/09:38:02.982502,84620,1499564282,982048034,0,390,97,57,44,31,161,97,108
2017/07/09/09:38:02.997446,84621,1499564282,997107982,0,388,109,68,46,34,156,107,131
2017/07/09/09:38:03.020945,84622,1499564283,20876884,0,409,129,66,44,33,133,94,134
2017/07/09/09:38:03.042193,84623,1499564283,42027950,0,404,146,65,43,34,191,102,141
2017/07/09/09:38:03.064750,84624,1499564283,64591884,0,454,152,61,47,54,217,102,142
2017/07/09/09:38:03.080305,84625,1499564283,79983949,0,439,149,62,51,57,224,115,132
2017/07/09/09:38:03.102914,84626,1499564283,102570056,0,445,142,52,49,58,262,107,100
2017/07/09/09:38:03.125161,84627,1499564283,124866008,0,470,146,61,48,58,260,106,105
2017/07/09/09:38:03.139749,84628,1499564283,139580965,0,519,133,68,49,60,238,111,94
2017/07/09/09:38:03.162257,84629,1499564283,162081003,0,521,146,74,49,44,235,125,120
2017/07/09/09:38:03.185039,84630,1499564283,184802055,0,508,148,76,52,50,259,119,124
2017/07/09/09:38:03.199765,84631,1499564283,199568986,0,556,147,74,57,54,217,126,138
2017/07/09/09:38:03.222706,84632,1499564283,222418069,0,523,150,81,62,61,242,141,155
2017/07/09/09:38:03.245002,84633,1499564283,244544029,0,532,164,78,65,62,251,154,176
2017/07/09/09:38:03.259765,84634,1499564283,259650945,0,550,155,73,64,68,240,146,169
2017/07/09/09:38:03.283861,84635,1499564283,283628940,0,613,164,81,63,65,224,182,191
2017/07/09/09:38:03.305327,84636,1499564283,305145025,0,665,178,82,59,62,227,181,206
2017/07/09/09:38:03.319948,84637,1499564283,319806098,0,684,175,72,63,62,200,192,214
2017/07/09/09:38:03.342099,84638,1499564283,341973066,0,722,185,79,63,61,166,179,222
2017/07/09/09:38:03.365044,84639,1499564283,364705085,0,718,207,83,66,58,151,185,248
2017/07/09/09:38:03.380072,84640,1499564283,379827022,0,776,236,79,67,63,172,165,262
2017/07/09/09:38:03.402204,84641,1499564283,402061939,0,704,231,78,77,70,176,167,268
2017/07/09/09:38:03.424887,84642,1499564283,424566030,0,726,233,87,73,73,176,161,286
2017/07/09/09:38:03.440721,84643,1499564283,440402030,0,707,219,91,82,83,202,156,296
2017/07/09/09:38:03.462398,84644,1499564283,462198972,0,771,219,101,88,94,227,154,287
2017/07/09/09:38:03.484613,84645,1499564283,484504938,0,668,183,98,86,90,199,143,265
2017/07/09/09:38:03.507480,84646,1499564283,507142066,0,659,184,108,81,84,203,155,252
2017/07/09/09:38:03.522576,84647,1499564283,522293090,0,687,182,107,79,81,252,145,227
2017/07/09/09:38:03.547030,84648,1499564283,544676065,0,680,182,101,71,75,233,149,214
2017/07/09/09:38:03.559873,84649,1499564283,559578895,0,684,177,110,73,65,210,158,230
2017/07/09/09:38:03.582993,84650,1499564283,582390069,0,690,198,121,72,72,228,150,245
2017/07/09/09:38:03.605430,84651,1499564283,605089902,0,753,203,114,71,78,249,153,249
2017/07/09/09:38:03.619973,84652,1499564283,619749069,0,687,195,108,70,74,193,143,260
2017/07/09/09:38:03.642272,84653,1499564283,642038106,0,680,203,111,72,75,192,137,258
2017/07/09/09:38:03.665022,84654,1499564283,664781093,0,596,191,102,64,76,196,118,254
2017/07/09/09:38:03.687622,84655,1499564283,687120914,0,654,197,92,70,76,195,139,286
2017/07/09/09:38:03.702133,84656,1499564283,702039957,0,598,197,100,85,84,154,119,301
2017/07/09/09:38:03.726346,84657,1499564283,725863933,0,652,206,102,89,86,156,131,314
2017/07/09/09:38:03.742263,84658,1499564283,739898920,0,614,199,108,95,90,159,137,316
2017/07/09/09:38:03.762721,84659,1499564283,762365102,0,611,204,114,103,88,157,141,323
2017/07/09/09:38:03.784717,84660,1499564283,784550905,0,558,175,111,104,90,251,135,304
2017/07/09/09:38:03.801184,84661,1499564283,800059080,0,569,185,108,94,84,271,141,313
2017/07/09/09:38:03.822698,84662,1499564283,822473049,0,512,200,119,99,90,275,142,319
2017/07/09/09:38:03.846445,84663,1499564283,846287965,0,649,227,127,117,94,275,141,347
2017/07/09/09:38:03.859820,84664,1499564283,859591960,0,638,231,118,107,91,273,137,371
2017/07/09/09:38:03.882412,84665,1499564283,882150888,0,671,245,130,116,99,222,140,375
2017/07/09/09:38:03.904909,84666,1499564283,904732942,0,650,248,136,120,101,208,158,418
2017/07/09/09:38:03.919814,84667,1499564283,919647932,0,637,245,137,123,104,203,151,414
2017/07/09/09:38:03.942407,84668,1499564283,942104101,0,530,237,124,113,105,216,156,396
2017/07/09/09:38:03.965095,84669,1499564283,964853048,0,528,227,123,121,114,237,218,372
2017/07/09/09:38:03.980531,84670,1499564283,980087995,0,494,218,120,111,103,196,212,351
2017/07/09/09:38:04.002469,84671,1499564284,2204895,0,472,213,122,104,97,183,196,266
2017/07/09/09:38:04.025284,84672,1499564284,24991989,0,511,207,133,101,90,185,207,293
2017/07/09/09:38:04.040311,84673,1499564284,39846897,0,468,187,144,89,79,202,226,282
