time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:32:24.378871,2352,1499563944,378752946,0,"(-5973, -6112, 6407, 12424)","(-534, 1757, 887)"
2017/07/09/09:32:24.401804,2353,1499563944,401611089,0,"(-5920, -6185, 6377, 12428)","(-564, 1767, 817)"
2017/07/09/09:32:24.432147,2354,1499563944,432022094,0,"(-5882, -6242, 6343, 12435)","(-587, 1696, 809)"
2017/07/09/09:32:24.438825,2355,1499563944,438694000,0,"(-5844, -6289, 6302, 12451)","(-570, 1680, 820)"
2017/07/09/09:32:24.461599,2356,1499563944,461487054,0,"(-5799, -6341, 6260, 12466)","(-629, 1610, 865)"
2017/07/09/09:32:24.484966,2357,1499563944,484703063,0,"(-5741, -6400, 6238, 12474)","(-666, 1593, 813)"
2017/07/09/09:32:24.499066,2358,1499563944,498805999,0,"(-5687, -6459, 6230, 12472)","(-663, 1689, 764)"
2017/07/09/09:32:24.521366,2359,1499563944,521217107,0,"(-5641, -6503, 6217, 12476)","(-646, 1712, 721)"
2017/07/09/09:32:24.545113,2360,1499563944,544842958,0,"(-5607, -6534, 6182, 12494)","(-624, 1698, 777)"
2017/07/09/09:32:24.559092,2361,1499563944,558983087,0,"(-5566, -6564, 6145, 12514)","(-650, 1592, 787)"
2017/07/09/09:32:24.582782,2362,1499563944,581979990,0,"(-5523, -6606, 6115, 12526)","(-680, 1589, 801)"
2017/07/09/09:32:24.605046,2363,1499563944,604818105,0,"(-5467, -6656, 6100, 12531)","(-816, 1643, 765)"
2017/07/09/09:32:24.619154,2364,1499563944,618921041,0,"(-5422, -6684, 6083, 12544)","(-780, 1691, 767)"
2017/07/09/09:32:24.641372,2365,1499563944,641251087,0,"(-5388, -6707, 6052, 12561)","(-785, 1687, 793)"
2017/07/09/09:32:24.664761,2366,1499563944,664511919,0,"(-5352, -6736, 6009, 12582)","(-863, 1662, 792)"
2017/07/09/09:32:24.679699,2367,1499563944,679513931,0,"(-5303, -6764, 5976, 12603)","(-895, 1597, 722)"
2017/07/09/09:32:24.701641,2368,1499563944,701407909,0,"(-5258, -6786, 5950, 12622)","(-861, 1623, 803)"
2017/07/09/09:32:24.724641,2369,1499563944,724551916,0,"(-5222, -6807, 5928, 12636)","(-905, 1730, 799)"
2017/07/09/09:32:24.739257,2370,1499563944,739021062,0,"(-5199, -6820, 5887, 12658)","(-916, 1740, 759)"
2017/07/09/09:32:24.761647,2371,1499563944,761452913,0,"(-5180, -6821, 5823, 12695)","(-892, 1575, 821)"
2017/07/09/09:32:24.784580,2372,1499563944,784466981,0,"(-5153, -6828, 5771, 12726)","(-983, 1550, 760)"
2017/07/09/09:32:24.799048,2373,1499563944,798871994,0,"(-5122, -6837, 5742, 12747)","(-977, 1610, 792)"
2017/07/09/09:32:24.822062,2374,1499563944,821831941,0,"(-5095, -6829, 5704, 12779)","(-975, 1654, 849)"
2017/07/09/09:32:24.844836,2375,1499563944,844706058,0,"(-5063, -6819, 5652, 12820)","(-895, 1548, 875)"
2017/07/09/09:32:24.860438,2376,1499563944,860172986,0,"(-5023, -6821, 5603, 12856)","(-1027, 1526, 772)"
2017/07/09/09:32:24.881860,2377,1499563944,881633043,0,"(-4990, -6813, 5576, 12885)","(-957, 1555, 789)"
2017/07/09/09:32:24.904838,2378,1499563944,904625892,0,"(-4965, -6789, 5541, 12922)","(-882, 1565, 841)"
2017/07/09/09:32:24.918913,2379,1499563944,918761968,0,"(-4932, -6761, 5508, 12964)","(-900, 1507, 895)"
2017/07/09/09:32:24.941477,2380,1499563944,941313982,0,"(-4869, -6746, 5497, 13000)","(-1057, 1523, 855)"
2017/07/09/09:32:24.972423,2381,1499563944,972217082,0,"(-4832, -6724, 5493, 13027)","(-971, 1617, 817)"
2017/07/09/09:32:24.979019,2382,1499563944,978866100,0,"(-4834, -6679, 5468, 13059)","(-744, 1540, 866)"
