time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/09:37:42.027271,83575,1499564262,27065992,0,374,122,56,33,47,202,93,118
2017/07/09/09:37:42.042312,83576,1499564262,42110919,0,397,105,53,31,44,184,90,111
2017/07/09/09:37:42.064592,83577,1499564262,64408063,0,433,107,51,32,44,185,86,103
2017/07/09/09:37:42.087748,83578,1499564262,87481021,0,420,98,46,28,32,124,90,95
2017/07/09/09:37:42.102556,83579,1499564262,102330923,0,441,116,53,33,43,218,114,96
2017/07/09/09:37:42.124787,83580,1499564262,124551057,0,458,106,49,32,40,212,114,90
2017/07/09/09:37:42.147572,83581,1499564262,147229909,0,400,105,50,33,42,228,118,89
2017/07/09/09:37:42.162639,83582,1499564262,162456035,0,406,119,56,38,44,245,133,96
2017/07/09/09:37:42.185030,83583,1499564262,184830904,0,443,121,57,39,45,241,134,97
2017/07/09/09:37:42.207131,83584,1499564262,206980943,0,461,126,61,37,34,158,122,115
2017/07/09/09:37:42.222538,83585,1499564262,222261905,0,446,140,70,44,39,211,131,128
2017/07/09/09:37:42.245071,83586,1499564262,244805097,0,490,154,72,46,43,220,119,126
2017/07/09/09:37:42.267511,83587,1499564262,267267942,0,436,143,71,44,41,203,104,127
2017/07/09/09:37:42.289692,83588,1499564262,289490938,0,403,147,72,46,45,213,99,127
2017/07/09/09:37:42.306763,83589,1499564262,306452035,0,399,147,68,53,48,211,104,130
2017/07/09/09:37:42.327500,83590,1499564262,327300071,0,395,137,60,53,49,218,92,130
2017/07/09/09:37:42.349603,83591,1499564262,349495887,0,401,132,56,54,49,193,102,142
2017/07/09/09:37:42.364465,83592,1499564262,364345073,0,416,145,52,52,53,210,113,148
2017/07/09/09:37:42.387358,83593,1499564262,387106895,0,442,141,51,52,49,203,112,143
2017/07/09/09:37:42.409970,83594,1499564262,409786939,0,422,126,47,46,49,209,100,131
2017/07/09/09:37:42.424627,83595,1499564262,424437999,0,542,132,49,41,44,152,105,132
2017/07/09/09:37:42.447406,83596,1499564262,447141885,0,505,135,62,47,52,177,123,156
