time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/09:29:42.770251,217102,1499563785,566989301,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.2826359601678875, 1.045024411746938, -0.5951845456995405, -0.9476166317162144, -0.26691265709206197, 1.3027331841116876, 1.8407769454624965, 0.048703890015361885, 1.8545827725534652, -0.9476166317162144, -1.4162477624152083, 0.07286408742455715, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, -0.0019634954081253035, 0.012959069693627005, 0.011388273367126762, -0.6220353452940962, 0.09346238142676445, 0.010995574285501701, 0.004319689897875668, -0.018064157754752792, 0.00510508806112579, 0.0047123889795007284, -0.0007853981632501215, -0.008246680714126275, 0.0011780972448751821, -0.014529866020127248, -0.012566370612001944, 0.0)","(0.0, 0.0, 2.636, -15.424, 0.06, -23.624, -0.032, -0.224, 0.28, 1.196, -14.472, 1.868, -21.888, 0.412, 0.508, 0.0, -20.48)"
2017/07/09/09:29:42.775246,125334,1499563785,574000128,,['l_gripper_l_finger_joint'],"(0.0019583761068433523,)","(0.0,)","(0.0,)"
2017/07/09/09:29:42.778227,125335,1499563785,576999936,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:29:42.780133,217103,1499563785,576983123,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.2834029505618302, 1.0461748973378522, -0.6017039640480536, -0.9456991557313575, -0.2665291618950906, 1.3035001745056303, 1.8415439358564392, 0.048703890015361885, 1.854199277356494, -0.9476166317162144, -1.4166312576121796, 0.07363107781849985, 1.2164467647931332, -0.1672039058795101, -12.565987119160338)","(0.0, -0.009817477040626518, 0.013744467856877126, 0.019634954081253035, -0.5992587985598427, 0.11584622907939292, 0.015707963265002428, -0.023561944897503646, -0.00510508806112579, -0.00510508806112579, 0.003926990816250607, -0.018456856836377853, 0.006675884387626033, 0.0200276531628781, -0.0027488935713754254, -0.007461282550876154, 0.0)","(0.0, 0.0, 2.668, -15.424, -0.06, -23.524, -0.04, -0.176, 0.268, 1.196, -14.472, 1.744, -21.888, 0.404, 0.5, 0.0, -20.48)"
2017/07/09/09:29:42.790117,217104,1499563785,586996884,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.28301945536485884, 1.0461748973378522, -0.6082233823965666, -0.9449321653374149, -0.26691265709206197, 1.303116679308659, 1.841160440659468, 0.04793689962141918, 1.8538157821595225, -0.9480001269131857, -1.417014752809151, 0.0732475826215285, 1.2160632695961617, -0.1672039058795101, -12.565987119160338)","(0.0, -0.0011780972448751821, 0.009032078877376396, -0.013351768775252066, -0.6365652113142235, 0.1370519794871462, 0.01060287520387664, -0.028274333877004374, -0.007853981632501214, -0.0027488935713754254, -0.005890486224375911, 0.001570796326500243, 0.012173671530376884, 0.0035342917346255468, 0.02042035224450316, -0.001570796326500243, 0.0)","(0.0, 0.0, 2.668, -15.36, -0.028, -23.46, -0.068, -0.144, 0.252, 1.26, -14.444, 1.804, -21.888, 0.432, 0.48, 0.016, -20.48)"
2017/07/09/09:29:42.800236,217105,1499563785,597001117,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.28301945536485884, 1.0457914021408807, -0.6135923151541655, -0.943014689352558, -0.2665291618950906, 1.3027331841116876, 1.840393450265525, 0.048703890015361885, 1.8545827725534652, -0.9476166317162144, -1.4166312576121796, 0.07286408742455715, 1.2172137551870759, -0.16835439147042416, -12.565987119160338)","(0.0, 0.004319689897875668, 0.02042035224450316, 0.003141592653000486, -0.6173229563145954, 0.1130973355080175, 0.007461282550876154, -0.019634954081253035, -0.023954643979128706, 0.0007853981632501215, 0.01060287520387664, 0.023561944897503646, -0.011780972448751823, -0.008246680714126275, 0.0019634954081253035, -0.003141592653000486, 0.0)","(0.0, 0.0, 2.536, -15.3, 0.0, -23.46, -0.084, -0.136, 0.296, 1.324, -14.504, 1.804, -21.888, 0.448, 0.46, 0.0, -20.48)"
2017/07/09/09:29:42.810528,217106,1499563785,607007934,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2834029505618302, 1.045024411746938, -0.6185777527147931, -0.9422476989586154, -0.2665291618950906, 1.3023496889147164, 1.8396264598715824, 0.04832039481839053, 1.854199277356494, -0.947233136519243, -1.4166312576121796, 0.07286408742455715, 1.2164467647931332, -0.16682041068253875, -12.565987119160338)","(0.0, 0.0035342917346255468, 0.0019634954081253035, -0.013744467856877126, -0.6236061416205965, 0.1130973355080175, 0.02081305132612822, -0.02552544030562895, -0.027488935713754253, 0.001570796326500243, 0.008639379795751335, -0.0011780972448751821, -0.0070685834692510935, -0.01021017612225158, 0.006283185306000972, -0.014529866020127248, 0.0)","(0.0, 0.0, 2.604, -15.112, -0.124, -23.46, -0.084, -0.096, 0.316, 1.26, -14.532, 1.652, -21.856, 0.44, 0.452, 0.008, -20.48)"
2017/07/09/09:29:42.820290,217107,1499563785,617004786,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05483981316690354, 0.2826359601678875, 1.0446409165499668, -0.6254806662602774, -0.9410972133677014, -0.2665291618950906, 1.301966193717745, 1.8388594694776397, 0.048703890015361885, 1.854199277356494, -0.948383622110157, -1.4166312576121796, 0.0724805922275858, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.0019634954081253035, 0.008639379795751335, -0.05026548244800778, -0.6114324700902196, 0.11349003458964255, -0.005497787142750851, -0.01531526418337737, -0.054192473264258384, -0.003926990816250607, 0.0, -0.0070685834692510935, 0.009424777959001457, -0.011780972448751823, 0.0035342917346255468, 0.0035342917346255468, 0.0)","(0.0, 0.0, 2.604, -14.956, -0.06, -23.428, -0.092, -0.056, 0.316, 1.168, -14.532, 1.744, -21.888, 0.456, 0.48, 0.008, -20.48)"
2017/07/09/09:29:42.825181,125336,1499563785,624000000,,['l_gripper_l_finger_joint'],"(0.0019583761068433523,)","(0.0,)","(0.0,)"
2017/07/09/09:29:42.828263,125337,1499563785,627000064,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
