time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:36:39.012419,4063,1499564199,12238025,0, -5925, -5522, 7740, 11955 , -379, 1847, 660 
2017/07/09/09:36:39.027185,4064,1499564199,27003049,0, -5908, -5616, 7698, 11947 , -381, 1807, 691 
2017/07/09/09:36:39.051594,4065,1499564199,51320075,0, -5887, -5715, 7661, 11934 , -407, 1915, 646 
2017/07/09/09:36:39.072050,4066,1499564199,71870088,0, -5867, -5804, 7617, 11929 , -398, 1940, 630 
2017/07/09/09:36:39.087230,4067,1499564199,87027072,0, -5855, -5884, 7560, 11932 , -388, 1857, 663 
2017/07/09/09:36:39.110025,4068,1499564199,109770059,0, -5844, -5965, 7491, 11940 , -433, 1821, 694 
2017/07/09/09:36:39.132036,4069,1499564199,131910085,0, -5820, -6059, 7434, 11941 , -469, 1845, 619 
2017/07/09/09:36:39.147085,4070,1499564199,146919965,0, -5794, -6148, 7381, 11941 , -470, 1880, 631 
2017/07/09/09:36:39.169626,4071,1499564199,169534921,0, -5776, -6226, 7320, 11947 , -434, 1879, 665 
2017/07/09/09:36:39.192316,4072,1499564199,192106962,0, -5766, -6301, 7245, 11958 , -458, 1828, 668 
2017/07/09/09:36:39.214751,4073,1499564199,214415073,0, -5742, -6384, 7171, 11970 , -526, 1755, 633 
2017/07/09/09:36:39.229984,4074,1499564199,229760885,0, -5695, -6479, 7115, 11975 , -564, 1757, 606 
2017/07/09/09:36:39.252435,4075,1499564199,252182006,0, -5653, -6569, 7068, 11974 , -546, 1873, 641 
2017/07/09/09:36:39.267082,4076,1499564199,266875982,0, -5633, -6643, 7006, 11978 , -556, 1910, 616 
2017/07/09/09:36:39.290082,4077,1499564199,289771080,0, -5620, -6706, 6926, 11996 , -599, 1806, 610 
2017/07/09/09:36:39.312279,4078,1499564199,312068939,0, -5595, -6773, 6849, 12014 , -607, 1679, 653 
2017/07/09/09:36:39.328517,4079,1499564199,328378915,0, -5549, -6856, 6797, 12018 , -642, 1733, 627 
2017/07/09/09:36:39.349358,4080,1499564199,349251031,0, -5511, -6929, 6746, 12022 , -642, 1877, 594 
2017/07/09/09:36:39.372599,4081,1499564199,372426033,0, -5490, -6992, 6671, 12038 , -672, 1856, 603 
2017/07/09/09:36:39.394896,4082,1499564199,394697904,0, -5461, -7050, 6588, 12063 , -728, 1722, 607 
2017/07/09/09:36:39.409500,4083,1499564199,409351110,0, -5425, -7111, 6512, 12084 , -719, 1658, 655 
2017/07/09/09:36:39.432277,4084,1499564199,432008981,0, -5384, -7175, 6447, 12100 , -753, 1732, 641 
2017/07/09/09:36:39.454703,4085,1499564199,454483032,0, -5342, -7239, 6383, 12114 , -848, 1759, 580 
2017/07/09/09:36:39.469677,4086,1499564199,469496011,0, -5308, -7290, 6321, 12131 , -841, 1735, 609 
2017/07/09/09:36:39.492191,4087,1499564199,491954088,0, -5292, -7324, 6254, 12152 , -794, 1688, 645 
2017/07/09/09:36:39.515301,4088,1499564199,514903068,0, -5275, -7359, 6181, 12175 , -830, 1658, 644 
2017/07/09/09:36:39.529990,4089,1499564199,529810905,0, -5249, -7399, 6113, 12197 , -930, 1651, 599 
2017/07/09/09:36:39.552044,4090,1499564199,551968097,0, -5218, -7427, 6050, 12225 , -976, 1683, 620 
2017/07/09/09:36:39.574945,4091,1499564199,574507951,0, -5201, -7440, 5984, 12256 , -892, 1577, 664 
2017/07/09/09:36:39.591216,4092,1499564199,591141939,0, -5190, -7453, 5918, 12285 , -902, 1561, 655 
2017/07/09/09:36:39.611990,4093,1499564199,611886978,0, -5164, -7473, 5862, 12311 , -981, 1577, 612 
2017/07/09/09:36:39.634627,4094,1499564199,634474039,0, -5137, -7478, 5809, 12344 , -1031, 1651, 628 
2017/07/09/09:36:39.649584,4095,1499564199,649502038,0, -5120, -7464, 5749, 12388 , -1058, 1631, 714 
2017/07/09/09:36:39.672264,4096,1499564199,672082901,0, -5136, -7428, 5669, 12440 , -960, 1548, 818 
2017/07/09/09:36:39.702647,4097,1499564199,702506065,0, -5147, -7399, 5584, 12491 , -932, 1448, 684 
2017/07/09/09:36:39.717928,4098,1499564199,717660903,0, -5129, -7377, 5526, 12537 , -1091, 1471, 685 
2017/07/09/09:36:39.732733,4099,1499564199,732475996,0, -5106, -7348, 5496, 12576 , -1057, 1563, 742 
2017/07/09/09:36:39.754973,4100,1499564199,754715919,0, -5121, -7303, 5457, 12613 , -905, 1658, 819 
2017/07/09/09:36:39.769704,4101,1499564199,769486904,0, -5147, -7248, 5390, 12663 , -946, 1540, 775 
2017/07/09/09:36:39.792224,4102,1499564199,791975975,0, -5138, -7196, 5332, 12720 , -1069, 1474, 727 
2017/07/09/09:36:39.814859,4103,1499564199,814733982,0, -5133, -7140, 5305, 12766 , -886, 1467, 828 
2017/07/09/09:36:39.829767,4104,1499564199,829660892,0, -5168, -7077, 5267, 12802 , -751, 1640, 849 
2017/07/09/09:36:39.851979,4105,1499564199,851828098,0, -5204, -7016, 5188, 12853 , -899, 1495, 840 
2017/07/09/09:36:39.882969,4106,1499564199,882818937,0, -5197, -6961, 5114, 12916 , -1132, 1424, 891 
2017/07/09/09:36:39.889582,4107,1499564199,889456033,0, -5169, -6906, 5082, 12969 , -1089, 1369, 932 
2017/07/09/09:36:39.912160,4108,1499564199,911910057,0, -5195, -6838, 5066, 13001 , -760, 1577, 909 
2017/07/09/09:36:39.934772,4109,1499564199,934583902,0, -5239, -6756, 5008, 13048 , -795, 1529, 876 
2017/07/09/09:36:39.950272,4110,1499564199,950073003,0, -5261, -6674, 4930, 13111 , -965, 1284, 1005 
2017/07/09/09:36:39.972576,4111,1499564199,972136020,0, -5237, -6612, 4905, 13162 , -1058, 1349, 961 
2017/07/09/09:36:39.994953,4112,1499564199,994744062,0, -5236, -6545, 4897, 13199 , -782, 1565, 983 
2017/07/09/09:36:40.009507,4113,1499564200,9382963,0, -5275, -6459, 4855, 13240 , -706, 1534, 952 
2017/07/09/09:36:40.032288,4114,1499564200,32021999,0, -5287, -6379, 4811, 13291 , -886, 1228, 1002 
2017/07/09/09:36:40.055134,4115,1499564200,54913043,0, -5270, -6319, 4820, 13323 , -913, 1348, 1066 
2017/07/09/09:36:40.069460,4116,1499564200,69324016,0, -5278, -6251, 4840, 13344 , -752, 1596, 1001 
2017/07/09/09:36:40.092361,4117,1499564200,92130899,0, -5316, -6155, 4809, 13385 , -677, 1486, 1038 
2017/07/09/09:36:40.115156,4118,1499564200,114830970,0, -5336, -6065, 4767, 13433 , -744, 1217, 1035 
2017/07/09/09:36:40.129627,4119,1499564200,129446029,0, -5337, -5996, 4773, 13461 , -748, 1297, 1108 
2017/07/09/09:36:40.151847,4120,1499564200,151777982,0, -5350, -5929, 4783, 13482 , -717, 1515, 1131 
2017/07/09/09:36:40.175324,4121,1499564200,175059080,0, -5363, -5854, 4762, 13517 , -792, 1430, 1149 
2017/07/09/09:36:40.190044,4122,1499564200,189707994,0, -5377, -5776, 4743, 13552 , -700, 1387, 1186 
2017/07/09/09:36:40.212085,4123,1499564200,211961030,0, -5405, -5711, 4732, 13572 , -712, 1364, 1191 
2017/07/09/09:36:40.234892,4124,1499564200,234613895,0, -5423, -5654, 4729, 13590 , -825, 1402, 1191 
2017/07/09/09:36:40.249898,4125,1499564200,249703884,0, -5432, -5584, 4734, 13613 , -697, 1419, 1336 
2017/07/09/09:36:40.272142,4126,1499564200,271991014,0, -5452, -5521, 4728, 13634 , -696, 1426, 1387 
2017/07/09/09:36:40.294594,4127,1499564200,294466018,0, -5489, -5468, 4717, 13644 , -795, 1247, 1150 
2017/07/09/09:36:40.309922,4128,1499564200,309786081,0, -5519, -5418, 4729, 13647 , -658, 1295, 1294 
2017/07/09/09:36:40.332167,4129,1499564200,331984043,0, -5529, -5388, 4755, 13646 , -709, 1448, 1255 
2017/07/09/09:36:40.356924,4130,1499564200,354598045,0, -5555, -5358, 4759, 13646 , -715, 1593, 1426 
2017/07/09/09:36:40.369631,4131,1499564200,369548082,0, -5587, -5322, 4743, 13653 , -909, 1325, 1263 
2017/07/09/09:36:40.392350,4132,1499564200,392069101,0, -5607, -5267, 4761, 13659 , -623, 1283, 1224 
2017/07/09/09:36:40.415017,4133,1499564200,414755105,0, -5622, -5227, 4798, 13656 , -569, 1492, 1210 
2017/07/09/09:36:40.429506,4134,1499564200,429403066,0, -5649, -5188, 4805, 13657 , -628, 1530, 1359 
2017/07/09/09:36:40.452205,4135,1499564200,451936960,0, -5666, -5158, 4796, 13664 , -750, 1420, 1320 
2017/07/09/09:36:40.474572,4136,1499564200,474473953,0, -5687, -5116, 4777, 13678 , -588, 1400, 1234 
2017/07/09/09:36:40.489672,4137,1499564200,489509105,0, -5710, -5074, 4764, 13689 , -473, 1300, 1219 
2017/07/09/09:36:40.511907,4138,1499564200,511825084,0, -5717, -5059, 4765, 13691 , -565, 1465, 1246 
2017/07/09/09:36:40.551430,4139,1499564200,551127910,0, -5727, -5039, 4751, 13699 , -558, 1632, 1331 
2017/07/09/09:36:40.552875,4140,1499564200,552747964,0, -5743, -5013, 4697, 13721 , -713, 1461, 1374 
2017/07/09/09:36:40.571987,4141,1499564200,571852922,0, -5753, -5000, 4662, 13733 , -782, 1370, 1281 
2017/07/09/09:36:40.594910,4142,1499564200,594515085,0, -5766, -4956, 4607, 13762 , -508, 1373, 1290 
2017/07/09/09:36:40.609689,4143,1499564200,609580993,0, -5771, -4911, 4543, 13797 , -573, 1277, 1467 
2017/07/09/09:36:40.632135,4144,1499564200,631937026,0, -5767, -4886, 4490, 13825 , -686, 1386, 1590 
2017/07/09/09:36:40.654624,4145,1499564200,654511928,0, -5772, -4862, 4432, 13850 , -732, 1308, 1460 
2017/07/09/09:36:40.677600,4146,1499564200,677259922,0, -5784, -4806, 4365, 13886 , -430, 1485, 1343 
2017/07/09/09:36:40.692312,4147,1499564200,692066907,0, -5806, -4748, 4245, 13934 , -445, 1085, 1317 
2017/07/09/09:36:40.714819,4148,1499564200,714610099,0, -5812, -4712, 4158, 13970 , -600, 955, 1493 
2017/07/09/09:36:40.737271,4149,1499564200,737015962,0, -5821, -4693, 4125, 13982 , -509, 1384, 1477 
2017/07/09/09:36:40.752294,4150,1499564200,752204895,0, -5848, -4669, 4033, 14006 , -581, 1326, 1255 
2017/07/09/09:36:40.774639,4151,1499564200,774415016,0, -5895, -4599, 3920, 14041 , -348, 935, 1372 
2017/07/09/09:36:40.797023,4152,1499564200,796875953,0, -5930, -4575, 3846, 14055 , -630, 781, 1449 
2017/07/09/09:36:40.812245,4153,1499564200,811954975,0, -5947, -4573, 3839, 14051 , -645, 1243, 1440 
2017/07/09/09:36:40.834599,4154,1499564200,834476947,0, -5972, -4547, 3790, 14062 , -491, 1415, 1298 
2017/07/09/09:36:40.857377,4155,1499564200,857139110,0, -6020, -4486, 3681, 14090 , -443, 1051, 1445 
2017/07/09/09:36:40.879693,4156,1499564200,879436016,0, -6063, -4453, 3618, 14098 , -609, 829, 1408 
2017/07/09/09:36:40.894966,4157,1499564200,894716978,0, -6083, -4449, 3616, 14091 , -612, 1336, 1333 
2017/07/09/09:36:40.917448,4158,1499564200,917222023,0, -6110, -4422, 3569, 14100 , -509, 1277, 1442 
2017/07/09/09:36:40.933685,4159,1499564200,932070016,0, -6147, -4375, 3492, 14118 , -614, 1177, 1674 
2017/07/09/09:36:40.954560,4160,1499564200,954371929,0, -6174, -4362, 3457, 14118 , -689, 983, 1518 
2017/07/09/09:36:40.977433,4161,1499564200,977164030,0, -6197, -4351, 3438, 14116 , -454, 1204, 1367 
2017/07/09/09:36:40.992398,4162,1499564200,992209911,0, -6227, -4358, 3383, 14114 , -450, 1171, 1331 
2017/07/09/09:36:41.014771,4163,1499564201,14579057,0, -6247, -4367, 3301, 14122 , -766, 1019, 1760 
2017/07/09/09:36:41.045688,4164,1499564201,45432090,0, -6258, -4380, 3285, 14117 , -834, 1058, 1702 
2017/07/09/09:36:41.052117,4165,1499564201,51945924,0, -6266, -4389, 3266, 14115 , -562, 1317, 1533 
2017/07/09/09:36:41.074613,4166,1499564201,74459075,0, -6296, -4378, 3171, 14127 , -463, 1023, 1425 
2017/07/09/09:36:41.105685,4167,1499564201,105370998,0, -6299, -4393, 3116, 14133 , -807, 807, 1724 
2017/07/09/09:36:41.112271,4168,1499564201,112061023,0, -6305, -4428, 3161, 14110 , -784, 910, 1560 
2017/07/09/09:36:41.135239,4169,1499564201,134907960,0, -6305, -4441, 3178, 14102 , -588, 1329, 1528 
2017/07/09/09:36:41.160443,4170,1499564201,160309076,0, -6315, -4440, 3121, 14110 , -662, 916, 1372 
2017/07/09/09:36:41.172103,4171,1499564201,171955108,0, -6312, -4448, 3101, 14113 , -714, 911, 1687 
2017/07/09/09:36:41.194703,4172,1499564201,194570064,0, -6315, -4467, 3145, 14096 , -792, 978, 1528 
2017/07/09/09:36:41.217044,4173,1499564201,216938018,0, -6310, -4463, 3180, 14092 , -556, 1385, 1536 
2017/07/09/09:36:41.239793,4174,1499564201,239486932,0, -6320, -4465, 3134, 14097 , -657, 952, 1446 
2017/07/09/09:36:41.255126,4175,1499564201,254795074,0, -6322, -4466, 3135, 14095 , -751, 940, 1660 
2017/07/09/09:36:41.277444,4176,1499564201,277225017,0, -6305, -4496, 3218, 14075 , -792, 1030, 1529 
2017/07/09/09:36:41.292005,4177,1499564201,291867017,0, -6295, -4501, 3300, 14059 , -478, 1303, 1378 
2017/07/09/09:36:41.314620,4178,1499564201,314436912,0, -6311, -4489, 3280, 14060 , -530, 1057, 1383 
2017/07/09/09:36:41.337374,4179,1499564201,337097883,0, -6315, -4484, 3255, 14066 , -735, 911, 1650 
2017/07/09/09:36:41.359710,4180,1499564201,359535932,0, -6318, -4472, 3290, 14060 , -687, 965, 1597 
2017/07/09/09:36:41.374572,4181,1499564201,374367952,0, -6318, -4459, 3342, 14052 , -483, 1237, 1395 
2017/07/09/09:36:41.397307,4182,1499564201,397047996,0, -6331, -4462, 3345, 14044 , -466, 1269, 1305 
2017/07/09/09:36:41.412127,4183,1499564201,411948919,0, -6346, -4461, 3314, 14046 , -643, 1034, 1519 
2017/07/09/09:36:41.435963,4184,1499564201,435822963,0, -6342, -4459, 3324, 14046 , -666, 990, 1534 
2017/07/09/09:36:41.458920,4185,1499564201,458791017,0, -6333, -4451, 3365, 14042 , -491, 1155, 1387 
2017/07/09/09:36:41.472747,4186,1499564201,472464084,0, -6338, -4453, 3382, 14036 , -465, 1221, 1325 
2017/07/09/09:36:41.496325,4187,1499564201,496215105,0, -6343, -4453, 3365, 14037 , -615, 1088, 1580 
2017/07/09/09:36:41.517318,4188,1499564201,517020940,0, -6340, -4455, 3365, 14038 , -676, 1018, 1559 
2017/07/09/09:36:41.532033,4189,1499564201,531857967,0, -6332, -4456, 3390, 14035 , -540, 1187, 1460 
2017/07/09/09:36:41.554701,4190,1499564201,554605960,0, -6330, -4452, 3388, 14038 , -497, 1196, 1493 
2017/07/09/09:36:41.577127,4191,1499564201,576958894,0, -6332, -4451, 3370, 14042 , -624, 902, 1577 
2017/07/09/09:36:41.591970,4192,1499564201,591865062,0, -6326, -4465, 3393, 14034 , -753, 918, 1578 
2017/07/09/09:36:41.614909,4193,1499564201,614687919,0, -6313, -4476, 3441, 14025 , -647, 1218, 1501 
2017/07/09/09:36:41.637146,4194,1499564201,636986017,0, -6304, -4478, 3452, 14026 , -582, 1279, 1523 
2017/07/09/09:36:41.652869,4195,1499564201,652168989,0, -6309, -4465, 3428, 14033 , -586, 1090, 1600 
2017/07/09/09:36:41.684347,4196,1499564201,684149980,0, -6307, -4461, 3409, 14040 , -704, 923, 1570 
2017/07/09/09:36:41.697245,4197,1499564201,697096109,0, -6299, -4462, 3424, 14040 , -590, 1051, 1476 
2017/07/09/09:36:41.712179,4198,1499564201,711951017,0, -6294, -4468, 3448, 14035 , -622, 1202, 1457 
2017/07/09/09:36:41.742017,4199,1499564201,741918087,0, -6292, -4471, 3467, 14030 , -686, 1181, 1526 
2017/07/09/09:36:41.757582,4200,1499564201,757219076,0, -6291, -4469, 3474, 14029 , -585, 1204, 1521 
2017/07/09/09:36:41.796600,4201,1499564201,795907020,0, -6287, -4472, 3455, 14034 , -590, 1095, 1484 
2017/07/09/09:36:41.797359,4202,1499564201,797255039,0, -6285, -4472, 3433, 14041 , -650, 1001, 1488 
2017/07/09/09:36:41.825212,4203,1499564201,825069904,0, -6279, -4476, 3445, 14039 , -669, 996, 1481 
2017/07/09/09:36:41.832227,4204,1499564201,831944942,0, -6271, -4479, 3480, 14033 , -587, 1121, 1462 
2017/07/09/09:36:41.863938,4205,1499564201,863570928,0, -6272, -4479, 3482, 14032 , -554, 1223, 1489 
2017/07/09/09:36:41.877115,4206,1499564201,876952886,0, -6278, -4470, 3452, 14040 , -637, 1126, 1604 
2017/07/09/09:36:41.899657,4207,1499564201,899486064,0, -6276, -4469, 3433, 14046 , -709, 1002, 1588 
2017/07/09/09:36:41.915052,4208,1499564201,914722919,0, -6270, -4467, 3446, 14046 , -602, 1111, 1483 
2017/07/09/09:36:41.937156,4209,1499564201,936981916,0, -6268, -4469, 3450, 14045 , -632, 1156, 1468 
2017/07/09/09:36:41.959790,4210,1499564201,959471940,0, -6267, -4469, 3449, 14046 , -649, 1083, 1556 
2017/07/09/09:36:41.976490,4211,1499564201,976308107,0, -6266, -4470, 3453, 14045 , -645, 1062, 1562 
2017/07/09/09:36:42.012962,4212,1499564202,12814998,0, -6261, -4473, 3468, 14042 , -625, 1150, 1466 
2017/07/09/09:36:42.027771,4213,1499564202,27605056,0, -6259, -4473, 3471, 14043 , -624, 1135, 1477 
2017/07/09/09:36:42.035508,4214,1499564202,35295963,0, -6257, -4471, 3473, 14044 , -621, 1100, 1505 
2017/07/09/09:36:42.057351,4215,1499564202,57077884,0, -6260, -4466, 3475, 14043 , -601, 1161, 1518 
2017/07/09/09:36:42.080133,4216,1499564202,79773902,0, -6260, -4462, 3470, 14046 , -607, 1101, 1511 
2017/07/09/09:36:42.094561,4217,1499564202,94439983,0, -6255, -4468, 3476, 14045 , -641, 1107, 1484 
2017/07/09/09:36:42.125460,4218,1499564202,125288963,0, -6252, -4469, 3485, 14044 , -631, 1107, 1487 
2017/07/09/09:36:42.139739,4219,1499564202,139657020,0, -6252, -4459, 3489, 14046 , -573, 1093, 1497 
2017/07/09/09:36:42.154868,4220,1499564202,154709100,0, -6253, -4455, 3488, 14047 , -610, 1084, 1509 
2017/07/09/09:36:42.178337,4221,1499564202,178266048,0, -6253, -4455, 3489, 14047 , -641, 1150, 1487 
2017/07/09/09:36:42.200270,4222,1499564202,199951887,0, -6253, -4453, 3491, 14047 , -613, 1116, 1496 
2017/07/09/09:36:42.214770,4223,1499564202,214551925,0, -6254, -4452, 3492, 14047 , -567, 1137, 1491 
