time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:37:42.034944,4576,1499564262,34718990,0,"(-5768, -4368, 8331, 12111)","(-141, 1863, 689)"
2017/07/09/09:37:42.057245,4577,1499564262,57148933,0,"(-5752, -4464, 8278, 12120)","(-144, 1825, 668)"
2017/07/09/09:37:42.072054,4578,1499564262,71907043,0,"(-5732, -4570, 8239, 12116)","(-181, 1891, 678)"
2017/07/09/09:37:42.094738,4579,1499564262,94630002,0,"(-5714, -4675, 8189, 12119)","(-220, 1943, 702)"
2017/07/09/09:37:42.117575,4580,1499564262,117341995,0,"(-5696, -4778, 8124, 12131)","(-256, 1933, 689)"
2017/07/09/09:37:42.132075,4581,1499564262,131968021,0,"(-5670, -4878, 8062, 12144)","(-279, 1899, 647)"
2017/07/09/09:37:42.155181,4582,1499564262,154870033,0,"(-5649, -4975, 8010, 12150)","(-303, 1841, 679)"
2017/07/09/09:37:42.177706,4583,1499564262,177361011,0,"(-5628, -5069, 7958, 12154)","(-269, 1858, 713)"
2017/07/09/09:37:42.199716,4584,1499564262,199551105,0,"(-5603, -5159, 7901, 12165)","(-319, 1915, 683)"
2017/07/09/09:37:42.214768,4585,1499564262,214643955,0,"(-5575, -5248, 7847, 12175)","(-357, 1828, 669)"
2017/07/09/09:37:42.237701,4586,1499564262,237283945,0,"(-5547, -5334, 7801, 12180)","(-394, 1811, 683)"
2017/07/09/09:37:42.259827,4587,1499564262,259675025,0,"(-5505, -5420, 7769, 12181)","(-423, 1888, 660)"
2017/07/09/09:37:42.274759,4588,1499564262,274663925,0,"(-5462, -5498, 7737, 12186)","(-413, 1865, 668)"
2017/07/09/09:37:42.305972,4589,1499564262,305651903,0,"(-5426, -5569, 7697, 12195)","(-400, 1783, 670)"
2017/07/09/09:37:42.319727,4590,1499564262,319571971,0,"(-5381, -5644, 7666, 12201)","(-428, 1808, 629)"
2017/07/09/09:37:42.334865,4591,1499564262,334705114,0,"(-5336, -5716, 7643, 12201)","(-444, 1831, 624)"
2017/07/09/09:37:42.357250,4592,1499564262,357027053,0,"(-5300, -5780, 7609, 12208)","(-449, 1877, 653)"
2017/07/09/09:37:42.380467,4593,1499564262,380227088,0,"(-5265, -5840, 7562, 12224)","(-499, 1811, 633)"
