time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/09/09:38:19.599859,268785,1499564302,397924914,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2692136282738901, 1.0622816956106491, -0.5434126941084079, -0.9782962474739226, -0.2626942099253771, 1.3050341552935159, 1.8419274310534106, 0.048703890015361885, 1.8538157821595225, -0.9476166317162144, -1.418165238400065, 0.0732475826215285, 1.2160632695961617, -0.16758740107648146, -12.565987119160338)","(0.0, -0.0023561944897503642, 0.006675884387626033, 0.07382742734551141, -0.4614214209094464, -0.011388273367126762, 0.007853981632501214, 0.004319689897875668, 0.0047123889795007284, -0.0007853981632501215, -0.03337942193813016, 0.012959069693627005, 0.01767145867312773, -0.012566370612001944, -0.03337942193813016, -0.008639379795751335, 0.0)","(0.0, 0.0, 2.636, -15.704, 0.152, -25.944, -0.292, -0.46, 0.072, 1.196, -14.204, 1.68, -22.064, 0.412, 0.56, 0.008, -20.48)"
2017/07/09/09:38:19.608924,268786,1499564302,406890567,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.26959712347086146, 1.0626651908076203, -0.5476311412750927, -0.9782962474739226, -0.2634612003193198, 1.3058011456874585, 1.8426944214473533, 0.04793689962141918, 1.8538157821595225, -0.9476166317162144, -1.4177817432030937, 0.07363107781849985, 1.2149127840052476, -0.16912138186436687, -12.565987119160338)","(0.0, -0.00039269908162506076, 0.0035342917346255468, 0.0789325154066372, -0.4680973052970724, -0.023954643979128706, 0.012959069693627005, -0.00039269908162506076, 0.01021017612225158, 0.00510508806112579, -0.02120575040775328, -0.0047123889795007284, 0.0, -0.007853981632501214, -0.03455751918300534, -0.0530143760193832, 0.0)","(0.0, 0.0, 2.636, -15.704, 0.0, -25.748, -0.292, -0.44, 0.064, 1.136, -14.144, 1.712, -22.124, 0.412, 0.608, 0.016, -20.48)"
2017/07/09/09:38:19.619582,268787,1499564302,417910782,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2699806186678328, 1.0630486860045918, -0.5522330836387489, -0.9782962474739226, -0.26307770512234846, 1.3046506600965444, 1.8423109262503818, 0.04793689962141918, 1.8534322869625512, -0.948383622110157, -1.4173982480061222, 0.0732475826215285, 1.2145292888082764, -0.1679708962734528, -12.565987119160338)","(0.0, 0.0007853981632501215, -0.009424777959001457, 0.08246680714126275, -0.47241699519494806, 0.0019634954081253035, 0.008246680714126275, -0.00510508806112579, 0.0007853981632501215, -0.00039269908162506076, -0.01531526418337737, -0.01060287520387664, 0.018849555918002914, 0.006283185306000972, -0.04751658887663235, -0.018456856836377853, 0.0)","(0.0, 0.0, 2.7, -15.58, 0.0, -25.588, -0.304, -0.412, 0.064, 1.168, -14.144, 1.712, -22.156, 0.432, 0.636, 0.028, -20.48)"
2017/07/09/09:38:19.629601,268788,1499564302,427876668,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2692136282738901, 1.0641991715955057, -0.5583690067902906, -0.978679742670894, -0.26307770512234846, 1.304267164899573, 1.8430779166443245, 0.04832039481839053, 1.854199277356494, -0.948383622110157, -1.4177817432030937, 0.07286408742455715, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, -0.003141592653000486, 0.004319689897875668, 0.07422012642713648, -0.4684900043786975, 0.00039269908162506076, -0.00039269908162506076, -0.024740042142378828, -0.0200276531628781, -0.005890486224375911, -0.0007853981632501215, 0.003141592653000486, 0.003926990816250607, 0.0007853981632501215, -0.027096236632129192, 0.011388273367126762, 0.0)","(0.0, 0.0, 2.604, -15.488, 0.0, -25.46, -0.276, -0.4, 0.1, 1.228, -14.204, 1.836, -22.096, 0.432, 0.648, 0.0, -20.48)"
2017/07/09/09:38:19.630505,236750,1499564302,430000128,,['l_gripper_l_finger_joint'],"(0.0019583761068433523,)","(0.0,)","(0.0,)"
2017/07/09/09:38:19.632463,236751,1499564302,432000000,,['r_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/09/09:38:19.639792,268789,1499564302,437916534,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05483981316690354, 0.2692136282738901, 1.0649661619894486, -0.5622039587600042, -0.9779127522769513, -0.26307770512234846, 1.3050341552935159, 1.8430779166443245, 0.04832039481839053, 1.854199277356494, -0.9487671173071284, -1.4173982480061222, 0.0732475826215285, 1.215296279202219, -0.1672039058795101, -12.565987119160338)","(0.0, 0.006675884387626033, 0.0, 0.07853981632501214, -0.47870018050094904, 0.009032078877376396, -0.019242254999627974, -0.011388273367126762, -0.007853981632501214, 0.01021017612225158, 0.012959069693627005, 0.0027488935713754254, -0.008246680714126275, -0.001570796326500243, -0.007461282550876154, 0.02513274122400389, 0.0)","(0.0, 0.0, 2.572, -15.36, 0.06, -25.3, -0.24, -0.392, 0.084, 1.168, -14.232, 1.68, -21.948, 0.432, 0.636, 0.008, -20.48)"
2017/07/09/09:38:19.649855,268790,1499564302,447909805,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.054072822772960834, 0.2703641138648042, 1.0661166475803625, -0.5660389107297177, -0.97752925707998, -0.2634612003193198, 1.304267164899573, 1.8430779166443245, 0.04832039481839053, 1.854199277356494, -0.948383622110157, -1.4177817432030937, 0.0732475826215285, 1.2160632695961617, -0.1672039058795101, -12.565987119160338)","(0.0, 0.0, -0.00039269908162506076, 0.084037603467763, -0.5077599125412036, 0.023169245815878585, -0.02513274122400389, -0.0023561944897503642, 0.01060287520387664, 0.005497787142750851, 0.01727875959150267, -0.001570796326500243, -0.012566370612001944, -0.006283185306000972, 0.02081305132612822, 0.028667032958629435, 0.0)","(0.0, 0.0, 2.636, -15.268, 0.152, -25.3, -0.216, -0.372, 0.12, 1.196, -14.232, 1.62, -21.888, 0.432, 0.588, 0.016, -20.48)"
2017/07/09/09:38:19.659786,268791,1499564302,457876244,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.2692136282738901, 1.0661166475803625, -0.5714078434873167, -0.97752925707998, -0.26307770512234846, 1.3046506600965444, 1.8426944214473533, 0.04832039481839053, 1.8549662677504366, -0.9480001269131857, -1.4185487335970364, 0.0732475826215285, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, -0.0023561944897503642, 0.02513274122400389, 0.08325220530451288, -0.4830198703988247, 0.010995574285501701, -0.019242254999627974, -0.02042035224450316, 0.009817477040626518, 0.007461282550876154, 0.01649336142825255, -0.009817477040626518, -0.023954643979128706, 0.009817477040626518, 0.04280419989713162, 0.003926990816250607, 0.0)","(0.0, 0.0, 2.572, -15.268, 0.28, -25.236, -0.232, -0.36, 0.092, 1.196, -14.324, 1.804, -21.856, 0.432, 0.5, 0.0, -20.48)"
2017/07/09/09:38:19.669867,268792,1499564302,467885453,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05445631796993219, 0.2684466378799474, 1.0668836379743052, -0.577160271441887, -0.9779127522769513, -0.26307770512234846, 1.3050341552935159, 1.8430779166443245, 0.04793689962141918, 1.8538157821595225, -0.9480001269131857, -1.4177817432030937, 0.07286408742455715, 1.2164467647931332, -0.16758740107648146, -12.565987119160338)","(0.0, 0.00039269908162506076, -0.011780972448751823, 0.062439153978384655, -0.5077599125412036, -0.011780972448751823, 0.02552544030562895, -0.015707963265002428, 0.008246680714126275, -0.006675884387626033, -0.019242254999627974, 0.009032078877376396, -0.0047123889795007284, -0.0027488935713754254, 0.023561944897503646, -0.00039269908162506076, 0.0)","(0.0, 0.0, 2.668, -15.332, 0.124, -25.3, -0.284, -0.344, 0.1, 1.196, -14.292, 1.652, -21.768, 0.432, 0.432, 0.0, -20.48)"
