time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/09:42:22.175541,5506,1499564542,175375938,0,"(-4307, -5158, 7600, 12865)","(-571, 1706, 709)"
2017/07/09/09:42:22.206195,5507,1499564542,205970048,0,"(-4275, -5206, 7567, 12876)","(-560, 1749, 722)"
2017/07/09/09:42:22.212804,5508,1499564542,212678909,0,"(-4242, -5246, 7532, 12891)","(-575, 1751, 766)"
2017/07/09/09:42:22.235776,5509,1499564542,235585927,0,"(-4211, -5281, 7498, 12907)","(-593, 1725, 763)"
2017/07/09/09:42:22.266361,5510,1499564542,266130924,0,"(-4184, -5311, 7457, 12927)","(-608, 1785, 718)"
2017/07/09/09:42:22.273002,5511,1499564542,272828102,0,"(-4161, -5334, 7410, 12952)","(-642, 1797, 720)"
2017/07/09/09:42:22.295578,5512,1499564542,295403957,0,"(-4137, -5347, 7350, 12989)","(-654, 1699, 771)"
2017/07/09/09:42:22.317902,5513,1499564542,317799091,0,"(-4101, -5362, 7301, 13021)","(-663, 1617, 769)"
2017/07/09/09:42:22.356863,5514,1499564542,356678009,0,"(-4064, -5379, 7274, 13041)","(-641, 1687, 789)"
2017/07/09/09:42:22.358126,5515,1499564542,358037948,0,"(-4021, -5392, 7243, 13066)","(-658, 1778, 768)"
2017/07/09/09:42:22.380444,5516,1499564542,380285978,0,"(-3991, -5393, 7195, 13101)","(-684, 1750, 781)"
2017/07/09/09:42:22.408712,5517,1499564542,408530950,0,"(-3969, -5385, 7140, 13141)","(-664, 1684, 824)"
2017/07/09/09:42:22.415526,5518,1499564542,415370941,0,"(-3936, -5380, 7091, 13180)","(-690, 1646, 852)"
2017/07/09/09:42:22.438086,5519,1499564542,437794923,0,"(-3893, -5379, 7057, 13212)","(-678, 1683, 827)"
2017/07/09/09:42:22.460651,5520,1499564542,460473060,0,"(-3850, -5379, 7029, 13239)","(-680, 1724, 844)"
2017/07/09/09:42:22.483848,5521,1499564542,483664035,0,"(-3809, -5377, 6996, 13269)","(-696, 1705, 849)"
2017/07/09/09:42:22.497893,5522,1499564542,497781038,0,"(-3754, -5374, 6968, 13300)","(-735, 1638, 851)"
2017/07/09/09:42:22.520663,5523,1499564542,520411014,0,"(-3691, -5373, 6945, 13330)","(-722, 1636, 872)"
2017/07/09/09:42:22.537435,5524,1499564542,537205934,0,"(-3634, -5367, 6924, 13359)","(-666, 1674, 888)"
2017/07/09/09:42:22.557995,5525,1499564542,557893037,0,"(-3593, -5360, 6895, 13388)","(-652, 1743, 857)"
2017/07/09/09:42:22.580348,5526,1499564542,580256938,0,"(-3557, -5342, 6841, 13433)","(-671, 1642, 871)"
2017/07/09/09:42:22.595461,5527,1499564542,595238924,0,"(-3510, -5332, 6789, 13476)","(-711, 1565, 866)"
2017/07/09/09:42:22.618470,5528,1499564542,618119001,0,"(-3454, -5317, 6747, 13517)","(-671, 1624, 893)"
2017/07/09/09:42:22.640457,5529,1499564542,640294075,0,"(-3410, -5298, 6704, 13557)","(-681, 1602, 941)"
2017/07/09/09:42:22.655687,5530,1499564542,655477046,0,"(-3373, -5277, 6657, 13597)","(-691, 1609, 959)"
2017/07/09/09:42:22.677773,5531,1499564542,677642107,0,"(-3333, -5257, 6612, 13637)","(-711, 1538, 925)"
2017/07/09/09:42:22.708605,5532,1499564542,708420991,0,"(-3293, -5231, 6570, 13677)","(-631, 1520, 967)"
2017/07/09/09:42:22.715395,5533,1499564542,715296030,0,"(-3254, -5210, 6531, 13712)","(-655, 1568, 932)"
2017/07/09/09:42:22.737840,5534,1499564542,737705945,0,"(-3214, -5194, 6486, 13749)","(-708, 1531, 952)"
2017/07/09/09:42:22.760533,5535,1499564542,760330915,0,"(-3164, -5179, 6437, 13789)","(-747, 1483, 947)"
2017/07/09/09:42:22.776043,5536,1499564542,775737047,0,"(-3120, -5161, 6400, 13824)","(-690, 1494, 952)"
2017/07/09/09:42:22.798223,5537,1499564542,798079013,0,"(-3089, -5137, 6361, 13858)","(-681, 1523, 947)"
2017/07/09/09:42:22.820520,5538,1499564542,820379018,0,"(-3057, -5113, 6318, 13893)","(-723, 1483, 996)"
2017/07/09/09:42:22.835634,5539,1499564542,835378885,0,"(-3017, -5089, 6289, 13924)","(-755, 1459, 987)"
2017/07/09/09:42:22.858309,5540,1499564542,858115911,0,"(-2980, -5063, 6264, 13953)","(-750, 1478, 962)"
2017/07/09/09:42:22.880770,5541,1499564542,880567073,0,"(-2951, -5025, 6224, 13990)","(-747, 1487, 1041)"
2017/07/09/09:42:22.895302,5542,1499564542,895180940,0,"(-2925, -4987, 6188, 14025)","(-764, 1429, 1075)"
2017/07/09/09:42:22.918077,5543,1499564542,917897939,0,"(-2903, -4949, 6171, 14051)","(-785, 1392, 1004)"
2017/07/09/09:42:22.940803,5544,1499564542,940623044,0,"(-2879, -4907, 6166, 14072)","(-780, 1426, 1019)"
2017/07/09/09:42:22.955790,5545,1499564542,955612897,0,"(-2856, -4857, 6161, 14097)","(-775, 1443, 1084)"
2017/07/09/09:42:22.977861,5546,1499564542,977715969,0,"(-2838, -4808, 6162, 14117)","(-788, 1431, 1065)"
2017/07/09/09:42:23.000977,5547,1499564543,756978,0,"(-2826, -4754, 6156, 14140)","(-752, 1409, 1113)"
2017/07/09/09:42:23.023113,5548,1499564543,22943973,0,"(-2820, -4703, 6152, 14160)","(-774, 1406, 1078)"
2017/07/09/09:42:23.037901,5549,1499564543,37798881,0,"(-2804, -4648, 6160, 14178)","(-791, 1355, 1032)"
2017/07/09/09:42:23.060631,5550,1499564543,60285091,0,"(-2795, -4586, 6175, 14194)","(-707, 1446, 1091)"
2017/07/09/09:42:23.078376,5551,1499564543,75607061,0,"(-2800, -4530, 6178, 14209)","(-656, 1447, 1097)"
2017/07/09/09:42:23.098292,5552,1499564543,97973108,0,"(-2800, -4480, 6172, 14227)","(-745, 1427, 1047)"
2017/07/09/09:42:23.120543,5553,1499564543,120439052,0,"(-2796, -4422, 6169, 14247)","(-715, 1429, 1118)"
2017/07/09/09:42:23.135453,5554,1499564543,135284900,0,"(-2801, -4358, 6167, 14267)","(-636, 1457, 1119)"
2017/07/09/09:42:23.158383,5555,1499564543,158128023,0,"(-2806, -4296, 6167, 14285)","(-656, 1390, 1117)"
2017/07/09/09:42:23.180698,5556,1499564543,180480957,0,"(-2806, -4239, 6172, 14300)","(-611, 1440, 1151)"
2017/07/09/09:42:23.195612,5557,1499564543,195409059,0,"(-2804, -4179, 6180, 14315)","(-645, 1495, 1107)"
2017/07/09/09:42:23.217960,5558,1499564543,217844963,0,"(-2810, -4102, 6181, 14335)","(-522, 1480, 1119)"
2017/07/09/09:42:23.241007,5559,1499564543,240674972,0,"(-2823, -4033, 6178, 14353)","(-589, 1415, 1159)"
2017/07/09/09:42:23.263082,5560,1499564543,262989044,0,"(-2830, -3972, 6185, 14366)","(-626, 1393, 1168)"
2017/07/09/09:42:23.277964,5561,1499564543,277803897,0,"(-2835, -3905, 6201, 14376)","(-554, 1431, 1172)"
2017/07/09/09:42:23.300390,5562,1499564543,300225019,0,"(-2846, -3835, 6201, 14393)","(-498, 1481, 1207)"
2017/07/09/09:42:23.323473,5563,1499564543,323272943,0,"(-2856, -3770, 6198, 14410)","(-548, 1423, 1205)"
2017/07/09/09:42:23.337995,5564,1499564543,337872982,0,"(-2865, -3712, 6209, 14418)","(-569, 1450, 1197)"
