time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/09/09:42:03.740382,96626,1499564523,740196943,0,403,105,46,32,32,109,60,93
2017/07/09/09:42:03.755697,96627,1499564523,755428075,0,327,89,43,33,31,106,53,86
2017/07/09/09:42:03.778384,96628,1499564523,777894973,0,380,97,42,35,31,110,80,92
2017/07/09/09:42:03.800354,96629,1499564523,800180912,0,372,89,44,42,35,133,85,84
2017/07/09/09:42:03.815525,96630,1499564523,815207958,0,265,95,52,39,30,136,91,97
2017/07/09/09:42:03.839748,96631,1499564523,839557886,0,266,96,50,41,32,137,92,98
2017/07/09/09:42:03.860460,96632,1499564523,860282897,0,291,104,50,40,31,133,96,108
2017/07/09/09:42:03.875550,96633,1499564523,875322103,0,260,114,56,40,34,164,84,107
2017/07/09/09:42:03.898032,96634,1499564523,897696018,0,323,129,58,34,33,173,80,120
2017/07/09/09:42:03.920932,96635,1499564523,920532941,0,334,127,52,35,34,175,75,112
2017/07/09/09:42:03.936105,96636,1499564523,935760974,0,338,127,51,33,30,181,76,110
2017/07/09/09:42:03.957539,96637,1499564523,957448005,0,397,124,50,32,30,183,77,101
2017/07/09/09:42:03.989400,96638,1499564523,988966941,0,388,109,50,33,27,161,67,98
2017/07/09/09:42:03.995965,96639,1499564523,995630025,0,460,126,57,37,27,135,71,109
2017/07/09/09:42:04.018130,96640,1499564524,17802000,0,451,126,60,40,35,196,85,115
2017/07/09/09:42:04.048457,96641,1499564524,48288106,0,478,123,62,43,37,192,87,115
2017/07/09/09:42:04.055514,96642,1499564524,55299043,0,437,133,66,45,40,201,89,140
2017/07/09/09:42:04.077998,96643,1499564524,77677011,0,470,143,64,45,43,199,97,140
2017/07/09/09:42:04.100659,96644,1499564524,100451946,0,393,135,59,44,44,209,92,130
2017/07/09/09:42:04.116964,96645,1499564524,116729974,0,411,141,63,42,40,176,100,125
2017/07/09/09:42:04.138240,96646,1499564524,137904882,0,432,149,64,40,38,176,104,136
2017/07/09/09:42:04.160524,96647,1499564524,160319089,0,426,140,63,42,39,190,112,117
2017/07/09/09:42:04.175542,96648,1499564524,175177097,0,390,142,62,42,39,215,115,131
2017/07/09/09:42:04.197833,96649,1499564524,197602033,0,384,126,61,42,38,190,115,129
2017/07/09/09:42:04.220577,96650,1499564524,220331907,0,373,118,57,44,42,165,101,135
2017/07/09/09:42:04.235990,96651,1499564524,235584974,0,378,127,60,45,44,165,108,167
2017/07/09/09:42:04.257973,96652,1499564524,257796049,0,399,143,64,47,51,181,106,179
2017/07/09/09:42:04.280304,96653,1499564524,280143976,0,404,136,65,50,52,156,98,173
2017/07/09/09:42:04.295366,96654,1499564524,295099020,0,375,136,65,51,53,156,104,181
2017/07/09/09:42:04.318050,96655,1499564524,317811965,0,449,145,69,53,52,159,107,195
2017/07/09/09:42:04.340585,96656,1499564524,340198993,0,420,136,64,53,54,163,100,171
2017/07/09/09:42:04.355170,96657,1499564524,355062961,0,445,139,63,50,50,161,97,170
